year,area,subarea,closure_type,total_days_closed
2013,25,15,sanitary closure,0
2013,25,16,biotoxins,364
2013,26,1,biotoxins,364
2013,26,2,biotoxins,364
2013,26,3,biotoxins,364
2013,26,4,biotoxins,364
2013,26,5,biotoxins,364
2013,26,6,biotoxins,364
2013,26,7,biotoxins,364
2013,26,8,biotoxins,364
2013,26,9,biotoxins,364
2013,26,10,biotoxins,364
2013,26,11,biotoxins,364
2013,29,1,biotoxins,364
2013,29,2,biotoxins,364
2013,29,3,biotoxins,364
2013,29,4,biotoxins,364
2013,29,5,biotoxins,364
2013,29,6,biotoxins,364
2013,29,7,biotoxins,364
2013,29,8,biotoxins,364
2013,29,9,biotoxins,364
2013,29,10,biotoxins,364
2013,29,11,biotoxins,364
2013,29,12,biotoxins,364
2013,29,13,biotoxins,364
2013,29,14,biotoxins,364
2013,29,15,biotoxins,364
2013,29,16,biotoxins,364
2013,29,17,biotoxins,364
2014,1,1,biotoxins,364
2014,1,2,biotoxins,364
2014,1,2,sanitary closure,0
2014,1,3,biotoxins,364
2014,1,4,biotoxins,364
2014,1,5,biotoxins,307
2014,1,6,biotoxins,364
2014,1,7,biotoxins,364
2014,2,1,biotoxins,364
2014,2,1,sanitary closure,0
2014,2,2,biotoxins,364
2014,2,3,biotoxins,364
2014,2,4,biotoxins,364
2014,2,5,biotoxins,364
2014,2,6,biotoxins,364
2014,2,7,biotoxins,364
2014,2,8,biotoxins,364
2014,2,9,biotoxins,364
2014,2,10,biotoxins,364
2014,2,11,biotoxins,364
2014,2,12,biotoxins,364
2014,2,13,biotoxins,364
2014,2,14,biotoxins,364
2014,2,15,biotoxins,364
2014,2,16,biotoxins,364
2014,2,17,biotoxins,364
2014,2,18,biotoxins,364
2014,2,19,biotoxins,364
2014,2,31,biotoxins,364
2014,2,32,biotoxins,364
2014,2,33,biotoxins,364
2014,2,34,biotoxins,364
2014,2,35,biotoxins,364
2014,2,36,biotoxins,364
2014,2,37,biotoxins,364
2014,2,38,biotoxins,364
2014,2,39,biotoxins,364
2014,2,40,biotoxins,364
2014,2,41,biotoxins,364
2014,2,42,biotoxins,364
2014,2,43,biotoxins,364
2014,2,44,biotoxins,364
2014,2,45,biotoxins,364
2014,2,46,biotoxins,364
2014,2,47,biotoxins,364
2014,2,48,biotoxins,364
2014,2,49,biotoxins,364
2014,2,50,biotoxins,364
2014,2,51,biotoxins,364
2014,2,52,biotoxins,364
2014,2,53,biotoxins,364
2014,2,54,biotoxins,364
2014,2,55,biotoxins,364
2014,2,56,biotoxins,364
2014,2,57,biotoxins,364
2014,2,58,biotoxins,364
2014,2,59,biotoxins,364
2014,2,60,biotoxins,364
2014,2,61,biotoxins,364
2014,2,62,biotoxins,364
2014,2,63,biotoxins,364
2014,2,64,biotoxins,364
2014,2,65,biotoxins,364
2014,2,66,biotoxins,364
2014,2,67,biotoxins,364
2014,2,68,biotoxins,364
2014,2,69,biotoxins,364
2014,2,70,biotoxins,364
2014,2,71,biotoxins,364
2014,2,72,biotoxins,364
2014,2,73,biotoxins,364
2014,2,74,biotoxins,364
2014,2,75,biotoxins,364
2014,2,76,biotoxins,364
2014,2,77,biotoxins,364
2014,2,78,biotoxins,364
2014,2,79,biotoxins,364
2014,2,80,biotoxins,364
2014,2,81,biotoxins,364
2014,2,82,biotoxins,364
2014,2,83,biotoxins,364
2014,2,84,biotoxins,364
2014,2,85,biotoxins,364
2014,2,86,biotoxins,364
2014,2,87,biotoxins,364
2014,2,88,biotoxins,364
2014,2,89,biotoxins,364
2014,2,90,biotoxins,364
2014,2,91,biotoxins,364
2014,2,92,biotoxins,364
2014,2,93,biotoxins,364
2014,2,94,biotoxins,364
2014,2,95,biotoxins,364
2014,2,96,biotoxins,364
2014,2,97,biotoxins,364
2014,2,98,biotoxins,364
2014,2,99,biotoxins,364
2014,2,100,biotoxins,364
2014,3,1,biotoxins,224
2014,3,1,sanitary closure,140
2014,3,2,biotoxins,224
2014,3,2,sanitary closure,140
2014,3,3,biotoxins,224
2014,3,3,sanitary closure,140
2014,3,4,biotoxins,224
2014,3,4,sanitary closure,140
2014,3,5,biotoxins,224
2014,3,5,sanitary closure,140
2014,3,6,biotoxins,224
2014,3,6,sanitary closure,140
2014,3,7,biotoxins,224
2014,3,7,sanitary closure,140
2014,3,8,biotoxins,224
2014,3,8,sanitary closure,140
2014,3,9,biotoxins,224
2014,3,9,sanitary closure,140
2014,3,10,biotoxins,224
2014,3,10,sanitary closure,140
2014,3,11,biotoxins,224
2014,3,11,sanitary closure,140
2014,3,12,biotoxins,224
2014,3,12,sanitary closure,140
2014,3,13,biotoxins,224
2014,3,13,sanitary closure,140
2014,3,14,biotoxins,224
2014,3,14,sanitary closure,140
2014,3,15,biotoxins,224
2014,3,15,sanitary closure,140
2014,3,16,biotoxins,224
2014,3,16,sanitary closure,140
2014,3,17,biotoxins,224
2014,3,17,sanitary closure,140
2014,3,18,biotoxins,224
2014,3,18,sanitary closure,140
2014,4,1,biotoxins,224
2014,4,1,chemical closure,0
2014,4,1,sanitary closure,140
2014,4,2,biotoxins,224
2014,4,2,chemical closure,0
2014,4,2,sanitary closure,140
2014,4,3,biotoxins,224
2014,4,3,chemical closure,0
2014,4,3,sanitary closure,140
2014,4,4,biotoxins,224
2014,4,4,chemical closure,0
2014,4,4,sanitary closure,140
2014,4,5,biotoxins,224
2014,4,5,chemical closure,0
2014,4,5,sanitary closure,140
2014,4,6,biotoxins,224
2014,4,6,chemical closure,0
2014,4,6,sanitary closure,140
2014,4,7,biotoxins,224
2014,4,7,chemical closure,0
2014,4,7,sanitary closure,140
2014,4,8,biotoxins,224
2014,4,8,chemical closure,0
2014,4,8,sanitary closure,140
2014,4,9,biotoxins,224
2014,4,9,chemical closure,0
2014,4,9,sanitary closure,140
2014,4,10,biotoxins,224
2014,4,10,chemical closure,0
2014,4,10,sanitary closure,140
2014,4,11,biotoxins,224
2014,4,11,chemical closure,0
2014,4,11,sanitary closure,140
2014,4,12,biotoxins,224
2014,4,12,chemical closure,0
2014,4,12,sanitary closure,140
2014,4,13,biotoxins,224
2014,4,13,chemical closure,0
2014,4,13,sanitary closure,140
2014,4,14,biotoxins,224
2014,4,14,chemical closure,0
2014,4,14,sanitary closure,140
2014,4,15,biotoxins,224
2014,4,15,chemical closure,0
2014,4,15,sanitary closure,140
2014,5,1,biotoxins,363
2014,5,1,sanitary closure,1
2014,5,2,biotoxins,363
2014,5,2,sanitary closure,1
2014,5,3,biotoxins,363
2014,5,3,sanitary closure,1
2014,5,4,biotoxins,363
2014,5,4,sanitary closure,1
2014,5,5,biotoxins,363
2014,5,5,sanitary closure,1
2014,5,6,biotoxins,363
2014,5,6,sanitary closure,1
2014,5,7,biotoxins,363
2014,5,7,sanitary closure,1
2014,5,8,biotoxins,363
2014,5,8,sanitary closure,1
2014,5,9,biotoxins,363
2014,5,9,sanitary closure,1
2014,5,10,biotoxins,363
2014,5,10,sanitary closure,1
2014,5,11,biotoxins,363
2014,5,11,sanitary closure,1
2014,5,12,biotoxins,363
2014,5,12,sanitary closure,1
2014,5,13,biotoxins,363
2014,5,13,sanitary closure,1
2014,5,14,biotoxins,363
2014,5,14,sanitary closure,1
2014,5,15,biotoxins,363
2014,5,15,sanitary closure,1
2014,5,16,biotoxins,363
2014,5,16,sanitary closure,1
2014,5,17,biotoxins,363
2014,5,17,sanitary closure,1
2014,5,18,biotoxins,363
2014,5,18,sanitary closure,1
2014,5,19,biotoxins,363
2014,5,19,sanitary closure,1
2014,5,20,biotoxins,363
2014,5,20,sanitary closure,1
2014,5,21,biotoxins,363
2014,5,21,sanitary closure,1
2014,5,22,biotoxins,363
2014,5,22,sanitary closure,1
2014,5,23,biotoxins,363
2014,5,23,sanitary closure,1
2014,5,24,biotoxins,363
2014,5,24,sanitary closure,1
2014,6,1,biotoxins,351
2014,6,1,sanitary closure,13
2014,6,2,biotoxins,351
2014,6,2,sanitary closure,13
2014,6,3,biotoxins,351
2014,6,3,sanitary closure,13
2014,6,4,biotoxins,351
2014,6,4,sanitary closure,13
2014,6,5,biotoxins,351
2014,6,5,sanitary closure,13
2014,6,6,biotoxins,351
2014,6,6,sanitary closure,13
2014,6,7,biotoxins,351
2014,6,7,sanitary closure,13
2014,6,8,biotoxins,351
2014,6,8,sanitary closure,13
2014,6,9,biotoxins,351
2014,6,9,sanitary closure,13
2014,6,10,biotoxins,351
2014,6,10,sanitary closure,13
2014,6,11,biotoxins,351
2014,6,11,sanitary closure,13
2014,6,12,biotoxins,351
2014,6,12,sanitary closure,13
2014,6,13,biotoxins,351
2014,6,13,sanitary closure,13
2014,6,14,biotoxins,351
2014,6,14,sanitary closure,13
2014,6,15,biotoxins,351
2014,6,15,sanitary closure,13
2014,6,16,biotoxins,351
2014,6,16,sanitary closure,13
2014,6,17,biotoxins,351
2014,6,17,sanitary closure,13
2014,6,18,biotoxins,351
2014,6,18,sanitary closure,13
2014,6,19,biotoxins,351
2014,6,19,sanitary closure,13
2014,6,20,biotoxins,351
2014,6,20,sanitary closure,13
2014,6,21,biotoxins,351
2014,6,21,sanitary closure,13
2014,6,22,biotoxins,351
2014,6,22,sanitary closure,13
2014,6,23,biotoxins,351
2014,6,23,sanitary closure,13
2014,6,24,biotoxins,351
2014,6,24,sanitary closure,13
2014,6,25,biotoxins,351
2014,6,25,sanitary closure,13
2014,6,26,biotoxins,351
2014,6,26,sanitary closure,13
2014,6,27,biotoxins,351
2014,6,27,sanitary closure,13
2014,6,28,biotoxins,351
2014,6,28,sanitary closure,13
2014,7,1,biotoxins,364
2014,7,1,sanitary closure,0
2014,7,2,biotoxins,364
2014,7,2,sanitary closure,0
2014,7,3,biotoxins,364
2014,7,3,sanitary closure,0
2014,7,4,biotoxins,364
2014,7,4,sanitary closure,0
2014,7,5,biotoxins,364
2014,7,5,sanitary closure,0
2014,7,6,biotoxins,364
2014,7,6,sanitary closure,0
2014,7,7,biotoxins,364
2014,7,7,sanitary closure,0
2014,7,8,biotoxins,364
2014,7,8,sanitary closure,0
2014,7,9,biotoxins,364
2014,7,9,sanitary closure,0
2014,7,10,biotoxins,364
2014,7,10,sanitary closure,0
2014,7,11,biotoxins,364
2014,7,11,sanitary closure,0
2014,7,12,biotoxins,338
2014,7,12,sanitary closure,0
2014,7,13,biotoxins,364
2014,7,13,sanitary closure,0
2014,7,14,biotoxins,364
2014,7,14,sanitary closure,0
2014,7,15,biotoxins,364
2014,7,15,sanitary closure,0
2014,7,16,biotoxins,364
2014,7,16,sanitary closure,0
2014,7,17,biotoxins,364
2014,7,17,sanitary closure,0
2014,7,18,biotoxins,364
2014,7,18,sanitary closure,0
2014,7,19,biotoxins,364
2014,7,19,sanitary closure,0
2014,7,20,biotoxins,364
2014,7,20,sanitary closure,0
2014,7,21,biotoxins,364
2014,7,21,sanitary closure,0
2014,7,22,biotoxins,364
2014,7,22,sanitary closure,0
2014,7,23,biotoxins,364
2014,7,23,sanitary closure,0
2014,7,24,biotoxins,364
2014,7,24,sanitary closure,0
2014,7,25,biotoxins,364
2014,7,25,sanitary closure,0
2014,7,26,biotoxins,364
2014,7,26,sanitary closure,0
2014,7,27,biotoxins,364
2014,7,27,sanitary closure,0
2014,7,28,biotoxins,364
2014,7,28,sanitary closure,0
2014,7,29,biotoxins,364
2014,7,29,sanitary closure,0
2014,7,30,biotoxins,364
2014,7,30,sanitary closure,0
2014,7,31,biotoxins,364
2014,7,31,sanitary closure,0
2014,7,32,biotoxins,364
2014,7,32,sanitary closure,0
2014,8,1,biotoxins,16
2014,8,1,sanitary closure,14
2014,8,2,biotoxins,16
2014,8,2,sanitary closure,14
2014,8,3,biotoxins,16
2014,8,3,sanitary closure,14
2014,8,4,biotoxins,16
2014,8,4,sanitary closure,14
2014,8,5,biotoxins,16
2014,8,5,sanitary closure,14
2014,8,6,biotoxins,16
2014,8,6,sanitary closure,14
2014,8,7,biotoxins,16
2014,8,7,sanitary closure,14
2014,8,8,biotoxins,16
2014,8,8,sanitary closure,14
2014,8,9,biotoxins,16
2014,8,9,sanitary closure,14
2014,8,10,biotoxins,16
2014,8,10,sanitary closure,14
2014,8,11,biotoxins,16
2014,8,11,sanitary closure,14
2014,8,12,biotoxins,16
2014,8,12,sanitary closure,14
2014,8,13,biotoxins,16
2014,8,13,sanitary closure,14
2014,8,14,biotoxins,16
2014,8,14,sanitary closure,14
2014,8,15,biotoxins,16
2014,8,15,sanitary closure,14
2014,8,16,biotoxins,16
2014,8,16,sanitary closure,14
2014,10,1,biotoxins,13
2014,10,2,biotoxins,13
2014,10,3,biotoxins,13
2014,10,4,biotoxins,13
2014,10,5,biotoxins,13
2014,10,6,biotoxins,13
2014,10,7,biotoxins,13
2014,10,8,biotoxins,13
2014,10,9,biotoxins,13
2014,10,10,biotoxins,13
2014,10,11,biotoxins,13
2014,10,12,biotoxins,13
2014,11,1,biotoxins,13
2014,11,2,biotoxins,13
2014,11,3,biotoxins,13
2014,11,4,biotoxins,13
2014,11,5,biotoxins,13
2014,11,6,biotoxins,13
2014,11,7,biotoxins,13
2014,11,8,biotoxins,13
2014,11,9,biotoxins,13
2014,11,10,biotoxins,13
2014,12,1,biotoxins,364
2014,12,2,biotoxins,364
2014,12,3,biotoxins,364
2014,12,4,biotoxins,364
2014,12,5,biotoxins,364
2014,12,6,biotoxins,357
2014,12,7,biotoxins,364
2014,12,8,biotoxins,364
2014,12,9,biotoxins,354
2014,12,10,biotoxins,364
2014,12,11,biotoxins,364
2014,12,12,biotoxins,364
2014,12,13,biotoxins,364
2014,12,14,biotoxins,364
2014,12,15,biotoxins,364
2014,12,16,biotoxins,364
2014,12,17,biotoxins,364
2014,12,18,biotoxins,364
2014,12,19,biotoxins,364
2014,12,20,biotoxins,364
2014,12,21,biotoxins,364
2014,12,22,biotoxins,364
2014,12,23,biotoxins,364
2014,12,24,biotoxins,364
2014,12,25,biotoxins,364
2014,12,26,biotoxins,357
2014,12,27,biotoxins,364
2014,12,28,biotoxins,364
2014,12,29,biotoxins,364
2014,12,30,biotoxins,364
2014,12,30,sanitary closure,0
2014,12,31,biotoxins,364
2014,12,32,biotoxins,364
2014,12,33,biotoxins,364
2014,12,34,biotoxins,364
2014,12,35,biotoxins,364
2014,12,36,biotoxins,364
2014,12,37,biotoxins,364
2014,12,38,biotoxins,364
2014,12,39,biotoxins,364
2014,12,40,biotoxins,364
2014,12,41,biotoxins,364
2014,12,42,biotoxins,364
2014,12,43,biotoxins,364
2014,12,44,biotoxins,364
2014,12,45,biotoxins,364
2014,12,46,biotoxins,364
2014,12,47,biotoxins,364
2014,12,48,biotoxins,364
2014,13,1,biotoxins,364
2014,13,2,biotoxins,364
2014,13,3,biotoxins,29
2014,13,4,biotoxins,29
2014,13,5,biotoxins,29
2014,13,6,biotoxins,29
2014,13,7,biotoxins,29
2014,13,8,biotoxins,29
2014,13,9,biotoxins,29
2014,13,10,biotoxins,29
2014,13,11,biotoxins,29
2014,13,12,biotoxins,364
2014,13,13,biotoxins,364
2014,13,14,biotoxins,364
2014,13,15,biotoxins,68
2014,13,16,biotoxins,6
2014,13,18,biotoxins,364
2014,13,19,biotoxins,364
2014,13,20,biotoxins,364
2014,13,21,biotoxins,364
2014,13,22,biotoxins,364
2014,13,23,biotoxins,364
2014,13,24,biotoxins,364
2014,13,25,biotoxins,364
2014,13,26,biotoxins,339
2014,13,26,sanitary closure,25
2014,13,27,biotoxins,339
2014,13,27,sanitary closure,25
2014,13,28,biotoxins,364
2014,13,28,sanitary closure,0
2014,13,29,biotoxins,364
2014,13,30,biotoxins,364
2014,13,31,biotoxins,364
2014,13,32,biotoxins,364
2014,13,33,biotoxins,364
2014,13,34,biotoxins,364
2014,13,35,biotoxins,364
2014,13,36,biotoxins,364
2014,13,37,biotoxins,364
2014,13,38,biotoxins,364
2014,13,39,biotoxins,364
2014,13,40,biotoxins,364
2014,13,41,biotoxins,364
2014,13,42,biotoxins,364
2014,13,43,biotoxins,364
2014,14,1,biotoxins,351
2014,14,1,sanitary closure,13
2014,14,2,biotoxins,351
2014,14,2,sanitary closure,13
2014,14,3,biotoxins,351
2014,14,3,sanitary closure,13
2014,14,4,biotoxins,351
2014,14,4,sanitary closure,13
2014,14,5,sanitary closure,229
2014,14,6,biotoxins,214
2014,14,6,sanitary closure,150
2014,14,7,biotoxins,214
2014,14,7,sanitary closure,150
2014,14,8,sanitary closure,257
2014,14,9,biotoxins,214
2014,14,9,sanitary closure,150
2014,14,10,biotoxins,214
2014,14,10,sanitary closure,150
2014,14,11,biotoxins,214
2014,14,11,sanitary closure,150
2014,14,12,biotoxins,214
2014,14,12,sanitary closure,150
2014,14,13,biotoxins,351
2014,14,13,sanitary closure,13
2014,14,14,biotoxins,214
2014,14,14,sanitary closure,150
2014,14,15,sanitary closure,230
2014,15,1,biotoxins,364
2014,15,2,biotoxins,364
2014,15,3,biotoxins,364
2014,15,4,biotoxins,364
2014,15,5,biotoxins,364
2014,15,6,biotoxins,364
2014,16,1,biotoxins,364
2014,16,2,biotoxins,364
2014,16,3,biotoxins,364
2014,16,4,biotoxins,364
2014,16,5,biotoxins,50
2014,16,6,biotoxins,50
2014,16,7,biotoxins,50
2014,16,8,biotoxins,50
2014,16,9,biotoxins,50
2014,16,10,biotoxins,323
2014,16,11,biotoxins,364
2014,16,12,biotoxins,50
2014,16,13,biotoxins,7
2014,16,14,biotoxins,260
2014,16,15,biotoxins,260
2014,16,16,biotoxins,364
2014,16,17,biotoxins,361
2014,16,18,biotoxins,364
2014,16,19,biotoxins,364
2014,16,19,sanitary closure,0
2014,16,20,biotoxins,364
2014,16,21,biotoxins,364
2014,16,22,biotoxins,364
2014,17,1,biotoxins,364
2014,17,2,biotoxins,364
2014,17,3,biotoxins,364
2014,17,4,biotoxins,364
2014,17,5,biotoxins,364
2014,17,6,biotoxins,364
2014,17,7,biotoxins,364
2014,17,8,biotoxins,364
2014,17,9,biotoxins,364
2014,17,10,biotoxins,364
2014,17,11,biotoxins,364
2014,17,12,biotoxins,364
2014,17,13,biotoxins,364
2014,17,14,biotoxins,364
2014,17,15,biotoxins,364
2014,17,16,biotoxins,364
2014,17,17,biotoxins,364
2014,17,18,biotoxins,364
2014,17,19,biotoxins,364
2014,17,20,biotoxins,364
2014,17,21,biotoxins,364
2014,18,1,biotoxins,99
2014,18,1,sanitary closure,265
2014,18,2,biotoxins,99
2014,18,2,sanitary closure,265
2014,18,3,biotoxins,99
2014,18,3,sanitary closure,265
2014,18,4,biotoxins,99
2014,18,4,sanitary closure,265
2014,18,5,biotoxins,99
2014,18,5,sanitary closure,265
2014,18,6,biotoxins,99
2014,18,6,sanitary closure,265
2014,18,7,biotoxins,99
2014,18,7,sanitary closure,265
2014,18,8,biotoxins,99
2014,18,8,sanitary closure,265
2014,18,9,biotoxins,99
2014,18,9,sanitary closure,265
2014,18,10,biotoxins,99
2014,18,10,sanitary closure,265
2014,18,11,biotoxins,99
2014,18,11,sanitary closure,265
2014,19,1,biotoxins,232
2014,19,1,sanitary closure,132
2014,19,2,biotoxins,364
2014,19,2,sanitary closure,0
2014,19,3,biotoxins,364
2014,19,3,sanitary closure,0
2014,19,4,biotoxins,364
2014,19,4,sanitary closure,0
2014,19,5,biotoxins,364
2014,19,5,sanitary closure,0
2014,19,6,biotoxins,364
2014,19,6,sanitary closure,0
2014,19,7,biotoxins,364
2014,19,7,sanitary closure,0
2014,19,8,biotoxins,364
2014,19,8,sanitary closure,0
2014,19,9,biotoxins,364
2014,19,9,sanitary closure,0
2014,19,10,biotoxins,364
2014,19,10,sanitary closure,0
2014,19,11,biotoxins,364
2014,19,11,sanitary closure,0
2014,19,12,biotoxins,364
2014,19,12,sanitary closure,0
2014,20,1,biotoxins,105
2014,20,1,sanitary closure,14
2014,20,2,biotoxins,105
2014,20,2,sanitary closure,14
2014,20,3,biotoxins,105
2014,20,3,sanitary closure,14
2014,20,4,biotoxins,91
2014,20,4,sanitary closure,63
2014,20,5,biotoxins,105
2014,20,5,sanitary closure,14
2014,20,6,sanitary closure,14
2014,20,7,sanitary closure,14
2014,21,0,biotoxins,13
2014,22,0,biotoxins,13
2014,23,1,biotoxins,249
2014,23,1,chemical closure,115
2014,23,1,sanitary closure,0
2014,23,2,biotoxins,249
2014,23,2,chemical closure,115
2014,23,2,sanitary closure,0
2014,23,3,biotoxins,214
2014,23,3,chemical closure,115
2014,23,3,sanitary closure,0
2014,23,4,biotoxins,214
2014,23,4,chemical closure,115
2014,23,4,sanitary closure,0
2014,23,5,biotoxins,228
2014,23,5,chemical closure,115
2014,23,5,sanitary closure,0
2014,23,6,biotoxins,204
2014,23,6,chemical closure,115
2014,23,6,sanitary closure,0
2014,23,7,biotoxins,249
2014,23,7,chemical closure,115
2014,23,7,sanitary closure,0
2014,23,8,biotoxins,249
2014,23,8,chemical closure,115
2014,23,8,sanitary closure,0
2014,23,9,biotoxins,249
2014,23,9,chemical closure,115
2014,23,9,sanitary closure,0
2014,23,10,biotoxins,249
2014,23,10,chemical closure,115
2014,23,10,sanitary closure,0
2014,23,11,biotoxins,249
2014,23,11,chemical closure,115
2014,23,11,sanitary closure,0
2014,24,1,biotoxins,356
2014,24,1,sanitary closure,7
2014,24,2,biotoxins,363
2014,24,3,biotoxins,363
2014,24,4,biotoxins,363
2014,24,5,biotoxins,363
2014,24,6,biotoxins,363
2014,24,7,biotoxins,363
2014,24,8,biotoxins,364
2014,24,9,biotoxins,361
2014,24,10,biotoxins,363
2014,24,11,biotoxins,316
2014,24,11,sanitary closure,48
2014,24,12,biotoxins,190
2014,24,12,sanitary closure,173
2014,24,13,biotoxins,190
2014,24,13,sanitary closure,173
2014,24,14,biotoxins,363
2014,25,1,biotoxins,333
2014,25,1,sanitary closure,31
2014,25,2,biotoxins,333
2014,25,2,sanitary closure,31
2014,25,3,biotoxins,333
2014,25,3,sanitary closure,31
2014,25,4,biotoxins,333
2014,25,4,sanitary closure,31
2014,25,5,biotoxins,333
2014,25,5,sanitary closure,31
2014,25,6,biotoxins,325
2014,25,6,sanitary closure,39
2014,25,7,biotoxins,333
2014,25,7,sanitary closure,31
2014,25,8,biotoxins,333
2014,25,8,sanitary closure,31
2014,25,9,biotoxins,333
2014,25,9,sanitary closure,31
2014,25,10,biotoxins,333
2014,25,10,sanitary closure,31
2014,25,11,biotoxins,325
2014,25,11,sanitary closure,39
2014,25,12,biotoxins,333
2014,25,12,sanitary closure,31
2014,25,13,biotoxins,333
2014,25,13,sanitary closure,31
2014,25,14,biotoxins,333
2014,25,14,sanitary closure,31
2014,25,15,biotoxins,310
2014,25,15,sanitary closure,31
2014,25,16,biotoxins,333
2014,25,16,sanitary closure,31
2014,26,1,biotoxins,364
2014,26,1,sanitary closure,0
2014,26,2,biotoxins,341
2014,26,2,sanitary closure,0
2014,26,3,biotoxins,341
2014,26,3,sanitary closure,0
2014,26,4,biotoxins,341
2014,26,4,sanitary closure,0
2014,26,5,biotoxins,231
2014,26,5,sanitary closure,110
2014,26,6,biotoxins,364
2014,26,6,sanitary closure,0
2014,26,7,biotoxins,341
2014,26,7,sanitary closure,0
2014,26,8,biotoxins,341
2014,26,8,sanitary closure,0
2014,26,9,biotoxins,341
2014,26,9,sanitary closure,0
2014,26,10,biotoxins,341
2014,26,10,sanitary closure,0
2014,26,11,biotoxins,341
2014,26,11,sanitary closure,0
2014,27,1,biotoxins,364
2014,27,1,sanitary closure,0
2014,27,2,biotoxins,364
2014,27,2,sanitary closure,0
2014,27,3,biotoxins,364
2014,27,3,sanitary closure,0
2014,27,4,biotoxins,364
2014,27,4,sanitary closure,0
2014,27,5,biotoxins,364
2014,27,5,sanitary closure,0
2014,27,6,biotoxins,364
2014,27,6,sanitary closure,0
2014,27,7,biotoxins,364
2014,27,7,sanitary closure,0
2014,27,8,biotoxins,13
2014,27,8,sanitary closure,14
2014,27,9,biotoxins,364
2014,27,9,sanitary closure,0
2014,27,10,biotoxins,364
2014,27,10,sanitary closure,0
2014,27,11,biotoxins,364
2014,27,11,sanitary closure,0
2014,28,1,biotoxins,13
2014,28,1,sanitary closure,14
2014,28,2,biotoxins,13
2014,28,2,sanitary closure,14
2014,28,3,biotoxins,13
2014,28,3,sanitary closure,14
2014,28,4,biotoxins,13
2014,28,4,sanitary closure,14
2014,28,5,biotoxins,13
2014,28,5,sanitary closure,14
2014,28,6,biotoxins,13
2014,28,6,sanitary closure,14
2014,28,7,biotoxins,13
2014,28,7,sanitary closure,14
2014,28,8,biotoxins,13
2014,28,8,sanitary closure,14
2014,28,9,biotoxins,13
2014,28,9,sanitary closure,14
2014,28,10,biotoxins,13
2014,28,10,sanitary closure,154
2014,28,11,biotoxins,13
2014,28,11,sanitary closure,14
2014,28,12,biotoxins,13
2014,28,12,sanitary closure,14
2014,28,13,biotoxins,13
2014,28,13,sanitary closure,14
2014,28,14,biotoxins,13
2014,28,14,sanitary closure,14
2014,29,1,biotoxins,191
2014,29,1,sanitary closure,173
2014,29,2,biotoxins,191
2014,29,2,sanitary closure,173
2014,29,3,biotoxins,51
2014,29,3,sanitary closure,313
2014,29,4,biotoxins,191
2014,29,4,sanitary closure,173
2014,29,5,biotoxins,191
2014,29,5,sanitary closure,173
2014,29,6,biotoxins,191
2014,29,6,sanitary closure,173
2014,29,7,biotoxins,191
2014,29,7,sanitary closure,173
2014,29,8,biotoxins,191
2014,29,8,sanitary closure,173
2014,29,9,biotoxins,51
2014,29,9,sanitary closure,313
2014,29,10,biotoxins,191
2014,29,10,sanitary closure,173
2014,29,11,biotoxins,191
2014,29,11,sanitary closure,173
2014,29,12,biotoxins,191
2014,29,12,sanitary closure,173
2014,29,13,biotoxins,191
2014,29,13,sanitary closure,173
2014,29,14,biotoxins,191
2014,29,14,sanitary closure,173
2014,29,15,biotoxins,191
2014,29,15,sanitary closure,173
2014,29,16,biotoxins,191
2014,29,16,sanitary closure,173
2014,29,17,biotoxins,191
2014,29,17,sanitary closure,173
2014,106,1,biotoxins,223
2014,106,2,biotoxins,223
2014,111,0,biotoxins,13
2014,121,1,biotoxins,13
2014,121,2,biotoxins,13
2014,121,3,biotoxins,13
2014,130,1,biotoxins,141
2014,130,2,biotoxins,141
2014,130,3,biotoxins,141
2014,142,1,biotoxins,141
2014,142,2,biotoxins,141
2015,1,1,biotoxins,364
2015,1,2,biotoxins,364
2015,1,3,biotoxins,364
2015,1,4,biotoxins,364
2015,1,5,biotoxins,288
2015,1,6,biotoxins,364
2015,1,7,biotoxins,364
2015,2,1,biotoxins,364
2015,2,2,biotoxins,364
2015,2,3,biotoxins,364
2015,2,4,biotoxins,364
2015,2,5,biotoxins,364
2015,2,6,biotoxins,364
2015,2,7,biotoxins,364
2015,2,8,biotoxins,364
2015,2,9,biotoxins,364
2015,2,10,biotoxins,364
2015,2,11,biotoxins,364
2015,2,12,biotoxins,364
2015,2,13,biotoxins,364
2015,2,14,biotoxins,364
2015,2,15,biotoxins,364
2015,2,16,biotoxins,364
2015,2,17,biotoxins,364
2015,2,18,biotoxins,364
2015,2,19,biotoxins,364
2015,2,31,biotoxins,364
2015,2,32,biotoxins,364
2015,2,33,biotoxins,364
2015,2,34,biotoxins,364
2015,2,35,biotoxins,364
2015,2,36,biotoxins,364
2015,2,37,biotoxins,364
2015,2,38,biotoxins,364
2015,2,39,biotoxins,364
2015,2,40,biotoxins,364
2015,2,41,biotoxins,364
2015,2,42,biotoxins,364
2015,2,43,biotoxins,364
2015,2,44,biotoxins,364
2015,2,45,biotoxins,364
2015,2,46,biotoxins,364
2015,2,47,biotoxins,364
2015,2,48,biotoxins,364
2015,2,49,biotoxins,364
2015,2,50,biotoxins,364
2015,2,51,biotoxins,364
2015,2,52,biotoxins,364
2015,2,53,biotoxins,364
2015,2,54,biotoxins,364
2015,2,55,biotoxins,364
2015,2,56,biotoxins,364
