"sid","rgn_name","rgn_type"
39381,"Montenegro","native"
39381,"Montserrat","native"
39381,"Morocco","native"
39381,"Mozambique","native"
39381,"Myanmar","native"
39381,"Namibia","native"
39381,"Nauru","native"
39381,"Netherlands","native"
39381,"New Caledonia","native"
39381,"New Zealand","native"
39381,"Nicaragua","native"
39381,"Nigeria","native"
39381,"Niue","native"
39381,"Northern Mariana Islands","native"
39381,"Norway","native"
39381,"Oman","native"
39381,"Pakistan","native"
39381,"Palau","native"
39381,"Panama","native"
39381,"Papua New Guinea","native"
39381,"Peru","native"
39381,"Philippines","native"
39381,"Pitcairn","native"
39381,"Portugal","native"
39381,"Puerto Rico","native"
39381,"Qatar","native"
39381,"Réunion","native"
39381,"Saint Kitts and Nevis","native"
39381,"Saint Lucia","native"
39381,"Saint Martin (French part)","native"
39381,"Saint Vincent and the Grenadines","native"
39381,"Samoa","native"
39381,"Saudi Arabia","native"
39381,"Senegal","native"
39381,"Sierra Leone","native"
39381,"Singapore","native"
39381,"Sint Maarten (Dutch part)","native"
39381,"Slovenia","native"
39381,"Solomon Islands","native"
39381,"Somalia","native"
39381,"South Africa","native"
39381,"South Georgia and the South Sandwich Islands","native"
39381,"Spain","native"
39381,"Sri Lanka","native"
39381,"Sudan","native"
39381,"Suriname","native"
39381,"Sweden","native"
39381,"Taiwan, Province of China","native"
39381,"Tanzania, United Republic of","native"
39381,"Thailand","native"
39381,"Togo","native"
39381,"Tokelau","native"
39381,"Tonga","native"
39381,"Tunisia","native"
39381,"Turkey","native"
39381,"Turks and Caicos Islands","native"
39381,"Tuvalu","native"
39381,"United Arab Emirates","native"
39381,"United Kingdom","native"
39381,"United States","native"
39381,"Uruguay","native"
39381,"Vanuatu","native"
39381,"Venezuela, Bolivarian Republic of","native"
39381,"Viet Nam","native"
39381,"Virgin Islands, British","native"
39381,"Virgin Islands, U.S.","native"
39381,"Wallis and Futuna","native"
39381,"Western Sahara","native"
39381,"Yemen","native"
60225,"Australia","native"
60225,"Brazil","native"
60225,"Cuba","native"
60225,"Ghana","native"
60225,"Guinea-Bissau","native"
60225,"Japan","native"
60225,"Liberia","native"
60225,"Madagascar","native"
60225,"Mauritania","native"
60225,"Micronesia, Federated States of ","native"
60225,"Morocco","native"
60225,"Nauru","native"
60225,"Portugal","native"
60225,"Solomon Islands","native"
60225,"Spain","native"
60225,"Taiwan, Province of China","native"
60225,"United States","native"
60225,"Western Sahara","native"
161750,"Australia","native"
161750,"China","native"
161750,"Fiji","native"
161750,"India","native"
161750,"Indonesia","native"
161750,"Iran, Islamic Republic of","native"
161750,"Japan","native"
161750,"Kenya","native"
161750,"Korea, Democratic People's Republic of","native"
161750,"Korea, Republic of","native"
161750,"Madagascar","native"
161750,"Malaysia","native"
161750,"Maldives","native"
161750,"Mauritius","native"
161750,"Mozambique","native"
161750,"New Caledonia","native"
161750,"New Zealand","native"
161750,"Oman","native"
161750,"Pakistan","native"
161750,"Russian Federation","native"
161750,"Somalia","native"
161750,"South Africa","native"
161750,"Sri Lanka","native"
161750,"Taiwan, Province of China","native"
161750,"Viet Nam","native"
39341,"Albania","native"
39341,"Algeria","native"
39341,"Angola","native"
39341,"Anguilla","native"
39341,"Antigua and Barbuda","native"
39341,"Argentina","native"
39341,"Australia","native"
39341,"Bahamas","native"
39341,"Bangladesh","native"
39341,"Barbados","native"
39341,"Belize","native"
39341,"Benin","native"
39341,"Bermuda","native"
39341,"Bonaire, Sint Eustatius and Saba","native"
39341,"Brazil","native"
39341,"Brunei Darussalam","native"
39341,"Cambodia","native"
39341,"Cameroon","native"
39341,"Canada","native"
39341,"Cape Verde","native"
39341,"Cayman Islands","native"
39341,"Chile","native"
39341,"China","native"
39341,"Colombia","native"
39341,"Congo","native"
39341,"Cook Islands","native"
39341,"Costa Rica","native"
39341,"Côte d'Ivoire","native"
39341,"Croatia","native"
39341,"Cuba","native"
39341,"Curaçao","native"
39341,"Cyprus","native"
39341,"Dominica","native"
39341,"Dominican Republic","native"
39341,"Ecuador","native"
39341,"Egypt","native"
39341,"El Salvador","native"
39341,"Equatorial Guinea","native"
39341,"Eritrea","native"
39341,"Fiji","native"
39341,"France","native"
39341,"French Guiana","native"
39341,"French Polynesia","native"
39341,"Gabon","native"
39341,"Gambia","native"
39341,"Ghana","native"
39341,"Gibraltar","native"
39341,"Greece","native"
39341,"Grenada","native"
39341,"Guadeloupe","native"
39341,"Guatemala","native"
39341,"Guinea","native"
39341,"Guinea-Bissau","native"
39341,"Guyana","native"
39341,"Haiti","native"
39341,"Honduras","native"
39341,"India","native"
39341,"Indonesia","native"
39341,"Iran, Islamic Republic of","native"
39341,"Ireland","native"
39341,"Israel","native"
39341,"Italy","native"
39341,"Jamaica","native"
39341,"Japan","native"
39341,"Kenya","native"
39341,"Kiribati","native"
39341,"Korea, Democratic People's Republic of","native"
39341,"Korea, Republic of","native"
39341,"Liberia","native"
39341,"Libya","native"
39341,"Macao","native"
39341,"Madagascar","native"
39341,"Malaysia","native"
39341,"Maldives","native"
39341,"Malta","native"
39341,"Marshall Islands","native"
39341,"Martinique","native"
39341,"Mauritania","native"
39341,"Mauritius","native"
39341,"Mexico","native"
39341,"Micronesia, Federated States of ","native"
39341,"Montenegro","native"
39341,"Montserrat","native"
39341,"Morocco","native"
39341,"Mozambique","native"
39341,"Myanmar","native"
39341,"Namibia","native"
39341,"Nauru","native"
39341,"New Caledonia","native"
39341,"New Zealand","native"
39341,"Nicaragua","native"
39341,"Nigeria","native"
39341,"Northern Mariana Islands","native"
39341,"Norway","native"
39341,"Oman","native"
39341,"Pakistan","native"
39341,"Palau","native"
39341,"Panama","native"
39341,"Papua New Guinea","native"
39341,"Peru","native"
39341,"Philippines","native"
39341,"Pitcairn","native"
39341,"Portugal","native"
39341,"Puerto Rico","native"
39341,"Russian Federation","native"
39341,"Saint Kitts and Nevis","native"
39341,"Saint Lucia","native"
39341,"Saint Martin (French part)","native"
39341,"Saint Vincent and the Grenadines","native"
39341,"Samoa","native"
39341,"Saudi Arabia","native"
39341,"Senegal","native"
39341,"Sierra Leone","native"
39341,"Singapore","native"
39341,"Sint Maarten (Dutch part)","native"
39341,"Solomon Islands","native"
39341,"Somalia","native"
39341,"South Africa","native"
39341,"Spain","native"
39341,"Sri Lanka","native"
39341,"Sudan","native"
39341,"Suriname","native"
39341,"Taiwan, Province of China","native"
39341,"Tanzania, United Republic of","native"
39341,"Thailand","native"
39341,"Timor-Leste","native"
39341,"Tonga","native"
39341,"Trinidad and Tobago","native"
39341,"Tunisia","native"
39341,"Turkey","native"
39341,"Turks and Caicos Islands","native"
39341,"Tuvalu","native"
39341,"United Kingdom","native"
39341,"United States","native"
39341,"Uruguay","native"
39341,"Vanuatu","native"
39341,"Venezuela, Bolivarian Republic of","native"
39341,"Viet Nam","native"
39341,"Virgin Islands, British","native"
39341,"Virgin Islands, U.S.","native"
39341,"Western Sahara","native"
39341,"Yemen","native"
161749,"Anguilla","native"
161749,"Antigua and Barbuda","native"
161749,"Argentina","native"
161749,"Aruba","native"
161749,"Bahamas","native"
161749,"Barbados","native"
161749,"Belize","native"
161749,"Bermuda","native"
161749,"Bonaire, Sint Eustatius and Saba","native"
161749,"Brazil","native"
161749,"Canada","native"
161749,"Cayman Islands","native"
161749,"Colombia","native"
161749,"Costa Rica","native"
161749,"Côte d'Ivoire","native"
161749,"Cuba","native"
161749,"Curaçao","native"
161749,"Dominica","native"
161749,"Dominican Republic","native"
161749,"France","native"
161749,"French Guiana","native"
161749,"Gambia","native"
161749,"Ghana","native"
161749,"Gibraltar","native"
161749,"Guadeloupe","native"
161749,"Guinea","native"
161749,"Guinea-Bissau","native"
161749,"Guyana","native"
161749,"Haiti","native"
161749,"Honduras","native"
161749,"Ireland","native"
161749,"Jamaica","native"
161749,"Martinique","native"
161749,"Mauritania","native"
161749,"Mexico","native"
161749,"Montserrat","native"
161749,"Morocco","native"
161749,"Namibia","native"
161749,"Nicaragua","native"
161749,"Norway","native"
161749,"Panama","native"
161749,"Portugal","native"
161749,"Puerto Rico","native"
161749,"Saint Barthélemy","native"
161749,"Saint Kitts and Nevis","native"
161749,"Saint Lucia","native"
161749,"Saint Martin (French part)","native"
161749,"Saint Pierre and Miquelon","native"
161749,"Saint Vincent and the Grenadines","native"
161749,"Senegal","native"
161749,"Sierra Leone","native"
161749,"Sint Maarten (Dutch part)","native"
161749,"South Africa","native"
161749,"Suriname","native"
161749,"Trinidad and Tobago","native"
161749,"Turks and Caicos Islands","native"
161749,"United Kingdom","native"
161749,"United States","native"
161749,"Uruguay","native"
161749,"Venezuela, Bolivarian Republic of","native"
161749,"Virgin Islands, British","native"
161749,"Virgin Islands, U.S.","native"
161749,"Western Sahara","native"
161751,"Chile","native"
161751,"Costa Rica","native"
161751,"Ecuador","native"
161751,"Guatemala","native"
161751,"Honduras","native"
161751,"Mexico","native"
161751,"Nicaragua","native"
161751,"Peru","native"
161751,"United States","native"
39340,"Albania","native"
39340,"Algeria","native"
39340,"Belgium","native"
39340,"Bosnia and Herzegovina","native"
39340,"Croatia","native"
39340,"Cyprus","native"
39340,"Denmark","native"
39340,"France","native"
39340,"Germany","native"
39340,"Gibraltar","native"
39340,"Greece","native"
39340,"Greenland","native"
39340,"Iceland","native"
39340,"Ireland","native"
39340,"Israel","native"
39340,"Italy","native"
39340,"Lebanon","native"
39340,"Libya","native"
39340,"Malta","native"
39340,"Montenegro","native"
39340,"Morocco","native"
39340,"Netherlands","native"
39340,"Norway","native"
39340,"Portugal","native"
39340,"Slovenia","native"
39340,"Spain","native"
39340,"Sweden","native"
39340,"Tunisia","native"
39340,"Turkey","native"
39340,"United Kingdom","native"
39340,"Western Sahara","native"
4292,"Albania","native"
4292,"Algeria","native"
4292,"Argentina","native"
4292,"Australia","native"
4292,"Belgium","native"
4292,"Bosnia and Herzegovina","native"
4292,"Brazil","native"
4292,"Canada","native"
4292,"Chile","native"
4292,"China","native"
4292,"Croatia","native"
4292,"Cyprus","native"
4292,"Denmark","native"
4292,"Ecuador","native"
4292,"Egypt","native"
4292,"France","native"
4292,"Germany","native"
4292,"Gibraltar","native"
4292,"Greece","native"
4292,"Iceland","native"
4292,"Israel","native"
4292,"Italy","native"
4292,"Japan","native"
4292,"Lebanon","native"
4292,"Libya","native"
4292,"Malta","native"
4292,"Mauritania","native"
4292,"Montenegro","native"
4292,"Morocco","native"
4292,"Netherlands","native"
4292,"New Zealand","native"
4292,"Norway","native"
4292,"Peru","native"
4292,"Portugal","native"
4292,"Russian Federation","native"
4292,"Senegal","native"
4292,"Slovenia","native"
4292,"South Africa","native"
4292,"Spain","native"
4292,"Syrian Arab Republic","native"
4292,"Tunisia","native"
4292,"Turkey","native"
4292,"United Kingdom","native"
4292,"United States","native"
4292,"Uruguay","native"
4292,"Western Sahara","native"
39545,"Canada","native"
39545,"China","native"
39545,"Japan","native"
39545,"Russian Federation","native"
39545,"United States","native"
19488,"American Samoa","native"
19488,"Angola","native"
19488,"Anguilla","native"
19488,"Antigua and Barbuda","native"
19488,"Argentina","native"
19488,"Aruba","native"
19488,"Australia","native"
19488,"Bahamas","native"
19488,"Bahrain","native"
19488,"Bangladesh","native"
19488,"Barbados","native"
19488,"Belize","native"
19488,"Benin","native"
19488,"Bonaire, Sint Eustatius and Saba","native"
19488,"Brazil","native"
19488,"Brunei Darussalam","native"
19488,"Cambodia","native"
19488,"Cameroon","native"
19488,"Cape Verde","native"
19488,"Cayman Islands","native"
19488,"Chile","native"
19488,"China","native"
19488,"Colombia","native"
19488,"Congo","native"
19488,"Congo, The Democratic Republic of the","native"
19488,"Cook Islands","native"
19488,"Costa Rica","native"
19488,"Côte d'Ivoire","native"
19488,"Cuba","native"
19488,"Curaçao","native"
19488,"Djibouti","native"
19488,"Dominica","native"
19488,"Ecuador","native"
19488,"Egypt","native"
19488,"El Salvador","native"
19488,"Equatorial Guinea","native"
19488,"Eritrea","native"
19488,"Ethiopia","native"
19488,"Fiji","native"
19488,"French Guiana","native"
19488,"French Polynesia","native"
19488,"Gabon","native"
19488,"Gambia","native"
19488,"Ghana","native"
19488,"Grenada","native"
19488,"Guadeloupe","native"
19488,"Guatemala","native"
19488,"Guinea","native"
19488,"Guinea-Bissau","native"
19488,"Guyana","native"
19488,"Haiti","native"
19488,"Honduras","native"
19488,"India","native"
19488,"Indonesia","native"
19488,"Iran, Islamic Republic of","native"
19488,"Iraq","native"
19488,"Israel","native"
19488,"Jamaica","native"
19488,"Japan","native"
19488,"Jordan","native"
19488,"Kenya","native"
19488,"Kiribati","native"
19488,"Liberia","native"
19488,"Madagascar","native"
19488,"Malaysia","native"
19488,"Marshall Islands","native"
19488,"Martinique","native"
19488,"Mauritania","native"
19488,"Mexico","native"
19488,"Micronesia, Federated States of ","native"
19488,"Montserrat","native"
19488,"Morocco","native"
19488,"Mozambique","native"
19488,"Myanmar","native"
19488,"Namibia","native"
19488,"Nauru","native"
19488,"New Caledonia","native"
19488,"New Zealand","native"
19488,"Nicaragua","native"
19488,"Nigeria","native"
19488,"Niue","native"
19488,"Oman","native"
19488,"Pakistan","native"
19488,"Panama","native"
19488,"Papua New Guinea","native"
19488,"Peru","native"
19488,"Philippines","native"
19488,"Pitcairn","native"
19488,"Portugal","native"
19488,"Puerto Rico","native"
19488,"Qatar","native"
19488,"Saint Kitts and Nevis","native"
19488,"Saint Lucia","native"
19488,"Saint Martin (French part)","native"
19488,"Saint Vincent and the Grenadines","native"
19488,"Samoa","native"
19488,"Sao Tomé and Principe","native"
19488,"Saudi Arabia","native"
19488,"Senegal","native"
19488,"Sierra Leone","native"
19488,"Sint Maarten (Dutch part)","native"
19488,"Solomon Islands","native"
19488,"Somalia","native"
19488,"South Africa","native"
19488,"Sudan","native"
19488,"Suriname","native"
19488,"Taiwan, Province of China","native"
19488,"Tanzania, United Republic of","native"
19488,"Thailand","native"
19488,"Togo","native"
19488,"Tokelau","native"
19488,"Tonga","native"
19488,"Turks and Caicos Islands","native"
19488,"Tuvalu","native"
19488,"United Arab Emirates","native"
19488,"United States","native"
19488,"Uruguay","native"
19488,"Vanuatu","native"
19488,"Venezuela, Bolivarian Republic of","native"
19488,"Viet Nam","native"
19488,"Virgin Islands, British","native"
19488,"Virgin Islands, U.S.","native"
19488,"Wallis and Futuna","native"
19488,"Western Sahara","native"
19488,"Yemen","native"
39378,"American Samoa","native"
39378,"Angola","native"
39378,"Anguilla","native"
39378,"Antigua and Barbuda","native"
39378,"Aruba","native"
39378,"Australia","native"
39378,"Barbados","native"
39378,"Belize","native"
39378,"Benin","native"
39378,"Bermuda","native"
39378,"Brazil","native"
39378,"Cameroon","native"
39378,"Cayman Islands","native"
39378,"Colombia","native"
39378,"Congo","native"
39378,"Cook Islands","native"
39378,"Costa Rica","native"
39378,"Côte d'Ivoire","native"
39378,"Cuba","native"
39378,"Djibouti","native"
39378,"Dominica","native"
39378,"Dominican Republic","native"
39378,"Ecuador","native"
39378,"Egypt","native"
39378,"Equatorial Guinea","native"
39378,"Eritrea","native"
39378,"Fiji","native"
39378,"French Guiana","native"
39378,"French Polynesia","native"
39378,"Gabon","native"
39378,"Gambia","native"
39378,"Ghana","native"
39378,"Grenada","native"
39378,"Guadeloupe","native"
39378,"Guam","native"
39378,"Guatemala","native"
39378,"Guinea","native"
39378,"Guinea-Bissau","native"
39378,"Guyana","native"
39378,"Haiti","native"
39378,"Honduras","native"
39378,"Iceland","native"
39378,"Indonesia","native"
39378,"Jamaica","native"
39378,"Kenya","native"
39378,"Kiribati","native"
39378,"Liberia","native"
39378,"Marshall Islands","native"
39378,"Martinique","native"
39378,"Mauritania","native"
39378,"Mexico","native"
39378,"Micronesia, Federated States of ","native"
39378,"Montserrat","native"
39378,"Morocco","native"
39378,"Mozambique","native"
39378,"Nauru","native"
39378,"New Caledonia","native"
39378,"New Zealand","native"
39378,"Nicaragua","native"
39378,"Nigeria","native"
39378,"Niue","native"
39378,"Norfolk Island","native"
39378,"Northern Mariana Islands","native"
39378,"Palau","native"
39378,"Panama","native"
39378,"Papua New Guinea","native"
39378,"Peru","native"
39378,"Pitcairn","native"
39378,"Puerto Rico","native"
39378,"Saint Kitts and Nevis","native"
39378,"Saint Lucia","native"
39378,"Saint Vincent and the Grenadines","native"
39378,"Samoa","native"
39378,"Saudi Arabia","native"
39378,"Senegal","native"
39378,"Sierra Leone","native"
39378,"Solomon Islands","native"
39378,"Somalia","native"
39378,"South Africa","native"
39378,"Sudan","native"
39378,"Suriname","native"
39378,"Tanzania, United Republic of","native"
39378,"Timor-Leste","native"
39378,"Togo","native"
39378,"Tokelau","native"
39378,"Tonga","native"
39378,"Trinidad and Tobago","native"
39378,"Tuvalu","native"
39378,"United Kingdom","native"
39378,"United States","native"
39378,"United States Minor Outlying Islands","native"
39378,"Uruguay","native"
39378,"Vanuatu","native"
39378,"Venezuela, Bolivarian Republic of","native"
39378,"Virgin Islands, British","native"
39378,"Virgin Islands, U.S.","native"
39378,"Wallis and Futuna","native"
39378,"Western Sahara","native"
39378,"Yemen","native"
39343,"Denmark","native"
39343,"France","native"
39343,"Gibraltar","native"
39343,"Iceland","native"
39343,"Ireland","native"
39343,"Norway","native"
39343,"Portugal","native"
39343,"Russian Federation","native"
39343,"Spain","native"
39343,"Sweden","native"
39343,"United Kingdom","native"
11200,"Argentina","native"
11200,"Australia","native"
11200,"Bermuda","native"
11200,"Brazil","native"
11200,"Canada","native"
11200,"Chile","native"
11200,"Denmark","native"
11200,"France","native"
11200,"Germany","native"
11200,"Gibraltar","native"
11200,"Greenland","native"
11200,"Guinea","native"
11200,"Ireland","native"
11200,"Morocco","native"
11200,"Namibia","native"
11200,"Portugal","native"
11200,"South Africa","native"
11200,"Spain","native"
11200,"Sweden","native"
11200,"United Kingdom","native"
11200,"United States","native"
11200,"Uruguay","native"
39344,"Bermuda","native"
39344,"Canada","native"
39344,"Greenland","native"
39344,"United States","native"
61420,"Albania","native"
61420,"Algeria","native"
61420,"Bosnia and Herzegovina","native"
61420,"Croatia","native"
61420,"Cyprus","native"
61420,"Egypt","native"
61420,"France","native"
61420,"Greece","native"
61420,"Israel","native"
61420,"Italy","native"
61420,"Lebanon","native"
61420,"Libya","native"
61420,"Malta","native"
61420,"Monaco","native"
61420,"Montenegro","native"
61420,"Morocco","native"
61420,"Slovenia","native"
61420,"Spain","native"
61420,"Syrian Arab Republic","native"
61420,"Tunisia","native"
61420,"Turkey","native"
39339,"Albania","native"
39339,"Algeria","native"
39339,"Angola","native"
39339,"Argentina","native"
39339,"Australia","native"
39339,"Bahamas","native"
39339,"Brazil","native"
39339,"British Indian Ocean Territory","native"
39339,"Bulgaria","native"
39339,"Cameroon","native"
39339,"Canada","native"
39339,"Cape Verde","native"
39339,"Chile","native"
39339,"China","native"
39339,"Colombia","native"
39339,"Cook Islands","native"
39339,"Costa Rica","native"
39339,"Côte d'Ivoire","native"
39339,"Croatia","native"
39339,"Cuba","native"
39339,"Cyprus","native"
39339,"Djibouti","native"
39339,"Dominican Republic","native"
39339,"Ecuador","native"
39339,"Egypt","native"
39339,"El Salvador","native"
39339,"France","native"
39339,"French Guiana","native"
39339,"French Polynesia","native"
39339,"Gabon","native"
39339,"Georgia","native"
39339,"Ghana","native"
39339,"Gibraltar","native"
39339,"Greece","native"
39339,"Guatemala","native"
39339,"Guinea","native"
39339,"Guinea-Bissau","native"
39339,"Guyana","native"
39339,"India","native"
39339,"Indonesia","native"
39339,"Ireland","native"
39339,"Italy","native"
39339,"Jamaica","native"
39339,"Japan","native"
39339,"Jordan","native"
39339,"Kenya","native"
39339,"Kiribati","native"
39339,"Korea, Democratic People's Republic of","native"
39339,"Korea, Republic of","native"
39339,"Liberia","native"
39339,"Madagascar","native"
39339,"Maldives","native"
39339,"Mauritania","native"
39339,"Mexico","native"
39339,"Montenegro","native"
39339,"Morocco","native"
39339,"Mozambique","native"
39339,"Namibia","native"
39339,"New Caledonia","native"
39339,"New Zealand","native"
39339,"Nicaragua","native"
39339,"Nigeria","native"
39339,"Norway","native"
39339,"Pakistan","native"
39339,"Panama","native"
39339,"Peru","native"
39339,"Portugal","native"
39339,"Puerto Rico","native"
39339,"Romania","native"
39339,"Senegal","native"
39339,"Sierra Leone","native"
39339,"Somalia","native"
39339,"South Africa","native"
39339,"Spain","native"
39339,"Sri Lanka","native"
39339,"Sudan","native"
39339,"Suriname","native"
39339,"Syrian Arab Republic","native"
39339,"Taiwan, Province of China","native"
39339,"Tanzania, United Republic of","native"
39339,"Tunisia","native"
39339,"Turkey","native"
39339,"Tuvalu","native"
39339,"Ukraine","native"
39339,"United Kingdom","native"
39339,"United States","native"
39339,"Uruguay","native"
39339,"Vanuatu","native"
39339,"Venezuela, Bolivarian Republic of","native"
39339,"Virgin Islands, British","native"
39339,"Virgin Islands, U.S.","native"
39339,"Western Sahara","native"
39339,"Yemen","native"
39365,"Australia","native"
39365,"British Indian Ocean Territory","native"
39365,"French Polynesia","native"
39365,"Indonesia","native"
39365,"Madagascar","native"
39365,"Réunion","native"
39365,"Seychelles","native"
39365,"United States","native"
39375,"Australia","native"
39375,"China","native"
39375,"Djibouti","native"
39375,"Eritrea","native"
39375,"India","native"
39375,"Japan","native"
39375,"Kenya","native"
39375,"Madagascar","native"
39375,"Maldives","native"
39375,"Marshall Islands","native"
39375,"Mauritius","native"
39375,"Mozambique","native"
39375,"New Caledonia","native"
39375,"Pakistan","native"
39375,"Philippines","native"
39375,"Seychelles","native"
39375,"Solomon Islands","native"
39375,"Somalia","native"
39375,"South Africa","native"
39375,"Sri Lanka","native"
39375,"Tanzania, United Republic of","native"
39375,"Thailand","native"
39384,"American Samoa","native"
39384,"Australia","native"
39384,"Christmas Island","native"
39384,"Cocos (Keeling) Islands","native"
39384,"Comoros","native"
39384,"Cook Islands","native"
39384,"Costa Rica","native"
39384,"Djibouti","native"
39384,"Egypt","native"
39384,"Eritrea","native"
39384,"Fiji","native"
39384,"French Polynesia","native"
39384,"Guam","native"
39384,"India","native"
39384,"Kenya","native"
39384,"Kiribati","native"
39384,"Madagascar","native"
39384,"Maldives","native"
39384,"Marshall Islands","native"
39384,"Mauritius","native"
39384,"Mayotte","native"
39384,"Mozambique","native"
39384,"Myanmar","native"
39384,"Nauru","native"
39384,"New Caledonia","native"
39384,"New Zealand","native"
39384,"Niue","native"
39384,"Norfolk Island","native"
39384,"Northern Mariana Islands","native"
39384,"Palau","native"
39384,"Panama","native"
39384,"Philippines","native"
39384,"Pitcairn","native"
39384,"Réunion","native"
39384,"Samoa","native"
39384,"Saudi Arabia","native"
39384,"Seychelles","native"
39384,"Solomon Islands","native"
39384,"Somalia","native"
39384,"South Africa","native"
39384,"Sri Lanka","native"
39384,"Sudan","native"
39384,"Tanzania, United Republic of","native"
39384,"Tonga","native"
39384,"Tuvalu","native"
39384,"United States","native"
39384,"Vanuatu","native"
39384,"Viet Nam","native"
39384,"Wallis and Futuna","native"
39384,"Yemen","native"
4615,"American Samoa","native"
4615,"Angola","native"
4615,"Anguilla","native"
4615,"Antigua and Barbuda","native"
4615,"Australia","native"
4615,"Bahrain","native"
4615,"Bangladesh","native"
4615,"Barbados","native"
4615,"Belize","native"
4615,"Bonaire, Sint Eustatius and Saba","native"
4615,"Brazil","native"
4615,"British Indian Ocean Territory","native"
4615,"China","native"
4615,"Christmas Island","native"
4615,"Cocos (Keeling) Islands","native"
4615,"Colombia","native"
4615,"Comoros","native"
4615,"Cook Islands","native"
4615,"Costa Rica","native"
4615,"Cuba","native"
4615,"Curaçao","native"
4615,"Cyprus","native"
4615,"Dominica","native"
4615,"Dominican Republic","native"
4615,"Ecuador","native"
4615,"Egypt","native"
4615,"Equatorial Guinea","native"
4615,"Eritrea","native"
4615,"Fiji","native"
4615,"French Guiana","native"
4615,"French Polynesia","native"
4615,"French Southern Territories","native"
4615,"Grenada","native"
4615,"Guam","native"
4615,"Guinea","native"
4615,"Guinea-Bissau","native"
4615,"Guyana","native"
4615,"Haiti","native"
4615,"India","native"
4615,"Indonesia","native"
4615,"Iran, Islamic Republic of","native"
4615,"Jamaica","native"
4615,"Japan","native"
4615,"Kenya","native"
4615,"Kiribati","native"
4615,"Kuwait","native"
4615,"Madagascar","native"
4615,"Malaysia","native"
4615,"Maldives","native"
4615,"Marshall Islands","native"
4615,"Martinique","native"
4615,"Mauritania","native"
4615,"Mayotte","native"
4615,"Mexico","native"
4615,"Micronesia, Federated States of ","native"
4615,"Mozambique","native"
4615,"Myanmar","native"
4615,"New Caledonia","native"
4615,"New Zealand","native"
4615,"Nicaragua","native"
4615,"Niue","native"
4615,"Northern Mariana Islands","native"
4615,"Oman","native"
4615,"Pakistan","native"
4615,"Palau","native"
4615,"Panama","native"
4615,"Papua New Guinea","native"
4615,"Peru","native"
4615,"Philippines","native"
4615,"Puerto Rico","native"
4615,"Saint Helena, Ascension and Tristan da Cunha","native"
4615,"Saint Kitts and Nevis","native"
4615,"Saint Lucia","native"
4615,"Saint Martin (French part)","native"
4615,"Saint Vincent and the Grenadines","native"
4615,"Sao Tomé and Principe","native"
4615,"Saudi Arabia","native"
4615,"Senegal","native"
4615,"Seychelles","native"
4615,"Sierra Leone","native"
4615,"Sint Maarten (Dutch part)","native"
4615,"Solomon Islands","native"
4615,"Somalia","native"
4615,"Sri Lanka","native"
4615,"Suriname","native"
4615,"Tanzania, United Republic of","native"
4615,"Thailand","native"
4615,"Timor-Leste","native"
4615,"Tokelau","native"
4615,"Tonga","native"
4615,"Trinidad and Tobago","native"
4615,"Turkey","native"
4615,"Turks and Caicos Islands","native"
4615,"Tuvalu","native"
4615,"United Arab Emirates","native"
4615,"United States","native"
4615,"United States Minor Outlying Islands","native"
4615,"Vanuatu","native"
4615,"Venezuela, Bolivarian Republic of","native"
4615,"Viet Nam","native"
4615,"Virgin Islands, British","native"
4615,"Virgin Islands, U.S.","native"
4615,"Yemen","native"
4615,"Israel","possibly extinct"
4615,"Cayman Islands","regionally extinct"
4615,"Mauritius","regionally extinct"
4615,"Bermuda","reintroduced"
16285718,"United States","native"
8005,"American Samoa","native"
8005,"Antigua and Barbuda","native"
8005,"Australia","native"
8005,"Bahamas","native"
8005,"Bahrain","native"
8005,"Barbados","native"
8005,"Belize","native"
8005,"Bonaire, Sint Eustatius and Saba","native"
8005,"Brazil","native"
8005,"British Indian Ocean Territory","native"
8005,"Cambodia","native"
8005,"China","native"
8005,"Colombia","native"
8005,"Comoros","native"
8005,"Costa Rica","native"
8005,"Cuba","native"
8005,"Curaçao","native"
8005,"Dominican Republic","native"
8005,"Ecuador","native"
8005,"Egypt","native"
8005,"El Salvador","native"
8005,"Equatorial Guinea","native"
8005,"Eritrea","native"
8005,"Fiji","native"
8005,"French Southern Territories","native"
8005,"Grenada","native"
8005,"Guadeloupe","native"
8005,"Guam","native"
8005,"Honduras","native"
8005,"India","native"
8005,"Indonesia","native"
8005,"Iran, Islamic Republic of","native"
8005,"Jamaica","native"
8005,"Japan","native"
8005,"Kenya","native"
8005,"Kuwait","native"
8005,"Madagascar","native"
8005,"Malaysia","native"
8005,"Maldives","native"
8005,"Martinique","native"
8005,"Mauritius","native"
8005,"Mayotte","native"
8005,"Mexico","native"
8005,"Micronesia, Federated States of ","native"
8005,"Mozambique","native"
8005,"Myanmar","native"
8005,"Nicaragua","native"
8005,"Oman","native"
8005,"Palau","native"
8005,"Panama","native"
8005,"Papua New Guinea","native"
8005,"Philippines","native"
8005,"Puerto Rico","native"
8005,"Qatar","native"
8005,"Saint Kitts and Nevis","native"
8005,"Saint Martin (French part)","native"
8005,"Samoa","native"
8005,"Sao Tomé and Principe","native"
8005,"Saudi Arabia","native"
8005,"Seychelles","native"
8005,"Sint Maarten (Dutch part)","native"
8005,"Solomon Islands","native"
8005,"Somalia","native"
8005,"Sri Lanka","native"
