sgc,pop,year,csdname,csdtype,rgn_id,area_total_km2,area_ohibc_km2,prop_area,fn
5931034,359,2011,Squamish-Lillooet B,RDA,6,3533.3618324060603,2.1261637477826305,6.01739603423182e-4,TRUE
5931801,56,2011,Cheakamus 11,IRI,6,18.924967138707924,18.924972596785356,1.0000002884061774,TRUE
5931802,37,2011,Kowtain 17,IRI,6,0.28326245790716736,0.2832624216426723,0.9999998719756392,TRUE
5931806,53,2011,Seaichem 16,IRI,6,0.02859793923278013,0.02859793764801137,0.9999999445845119,TRUE
5931807,97,2011,Stawamus 24,IRI,6,0.25779745012121463,0.25779753873069955,1.0000003437174607,TRUE
5931808,111,2011,Waiwakum 14,IRI,6,0.12322889823165117,0.12322889780750125,0.9999999965580321,TRUE
5931809,23,2011,Yekwaupsum 18,IRI,6,0.02443650849968032,0.024436502102259547,0.9999997382023388,TRUE
5931812,110,2011,Nesuch 3,IRI,6,5.410181459160235,5.410178445610683,0.9999994429854941,TRUE
5931843,1306,2011,Mount Currie,IRI,6,23.252955894174328,23.25296727395119,1.0000004893905494,TRUE
5933037,1256,2011,Thompson-Nicola I (Blue Sky Country),RDA,6,5787.362412675453,0.39388064455905675,6.805874878275832e-5,TRUE
5941039,600,2011,Cariboo J,RDA,3,26660.008128016616,1667.5488326218754,0.0625486993332711,TRUE
5941039,600,2011,Cariboo J,RDA,4,26660.008128016616,5747.43927337614,0.21558280274251826,TRUE
5941039,600,2011,Cariboo J,RDA,6,26660.008128016616,5.924105069524897,2.2220942473379597e-4,TRUE
5943008,445,2011,Alert Bay,VL,4,1.6895487306926795,1.689548809395507,1.0000000465821588,FALSE
5943012,2505,2011,Port McNeill,T,4,13.920398623212446,13.920387819873898,0.9999992239203174,FALSE
5943017,805,2011,Port Alice,VL,4,6.996740773465872,6.996744772932984,1.0000005716185925,FALSE
5943023,4008,2011,Port Hardy,DM,4,38.92128449712374,38.921275342340806,0.9999997647872352,FALSE
5943027,81,2011,Mount Waddington B,RDA,3,2601.690194689304,1.1228379374509416,4.315801857357701e-4,TRUE
5943027,81,2011,Mount Waddington B,RDA,4,2601.690194689304,2549.192788070436,0.9798218070983132,TRUE
5943027,81,2011,Mount Waddington B,RDA,5,2601.690194689304,51.374593288172456,0.019746622173939375,TRUE
5943031,756,2011,Mount Waddington C,RDA,4,1568.368938496122,1560.9768503656912,0.9952867670680097,TRUE
5943031,756,2011,Mount Waddington C,RDA,5,1568.368938496122,7.392032071378939,0.004713197188454276,TRUE
5943033,272,2011,Mount Waddington D,RDA,4,3445.9829310063383,3436.2360402764207,0.9971715208911174,TRUE
5943033,272,2011,Mount Waddington D,RDA,5,3445.9829310063383,9.746688192901377,0.0028284203340656214,TRUE
5943037,981,2011,Mount Waddington A,RDA,3,13042.77934860813,148.1112090278555,0.011355801173134259,TRUE
5943037,981,2011,Mount Waddington A,RDA,4,13042.77934860813,12894.668293464787,0.9886442106253106,TRUE
5943804,46,2011,Fort Rupert 1,IRI,4,0.04768635123194381,0.047686345170536194,0.9999998728900941,TRUE
5943806,491,2011,Tsulquate 4,IRI,4,0.5140583062376352,0.5140584850110244,1.0000003477687005,TRUE
5943807,10,2011,Dead Point 5,IRI,4,0.4184404441979304,0.41844038909556214,0.9999998683149084,TRUE
5943808,38,2011,Gwayasdums 1,IRI,4,0.3180292601988227,0.3180293439487219,1.000000263340232,TRUE
5943809,0,2011,Hopetown 10A,IRI,4,0.031031714578287677,0.031031721883445978,1.000000235409432,TRUE
5943813,91,2011,Quaee 7,IRI,4,2.2572765779881943,2.257276263521828,0.9999998606877112,TRUE
5943815,211,2011,Kippase 2,IRI,4,0.13956615769515943,0.13956610694857127,0.9999996363976125,TRUE
5943816,214,2011,Quatsino Subdivision 18,IRI,4,0.24158087615077942,0.24158091185709463,1.000000147802739,TRUE
5943817,0,2011,Thomas Point 5,IRI,4,0.22765526537749917,0.2276552066231519,0.9999997419152719,TRUE
5943836,15,2011,Hope Island 1,IRI,4,35.1901004829218,35.190100478536365,0.9999999998753788,TRUE
5943837,537,2011,Alert Bay,IRI,4,2.482770849664528,2.4827708785965514,1.0000000116531187,TRUE
5945006,129,2011,Central Coast A,RDA,3,20370.367001477705,18787.886727676843,0.9223145918929163,TRUE
5945006,129,2011,Central Coast A,RDA,4,20370.367001477705,1550.0344184195426,0.07609261130676241,TRUE
5945006,129,2011,Central Coast A,RDA,8,20370.367001477705,27.680482784144726,0.0013588602886799599,TRUE
5945010,588,2011,Central Coast C,RDA,3,4043.163440919159,3282.0217385442593,0.8117459970399157,TRUE
5945010,588,2011,Central Coast C,RDA,4,4043.163440919159,0.1740718607548196,4.305338215940306e-5,TRUE
5945012,384,2011,Central Coast D,RDA,3,307.5376220785112,307.5376118137728,0.9999999666228204,TRUE
5945014,95,2011,Central Coast E,RDA,3,362.2893651224418,362.2894529476418,1.0000002424172731,TRUE
5945801,1095,2011,Bella Bella 1,IRI,3,6.150459486553971,6.150460157290637,1.0000001090547248,TRUE
5945802,852,2011,Bella Coola 1,IRI,3,16.38903893761742,16.389047285004274,1.000000509327416,TRUE
5945803,63,2011,Katit 1,IRI,3,6.6619848938105015,6.661994657933593,1.0000014656477383,TRUE
5947007,544,2011,Port Edward,DM,1,183.68951451727486,183.68948904439665,0.9999998613264438,FALSE
5947012,12508,2011,Prince Rupert,CY,1,54.97256052912712,54.97256059772053,1.0000000012477754,FALSE
5947016,29,2011,Skeena-Queen Charlotte A,RDA,1,3054.265060952978,3054.2650527357055,0.9999999973095746,TRUE
5947021,147,2011,Skeena-Queen Charlotte C,RDA,1,6891.887518611771,6891.887563081685,1.0000000064525014,TRUE
5947023,884,2011,Masset,VL,2,20.677360473171692,20.677366591512136,1.0000002958956222,FALSE
5947026,944,2011,Queen Charlotte,VL,2,35.444018237243256,35.444020979810226,1.0000000773774278,FALSE
5947027,524,2011,Skeena-Queen Charlotte D,RDA,2,6510.101440022386,6510.1014289520235,0.99999999829951,TRUE
5947030,378,2011,Port Clements,VL,2,13.157124191364069,13.15712437755001,1.0000000141509602,FALSE
5947032,317,2011,Skeena-Queen Charlotte E,RDA,2,3457.7917050875576,3457.7917028376496,0.9999999993493223,TRUE
5947803,614,2011,Masset 1,IRI,2,3.2060104613102425,3.206010359539555,0.9999999682562835,TRUE
5947804,709,2011,Skidegate 1,IRI,2,5.124739121241192,5.124739645338109,1.0000001022680187,TRUE
5947806,20,2011,Kulkayu (Hartley Bay) 4,IRI,1,1.1390490963774045,1.139049097722644,1.00000000118102,TRUE
5947807,405,2011,Dolphin Island 1,IRI,1,15.635668582808956,15.635668592581947,1.0000000006250447,TRUE
5947809,678,2011,Lax Kw'alaams 1,IRI,1,111.04207017314688,111.0420715065142,1.000000012007767,TRUE
5947810,83,2011,S1/2 Tsimpsean 2,IRI,1,33.633413247129496,33.63341158443753,0.999999950564281,TRUE
5949005,8335,2011,Kitimat,DM,1,257.76193378615204,257.7619322732647,0.9999999941306796,FALSE
5949011,11486,2011,Terrace,CY,1,59.07386427996992,59.073870298808814,1.0000001018866629,FALSE
5949013,2696,2011,Kitimat-Stikine C (Part 1),RDA,1,9836.87130821623,8622.612846373006,0.8765605014239621,TRUE
5949018,3988,2011,Kitimat-Stikine E,RDA,1,17.317438488677993,17.317438729829032,1.0000000139253296,TRUE
5949020,5,2011,Kitimat-Stikine C (Part 2),RDA,1,18612.52906098401,11893.715217828165,0.639016609664295,TRUE
5949020,5,2011,Kitimat-Stikine C (Part 2),RDA,3,18612.52906098401,4077.3764605360197,0.21906622400300804,TRUE
5949020,5,2011,Kitimat-Stikine C (Part 2),RDA,8,18612.52906098401,2631.7546321839295,0.14139693878037624,TRUE
5949028,1507,2011,Kitimat-Stikine B,RDA,1,7488.272991026172,289.19883579488544,0.03862023141269779,TRUE
5949032,494,2011,Stewart,DM,1,562.3529086438782,34.14060999793266,0.06071029325741945,FALSE
5949035,1909,2011,Nisga'a,NL,1,2053.078309527054,759.9055317444082,0.37012983295286955,TRUE
5949039,35,2011,Kitimat-Stikine A,RDA,1,25754.931511414143,4220.6993680993855,0.16387926973243336,TRUE
5949802,322,2011,Kitasoo 1,IRI,3,3.272421387433402,3.272421972038947,1.0000001786461694,TRUE
5949803,514,2011,Kitamaat 2,IRI,1,1.5654910815939878,1.565491054958716,0.9999999829859959,TRUE
5949804,302,2011,Kitsumkaylum 1,IRI,1,4.953094944115923,4.953093577569134,0.9999997241024439,TRUE
5949805,0,2011,Kshish 4,IRI,1,2.898335669034852,2.898334443814506,0.9999995772676163,TRUE
5949807,95,2011,Kulspai 6,IRI,1,0.0715917388107786,0.07159173947271705,1.0000000092460173,TRUE
5949844,220,2011,Kitselas 1,IRI,1,4.0957408016111705,4.095740477849658,0.9999999209516598,TRUE
5951031,1507,2011,Bulkley-Nechako E,RDA,1,17734.726489242134,8.156120646045984,4.598954853345767e-4,TRUE
5951031,1507,2011,Bulkley-Nechako E,RDA,3,17734.726489242134,212.52763414924075,0.011983699566957506,TRUE
5951051,5391,2011,Bulkley-Nechako A,RDA,1,3717.8746925498867,312.6570351046262,0.08409563553369569,TRUE
5951053,975,2011,Bulkley-Nechako G,RDA,1,15047.42406889901,11.93744825287142,7.933217139499983e-4,TRUE
5909014,405,2016,Fraser Valley A,RDA,6,2331.6963409598948,5.230999434450764,0.002243430820111553,TRUE
5909016,915,2016,Fraser Valley B,RDA,6,3103.056283501421,50.01738167338223,0.01611874780980244,TRUE
5909020,83788,2016,Chilliwack,CY,6,281.23495373157704,281.5444648673431,1.0011005429149515,FALSE
5909027,1468,2016,Harrison Hot Springs,VL,6,7.31397743123591,7.330724497194886,1.0022897344319734,FALSE
5909032,6067,2016,Kent,DM,6,201.50324315715685,200.81602473649966,0.9965895416376936,FALSE
5909034,1529,2016,Fraser Valley D,RDA,6,230.6864265461958,201.58819802950055,0.8738624159542033,TRUE
5909035,1847,2016,Fraser Valley H,RDA,6,115.44307315744975,115.47361884899824,1.0002645952737834,TRUE
5909036,1540,2016,Fraser Valley E,RDA,6,656.1243909327388,654.3900920364757,0.997356752895899,TRUE
5909048,1023,2016,Fraser Valley C,RDA,6,3906.821937822537,3917.8167346827145,1.0028142559438749,TRUE
5909052,141397,2016,Abbotsford,CY,6,385.2410749946358,385.44700430774145,1.0005345466163194,FALSE
5909056,38833,2016,Mission,DM,6,261.93160914406633,262.40009505236634,1.0017885810339229,FALSE
5909060,1293,2016,Fraser Valley F,RDA,6,2113.272773111812,2122.4738481398435,1.0043539457589674,TRUE
5909062,1776,2016,Fraser Valley G,RDA,6,113.93739192077759,114.07958928974475,1.0012480307524156,TRUE
5909807,90,2016,Ohamil 1,IRI,6,1.7234400402178764,1.727921819769986,1.0026004847557928,TRUE
5909810,18,2016,Lukseetsissum 9,IRI,6,0.6599792927628606,0.5019247857741937,0.7605159605432378,TRUE
5909821,324,2016,Kwawkwawapilt 6,IRI,6,0.7136680837391018,0.7145702770529241,1.0012641637399493,TRUE
5909824,192,2016,Skwah 4,IRI,6,1.1962102060102522,1.1978363918177652,1.0013594481967654,TRUE
5909825,10,2016,Skwali 3,IRI,6,1.376708013626665,1.3786874950223733,1.0014378367643069,TRUE
5909826,84,2016,Skway 5,IRI,6,2.770602455350995,2.7742418961465805,1.001313591846624,TRUE
5909827,247,2016,Soowahlie 14,IRI,6,4.731544374360323,4.734610387202919,1.0006479941008712,TRUE
5909830,2358,2016,Tzeachten 13,IRI,6,2.5178304972091468,2.520028606642857,1.0008730172408933,TRUE
5909831,44,2016,Yakweakwioose 12,IRI,6,0.20717613273696228,0.20739016796231644,1.0010331075424883,TRUE
5909832,767,2016,Seabird Island,IRI,6,16.70427361879364,16.739713200221505,1.0021215876988505,TRUE
5909833,10,2016,Scowlitz 1,IRI,6,0.8817306852498055,0.8833065322955511,1.0017872203747784,TRUE
5909834,23,2016,Tseatah 2,IRI,6,1.0377995746504067,1.0395421207172275,1.001679077645997,TRUE
5909835,15,2016,Aitchelitch 9,IRI,6,0.2297156444878727,0.22998109196789562,1.001155548115213,TRUE
5909837,202,2016,Cheam 1,IRI,6,3.5206337044444904,3.5259891649577915,1.0015211637912063,TRUE
5909838,10,2016,Schelowat 1,IRI,6,0.9630968654966354,0.9644240906838775,1.0013780806840833,TRUE
5909839,537,2016,Chehalis 5,IRI,6,9.202520751780055,9.223403728979074,1.0022692670587001,TRUE
5909842,67,2016,Douglas 8,IRI,6,4.5091076334744695,4.535097840967405,1.0057639359282515,TRUE
5909843,30,2016,Peters 1,IRI,6,1.1350051100089997,1.1376530895302799,1.002333011100945,TRUE
5909844,10,2016,Popkum 1,IRI,6,1.4429699786318169,1.4452800404673998,1.0016009077595456,TRUE
5909845,85,2016,Skookumchuck 4,IRI,6,2.255061782887936,2.271158236746788,1.0071379214445462,TRUE
5909848,0,2016,Tipella 7,IRI,6,0.0033406455473154783,0.003360294551409781,1.005881798537439,TRUE
5909849,0,2016,Skwahla 2,IRI,6,0.12013629545312375,0.12030687017036974,1.0014198433254715,TRUE
5909852,0,2016,Paqulh,IRI,6,0.2746314230857566,0.27695078372510523,1.0084453578300994,TRUE
5909875,80,2016,Q'alatk̼7em,IRI,6,0.30698998219001294,0.30942522584065796,1.0079326485941738,TRUE
5909877,178,2016,Upper Sumas 6,IRI,6,2.6058320444247127,2.606889534548208,1.0004058166855987,TRUE
5909878,110,2016,Matsqui Main 2,IRI,6,1.5390350053061377,1.5403292739408916,1.000840961141424,TRUE
5909879,300,2016,Holachten 8,IRI,6,1.3481494978517516,1.3503074786215876,1.0016006984190362,TRUE
5909880,177,2016,Lakahahmen 11,IRI,6,0.4077688465483561,0.4083498724134401,1.0014248902779166,TRUE
5909881,213,2016,Skweahm 10,IRI,6,0.7191272831151635,0.7200814244685099,1.0013268045528925,TRUE
5909882,116,2016,Squawkum Creek 3,IRI,6,1.5841493960099517,1.5870863210539186,1.001853944489935,TRUE
5909883,10,2016,Sachteen,IRI,6,0.3524340882757604,0.35506234513007107,1.0074574422331535,TRUE
5909884,841,2016,Skowkale,IRI,6,0.7149806256460697,0.715739722453001,1.0010617026248023,TRUE
5909885,136,2016,Squiaala,IRI,6,1.4586863563090786,1.4604511916033458,1.00120987989408,TRUE
5915001,117285,2016,Langley,DM,6,314.53512205130005,314.7630888578729,1.0007247737711646,FALSE
5915002,25888,2016,Langley,CY,6,10.214201151485208,10.221993844880378,1.0007629273478755,FALSE
5915004,517887,2016,Surrey,CY,6,323.8546579585638,324.1465037544915,1.0009011628789513,FALSE
5915007,19952,2016,White Rock,CY,6,5.12310786782211,5.124130127849506,1.0001995390403189,FALSE
5915011,102238,2016,Delta,DM,6,195.32282542649654,195.4739994606465,1.0007739701380005,FALSE
5915015,198309,2016,Richmond,CY,6,151.55184129971684,151.74239391839598,1.0012573428144782,FALSE
5915020,16133,2016,Greater Vancouver A,RDA,6,866.0763345228758,869.1169663755918,1.0035108127673193,TRUE
5915022,631486,2016,Vancouver,CY,6,116.12610843066867,116.34841643748435,1.0019143671463717,FALSE
5915025,232755,2016,Burnaby,CY,6,91.78249729574733,91.956100080545,1.001891458501486,FALSE
5915029,70996,2016,New Westminster,CY,6,18.173830577511357,18.202982993485787,1.0016040875835226,FALSE
5915034,139284,2016,Coquitlam,CY,6,129.4022032846623,129.6980461026862,1.0022862270542108,FALSE
5915036,643,2016,Belcarra,VL,6,5.448814484387032,5.4625400615214845,1.0025190024681114,FALSE
5915038,2210,2016,Anmore,VL,6,29.21104475001851,29.28821725342634,1.0026418946692341,FALSE
5915039,58612,2016,Port Coquitlam,CY,6,33.656543485882,33.722195142937736,1.0019506357532904,FALSE
5915043,33551,2016,Port Moody,CY,6,26.285102669173153,26.345334425024458,1.0022914788125195,FALSE
5915046,85935,2016,North Vancouver,DM,6,162.93877900463795,163.39417701127607,1.0027949025359097,FALSE
5915051,52898,2016,North Vancouver,CY,6,11.848620079941146,11.877782279622718,1.0024612317286585,FALSE
5915055,42473,2016,West Vancouver,DM,6,88.50412195120232,88.75445831410102,1.002828527727067,FALSE
5915062,3680,2016,Bowen Island,IM,6,50.39054501120189,50.534943454003994,1.0028655860493274,FALSE
5915065,1334,2016,Lions Bay,VL,6,2.5256268004950284,2.534575585185088,1.0035431935899262,FALSE
5915070,18573,2016,Pitt Meadows,CY,6,95.78646898485684,95.98692298678019,1.002092717312244,FALSE
5915075,82256,2016,Maple Ridge,CY,6,283.9380984697867,284.5110203663745,1.0020177704213538,FALSE
5915801,120,2016,Semiahmoo,IRI,6,1.3712059974240138,1.371340219290629,1.000097885997339,TRUE
5915802,816,2016,Tsawwassen,IRI,6,6.574788470723629,6.5770041927818355,1.0003370027899867,TRUE
5915803,1652,2016,Musqueam 2,IRI,6,3.193465768438394,3.1991154589400095,1.0017691407740932,TRUE
5915804,0,2016,Coquitlam 2,IRI,6,0.8229560588377193,0.8245263406107705,1.0019080991702873,TRUE
5915805,54,2016,Coquitlam 1,IRI,6,0.021914308199323714,0.02195329875682667,1.0017792283082045,TRUE
5915806,1855,2016,Burrard Inlet 3,IRI,6,1.0540009015813767,1.0565078324877246,1.0023784902864756,TRUE
5915807,576,2016,Mission 1,IRI,6,0.27696090584354477,0.2776350246554974,1.0024339854388455,TRUE
5915808,2931,2016,Capilano 5,IRI,6,1.7859755063292868,1.7903907161365882,1.0024721558563678,TRUE
5915809,49,2016,Barnston Island 3,IRI,6,0.5827904651055336,0.5836360795100332,1.0014509750161174,TRUE
5915810,10,2016,Musqueam 4,IRI,6,0.5328119971499443,0.5330868172118319,1.0005157918052852,TRUE
5915811,123,2016,Seymour Creek 2,IRI,6,0.48933836889811605,0.49048832978395884,1.002350032122828,TRUE
5915813,40,2016,Katzie 2,IRI,6,0.3068362779157758,0.30729601905550064,1.001498327195362,TRUE
5915816,94,2016,McMillan Island 6,IRI,6,1.7813549457495734,1.7837591830663728,1.0013496677473157,TRUE
5915825,471,2016,Matsqui 4,IRI,6,0.28010885462599994,0.2801200602390319,1.0000400044941349,TRUE
5915830,262,2016,Katzie 1,IRI,6,0.42324099061977866,0.42390271921235323,1.001563479453173,TRUE
5915835,0,2016,Langley 5,IRI,6,1.302053542674724,1.3038353874100117,1.0013684880666485,TRUE
5915840,0,2016,Whonnock 1,IRI,6,0.38793786420194803,0.3884626194047257,1.0013526784859148,TRUE
5917005,11249,2016,North Saanich,DM,6,37.354962088447806,37.25470814064843,0.9973161812462291,FALSE
5917010,11672,2016,Sidney,T,6,5.098635290412352,5.084760260993811,0.9972786777974427,FALSE
5917015,16814,2016,Central Saanich,DM,5,41.47522819182074,3.4298761208338737,0.0826969801099316,FALSE
5917015,16814,2016,Central Saanich,DM,6,41.47522819182074,37.90906503620677,0.9140170335140615,FALSE
5917021,114148,2016,Saanich,DM,5,107.38159399521541,92.35820781951237,0.860093470242466,FALSE
5917021,114148,2016,Saanich,DM,6,107.38159399521541,14.599378079657345,0.13595791919710046,FALSE
5917027,10557,2016,Saltspring Island,RDA,6,185.9339370556795,185.6641147298438,0.9985488269107382,TRUE
5917029,4732,2016,Southern Gulf Islands,RDA,5,191.09473209010562,0.9558549398040846,0.005001995237385072,TRUE
5917029,4732,2016,Southern Gulf Islands,RDA,6,191.09473209010562,189.87019512463726,0.9935919899409318,TRUE
5917030,18094,2016,Oak Bay,DM,5,10.504120530101403,10.4575093483089,0.9955625812119224,FALSE
5917034,85792,2016,Victoria,CY,5,19.56447755800175,19.476559757580326,0.9955062536088284,FALSE
5917040,17655,2016,Esquimalt,DM,5,7.09345374648728,7.06188107251474,0.9955490406928817,FALSE
5917041,16859,2016,Colwood,CY,5,17.75423194612962,17.674161197697536,0.9954900471800167,FALSE
5917042,4708,2016,Metchosin,DM,5,71.6094901685175,71.2588291275678,0.9951031484776041,FALSE
5917044,35342,2016,Langford,CY,5,41.07580799686578,29.400395732384204,0.7157594011206683,FALSE
5917044,35342,2016,Langford,CY,6,41.07580799686578,11.49824670243667,0.27992746249359296,FALSE
5917047,10408,2016,View Royal,T,5,14.825473922138453,14.694181057846254,0.9911441033870666,FALSE
5917047,10408,2016,View Royal,T,6,14.825473922138453,0.06971681562903523,0.004702501653247599,FALSE
5917049,2225,2016,Highlands,DM,5,38.50105041782262,2.498430593793571,0.06489253063695676,FALSE
5917049,2225,2016,Highlands,DM,6,38.50105041782262,35.856241087613185,0.9313055279919034,FALSE
5917052,13001,2016,Sooke,DM,5,57.39575070142346,57.12341618514196,0.9952551449723483,FALSE
5917054,4670,2016,Juan de Fuca (Part 1),RDA,5,225.51158653570783,162.62045312789263,0.7211179506386165,TRUE
5917054,4670,2016,Juan de Fuca (Part 1),RDA,6,225.51158653570783,61.8943059667341,0.2744617556798292,TRUE
5917056,190,2016,Juan de Fuca (Part 2),RDA,5,1289.4856372582622,1248.4327076363409,0.9681633292874754,TRUE
5917056,190,2016,Juan de Fuca (Part 2),RDA,6,1289.4856372582622,36.46517620408354,0.028278854103111022,TRUE
5917801,332,2016,Cole Bay 3,IRI,6,2.8267090479822308,2.818365789453876,0.9970484197748225,TRUE
5917802,94,2016,Union Bay 4,IRI,6,0.29021427147269246,0.2894521918427944,0.9973740794137005,TRUE
5917803,1689,2016,East Saanich 2,IRI,6,2.7019378132312397,2.6932186688959066,0.9967730033264882,TRUE
5917804,822,2016,South Saanich 1,IRI,6,2.095514841481887,2.0886995461781503,0.9967476750014727,TRUE
5917805,0,2016,Galiano Island 9,IRI,6,0.24112216799874603,0.24113389992035553,1.000048655508147,TRUE
5917809,129,2016,Becher Bay 1,IRI,5,2.6653900918295235,2.6515623368526198,0.9948121083591888,TRUE
5917811,NA,2016,Esquimalt,IRI,5,0.21763552389648558,0.21668551384965634,0.9956348576288442,TRUE
5917812,1842,2016,New Songhees 1A,IRI,5,0.7132192170950771,0.7101109182799086,0.9956418745588089,TRUE
5917815,111,2016,Gordon River 2,IRI,5,1.1860563274490088,1.1821365858159885,0.9966951471508516,TRUE
5917819,225,2016,T'Sou-ke,IRI,5,0.7499818311716998,0.7462647734207529,0.9950438029343462,TRUE
5919008,29676,2016,North Cowichan,DM,6,200.80817937056125,200.55779799571008,0.9987531315923684,FALSE
5919012,4944,2016,Duncan,CY,6,2.074301661804855,2.070735666040238,0.9982808692533591,FALSE
5919013,3243,2016,Cowichan Valley D,RDA,6,15.61563508413092,15.584357222728848,0.9979970163727854,TRUE
5919015,2325,2016,Cowichan Valley G,RDA,6,295.3368573545953,295.28010699735574,0.9998078453270348,TRUE
5919016,3226,2016,Lake Cowichan,T,6,9.750052622491449,9.736650453305138,0.9986254259638153,FALSE
5919017,2446,2016,Cowichan Valley H,RDA,6,83.50145780559713,83.51419935242946,1.0001525907111946,TRUE
5919021,8537,2016,Ladysmith,T,6,11.971361552832045,11.969054474653875,0.9998072835601876,FALSE
5919033,1629,2016,Cowichan Valley F,RDA,5,1847.4999199851477,1183.3294080171245,0.6405030902662433,TRUE
5919033,1629,2016,Cowichan Valley F,RDA,6,1847.4999199851477,660.6456242570894,0.3575889866682107,TRUE
5919035,1206,2016,Cowichan Valley I,RDA,5,541.7531431124239,169.03968070047748,0.3120234425024805,TRUE
5919035,1206,2016,Cowichan Valley I,RDA,6,541.7531431124239,372.5223477711556,0.6876237867877958,TRUE
5919043,4733,2016,Cowichan Valley A,RDA,6,49.469337200158535,49.319029099649114,0.9969615905727369,TRUE
5919046,8558,2016,Cowichan Valley B,RDA,5,314.0351425811475,18.20086620622086,0.05795805544762465,TRUE
5919046,8558,2016,Cowichan Valley B,RDA,6,314.0351425811475,294.9704676046984,0.9392912690606826,TRUE
5919049,5019,2016,Cowichan Valley C,RDA,6,22.76288009310305,22.7091043673777,0.997637569345118,TRUE
5919051,4121,2016,Cowichan Valley E,RDA,6,135.7896013856574,135.5535534997056,0.9982616644901888,TRUE
5919801,168,2016,Halalt 2,IRI,6,1.2369465696890651,1.2357552719745561,0.9990369044680656,TRUE
5919802,35,2016,Squaw-hay-one 11,IRI,6,0.32932096741333605,0.3290688090984933,0.9992343083502295,TRUE
5919803,103,2016,Tsussie 6,IRI,6,0.132192887664482,0.1320730715299584,0.9990936264678043,TRUE
5919804,735,2016,Chemainus 13,IRI,6,11.73028965906237,11.731408600687239,1.0000953890873447,TRUE
5919808,0,2016,Kil-pah-las 3,IRI,6,0.21864535825031997,0.21819940019644052,0.9979603589234725,TRUE
5919809,452,2016,Penelakut Island 7,IRI,6,9.12400768051821,9.121297438901848,0.9997029549172621,TRUE
5919811,0,2016,Shingle Point 4,IRI,6,0.40099497406512497,0.4011237957042081,1.0003212549967326,TRUE
5919812,21,2016,Cowichan Lake,IRI,6,0.4258135928011127,0.42524334679901227,0.998660808363704,TRUE
5919814,158,2016,Malachan 11,IRI,5,0.5713108461910943,0.5704555196827683,0.9985028701729918,TRUE
5919815,143,2016,Malahat 11,IRI,6,2.4601645777616947,2.4528584858161246,0.9970302426058759,TRUE
5919816,77,2016,Oyster Bay 12,IRI,6,1.2284706397769005,1.2286470402162746,1.0001435935330178,TRUE
5919817,0,2016,Portier Pass 5,IRI,6,0.019011908863056915,0.019014297256151447,1.000125626159463,TRUE
5919818,36,2016,Theik 2,IRI,6,0.33940031638610363,0.33871823716550414,0.9979903400566558,TRUE
5919820,23,2016,Est-Patrolas 4,IRI,6,0.3257448336005285,0.3250166427671809,0.99776453604713,TRUE
5919821,39,2016,Tzart-Lam 5,IRI,6,0.08302578674354404,0.08287009062730334,0.9981247257948712,TRUE
5919822,2086,2016,Cowichan,IRI,6,23.958839591274618,23.91525010433289,0.9981806511631889,TRUE
5921007,90504,2016,Nanaimo,CY,6,92.68242553001484,92.81114502986809,1.0013888231681156,FALSE
5921008,3605,2016,Lantzville,DM,6,27.629348036668866,27.678334726473327,1.0017729947785756,FALSE
5921010,7058,2016,Nanaimo A,RDA,6,62.32618130112441,62.368193191666,1.0006740648899797,TRUE
5921014,4033,2016,Nanaimo B,RDA,6,58.012868721948905,58.08284106255111,1.0012061520511522,TRUE
5921016,2808,2016,Nanaimo C,RDA,5,1113.163213814233,19.577799535926964,0.017587537292796447,TRUE
5921016,2808,2016,Nanaimo C,RDA,6,1113.163213814233,1094.6428070875988,0.9833623618739842,TRUE
5921018,12514,2016,Parksville,CY,6,14.58633121195507,14.621923619935794,1.0024401206488134,FALSE
5921023,8943,2016,Qualicum Beach,T,6,17.947302832955568,17.994924011632243,1.0026533891537857,FALSE
5921030,6125,2016,Nanaimo E,RDA,6,74.96761703859887,75.11768286939196,1.0020017420417113,TRUE
5921032,7724,2016,Nanaimo F,RDA,5,268.46947020715646,0.3991590575279942,0.0014867949686047915,TRUE
5921032,7724,2016,Nanaimo F,RDA,6,268.46947020715646,268.6452550184056,1.0006547664846712,TRUE
5921034,7465,2016,Nanaimo G,RDA,6,49.64225616363457,49.767632106392476,1.0025255891340763,TRUE
5921036,3884,2016,Nanaimo H,RDA,5,285.94715223773085,16.217969286594947,0.05671666655771289,TRUE
5921036,3884,2016,Nanaimo H,RDA,6,285.94715223773085,270.5412407820991,0.9461232212488566,TRUE
5921804,360,2016,Nanaimo Town 1,IRI,6,0.20174141148540006,0.2019758366655833,1.0011620082285397,TRUE
5921805,230,2016,Nanoose,IRI,6,0.7041870988117158,0.7055495958539546,1.001934850900475,TRUE
5921806,74,2016,Qualicum,IRI,6,0.7762871805839241,0.7786559109731391,1.0030513583741436,TRUE
5921807,371,2016,Nanaimo River,IRI,6,2.293030651880643,2.295229497080911,1.0009589253412134,TRUE
5923008,17678,2016,Port Alberni,CY,5,20.2204521202531,20.259001061126078,1.0019064331817966,FALSE
5923019,1717,2016,Ucluelet,DM,5,6.449190636326439,6.446364149890247,0.9995617300533385,FALSE
5923025,1932,2016,Tofino,DM,5,10.498793451516413,10.50913199141364,1.000984736002758,FALSE
