order_no,issued_date,closes_area,area,subarea
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",23,11
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,1
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,2
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,3
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,4
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,5
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,6
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,7
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,8
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,9
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,10
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,11
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,12
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,13
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",24,14
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,1
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,2
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,3
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,4
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,5
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,6
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,7
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,8
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,9
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,10
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,11
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,12
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,13
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,14
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,15
PSN-2011-F-362,2011-12-22,"Floathome order (portions of Areas 13, 15, 16, 23, 24 and 25)",25,16
PTN-2012-5,2012-01-05,Area 5,5,1
PTN-2012-5,2012-01-05,Area 5,5,2
PTN-2012-5,2012-01-05,Area 5,5,3
PTN-2012-5,2012-01-05,Area 5,5,4
PTN-2012-5,2012-01-05,Area 5,5,5
PTN-2012-5,2012-01-05,Area 5,5,6
PTN-2012-5,2012-01-05,Area 5,5,7
PTN-2012-5,2012-01-05,Area 5,5,8
PTN-2012-5,2012-01-05,Area 5,5,9
PTN-2012-5,2012-01-05,Area 5,5,10
PTN-2012-5,2012-01-05,Area 5,5,11
PTN-2012-5,2012-01-05,Area 5,5,12
PTN-2012-5,2012-01-05,Area 5,5,13
PTN-2012-5,2012-01-05,Area 5,5,14
PTN-2012-5,2012-01-05,Area 5,5,15
PTN-2012-5,2012-01-05,Area 5,5,16
PTN-2012-5,2012-01-05,Area 5,5,17
PTN-2012-5,2012-01-05,Area 5,5,18
PTN-2012-5,2012-01-05,Area 5,5,19
PTN-2012-5,2012-01-05,Area 5,5,20
PTN-2012-5,2012-01-05,Area 5,5,21
PTN-2012-5,2012-01-05,Area 5,5,22
PTN-2012-5,2012-01-05,Area 5,5,23
PTN-2012-5,2012-01-05,Area 5,5,24
PTN-2012-6,2012-01-06,Area 1,1,1
PTN-2012-6,2012-01-06,Area 1,1,2
PTN-2012-6,2012-01-06,Area 1,1,3
PTN-2012-6,2012-01-06,Area 1,1,4
PTN-2012-6,2012-01-06,Area 1,1,5
PTN-2012-6,2012-01-06,Area 1,1,6
PTN-2012-6,2012-01-06,Area 1,1,7
PTN-2012-17,2012-01-12,Area 2,2,1
PTN-2012-17,2012-01-12,Area 2,2,2
PTN-2012-17,2012-01-12,Area 2,2,3
PTN-2012-17,2012-01-12,Area 2,2,4
PTN-2012-17,2012-01-12,Area 2,2,5
PTN-2012-17,2012-01-12,Area 2,2,6
PTN-2012-17,2012-01-12,Area 2,2,7
PTN-2012-17,2012-01-12,Area 2,2,8
PTN-2012-17,2012-01-12,Area 2,2,9
PTN-2012-17,2012-01-12,Area 2,2,10
PTN-2012-17,2012-01-12,Area 2,2,11
PTN-2012-17,2012-01-12,Area 2,2,12
PTN-2012-17,2012-01-12,Area 2,2,13
PTN-2012-17,2012-01-12,Area 2,2,14
PTN-2012-17,2012-01-12,Area 2,2,15
PTN-2012-17,2012-01-12,Area 2,2,16
PTN-2012-17,2012-01-12,Area 2,2,17
PTN-2012-17,2012-01-12,Area 2,2,18
PTN-2012-17,2012-01-12,Area 2,2,19
PTN-2012-17,2012-01-12,Area 2,2,31
PTN-2012-17,2012-01-12,Area 2,2,32
PTN-2012-17,2012-01-12,Area 2,2,33
PTN-2012-17,2012-01-12,Area 2,2,34
PTN-2012-17,2012-01-12,Area 2,2,35
PTN-2012-17,2012-01-12,Area 2,2,35
PTN-2012-17,2012-01-12,Area 2,2,35
PTN-2012-17,2012-01-12,Area 2,2,35
PTN-2012-17,2012-01-12,Area 2,2,36
PTN-2012-17,2012-01-12,Area 2,2,37
PTN-2012-17,2012-01-12,Area 2,2,38
PTN-2012-17,2012-01-12,Area 2,2,39
PTN-2012-17,2012-01-12,Area 2,2,40
PTN-2012-17,2012-01-12,Area 2,2,41
PTN-2012-17,2012-01-12,Area 2,2,42
PTN-2012-17,2012-01-12,Area 2,2,43
PTN-2012-17,2012-01-12,Area 2,2,44
PTN-2012-17,2012-01-12,Area 2,2,45
PTN-2012-17,2012-01-12,Area 2,2,46
PTN-2012-17,2012-01-12,Area 2,2,47
PTN-2012-17,2012-01-12,Area 2,2,48
PTN-2012-17,2012-01-12,Area 2,2,49
PTN-2012-17,2012-01-12,Area 2,2,50
PTN-2012-17,2012-01-12,Area 2,2,51
PTN-2012-17,2012-01-12,Area 2,2,52
PTN-2012-17,2012-01-12,Area 2,2,53
PTN-2012-17,2012-01-12,Area 2,2,54
PTN-2012-17,2012-01-12,Area 2,2,55
PTN-2012-17,2012-01-12,Area 2,2,56
PTN-2012-17,2012-01-12,Area 2,2,57
PTN-2012-17,2012-01-12,Area 2,2,58
PTN-2012-17,2012-01-12,Area 2,2,59
PTN-2012-17,2012-01-12,Area 2,2,60
PTN-2012-17,2012-01-12,Area 2,2,61
PTN-2012-17,2012-01-12,Area 2,2,62
PTN-2012-17,2012-01-12,Area 2,2,63
PTN-2012-17,2012-01-12,Area 2,2,64
PTN-2012-17,2012-01-12,Area 2,2,65
PTN-2012-17,2012-01-12,Area 2,2,66
PTN-2012-17,2012-01-12,Area 2,2,67
PTN-2012-17,2012-01-12,Area 2,2,68
PTN-2012-17,2012-01-12,Area 2,2,69
PTN-2012-17,2012-01-12,Area 2,2,70
PTN-2012-17,2012-01-12,Area 2,2,71
PTN-2012-17,2012-01-12,Area 2,2,72
PTN-2012-17,2012-01-12,Area 2,2,73
PTN-2012-17,2012-01-12,Area 2,2,74
PTN-2012-17,2012-01-12,Area 2,2,75
PTN-2012-17,2012-01-12,Area 2,2,76
PTN-2012-17,2012-01-12,Area 2,2,77
PTN-2012-17,2012-01-12,Area 2,2,78
PTN-2012-17,2012-01-12,Area 2,2,79
PTN-2012-17,2012-01-12,Area 2,2,80
PTN-2012-17,2012-01-12,Area 2,2,81
PTN-2012-17,2012-01-12,Area 2,2,82
PTN-2012-17,2012-01-12,Area 2,2,83
PTN-2012-17,2012-01-12,Area 2,2,84
PTN-2012-17,2012-01-12,Area 2,2,85
PTN-2012-17,2012-01-12,Area 2,2,86
PTN-2012-17,2012-01-12,Area 2,2,87
PTN-2012-17,2012-01-12,Area 2,2,88
PTN-2012-17,2012-01-12,Area 2,2,89
PTN-2012-17,2012-01-12,Area 2,2,90
PTN-2012-17,2012-01-12,Area 2,2,91
PTN-2012-17,2012-01-12,Area 2,2,92
PTN-2012-17,2012-01-12,Area 2,2,93
PTN-2012-17,2012-01-12,Area 2,2,94
PTN-2012-17,2012-01-12,Area 2,2,95
PTN-2012-17,2012-01-12,Area 2,2,96
PTN-2012-17,2012-01-12,Area 2,2,97
PTN-2012-17,2012-01-12,Area 2,2,98
PTN-2012-17,2012-01-12,Area 2,2,99
PTN-2012-17,2012-01-12,Area 2,2,100
PTN-2012-87,2012-03-14,Area 26,26,1
PTN-2012-87,2012-03-14,Area 26,26,2
PTN-2012-87,2012-03-14,Area 26,26,3
PTN-2012-87,2012-03-14,Area 26,26,4
PTN-2012-87,2012-03-14,Area 26,26,5
PTN-2012-87,2012-03-14,Area 26,26,6
PTN-2012-87,2012-03-14,Area 26,26,7
PTN-2012-87,2012-03-14,Area 26,26,8
PTN-2012-87,2012-03-14,Area 26,26,9
PTN-2012-87,2012-03-14,Area 26,26,10
PTN-2012-87,2012-03-14,Area 26,26,11
PCH-2012-88,2012-03-14,Portion of Area 13,13,1
PCH-2012-88,2012-03-14,Portion of Area 13,13,2
PCH-2012-88,2012-03-14,Portion of Area 13,13,3
PCH-2012-88,2012-03-14,Portion of Area 13,13,4
PCH-2012-88,2012-03-14,Portion of Area 13,13,5
PCH-2012-88,2012-03-14,Portion of Area 13,13,6
PCH-2012-88,2012-03-14,Portion of Area 13,13,7
PCH-2012-88,2012-03-14,Portion of Area 13,13,8
PCH-2012-88,2012-03-14,Portion of Area 13,13,9
PCH-2012-88,2012-03-14,Portion of Area 13,13,10
PCH-2012-88,2012-03-14,Portion of Area 13,13,11
PCH-2012-88,2012-03-14,Portion of Area 13,13,12
PCH-2012-88,2012-03-14,Portion of Area 13,13,13
PCH-2012-88,2012-03-14,Portion of Area 13,13,14
PCH-2012-88,2012-03-14,Portion of Area 13,13,15
PCH-2012-88,2012-03-14,Portion of Area 13,13,16
PCH-2012-88,2012-03-14,Portion of Area 13,13,17
PCH-2012-88,2012-03-14,Portion of Area 13,13,18
PCH-2012-88,2012-03-14,Portion of Area 13,13,19
PCH-2012-88,2012-03-14,Portion of Area 13,13,20
PCH-2012-88,2012-03-14,Portion of Area 13,13,21
PCH-2012-88,2012-03-14,Portion of Area 13,13,22
PCH-2012-88,2012-03-14,Portion of Area 13,13,23
PCH-2012-88,2012-03-14,Portion of Area 13,13,24
PCH-2012-88,2012-03-14,Portion of Area 13,13,25
PCH-2012-88,2012-03-14,Portion of Area 13,13,26
PCH-2012-88,2012-03-14,Portion of Area 13,13,27
PCH-2012-88,2012-03-14,Portion of Area 13,13,28
PCH-2012-88,2012-03-14,Portion of Area 13,13,29
PCH-2012-88,2012-03-14,Portion of Area 13,13,30
PCH-2012-88,2012-03-14,Portion of Area 13,13,31
PCH-2012-88,2012-03-14,Portion of Area 13,13,32
PCH-2012-88,2012-03-14,Portion of Area 13,13,33
PCH-2012-88,2012-03-14,Portion of Area 13,13,34
PCH-2012-88,2012-03-14,Portion of Area 13,13,35
PCH-2012-88,2012-03-14,Portion of Area 13,13,36
PCH-2012-88,2012-03-14,Portion of Area 13,13,37
PCH-2012-88,2012-03-14,Portion of Area 13,13,38
PCH-2012-88,2012-03-14,Portion of Area 13,13,39
PCH-2012-88,2012-03-14,Portion of Area 13,13,40
PCH-2012-88,2012-03-14,Portion of Area 13,13,41
PCH-2012-88,2012-03-14,Portion of Area 13,13,42
PCH-2012-88,2012-03-14,Portion of Area 13,13,43
PTN-2012-114,2012-04-12,Area 12,12,1
PTN-2012-114,2012-04-12,Area 12,12,2
PTN-2012-114,2012-04-12,Area 12,12,3
PTN-2012-114,2012-04-12,Area 12,12,4
PTN-2012-114,2012-04-12,Area 12,12,5
PTN-2012-114,2012-04-12,Area 12,12,6
PTN-2012-114,2012-04-12,Area 12,12,7
PTN-2012-114,2012-04-12,Area 12,12,8
PTN-2012-114,2012-04-12,Area 12,12,9
PTN-2012-114,2012-04-12,Area 12,12,10
PTN-2012-114,2012-04-12,Area 12,12,11
PTN-2012-114,2012-04-12,Area 12,12,12
PTN-2012-114,2012-04-12,Area 12,12,13
PTN-2012-114,2012-04-12,Area 12,12,14
PTN-2012-114,2012-04-12,Area 12,12,14
PTN-2012-114,2012-04-12,Area 12,12,14
PTN-2012-114,2012-04-12,Area 12,12,14
PTN-2012-114,2012-04-12,Area 12,12,15
PTN-2012-114,2012-04-12,Area 12,12,16
PTN-2012-114,2012-04-12,Area 12,12,17
PTN-2012-114,2012-04-12,Area 12,12,18
PTN-2012-114,2012-04-12,Area 12,12,19
PTN-2012-114,2012-04-12,Area 12,12,20
PTN-2012-114,2012-04-12,Area 12,12,21
PTN-2012-114,2012-04-12,Area 12,12,22
PTN-2012-114,2012-04-12,Area 12,12,23
PTN-2012-114,2012-04-12,Area 12,12,24
PTN-2012-114,2012-04-12,Area 12,12,25
PTN-2012-114,2012-04-12,Area 12,12,26
PTN-2012-114,2012-04-12,Area 12,12,27
PTN-2012-114,2012-04-12,Area 12,12,28
PTN-2012-114,2012-04-12,Area 12,12,29
PTN-2012-114,2012-04-12,Area 12,12,30
PTN-2012-114,2012-04-12,Area 12,12,31
PTN-2012-114,2012-04-12,Area 12,12,32
PTN-2012-114,2012-04-12,Area 12,12,33
PTN-2012-114,2012-04-12,Area 12,12,34
PTN-2012-114,2012-04-12,Area 12,12,35
PTN-2012-114,2012-04-12,Area 12,12,36
PTN-2012-114,2012-04-12,Area 12,12,37
PTN-2012-114,2012-04-12,Area 12,12,38
PTN-2012-114,2012-04-12,Area 12,12,39
PTN-2012-114,2012-04-12,Area 12,12,40
PTN-2012-114,2012-04-12,Area 12,12,41
PTN-2012-114,2012-04-12,Area 12,12,42
PTN-2012-114,2012-04-12,Area 12,12,43
PTN-2012-114,2012-04-12,Area 12,12,44
PTN-2012-114,2012-04-12,Area 12,12,45
PTN-2012-114,2012-04-12,Area 12,12,46
PTN-2012-114,2012-04-12,Area 12,12,47
PTN-2012-114,2012-04-12,Area 12,12,48
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,1
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,2
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,3
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,4
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,5
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,6
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,7
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,8
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,9
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,10
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,11
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,12
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,13
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,14
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,15
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,16
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,17
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,18
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,19
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,20
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,21
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,22
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,23
PSN-2012-157,2012-05-10,Seasonal closure May 1 to October 15 5A Grenville Channel,5,24
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,1
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,2
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,3
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,4
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,5
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,6
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,7
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,8
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,9
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,10
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,11
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,12
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,13
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,14
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,14
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,14
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,14
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,15
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,16
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,17
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,18
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,19
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,20
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,21
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,22
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,23
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,24
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,25
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,26
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,27
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,28
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,29
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,30
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,31
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",7,32
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,1
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,2
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,3
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,4
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,5
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,6
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,7
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,8
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,9
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,10
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,11
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,12
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,13
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,14
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,15
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",8,16
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",9,1
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",9,2
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",9,3
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",9,4
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",9,5
PSN-2012-158,2012-05-10,"Seasonal closure May 31 to September 30 portions of Areas 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 23, 25 and 28",9,6
