goal,dimension,region_id,score,yr_text,year
MAR,pressures,2,23.74,2016,2016
SAL,pressures,2,24.84,2016,2016
SPP,pressures,2,19.29,2016,2016
TR,pressures,2,23.28,2016,2016
AO,pressures,3,12,2016,2016
CPP,pressures,3,5.69,2016,2016
CSS,pressures,3,5.69,2016,2016
CW,pressures,3,36.17,2016,2016
FIS,pressures,3,8.45,2016,2016
HAB,pressures,3,9,2016,2016
ICO,pressures,3,16.98,2016,2016
LSP,pressures,3,19.49,2016,2016
MAR,pressures,3,25.25,2016,2016
SAL,pressures,3,11.53,2016,2016
SPP,pressures,3,14.81,2016,2016
TR,pressures,3,24.96,2016,2016
AO,pressures,4,22.92,2016,2016
CPP,pressures,4,32.98,2016,2016
CSS,pressures,4,32.98,2016,2016
CW,pressures,4,37.21,2016,2016
FIS,pressures,4,23.66,2016,2016
HAB,pressures,4,23.88,2016,2016
ICO,pressures,4,20.58,2016,2016
LSP,pressures,4,26.54,2016,2016
MAR,pressures,4,35.09,2016,2016
SAL,pressures,4,24.55,2016,2016
SPP,pressures,4,27.05,2016,2016
TR,pressures,4,25.38,2016,2016
AO,pressures,5,24.22,2016,2016
CPP,pressures,5,38.45,2016,2016
CSS,pressures,5,38.45,2016,2016
CW,pressures,5,48.44,2016,2016
FIS,pressures,5,19.16,2016,2016
HAB,pressures,5,22.07,2016,2016
ICO,pressures,5,22.85,2016,2016
LSP,pressures,5,31.39,2016,2016
MAR,pressures,5,38.81,2016,2016
SAL,pressures,5,30.28,2016,2016
SPP,pressures,5,24.96,2016,2016
TR,pressures,5,31.98,2016,2016
AO,pressures,6,19.15,2016,2016
CPP,pressures,6,17.05,2016,2016
CSS,pressures,6,17.05,2016,2016
CW,pressures,6,54.02,2016,2016
FIS,pressures,6,13.61,2016,2016
HAB,pressures,6,16.96,2016,2016
ICO,pressures,6,21.93,2016,2016
LSP,pressures,6,25.76,2016,2016
MAR,pressures,6,38.04,2016,2016
SAL,pressures,6,24.05,2016,2016
SPP,pressures,6,23.38,2016,2016
TR,pressures,6,35.08,2016,2016
CW,pressures,7,8.88,2016,2016
FIS,pressures,7,7.61,2016,2016
HAB,pressures,7,6.97,2016,2016
ICO,pressures,7,12.99,2016,2016
LSP,pressures,7,7.27,2016,2016
MAR,pressures,7,25.2,2016,2016
SAL,pressures,7,9.93,2016,2016
SPP,pressures,7,10.03,2016,2016
TR,pressures,7,8.88,2016,2016
AO,pressures,8,11.06,2016,2016
CPP,pressures,8,2.39,2016,2016
CSS,pressures,8,2.39,2016,2016
CW,pressures,8,30.2,2016,2016
FIS,pressures,8,6.6,2016,2016
HAB,pressures,8,7.34,2016,2016
ICO,pressures,8,15.93,2016,2016
LSP,pressures,8,16.15,2016,2016
MAR,pressures,8,23.16,2016,2016
SAL,pressures,8,10.15,2016,2016
SPP,pressures,8,12.68,2016,2016
TR,pressures,8,21.31,2016,2016
