ISO_3DIGIT,OHI gridcode,Country,Specie Common Name,Specie Scientific Name,Flagship Species,Priority Species_Regional and Local,Priority Species_Global,Nation Specific List,Taxa,Current Red List Category (Status),for pivot count,"Population Increasing, Decreasing, Stable or Unknown? (over 3 generations)",Year of last status assessment
NA,89,Dominica,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,83,Dominican Republic,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,121,French Guiana,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,91,Grenada,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,102,Guatemala,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,119,Guyana,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,82,Haiti,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,99,Honduras,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,118,Jamaica,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,101,Mexico,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,97,Nicaragua,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,95,Panama,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,86,Saint Kitts and Nevis,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,88,Saint Lucia,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,93,Saint Vincent and the Grenadines,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,120,Suriname,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,92,Trinidad and Tobago,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,116,United States,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,105,Venezuela,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,111,American Samoa,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,12,Australia,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,1,Christmas Island,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,1,Cocos (Keeling) Islands,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,20,Comoros,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,115,Cook Islands,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,96,Costa Rica,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,32,Djibouti,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,163,Egypt,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,31,Eritrea,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,14,Fiji,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,109,French Polynesia,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,111,Guam,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,153,India,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,29,Kenya,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,161,Kiribati,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,28,Madagascar,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,25,Maldives,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,9,Marshall Islands,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,23,Mauritius,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,21,Mayotte,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,27,Mozambique,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,155,Myanmar,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,8,Nauru,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,3,New Caledonia,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,115,New Zealand,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,115,Niue,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,2,Norfolk Island,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,111,Northern Mariana Islands,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,6,Palau,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,95,Panama,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,11,Philippines,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,108,Pitcairn,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,21,R_union,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,112,Samoa,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,36,Saudi Arabia,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,22,Seychelles,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,5,Solomon Islands,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,30,Somalia,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,75,South Africa,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,26,Sri Lanka,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,35,Sudan,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,152,"Tanzania, United Republic of",Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,113,Tonga,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,15,Tuvalu,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,116,United States,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,4,Vanuatu,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,157,Viet Nam,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,109,Wallis and Futuna,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,33,Yemen,Whitetip reef shark,Triaenodon obesus,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
AUS,12,Australia,Flatback Turtle,Natator depressus,1,NA,1,1-AUS,Turtle,Data Deficient,1,needs updating,NA
NA,111,American Samoa,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,151,Angola,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,85,Anguilla,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,87,Antigua and Barbuda,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,12,Australia,Green Turtle,Chelonia mydas,1,NA,1,1-AUS,Turtle,Endangered,1,decreasing,2004
NA,38,Bahrain,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,154,Bangladesh,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,90,Barbados,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,117,Belize,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,122,Brazil,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,24,British Indian Ocean Territory,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,159,China,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,1,Christmas Island,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,1,Cocos (Keeling) Islands,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,98,Colombia,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,20,Comoros,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,115,Cook Islands,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,96,Costa Rica,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,81,Cuba,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,64,Cyprus,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,89,Dominica,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,83,Dominican Republic,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,103,Ecuador,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,163,Egypt,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,77,Equatorial Guinea,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,31,Eritrea,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,14,Fiji,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,121,French Guiana,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,109,French Polynesia,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,67,French Southern Territories (the),Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,91,Grenada,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,111,Guam,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,145,Guinea,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,144,Guinea-Bissau,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,119,Guyana,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,82,Haiti,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,153,India,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,165,Indonesia,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,142,"Iran, Islamic Republic of",Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,118,Jamaica,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,160,Japan,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,29,Kenya,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,161,Kiribati,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,37,Kuwait,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,28,Madagascar,Green Turtle,Chelonia mydas,1,NA,1,1-MAD,Turtle,Endangered,1,decreasing,2004
NA,156,Malaysia,Green Turtle,Chelonia mydas,1,NA,1,1-MAL,Turtle,Endangered,1,decreasing,2004
NA,25,Maldives,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,9,Marshall Islands,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,106,Martinique,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,47,Mauritania,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,21,Mayotte,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,101,Mexico,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,7,"Micronesia, Federated States of",Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,27,Mozambique,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,155,Myanmar,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,94,Netherlands Antilles,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,3,New Caledonia,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,115,New Zealand,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,97,Nicaragua,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,115,Niue,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,111,Northern Mariana Islands,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,34,Oman,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,39,Pakistan,Green Turtle,Chelonia mydas,1,NA,1,1-PAK,Turtle,Endangered,1,decreasing,2004
NA,6,Palau,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,95,Panama,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,13,Papua New Guinea,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,104,Peru,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,11,Philippines,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,84,Puerto Rico,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,68,Saint Helena,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,86,Saint Kitts and Nevis,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,88,Saint Lucia,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,93,Saint Vincent and the Grenadines,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,76,Sao Tom_ and Principe,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,36,Saudi Arabia,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,49,Senegal,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,22,Seychelles,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,69,Sierra Leone,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,5,Solomon Islands,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,30,Somalia,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,26,Sri Lanka,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,120,Suriname,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,152,"Tanzania, United Republic of",Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,19,Thailand,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,171,Timor-Leste,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,115,Tokelau,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,113,Tonga,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,92,Trinidad and Tobago,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,59,Turkey,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,85,Turks and Caicos Islands,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,15,Tuvalu,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,40,United Arab Emirates,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,116,United States,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,114,United States Minor Outlying Islands,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,4,Vanuatu,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,105,Venezuela,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,157,Viet Nam,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,85,"Virgin Islands, British",Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,84,"Virgin Islands, U.S.",Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,33,Yemen,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,62,Israel,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,extinct,1,decreasing,2004
NA,85,Cayman Islands,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,extinct,1,decreasing,2004
NA,23,Mauritius,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,extinct,1,decreasing,2004
NA,85,Bermuda,Green Turtle,Chelonia mydas,1,NA,1,NA,Turtle,Endangered,1,decreasing,2004
NA,111,American Samoa,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,87,Antigua and Barbuda,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,12,Australia,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,1-AUS,Turtle,Critically Endangered,1,decreasing,2008
NA,80,Bahamas,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,38,Bahrain,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,90,Barbados,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,117,Belize,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,122,Brazil,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,24,British Indian Ocean Territory,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,18,Cambodia,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,159,China,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,98,Colombia,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,20,Comoros,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,96,Costa Rica,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,81,Cuba,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,83,Dominican Republic,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,103,Ecuador,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,163,Egypt,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,100,El Salvador,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,77,Equatorial Guinea,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,31,Eritrea,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,14,Fiji,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,67,French Southern Territories (the),Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,91,Grenada,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,106,Guadeloupe,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,111,Guam,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,99,Honduras,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,153,India,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,165,Indonesia,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,142,"Iran, Islamic Republic of",Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,118,Jamaica,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,160,Japan,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,29,Kenya,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,37,Kuwait,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,28,Madagascar,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,1-MAD,Turtle,Critically Endangered,1,decreasing,2008
NA,156,Malaysia,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,1-MAL,Turtle,Critically Endangered,1,decreasing,2008
NA,25,Maldives,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,106,Martinique,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,23,Mauritius,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,21,Mayotte,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,101,Mexico,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,7,"Micronesia, Federated States of",Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,27,Mozambique,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,155,Myanmar,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,94,Netherlands Antilles,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,97,Nicaragua,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,34,Oman,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,6,Palau,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,95,Panama,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
NA,13,Papua New Guinea,Hawksbill Turtle,Eretmochelys imbricata,1,NA,1,NA,Turtle,Critically Endangered,1,decreasing,2008
