year,rgn_id,area_id,taxonkey,sector_type_name,catch_type_name,reported,rgn_catch,ram_stockid,ram_areaid,area_code
1958,8,1,400573,Industrial,Landings,FALSE,0.11,BOCACCBCW,Canada-DFO-BCW,qci
1958,8,1,400573,Industrial,Landings,FALSE,0.11,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1958,8,1,400573,Recreational,Landings,FALSE,0.01,BOCACCBCW,Canada-DFO-BCW,qci
1958,8,1,400573,Recreational,Landings,FALSE,0.01,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1958,8,1,600512,Industrial,Landings,FALSE,0.14,SABLEFPCAN,Canada-DFO-PCOAST,qci
1958,8,1,600512,Industrial,Landings,TRUE,0.16,SABLEFPCAN,Canada-DFO-PCOAST,qci
1958,8,1,601520,Industrial,Landings,FALSE,68.17,HERRQCI,Canada-DFO-QCI,qci
1958,8,1,601520,Industrial,Landings,TRUE,68.66,HERRQCI,Canada-DFO-QCI,qci
1958,8,2,400573,Industrial,Landings,FALSE,0.98,BOCACCBCW,Canada-DFO-BCW,ncc
1958,8,2,400573,Recreational,Landings,FALSE,0.47,BOCACCBCW,Canada-DFO-BCW,ncc
1958,8,2,600512,Industrial,Landings,FALSE,1.2,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1958,8,2,600512,Industrial,Landings,TRUE,1.38,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1958,8,2,601520,Industrial,Landings,FALSE,2198.66,HERRCC,Canada-DFO-CC,ncc
1958,8,2,601520,Industrial,Landings,TRUE,2214.47,HERRCC,Canada-DFO-CC,ncc
1958,8,9,300061,Industrial,Landings,FALSE,0.33,RSOLE5AB,Canada-DFO-5AB,5ab
1958,8,9,300061,Industrial,Landings,TRUE,11.48,RSOLE5AB,Canada-DFO-5AB,5ab
1958,8,9,600308,Industrial,Landings,TRUE,29.67,PCOD5AB,Canada-DFO-5AB,5ab
1958,8,10,300061,Industrial,Landings,FALSE,0.38,ESOLEHS,Canada-DFO-HS,hs
1958,8,10,300061,Industrial,Landings,FALSE,0.38,RSOLEHSTR,Canada-DFO-HS,hs
1958,8,10,300061,Industrial,Landings,TRUE,13,ESOLEHS,Canada-DFO-HS,hs
1958,8,10,300061,Industrial,Landings,TRUE,13,RSOLEHSTR,Canada-DFO-HS,hs
1958,8,10,600308,Industrial,Landings,TRUE,34.19,PCODHS,Canada-DFO-HS,hs
1959,1,1,400573,Industrial,Landings,FALSE,0.35,BOCACCBCW,Canada-DFO-BCW,qci
1959,1,1,400573,Industrial,Landings,FALSE,0.35,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1959,1,1,400573,Recreational,Landings,FALSE,0.09,BOCACCBCW,Canada-DFO-BCW,qci
1959,1,1,400573,Recreational,Landings,FALSE,0.09,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1959,1,1,600512,Industrial,Landings,FALSE,0.23,SABLEFPCAN,Canada-DFO-PCOAST,qci
1959,1,1,600512,Industrial,Landings,TRUE,0.26,SABLEFPCAN,Canada-DFO-PCOAST,qci
1959,1,1,601520,Industrial,Landings,FALSE,855.66,HERRQCI,Canada-DFO-QCI,qci
1959,1,1,601520,Industrial,Landings,TRUE,861.59,HERRQCI,Canada-DFO-QCI,qci
1959,1,2,400573,Industrial,Landings,FALSE,4.06,BOCACCBCW,Canada-DFO-BCW,ncc
1959,1,2,400573,Recreational,Landings,FALSE,1.46,BOCACCBCW,Canada-DFO-BCW,ncc
1959,1,2,600512,Industrial,Landings,FALSE,2.72,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,1,2,600512,Industrial,Landings,TRUE,3.09,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,1,2,601520,Industrial,Landings,FALSE,10012.47,HERRCC,Canada-DFO-CC,ncc
1959,1,2,601520,Industrial,Landings,TRUE,10081.85,HERRCC,Canada-DFO-CC,ncc
1959,1,9,300061,Industrial,Landings,FALSE,0.03,RSOLE5AB,Canada-DFO-5AB,5ab
1959,1,9,300061,Industrial,Landings,TRUE,0.74,RSOLE5AB,Canada-DFO-5AB,5ab
1959,1,10,300061,Industrial,Landings,FALSE,0.82,ESOLEHS,Canada-DFO-HS,hs
1959,1,10,300061,Industrial,Landings,FALSE,0.82,RSOLEHSTR,Canada-DFO-HS,hs
1959,1,10,300061,Industrial,Landings,TRUE,20.26,ESOLEHS,Canada-DFO-HS,hs
1959,1,10,300061,Industrial,Landings,TRUE,20.26,RSOLEHSTR,Canada-DFO-HS,hs
1959,1,10,600308,Industrial,Landings,TRUE,76.72,PCODHS,Canada-DFO-HS,hs
1959,2,1,400573,Industrial,Landings,FALSE,202.83,BOCACCBCW,Canada-DFO-BCW,qci
1959,2,1,400573,Industrial,Landings,FALSE,202.83,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1959,2,1,400573,Recreational,Landings,FALSE,18.6,BOCACCBCW,Canada-DFO-BCW,qci
1959,2,1,400573,Recreational,Landings,FALSE,18.6,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1959,2,1,600512,Industrial,Landings,FALSE,113.24,SABLEFPCAN,Canada-DFO-PCOAST,qci
1959,2,1,600512,Industrial,Landings,TRUE,128.68,SABLEFPCAN,Canada-DFO-PCOAST,qci
1959,2,1,601520,Industrial,Landings,FALSE,26672.33,HERRQCI,Canada-DFO-QCI,qci
1959,2,1,601520,Industrial,Landings,TRUE,26857.16,HERRQCI,Canada-DFO-QCI,qci
1959,2,2,400573,Industrial,Landings,FALSE,24.54,BOCACCBCW,Canada-DFO-BCW,ncc
1959,2,2,400573,Recreational,Landings,FALSE,1.6,BOCACCBCW,Canada-DFO-BCW,ncc
1959,2,2,600512,Industrial,Landings,FALSE,15.54,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,2,2,600512,Industrial,Landings,TRUE,17.66,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,2,2,601520,Industrial,Landings,FALSE,6723.42,HERRCC,Canada-DFO-CC,ncc
1959,2,2,601520,Industrial,Landings,TRUE,6770.01,HERRCC,Canada-DFO-CC,ncc
1959,2,9,300061,Industrial,Landings,FALSE,17.03,RSOLE5AB,Canada-DFO-5AB,5ab
1959,2,9,300061,Industrial,Landings,TRUE,421.39,RSOLE5AB,Canada-DFO-5AB,5ab
1959,2,9,600308,Industrial,Landings,TRUE,575.66,PCOD5AB,Canada-DFO-5AB,5ab
1959,2,10,300061,Industrial,Landings,FALSE,1.44,ESOLEHS,Canada-DFO-HS,hs
1959,2,10,300061,Industrial,Landings,FALSE,1.44,RSOLEHSTR,Canada-DFO-HS,hs
1959,2,10,300061,Industrial,Landings,TRUE,35.63,ESOLEHS,Canada-DFO-HS,hs
1959,2,10,300061,Industrial,Landings,TRUE,35.63,RSOLEHSTR,Canada-DFO-HS,hs
1959,2,10,600308,Industrial,Landings,TRUE,62.49,PCODHS,Canada-DFO-HS,hs
1959,3,2,400573,Industrial,Landings,FALSE,10.29,BOCACCBCW,Canada-DFO-BCW,ncc
1959,3,2,400573,Recreational,Landings,FALSE,3.4,BOCACCBCW,Canada-DFO-BCW,ncc
1959,3,2,600512,Industrial,Landings,FALSE,5.35,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,3,2,600512,Industrial,Landings,TRUE,6.08,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,3,2,601520,Industrial,Landings,FALSE,9761.13,HERRCC,Canada-DFO-CC,ncc
1959,3,2,601520,Industrial,Landings,TRUE,9828.77,HERRCC,Canada-DFO-CC,ncc
1959,3,3,400573,Industrial,Landings,FALSE,6.5,BOCACCBCW,Canada-DFO-BCW,qcs
1959,3,3,400573,Recreational,Landings,FALSE,2,BOCACCBCW,Canada-DFO-BCW,qcs
1959,3,3,600512,Industrial,Landings,FALSE,3.22,SABLEFPCAN,Canada-DFO-PCOAST,qcs
1959,3,3,600512,Industrial,Landings,TRUE,3.66,SABLEFPCAN,Canada-DFO-PCOAST,qcs
1959,3,5,400573,Industrial,Landings,FALSE,31.18,BOCACCBCW,Canada-DFO-BCW,wcvani
1959,3,5,400573,Industrial,Landings,FALSE,31.18,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,wcvani
1959,3,5,400573,Recreational,Landings,FALSE,8.91,BOCACCBCW,Canada-DFO-BCW,wcvani
1959,3,5,400573,Recreational,Landings,FALSE,8.91,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,wcvani
1959,3,5,600308,Industrial,Landings,TRUE,131.16,PCODWCVANI,Canada-DFO-WCVANI,wcvani
1959,3,5,600512,Industrial,Landings,FALSE,10.7,SABLEFPCAN,Canada-DFO-PCOAST,wcvani
1959,3,5,600512,Industrial,Landings,TRUE,12.16,SABLEFPCAN,Canada-DFO-PCOAST,wcvani
1959,3,5,601520,Industrial,Landings,FALSE,501.75,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,3,5,601520,Industrial,Landings,TRUE,505.23,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,3,9,300061,Industrial,Landings,FALSE,9.33,RSOLE5AB,Canada-DFO-5AB,5ab
1959,3,9,300061,Industrial,Landings,TRUE,230.9,RSOLE5AB,Canada-DFO-5AB,5ab
1959,3,9,600308,Industrial,Landings,TRUE,251.13,PCOD5AB,Canada-DFO-5AB,5ab
1959,3,10,300061,Industrial,Landings,FALSE,0.22,ESOLEHS,Canada-DFO-HS,hs
1959,3,10,300061,Industrial,Landings,FALSE,0.22,RSOLEHSTR,Canada-DFO-HS,hs
1959,3,10,300061,Industrial,Landings,TRUE,5.44,ESOLEHS,Canada-DFO-HS,hs
1959,3,10,300061,Industrial,Landings,TRUE,5.44,RSOLEHSTR,Canada-DFO-HS,hs
1959,3,10,600308,Industrial,Landings,TRUE,21.85,PCODHS,Canada-DFO-HS,hs
1959,4,2,400573,Industrial,Landings,FALSE,0.37,BOCACCBCW,Canada-DFO-BCW,ncc
1959,4,2,400573,Recreational,Landings,FALSE,0.18,BOCACCBCW,Canada-DFO-BCW,ncc
1959,4,2,600512,Industrial,Landings,FALSE,0.23,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,4,2,600512,Industrial,Landings,TRUE,0.26,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,4,2,601520,Industrial,Landings,FALSE,683.71,HERRCC,Canada-DFO-CC,ncc
1959,4,2,601520,Industrial,Landings,TRUE,688.44,HERRCC,Canada-DFO-CC,ncc
1959,4,3,400573,Industrial,Landings,FALSE,5.15,BOCACCBCW,Canada-DFO-BCW,qcs
1959,4,3,400573,Recreational,Landings,FALSE,2.39,BOCACCBCW,Canada-DFO-BCW,qcs
1959,4,3,600512,Industrial,Landings,FALSE,3.19,SABLEFPCAN,Canada-DFO-PCOAST,qcs
1959,4,3,600512,Industrial,Landings,TRUE,3.62,SABLEFPCAN,Canada-DFO-PCOAST,qcs
1959,4,4,600256,Industrial,Landings,FALSE,0.05,EULAPCOASTFRDU,Canada-DFO-PCOASTFRDU,sog
1959,4,4,600256,Subsistence,Landings,TRUE,0.27,EULAPCOASTFRDU,Canada-DFO-PCOASTFRDU,sog
1959,4,4,601520,Industrial,Landings,FALSE,104.68,HERRSOG,Canada-DFO-SOG,sog
1959,4,4,601520,Industrial,Landings,TRUE,105.4,HERRSOG,Canada-DFO-SOG,sog
1959,4,5,400573,Industrial,Landings,FALSE,51.09,BOCACCBCW,Canada-DFO-BCW,wcvani
1959,4,5,400573,Industrial,Landings,FALSE,51.09,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,wcvani
1959,4,5,400573,Recreational,Landings,FALSE,14.06,BOCACCBCW,Canada-DFO-BCW,wcvani
1959,4,5,400573,Recreational,Landings,FALSE,14.06,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,wcvani
1959,4,5,600308,Industrial,Landings,TRUE,611.92,PCODWCVANI,Canada-DFO-WCVANI,wcvani
1959,4,5,600512,Industrial,Landings,FALSE,33.35,SABLEFPCAN,Canada-DFO-PCOAST,wcvani
1959,4,5,600512,Industrial,Landings,TRUE,37.89,SABLEFPCAN,Canada-DFO-PCOAST,wcvani
1959,4,5,601520,Industrial,Landings,FALSE,3727.7,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,4,5,601520,Industrial,Landings,TRUE,3753.54,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,4,9,300061,Industrial,Landings,FALSE,2.68,RSOLE5AB,Canada-DFO-5AB,5ab
1959,4,9,300061,Industrial,Landings,TRUE,66.32,RSOLE5AB,Canada-DFO-5AB,5ab
1959,4,9,600308,Industrial,Landings,TRUE,235.33,PCOD5AB,Canada-DFO-5AB,5ab
1959,5,4,400573,Industrial,Landings,FALSE,0,BOCACCBCW,Canada-DFO-BCW,sog
1959,5,4,400573,Industrial,Landings,FALSE,0,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,sog
1959,5,4,400573,Recreational,Landings,FALSE,0,BOCACCBCW,Canada-DFO-BCW,sog
1959,5,4,400573,Recreational,Landings,FALSE,0,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,sog
1959,5,4,600256,Industrial,Landings,FALSE,0.07,EULAPCOASTFRDU,Canada-DFO-PCOASTFRDU,sog
1959,5,4,600256,Subsistence,Landings,TRUE,0.42,EULAPCOASTFRDU,Canada-DFO-PCOASTFRDU,sog
1959,5,4,600509,Artisanal,Landings,TRUE,0.02,LINGCODSOG,Canada-DFO-SOG,sog
1959,5,4,600509,Industrial,Landings,FALSE,0.01,LINGCODSOG,Canada-DFO-SOG,sog
1959,5,4,600509,Recreational,Landings,FALSE,0,LINGCODSOG,Canada-DFO-SOG,sog
1959,5,4,600512,Industrial,Landings,FALSE,0,SABLEFPCAN,Canada-DFO-PCOAST,sog
1959,5,4,600512,Industrial,Landings,TRUE,0,SABLEFPCAN,Canada-DFO-PCOAST,sog
1959,5,4,601520,Industrial,Landings,FALSE,149.32,HERRSOG,Canada-DFO-SOG,sog
1959,5,4,601520,Industrial,Landings,TRUE,150.35,HERRSOG,Canada-DFO-SOG,sog
1959,5,5,400573,Industrial,Landings,FALSE,6.52,BOCACCBCW,Canada-DFO-BCW,wcvani
1959,5,5,400573,Industrial,Landings,FALSE,6.52,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,wcvani
1959,5,5,400573,Recreational,Landings,FALSE,3.07,BOCACCBCW,Canada-DFO-BCW,wcvani
1959,5,5,400573,Recreational,Landings,FALSE,3.07,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,wcvani
1959,5,5,600308,Industrial,Landings,TRUE,134.17,PCODWCVANI,Canada-DFO-WCVANI,wcvani
1959,5,5,600512,Industrial,Landings,FALSE,5.37,SABLEFPCAN,Canada-DFO-PCOAST,wcvani
1959,5,5,600512,Industrial,Landings,TRUE,6.1,SABLEFPCAN,Canada-DFO-PCOAST,wcvani
1959,5,5,601520,Industrial,Landings,FALSE,16719.96,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,5,5,601520,Industrial,Landings,TRUE,16835.82,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,6,4,400573,Industrial,Landings,FALSE,0.23,BOCACCBCW,Canada-DFO-BCW,sog
1959,6,4,400573,Industrial,Landings,FALSE,0.23,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,sog
1959,6,4,400573,Recreational,Landings,FALSE,0.14,BOCACCBCW,Canada-DFO-BCW,sog
1959,6,4,400573,Recreational,Landings,FALSE,0.14,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,sog
1959,6,4,600256,Industrial,Landings,FALSE,1.18,EULAPCOASTFRDU,Canada-DFO-PCOASTFRDU,sog
1959,6,4,600256,Subsistence,Landings,TRUE,6.56,EULAPCOASTFRDU,Canada-DFO-PCOASTFRDU,sog
1959,6,4,600509,Artisanal,Landings,TRUE,16.3,LINGCODSOG,Canada-DFO-SOG,sog
1959,6,4,600509,Industrial,Landings,FALSE,7.98,LINGCODSOG,Canada-DFO-SOG,sog
1959,6,4,600509,Recreational,Landings,FALSE,1.55,LINGCODSOG,Canada-DFO-SOG,sog
1959,6,4,600512,Industrial,Landings,FALSE,0.15,SABLEFPCAN,Canada-DFO-PCOAST,sog
1959,6,4,600512,Industrial,Landings,TRUE,0.17,SABLEFPCAN,Canada-DFO-PCOAST,sog
1959,6,4,601520,Industrial,Landings,FALSE,2489.74,HERRSOG,Canada-DFO-SOG,sog
1959,6,4,601520,Industrial,Landings,TRUE,2507,HERRSOG,Canada-DFO-SOG,sog
1959,6,5,601520,Industrial,Landings,FALSE,1.94,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,6,5,601520,Industrial,Landings,TRUE,1.95,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,7,1,400573,Industrial,Landings,FALSE,72.91,BOCACCBCW,Canada-DFO-BCW,qci
1959,7,1,400573,Industrial,Landings,FALSE,72.91,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1959,7,1,400573,Recreational,Landings,FALSE,2.21,BOCACCBCW,Canada-DFO-BCW,qci
1959,7,1,400573,Recreational,Landings,FALSE,2.21,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1959,7,1,600512,Industrial,Landings,FALSE,45.82,SABLEFPCAN,Canada-DFO-PCOAST,qci
1959,7,1,600512,Industrial,Landings,TRUE,52.07,SABLEFPCAN,Canada-DFO-PCOAST,qci
1959,7,1,601520,Industrial,Landings,FALSE,21530.87,HERRQCI,Canada-DFO-QCI,qci
1959,7,1,601520,Industrial,Landings,TRUE,21680.07,HERRQCI,Canada-DFO-QCI,qci
1959,7,2,400573,Industrial,Landings,FALSE,30.78,BOCACCBCW,Canada-DFO-BCW,ncc
1959,7,2,400573,Recreational,Landings,FALSE,1.56,BOCACCBCW,Canada-DFO-BCW,ncc
1959,7,2,600512,Industrial,Landings,FALSE,18.9,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,7,2,600512,Industrial,Landings,TRUE,21.48,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,7,2,601520,Industrial,Landings,FALSE,18400.74,HERRCC,Canada-DFO-CC,ncc
1959,7,2,601520,Industrial,Landings,TRUE,18528.25,HERRCC,Canada-DFO-CC,ncc
1959,7,3,400573,Industrial,Landings,FALSE,2.15,BOCACCBCW,Canada-DFO-BCW,qcs
1959,7,3,400573,Recreational,Landings,FALSE,0.63,BOCACCBCW,Canada-DFO-BCW,qcs
1959,7,3,600512,Industrial,Landings,FALSE,0.76,SABLEFPCAN,Canada-DFO-PCOAST,qcs
1959,7,3,600512,Industrial,Landings,TRUE,0.87,SABLEFPCAN,Canada-DFO-PCOAST,qcs
1959,7,5,400573,Industrial,Landings,FALSE,11.22,BOCACCBCW,Canada-DFO-BCW,wcvani
1959,7,5,400573,Industrial,Landings,FALSE,11.22,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,wcvani
1959,7,5,400573,Recreational,Landings,FALSE,3.23,BOCACCBCW,Canada-DFO-BCW,wcvani
1959,7,5,400573,Recreational,Landings,FALSE,3.23,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,wcvani
1959,7,5,600308,Industrial,Landings,TRUE,48.64,PCODWCVANI,Canada-DFO-WCVANI,wcvani
1959,7,5,600512,Industrial,Landings,FALSE,3.88,SABLEFPCAN,Canada-DFO-PCOAST,wcvani
1959,7,5,600512,Industrial,Landings,TRUE,4.41,SABLEFPCAN,Canada-DFO-PCOAST,wcvani
1959,7,5,601520,Industrial,Landings,FALSE,73986.2,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,7,5,601520,Industrial,Landings,TRUE,74498.89,HERRWCVANI,Canada-DFO-WCVANI,wcvani
1959,7,9,300061,Industrial,Landings,FALSE,24.46,RSOLE5AB,Canada-DFO-5AB,5ab
1959,7,9,300061,Industrial,Landings,TRUE,605.28,RSOLE5AB,Canada-DFO-5AB,5ab
1959,7,9,600308,Industrial,Landings,TRUE,503.42,PCOD5AB,Canada-DFO-5AB,5ab
1959,8,1,400573,Industrial,Landings,FALSE,0.19,BOCACCBCW,Canada-DFO-BCW,qci
1959,8,1,400573,Industrial,Landings,FALSE,0.19,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1959,8,1,400573,Recreational,Landings,FALSE,0.01,BOCACCBCW,Canada-DFO-BCW,qci
1959,8,1,400573,Recreational,Landings,FALSE,0.01,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1959,8,1,600512,Industrial,Landings,FALSE,0.14,SABLEFPCAN,Canada-DFO-PCOAST,qci
1959,8,1,600512,Industrial,Landings,TRUE,0.16,SABLEFPCAN,Canada-DFO-PCOAST,qci
1959,8,1,601520,Industrial,Landings,FALSE,74.71,HERRQCI,Canada-DFO-QCI,qci
1959,8,1,601520,Industrial,Landings,TRUE,75.23,HERRQCI,Canada-DFO-QCI,qci
1959,8,2,400573,Industrial,Landings,FALSE,1.67,BOCACCBCW,Canada-DFO-BCW,ncc
1959,8,2,400573,Recreational,Landings,FALSE,0.47,BOCACCBCW,Canada-DFO-BCW,ncc
1959,8,2,600512,Industrial,Landings,FALSE,1.22,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,8,2,600512,Industrial,Landings,TRUE,1.38,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1959,8,2,601520,Industrial,Landings,FALSE,2409.82,HERRCC,Canada-DFO-CC,ncc
1959,8,2,601520,Industrial,Landings,TRUE,2426.52,HERRCC,Canada-DFO-CC,ncc
1959,8,9,300061,Industrial,Landings,FALSE,0.31,RSOLE5AB,Canada-DFO-5AB,5ab
1959,8,9,300061,Industrial,Landings,TRUE,7.65,RSOLE5AB,Canada-DFO-5AB,5ab
1959,8,9,600308,Industrial,Landings,TRUE,27.13,PCOD5AB,Canada-DFO-5AB,5ab
1959,8,10,300061,Industrial,Landings,FALSE,0.35,ESOLEHS,Canada-DFO-HS,hs
1959,8,10,300061,Industrial,Landings,FALSE,0.35,RSOLEHSTR,Canada-DFO-HS,hs
1959,8,10,300061,Industrial,Landings,TRUE,8.66,ESOLEHS,Canada-DFO-HS,hs
1959,8,10,300061,Industrial,Landings,TRUE,8.66,RSOLEHSTR,Canada-DFO-HS,hs
1959,8,10,600308,Industrial,Landings,TRUE,31.26,PCODHS,Canada-DFO-HS,hs
1960,1,1,400573,Industrial,Landings,FALSE,0.19,BOCACCBCW,Canada-DFO-BCW,qci
1960,1,1,400573,Industrial,Landings,FALSE,0.19,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1960,1,1,400573,Recreational,Landings,FALSE,0.09,BOCACCBCW,Canada-DFO-BCW,qci
1960,1,1,400573,Recreational,Landings,FALSE,0.09,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1960,1,1,600512,Industrial,Landings,FALSE,0.41,SABLEFPCAN,Canada-DFO-PCOAST,qci
1960,1,1,600512,Industrial,Landings,TRUE,0.43,SABLEFPCAN,Canada-DFO-PCOAST,qci
1960,1,1,601520,Industrial,Landings,FALSE,361.66,HERRQCI,Canada-DFO-QCI,qci
1960,1,1,601520,Industrial,Landings,TRUE,364.06,HERRQCI,Canada-DFO-QCI,qci
1960,1,2,400573,Industrial,Landings,FALSE,2.21,BOCACCBCW,Canada-DFO-BCW,ncc
1960,1,2,400573,Recreational,Landings,FALSE,1.46,BOCACCBCW,Canada-DFO-BCW,ncc
1960,1,2,600512,Industrial,Landings,FALSE,4.84,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1960,1,2,600512,Industrial,Landings,TRUE,5.15,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1960,1,2,601520,Industrial,Landings,FALSE,4231.93,HERRCC,Canada-DFO-CC,ncc
1960,1,2,601520,Industrial,Landings,TRUE,4260.01,HERRCC,Canada-DFO-CC,ncc
1960,1,9,300061,Industrial,Landings,FALSE,0.04,RSOLE5AB,Canada-DFO-5AB,5ab
1960,1,9,300061,Industrial,Landings,TRUE,1.08,RSOLE5AB,Canada-DFO-5AB,5ab
1960,1,10,300061,Industrial,Landings,FALSE,1.23,ESOLEHS,Canada-DFO-HS,hs
1960,1,10,300061,Industrial,Landings,FALSE,1.23,RSOLEHSTR,Canada-DFO-HS,hs
1960,1,10,300061,Industrial,Landings,TRUE,29.55,ESOLEHS,Canada-DFO-HS,hs
1960,1,10,300061,Industrial,Landings,TRUE,29.55,RSOLEHSTR,Canada-DFO-HS,hs
1960,1,10,600308,Industrial,Landings,TRUE,57.54,PCODHS,Canada-DFO-HS,hs
1960,2,1,400573,Industrial,Landings,FALSE,110.19,BOCACCBCW,Canada-DFO-BCW,qci
1960,2,1,400573,Industrial,Landings,FALSE,110.19,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1960,2,1,400573,Recreational,Landings,FALSE,18.6,BOCACCBCW,Canada-DFO-BCW,qci
1960,2,1,400573,Recreational,Landings,FALSE,18.6,CROCKWCVANISOGQCI,Canada-DFO-WCVANI-SOG-QCI,qci
1960,2,1,600512,Industrial,Landings,FALSE,201.6,SABLEFPCAN,Canada-DFO-PCOAST,qci
1960,2,1,600512,Industrial,Landings,TRUE,214.47,SABLEFPCAN,Canada-DFO-PCOAST,qci
1960,2,1,601520,Industrial,Landings,FALSE,11273.47,HERRQCI,Canada-DFO-QCI,qci
1960,2,1,601520,Industrial,Landings,TRUE,11348.28,HERRQCI,Canada-DFO-QCI,qci
1960,2,2,400573,Industrial,Landings,FALSE,13.33,BOCACCBCW,Canada-DFO-BCW,ncc
1960,2,2,400573,Recreational,Landings,FALSE,1.6,BOCACCBCW,Canada-DFO-BCW,ncc
1960,2,2,600512,Industrial,Landings,FALSE,27.66,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1960,2,2,600512,Industrial,Landings,TRUE,29.43,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1960,2,2,601520,Industrial,Landings,FALSE,2841.76,HERRCC,Canada-DFO-CC,ncc
1960,2,2,601520,Industrial,Landings,TRUE,2860.61,HERRCC,Canada-DFO-CC,ncc
1960,2,9,300061,Industrial,Landings,FALSE,25.63,RSOLE5AB,Canada-DFO-5AB,5ab
1960,2,9,300061,Industrial,Landings,TRUE,614.53,RSOLE5AB,Canada-DFO-5AB,5ab
1960,2,9,600308,Industrial,Landings,TRUE,431.74,PCOD5AB,Canada-DFO-5AB,5ab
1960,2,10,300061,Industrial,Landings,FALSE,2.17,ESOLEHS,Canada-DFO-HS,hs
1960,2,10,300061,Industrial,Landings,FALSE,2.17,RSOLEHSTR,Canada-DFO-HS,hs
1960,2,10,300061,Industrial,Landings,TRUE,51.96,ESOLEHS,Canada-DFO-HS,hs
1960,2,10,300061,Industrial,Landings,TRUE,51.96,RSOLEHSTR,Canada-DFO-HS,hs
1960,2,10,600308,Industrial,Landings,TRUE,46.87,PCODHS,Canada-DFO-HS,hs
1960,3,2,400573,Industrial,Landings,FALSE,5.59,BOCACCBCW,Canada-DFO-BCW,ncc
1960,3,2,400573,Recreational,Landings,FALSE,3.4,BOCACCBCW,Canada-DFO-BCW,ncc
1960,3,2,600512,Industrial,Landings,FALSE,9.52,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1960,3,2,600512,Industrial,Landings,TRUE,10.13,SABLEFPCAN,Canada-DFO-PCOAST,ncc
1960,3,2,601520,Industrial,Landings,FALSE,4125.69,HERRCC,Canada-DFO-CC,ncc
