filename,rgn_id,location,spp,area_km2
Shellfish_Tenure_Mussels,6,"Stove Island, Gorge Harbour","Pacific oyster (Crassostrea gigas), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassadoma gi",0.093
Shellfish_Tenure_Mussels,6,Desolation Sound,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Gallo mussel (Mytilus galloprovincialis)",0.044
Shellfish_Tenure_Mussels,6,"Refuge Cove, West Redonda Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassadoma gigantea)",0.026
Shellfish_Tenure_Mussels,6,"N. of Carrington Bay, Cortes Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.023
Shellfish_Tenure_Mussels,6,"Joyce Point, West Redonda Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.063
Shellfish_Tenure_Mussels,6,W. end of Talbot Cove in Teakerne Arm,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.109
Shellfish_Tenure_Mussels,6,"N. of Quartz Bay, Cortes Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.044
Shellfish_Tenure_Mussels,6,W. end of Talbot Cove in Teakerne Arm,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.032
Shellfish_Tenure_Mussels,6,"NW Teakerne Arm, West Redonda Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Gallo mussel (Mytilus galloprovincialis)",0.017
Shellfish_Tenure_Mussels,6,"Lloyd Creek, Homfray Channel","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Kumamoto oyster (Crassostrea sikamea)",0.106
Shellfish_Tenure_Mussels,6,"South of Bullock Pt., Cortez Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin (Strongylocentrotus droebachiensis)",0.047
Shellfish_Tenure_Mussels,6,"Lasqueti Island, Johnson's Lagoon","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.015
Shellfish_Tenure_Mussels,6,"Lasqueti Island, Johnson's Lagoon","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.048
Shellfish_Tenure_Mussels,6,Bull Passage,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus",0.049
Shellfish_Tenure_Mussels,6,"Baynes Sound, Denman Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Giant rock-scallop (Crassadoma gigantea), Western blue mussel (Myti",0.021
Shellfish_Tenure_Mussels,6,"Hardy Island, Jervis Inlet","Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.127
Shellfish_Tenure_Mussels,6,Granville Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Western blue mussel (Mytilus trossulus)",0.044
Shellfish_Tenure_Mussels,6,"Cortes Island, N. of Quartz Bay",Western blue mussel (Mytilus trossulus),0.007
Shellfish_Tenure_Mussels,6,West Redonda Island,"Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Western blue mussel (Mytilus trossulus)",0.078
Shellfish_Tenure_Oyster,1,N.E.Porcher Is. Humpback Bay,"Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Western blue mussel (Mytilus trossulus)",0.053
Shellfish_Tenure_Oyster,2,"Skidegate Inlet, Kagen Bay at Scalus Is.","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x)",0.049
Shellfish_Tenure_Oyster,4,Heriot Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.007
Shellfish_Tenure_Oyster,4,Heriot Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.032
Shellfish_Tenure_Oyster,4,Hyacinthe Bay,Pacific oyster (Crassostrea gigas),0.007
Shellfish_Tenure_Oyster,4,"Burdwood Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.005
Shellfish_Tenure_Oyster,4,"Hyacinthe Bay, Quadra Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.015
Shellfish_Tenure_Oyster,4,"Salalicum Pass, Open Bay, Quadra Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.009
Shellfish_Tenure_Oyster,4,"Dunsterville Bay, Hoskyns Channel","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.02
Shellfish_Tenure_Oyster,4,"Village Bay, Quadra Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis)",0.035
Shellfish_Tenure_Oyster,4,"Burdwood Bay, Steamboat Island",Pacific oyster (Crassostrea gigas),0.011
Shellfish_Tenure_Oyster,4,"SE King Islets, Read Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin (Strongylocentrotus droebachiensi",0.019
Shellfish_Tenure_Oyster,4,Burwood Bay,Pacific oyster (Crassostrea gigas),0.005
Shellfish_Tenure_Oyster,4,"Burdwood Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta)",0.015
Shellfish_Tenure_Oyster,4,"Burdwood Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0
Shellfish_Tenure_Oyster,4,"Burdwood Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.022
Shellfish_Tenure_Oyster,4,"Burdwood Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.005
Shellfish_Tenure_Oyster,4,"Quadra Island, Crescent Channel","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.027
Shellfish_Tenure_Oyster,4,"Quadra Island, Cresent Channel","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.014
Shellfish_Tenure_Oyster,4,"Burdwood Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.023
Shellfish_Tenure_Oyster,4,Burdwood Bay,Pacific oyster (Crassostrea gigas),0.019
Shellfish_Tenure_Oyster,4,"Evans Bay, Read Island",Pacific oyster (Crassostrea gigas),0.009
Shellfish_Tenure_Oyster,4,"Frederic Point, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.01
Shellfish_Tenure_Oyster,4,"Fredric Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x)",0.065
Shellfish_Tenure_Oyster,4,"Fredric Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x)",0.022
Shellfish_Tenure_Oyster,4,"Evans Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.064
Shellfish_Tenure_Oyster,4,"Bird Cove, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.009
Shellfish_Tenure_Oyster,4,"E. Evans Bay, Read Island",Pacific oyster (Crassostrea gigas),0.012
Shellfish_Tenure_Oyster,4,"NE of Sheer Point, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.007
Shellfish_Tenure_Oyster,4,"Bird Cove, Evans Bay, Read Island",Pacific oyster (Crassostrea gigas),0.01
Shellfish_Tenure_Oyster,4,"Evans Bay, Read Island",Pacific oyster (Crassostrea gigas),0.072
Shellfish_Tenure_Oyster,4,"Fronting DL 20, N. Evans Bay, Read Is.","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.011
Shellfish_Tenure_Oyster,4,"Evans Bay, Read Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.031
Shellfish_Tenure_Oyster,4,"Whiterock Passage, Maurelle Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.023
Shellfish_Tenure_Oyster,4,"Easternmost Chained Island, Kanish Bay","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), Green sea urchin (Strongylocentrotus droebachiensis)",0.12
Shellfish_Tenure_Oyster,4,"White Rock Passage, Read Island","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.023
Shellfish_Tenure_Oyster,4,"Whiterock Passage, Read Island","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.034
Shellfish_Tenure_Oyster,4,"East Thurlow Island, NW of Jackson Point",Pacific oyster (Crassostrea gigas),0.042
Shellfish_Tenure_Oyster,4,"Hemming Bay, East Thurlow Island",Pacific oyster (Crassostrea gigas),0.015
Shellfish_Tenure_Oyster,4,"East Cove, Koprino Harbour","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Gallo mussel (Mytilus galloprovincialis)",0.055
Shellfish_Tenure_Oyster,4,"East Cove, Koprino Harbour","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Gallo mussel (Mytilus galloprovincialis)",0.004
Shellfish_Tenure_Oyster,4,"Atkins Cove, Neroutsos Inlet","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.021
Shellfish_Tenure_Oyster,4,"Atkins Cove, Neroutsos Inlet","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.065
Shellfish_Tenure_Oyster,4,"Hecate Cove, Quatsino Sound","Pacific oyster (Crassostrea gigas), Geoduck clam (Panopea abrupta)",0.019
Shellfish_Tenure_Oyster,4,McBride Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Nuttall's cockle (Clinocardium nuttallii), Butter clam (Saxidomus gigantea)",0.07
Shellfish_Tenure_Oyster,4,McBride Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Nuttall's cockle (Clinocardium nuttallii), Butter clam (Saxidomus gigantea)",0.005
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Gallo mussel (Mytilus galloprovincialis), Kumamoto oyster (Crassostrea sikamea)",0.019
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Gallo mussel (Mytilus galloprovincialis), Kumamoto oyster (Crassostrea sikamea)",0.069
Shellfish_Tenure_Oyster,5,"Anderson Cove, Sooke","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.01
Shellfish_Tenure_Oyster,5,"Near Whiffen Spit, Sooke Harbour","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.019
Shellfish_Tenure_Oyster,5,"Billings Spit, Sooke Harbour","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.054
Shellfish_Tenure_Oyster,5,"Roquefeuil Bay, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.03
Shellfish_Tenure_Oyster,5,Roquefeuil Bay,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Pink scallop (Chlamys rubida), Spiny scallop (Chlamys hastata)",0.158
Shellfish_Tenure_Oyster,5,"NE Roquefeuil Bay, Barclay District","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.015
Shellfish_Tenure_Oyster,5,"Trevor Channel, Barkley Sound",Pacific oyster (Crassostrea gigas),0.057
Shellfish_Tenure_Oyster,5,"Poett Nook, Numukamis Bay","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.042
Shellfish_Tenure_Oyster,5,"Numukamis Bay, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta)",0.02
Shellfish_Tenure_Oyster,5,"Numukamis Bay, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta)",0.05
Shellfish_Tenure_Oyster,5,Sproat Bay,Pacific oyster (Crassostrea gigas),0.025
Shellfish_Tenure_Oyster,5,"Numukamis Bay, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta)",0.075
Shellfish_Tenure_Oyster,5,"Tzartus Island, Sproat Bay","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.077
Shellfish_Tenure_Oyster,5,"Numukamis Bay, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta)",0.019
Shellfish_Tenure_Oyster,5,"Marble Cove, Tzartus Island",Pacific oyster (Crassostrea gigas),0.01
Shellfish_Tenure_Oyster,5,"Numukamis Bay, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta)",0.03
Shellfish_Tenure_Oyster,5,NE Congreve Island,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.013
Shellfish_Tenure_Oyster,5,"San Mateo Bay, Barclay Sound","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.031
Shellfish_Tenure_Oyster,5,San Mateo Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.067
Shellfish_Tenure_Oyster,5,Sechart Channel,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.032
Shellfish_Tenure_Oyster,5,"Effingham Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Varnish clam (Nuttalia obscurata)",0.042
Shellfish_Tenure_Oyster,5,Pinkerton Islands,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.008
Shellfish_Tenure_Oyster,5,Pinkerton Islands,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.008
Shellfish_Tenure_Oyster,5,Pinkerton Islands,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.005
Shellfish_Tenure_Oyster,5,"U/F Equis Beach, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.007
Shellfish_Tenure_Oyster,5,"U/F Equis Beach, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.059
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.006
Shellfish_Tenure_Oyster,5,"Fatty Basin, Alberni Inlet","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.098
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Gallo mussel (Mytilus galloprovincialis), Kumamoto oyster (Crassostrea sikamea)",0.019
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Gallo mussel (Mytilus galloprovincialis), Kumamoto oyster (Crassostrea sikamea)",0.069
Shellfish_Tenure_Oyster,5,"Fatty Basin, Alberni Inlet","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.005
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.038
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis)",0.102
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barclay Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.029
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.035
Shellfish_Tenure_Oyster,5,"Useless Inlet, Barkley Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.026
Shellfish_Tenure_Oyster,5,"N/E Side of N. Stopper Is., Toquart Bay","Pacific oyster (Crassostrea gigas), Giant rock-scallop (Crassadoma gigantea)",0.063
