fish_dir,fishery,shp,year,fields,values,include,tot_catch_field,mult_catch_fields, reproject
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2014_legal_limfields,2014,"OBJECTID, ET_ID, ET_Index, Count_, Sum_counte, Sum_cfv, Sum_year, Sum_gear_c, Sum_month, Sum_day, Sum_hour, Sum_stat_a, Sum_sub_ar, Sum_mx_dpt, Sum_mn_dpt, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Sum_lat_de, Sum_lat_mi, Sum_long_d, Sum_long_m, Sum_page_n, Sum_line_n, Sum_DscrdW, Shape_Leng, Shape_Area","26828, 26827, 4, 4, 134992, 102948, 8056, 200, 20, 29, 32, 52, 4, 650, 440, 30, 25, 2737, 196, 235.399993896, 500, 37.1599998474, 168043, 7, 1481, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2015_legal_limfields,2015,"OBJECTID_1, Count_, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Shape_Leng, Shape_Area","0, 6, 9, 6, 271, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,Shrimptrawl_2005_legal_limfields,2005,"OBJECTID_1, Count_, Sum_tow_ti, Sum_pinks, Sum_sdstrp, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 3, 360, 150, 100, 0, 0, 750, 150, 0, 0, 0, 16000, 1.6e+07",TRUE,NA,Sum_pinks Sum_sdstrp Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,Shrimptrawl_2006_legal_limfields,2006,"OBJECTID_1, Count_, Sum_tow_ti, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 90, 7752, 39, 1, 13882, 2695, 0, 0, 350, 16000, 1.6e+07",TRUE,NA,Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,Shrimptrawl_2007_legal_limfields,2007,"OBJECTID_1, Count_, Sum_tow_ti, Sum_pinks, Sum_sdstrp, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 32, 1795, 30, 35, 0, 0, 2306, 20, 0, 0, 10, 16000, 1.6e+07",TRUE,NA,Sum_pinks Sum_sdstrp Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,Shrimptrawl_2008_legal_limfields,2008,"OBJECTID_1, Count_, Sum_tow_ti, Sum_pinks, Sum_sdstrp, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 89, 5270, 225, 28, 0, 40, 7231, 40, 130, 0, 55, 16000, 1.6e+07",TRUE,NA,Sum_pinks Sum_sdstrp Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,Shrimptrawl_2009_legal_limfields,2009,"OBJECTID_1, Count_, Sum_tow_ti, Sum_pinks, Sum_sdstrp, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 70, 3950, 0, 0, 0, 200, 5250, 0, 0, 0, 0, 16000, 1.6e+07",TRUE,NA,Sum_pinks Sum_sdstrp Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,Shrimptrawl_2010_legal_limfields,2010,"OBJECTID_1, Count_, Sum_tow_ti, Sum_pinks, Sum_sdstrp, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 17, 1745, 132, 512, 33, 16, 90, 0, 0, 0, 132, 16000, 1.6e+07",TRUE,NA,Sum_pinks Sum_sdstrp Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,ShrimpTrawl_2011_legal_limfields,2011,"OBJECTID_1, Count_, Sum_tow_ti, Sum_pinks, Sum_sdstrp, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 3, 120, 500, 0, 0, 0, 0, 500, 0, 0, 0, 16000, 1.6e+07",TRUE,NA,Sum_pinks Sum_sdstrp Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,Shrimptrawl_2012_legal_limfields,2012,"OBJECTID_1, Count_, Sum_tow_ti, Sum_pinks, Sum_sdstrp, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 3, 75, 2400, 0, 0, 0, 0, 2400, 0, 0, 0, 16000, 1.6e+07",TRUE,NA,Sum_pinks Sum_sdstrp Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,Shrimptrawl_2013_legal_limfields,2013,"OBJECTID_1, Count_, Sum_tow_ti, Sum_pinks, Sum_sdstrp, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 9, 930, 1180, 0, 0, 0, 0, 1180, 0, 4, 0, 16000, 1.6e+07",TRUE,NA,Sum_pinks Sum_sdstrp Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/shrimp_trawl_2005_2015,shrimp_trawl_2005_2015,ShrimpTrawl_2015_legal_limfields,2015,"OBJECTID_1, Count_, Sum_tow_ti, Sum_pinks, Sum_sdstrp, Sum_prawns, Sum_hmpbck, Sum_docks, Sum_smth_p, Sum_flxd_p, Sum_othr_w, Sum_spny_p, Shape_Leng, Shape_Area","0, 4, 360, 120, 45, 0, 0, 0, 120, 0, 0, 0, 16000, 1.6e+07",TRUE,NA,Sum_pinks Sum_sdstrp Sum_prawns Sum_hmpbck Sum_docks Sum_smth_p Sum_othr_w Sum_spny_p,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,Prawn_2012_legal_limfields,2012,"Count_, Sum_soak_t, Sum_nm_trp, Sum_prwn_w, Sum_cnstrp, Sum_hmpbck, Shape_Leng, Shape_Area","34, 1008, 1700, 3281, 0, 0, 16000, 1.6e+07",TRUE,NA,Sum_prwn_w Sum_cnstrp Sum_hmpbck,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,Prawn_2013_legal_limfields,2013,"Count_, Sum_soak_t, Sum_nm_trp, Sum_prwn_w, Sum_cnstrp, Sum_hmpbck, Shape_Leng, Shape_Area","5, 18, 250, 0, 0, 0, 16000, 1.6e+07",TRUE,NA,Sum_prwn_w Sum_cnstrp Sum_hmpbck,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,Prawn_2014_legal_limfields,2014,"OBJECTID_1, Count_, Sum_soak_t, Sum_nm_trp, Sum_prwn_w, Sum_cnstrp, Sum_hmpbck, Shape_Leng, Shape_Area","0, 13, 276, 650, 997, 0, 0, 16000, 1.6e+07",TRUE,NA,Sum_prwn_w Sum_cnstrp Sum_hmpbck,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,Prawn_2015_legal_limfields,2015,"OBJECTID_1, Count_, Sum_soak_t, Sum_nm_trp, Sum_prwn_w, Sum_cnstrp, Sum_hmpbck, Shape_Leng, Shape_Area","0, 8, 184, 400, 303, 0, 0, 16000, 1.6e+07",TRUE,NA,Sum_prwn_w Sum_cnstrp Sum_hmpbck,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2001_20110330_114657,2001,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_trp, SEASON","0, 23574, 1980, 1, 0, 0, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2002_20110330_115832,2002,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_trp, SEASON","0, 23621, 1838, 2, 0, 0, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2003_20110330_120819,2003,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_trp, SEASON","0, 23621, 1887, 2, 0, 0, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2004_20110330_121912,2004,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_trp, SEASON","0, 23229, 1939, 1, 0, 0, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2005_20110330_122947,2005,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_trp, SEASON","0, 22531, 1892, 1, 0, 0, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2006_20110330_124011,2006,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_trp, SEASON","0, 23621, 1994, 1, 0, 0, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2007_20110330_125101,2007,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_trp, SEASON","0, 23621, 1903, 2, 0, 0, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2008_20110330_130122,2008,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_trp, SEASON","0, 23621, 1770, 2, 0, 0, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2009_20110330_131058,2009,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_trp, SEASON","0, 23621, 1729, 3, 3293, 3400, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2010_20130412_110101,2010,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_hr, SEASON","0, 23228, 1775, 1, 0, 0, 1",TRUE,Catch_kg,,TRUE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/spot_prawn_trap_2001_2015,spot_prawn_trap_2001_2015,PrawnTrap_Prawns2011_20130412_113340,2011,"ID, ET_ID, GRIDCELL, PNT_COUNT, Catch_kg, Effort_hr, SEASON","0, 23622, 1870, 1, 0, 0, 1",TRUE,Catch_kg,,TRUE
