am_sid,iucn_sid,sciname,spp_group,map_iucn_sid,map_subpop,pr_score,pop_trend,spatial_source,year,cat_ts,cat_ts_score
Fis-145111,NA,Synchiropus kinmeiensis,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-145426,NA,Oneirodes basili,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-145427,NA,Oneirodes dicromischus,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-145434,NA,Oneirodes rosenblatti,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-146042,NA,Psednos mexicanus,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-146046,NA,Psednos cathetostomus,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-146367,NA,Paraliparis nassarum,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-147612,NA,Bathycongrus aequoreus,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-149478,NA,Triphoturus oculeum,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-149809,NA,Yarrella argenteola,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-152016,NA,Oneirodes pietschi,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-159261,NA,Halieutopsis margaretae,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-163771,NA,Poromitra rugosa,NA,NA,NA,NA,NA,am,NA,NE,NA
Fis-164375,NA,Luciobrotula coheni,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pho-128549,NA,Phoronis muelleri,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140170,NA,Lacuna vincta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-139557,NA,Diaphana minuta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-141134,NA,Retusa obtusa,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140223,NA,Limacina helicina,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-139033,NA,Clio pyramidata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140640,NA,Onchidoris muricata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-139178,NA,Clione limacina,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-139523,NA,Dendronotus frondosus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-551549,NA,Gennadas tinayrei,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-93329,NA,Ampelisca abdita,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-93332,NA,Ampelisca agassizi,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-94295,NA,Hippomedon denticulatus,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-95442,NA,Phtisica marina,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96215,NA,Leander tenuicornis,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-97020,NA,Plesionika martia,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-95923,NA,Sergestes atlanticus,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96028,NA,Sicyonia brevirostris,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96056,NA,Aristaeomorpha foliacea,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96083,NA,Bentheogennema intermedia,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96097,NA,Gennadas bouvieri,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96099,NA,Gennadas capensis,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96102,NA,Gennadas scutatus,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96117,NA,Acanthephyra curtirostris,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96139,NA,Systellaspis debilis,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96142,NA,Oplophorus gracilirostris,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96145,NA,Oplophorus spinosus,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-97298,NA,Stenopus hispidus,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-97935,NA,Paralithodes camtschaticus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Bch-107379,NA,Callinectes sapidus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Bch-442171,NA,Oregonia gracilis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Bch-107315,NA,Chionoecetes opilio,NA,NA,NA,NA,NA,am,NA,NE,NA
WBD-Eup-35,NA,Euphausia pacifica,NA,NA,NA,NA,NA,am,NA,NE,NA
WBD-Eup-85,NA,Thysanoessa spinifera,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-89606,NA,Balanus crenatus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130639,NA,Eulalia viridis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131143,NA,Polydora cornuta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-129938,NA,Aphelochaeta marioni,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130248,NA,Lumbrineris latreilli,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130603,NA,Pholoe minuta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130072,NA,Marphysa bellii,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130703,NA,Sigambra tentaculata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-157583,NA,Syllis cornuta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131290,NA,Eusyllis blomstrandi,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130467,NA,Nothria conchylega,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131573,NA,Terebellides stroemii,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131574,NA,Trichobranchus glacialis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130140,NA,Goniada maculata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130041,NA,Protodorvillea kefersteini,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131128,NA,Laonice cirrata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131140,NA,Paraprionospio pinnata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131183,NA,Spio filicornis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131499,NA,Loimia medusa,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130113,NA,Pherusa plumosa,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130980,NA,Scalibregma inflatum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130500,NA,Ophelina acuminata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-129876,NA,Capitella capitata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-129884,NA,Heteromastus filiformis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-129898,NA,Notomastus latericeus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130305,NA,Maldane sarsi,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131051,NA,Serpula vermicularis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,am,NA,NE,NA
Hex-5236,NA,Metridium senile,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117870,NA,Abietinaria abietina,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117906,NA,Sertularella polyzonias,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117386,NA,Obelia dichotoma,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117388,NA,Obelia geniculata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117368,NA,Clytia hemisphaerica,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117702,NA,Lafoea dumosa,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117824,NA,Plumularia setacea,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-Cn-10261,NA,Aurelia aurita,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-135426,NA,Lensia conoidea,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-Cn-10098,NA,Atolla wyvillei,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Oct-128517,NA,Pennatula phosphorea,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Oct-290947,NA,Ptilosarcus gurneyi,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-Cn-5912,NA,Madrepora oculata,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-Cn-5160,NA,Desmophyllum dianthus,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-Cn-5177,NA,Lophelia pertusa,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-156916,NA,Nucula proxima,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-141579,NA,Macoma balthica,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140702,NA,Delectopecten vitreus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140480,NA,Mytilus edulis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140481,NA,Mytilus galloprovincialis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140440,NA,Crenella decussata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140474,NA,Musculus niger,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140467,NA,Modiolus modiolus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140431,NA,Mya truncata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-141662,NA,Thyasira flexuosa,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140732,NA,Ensis directus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-124154,NA,Crossaster papposus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-123915,NA,Ctenodiscus crispatus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Oph-125125,NA,Ophiopholis aculeata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140103,NA,Hiatella arctica,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ech-158062,NA,Echinarachnius parma,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-124160,NA,Solaster endeca,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-123974,NA,Henricia sanguinolenta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ech-124321,NA,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Por-134275,NA,Suberites carnosus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Bry-111411,NA,Membranipora membranacea,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Por-134121,NA,Cliona celata,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-2126,NA,Didemnum candidum,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-1980,NA,Ciona intestinalis,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-2291,NA,Diplosoma listerianum,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-3412,NA,Molgula manhattensis,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-3747,NA,Botryllus schlosseri,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-4042,NA,Styela canopus,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-71681,NA,Walvisteuthis virilis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-141887,NA,Vampyroteuthis infernalis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140197,NA,Leptochiton alveolus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140152,NA,Tonicella rubra,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Cha-105445,NA,Pseudosagitta maxima,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Cha-105416,NA,Eukrohnia hamata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Cha-105440,NA,Parasagitta elegans,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-139106,NA,Chaetoderma nitidulum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Oct-156103,NA,Gersemia rubiformis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131188,NA,Spiophanes kroyeri,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-138599,NA,Plocamium cartilagineum,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-133119,NA,Gelidium pusillum,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-132722,NA,Ulva intestinalis,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-133812,NA,Chondrus crispus,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-134854,NA,Chaetomorpha linum,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-143238,NA,Ulva lactuca,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pho-128548,NA,Phoronis hippocrepia,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-141821,NA,Margarites helicinus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-456602,NA,Lottia pelta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-456582,NA,Acmaea mitra,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-141905,NA,Velutina velutina,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-139035,NA,Creseis virgula,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-139048,NA,Styliola subula,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-215423,NA,Hydatina physis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-420532,NA,Acteocina candei,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-138757,NA,Aplysia parvula,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-181145,NA,Hepomadus tener,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-89818,NA,Gnathophausia zoea,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Bch-209568,NA,Lyreidus tridentatus,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96593,NA,Gnathophyllum americanum,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-97195,NA,Aegaeon lacazei,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-95917,NA,Lucifer typus,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96109,NA,Hymenodora glacialis,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96121,NA,Acanthephyra stylorostratis,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96126,NA,Meningodora mollis,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96140,NA,Systellaspis pellucida,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96154,NA,Nematocarcinus ensifer,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96165,NA,Pasiphaea tarda,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-9740,NA,Telmessus cheiragonus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-333453,NA,Exogone dispar,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-129854,NA,Arabella iricolor,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-129922,NA,Spiochaetopterus costarum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130118,NA,Glycera capitata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131508,NA,Nicolea zostericola,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131516,NA,Pista cristata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131544,NA,Thelepus setosus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117544,NA,Eudendrium capillare,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117554,NA,Eudendrium rameum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117328,NA,Bougainvillia muscus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117679,NA,Acryptolaria conferta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-157947,NA,Halecium beanii,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117970,NA,Modeeria rotunda,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-Cn-10258,NA,Pelagia noctiluca,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117263,NA,Aegina citrea,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117267,NA,Solmundella bitentaculata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-135439,NA,Lensia subtilis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-135449,NA,Hippopodius hippopus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-135403,NA,Abylopsis tetragona,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-135484,NA,Agalma elegans,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Oct-128506,NA,Funiculina quadrangularis,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-Cn-5671,NA,Javania cailleti,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140584,NA,Ennucula tenuis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-254460,NA,Chlamys rubida,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140430,NA,Mya arenaria,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140233,NA,Lima lima,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140048,NA,Neopycnodonte cochlear,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-381980,NA,Clinocardium nuttallii,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-213335,NA,Ceramaster patagonicus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-242160,NA,Mediaster aequalis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ech-124324,NA,Strongylocentrotus pallidus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-124147,NA,Pteraster militaris,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-369117,NA,Henricia leviuscula,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-240755,NA,Pisaster ochraceus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-240764,NA,Pycnopodia helianthoides,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Oph-124895,NA,Ophiomusium lymani,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-1888,NA,Ascidia callosa,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-1939,NA,Ascidia prunum,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-2761,NA,Cystodytes dellechiajei,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-3509,NA,Boltenia echinata,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-3711,NA,Bathystyeloides enderbyanus,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-4049,NA,Styela coriacea,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-4199,NA,Salpa fusiformis,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-6,NA,Achelia assimilis,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-609,NA,Colossendeis macerrima,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-788,NA,Nymphon grossipes,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Nem-122637,NA,Tubulanus polymorphus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-386441,NA,Tonicella lineata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-240776,NA,Cryptochiton stelleri,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Bra-183339,NA,Pelagodiscus atlanticus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-213245,NA,Astropecten polyacanthus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-213301,NA,Fromia monilis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-131415,NA,Syllis armillaris,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-132739,NA,Grateloupia filicina,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-147286,NA,Ulva clathrata,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-154626,NA,Hydroclathrus clathratus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-153507,NA,Flabellina verrucosa,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-420534,NA,Acteocina lepta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-456588,NA,Lottia digitalis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-367955,NA,Diodora aspera,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140187,NA,Lepeta caeca,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-580412,NA,Calliostoma ligatum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-534190,NA,Tegula funebralis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-240767,NA,Ceratostoma foliatum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-160127,NA,Buccinum plectrum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-139029,NA,Cavolinia inflexa,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-139682,NA,Elysia ornata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-141879,NA,Umbraculum umbraculum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-181218,NA,Pleurobranchus areolatus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Iso-261982,NA,Pentidotea wosnesenskii,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Iso-118204,NA,Bopyroides hippolytes,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96995,NA,Pandalopsis dispar,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-97026,NA,Plesionika edwardsii,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-95750,NA,Xiphopenaeus kroyeri,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96033,NA,Sicyonia laevigata,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96051,NA,Hemipenaeus carpenteri,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96163,NA,Pasiphaea pacifica,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96178,NA,Leptochela serratorbita,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96545,NA,Brachycarpus biunguiculatus,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96977,NA,Pandalus tridens,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-96984,NA,Pandalus stenolepis,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-97037,NA,Plesionika ensis,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-97081,NA,Stylopandalus richardi,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-97837,NA,Elassochirus tenuimanus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Bch-240780,NA,Pugettia producta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Bch-440382,NA,Cancer productus,NA,NA,NA,NA,NA,am,NA,NE,NA
WBD-Eup-49,NA,Nematobrachion flexipes,NA,NA,NA,NA,NA,am,NA,NE,NA
WBD-Eup-50,NA,Nematobrachion sexspinosum,NA,NA,NA,NA,NA,am,NA,NE,NA
WBD-Eup-72,NA,Stylocheiron maximum,NA,NA,NA,NA,NA,am,NA,NE,NA
WBD-Eup-95,NA,Thysanopoda monacantha,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-89476,NA,Pollicipes polymerus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Pol-130069,NA,Lysidice collaris,NA,NA,NA,NA,NA,am,NA,NE,NA
Hex-1431,NA,Anthopleura xanthogrammica,NA,NA,NA,NA,NA,am,NA,NE,NA
Hex-1985,NA,Diadumene cincta,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117545,NA,Eudendrium carneum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117606,NA,Halecium tenellum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-117588,NA,Halecium delicatulum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-135429,NA,Lensia fowleri,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-135417,NA,Chelophyes appendiculata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Hyd-135420,NA,Diphyes dispar,NA,NA,NA,NA,NA,am,NA,NE,NA
SLB-64981,NA,Agalma okeni,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-Cn-10097,NA,Atolla vanhoeffeni,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-Cn-5097,NA,Cladocora debilis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-506568,NA,Acila castrensis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-141987,NA,Portlandia arctica,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-393720,NA,Patinopecten caurinus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-141983,NA,Megayoldia thraciaeformis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-157006,NA,Yoldia myalis,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-157007,NA,Yoldia sapotilla,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-367837,NA,Mytilus californianus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-420705,NA,Modiolus americanus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-140435,NA,Amygdalum politum,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Msc-367964,NA,Chlamys hastata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-368114,NA,Luidia foliolata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-368318,NA,Leptychaster anomalus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ech-240747,NA,Strongylocentrotus purpuratus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ech-513215,NA,Dendraster excentricus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-292719,NA,Lophaster furcilliger,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-292720,NA,Solaster dawsoni,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Oph-242878,NA,Amphipholis pugetana,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-369053,NA,Pteraster tesselatus,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-240771,NA,Dermasterias imbricata,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-255048,NA,Orthasterias koehleri,NA,NA,NA,NA,NA,am,NA,NE,NA
W-Ase-255062,NA,Stylasterias forreri,NA,NA,NA,NA,NA,am,NA,NE,NA
ITS-158580,NA,Florometra serratissima,NA,NA,NA,NA,NA,am,NA,NE,NA
URM-2-2060,NA,Rhodosoma turcicum,NA,NA,NA,NA,NA,am,NA,NE,NA
