rgn_name,rgn_id,year,species,stockid,catch,rgn_catch,rgn_ass_catch_prop
West Vancouver Island,5,2012,lingcod,LINGCODSOG,547553.18,31486315.389975484,0.01739019549344692
Strait of Georgia,6,2012,lingcod,LINGCODSOG,0,7.99,0
North Coast,1,2012,lingcod,NA,65123.46,3888577.477974049,NA
Haida Gwaii,2,2012,lingcod,NA,254300.65,10845063.119959434,NA
Central Coast,3,2012,lingcod,NA,359883.18,5370408.079975308,NA
North Vancouver Island,4,2012,lingcod,LINGCODSOG,239187.83,15909815.066224184,0.015033979276590392
Aristazabal Island,8,2012,lingcod,NA,10190.21,85526.64,NA
Pacific Offshore,7,2012,lingcod,NA,1841.72,14818.8,NA
West Vancouver Island,5,2011,lingcod,LINGCODSOG,580727.19,38430000.49333815,0.015111298010539165
Strait of Georgia,6,2011,lingcod,LINGCODSOG,0,0,0
North Coast,1,2011,lingcod,NA,86242.78,8595484.047202013,NA
Haida Gwaii,2,2011,lingcod,NA,228626.19,7319205.81,NA
Central Coast,3,2011,lingcod,NA,551493.79,5212590.872784705,NA
North Vancouver Island,4,2011,lingcod,LINGCODSOG,203139.67,12968920.78462711,0.01566357551052316
Aristazabal Island,8,2011,lingcod,NA,25774.49,993976.140166846,NA
Pacific Offshore,7,2011,lingcod,NA,1020.99,6367.5,NA
West Vancouver Island,5,2010,lingcod,LINGCODSOG,546608.69,50293848.72181379,0.01086830107243157
Strait of Georgia,6,2010,lingcod,LINGCODSOG,39.98,1168.38,0.03421831938239271
North Coast,1,2010,lingcod,NA,116927.16,3841450.283543457,NA
Haida Gwaii,2,2010,lingcod,NA,213408.31,9241521.132846788,NA
Central Coast,3,2010,lingcod,NA,513432.68,9532951.747544048,NA
North Vancouver Island,4,2010,lingcod,LINGCODSOG,192444.5,2809721.113500238,0.06849238491156169
Aristazabal Island,8,2010,lingcod,NA,13653.51,588791.5203010635,NA
Pacific Offshore,7,2010,lingcod,NA,36.03,34715.009999999995,NA
West Vancouver Island,5,2009,lingcod,LINGCODSOG,769212.23,37598428.74554375,0.020458627013533612
Strait of Georgia,6,2009,lingcod,LINGCODSOG,0,564.2,0
North Coast,1,2009,lingcod,NA,125443.69,5081576.212980492,NA
Haida Gwaii,2,2009,lingcod,NA,352352.75,14117849.720231751,NA
Central Coast,3,2009,lingcod,NA,559603.85,5085115.877180197,NA
North Vancouver Island,4,2009,lingcod,LINGCODSOG,189462.29,5620329.139967901,0.03371017698103746
Aristazabal Island,8,2009,lingcod,NA,12305.17,454057.20029877074,NA
Pacific Offshore,7,2009,lingcod,NA,1198.09,9615.72,NA
West Vancouver Island,5,2008,lingcod,LINGCODSOG,975781.34,44525792.283606194,0.021914968604820756
Strait of Georgia,6,2008,lingcod,LINGCODSOG,41.51,629.88,0.06590144154442115
North Coast,1,2008,lingcod,NA,85577.22,9152255.537298894,NA
Haida Gwaii,2,2008,lingcod,NA,430427.32,11240284.73,NA
Central Coast,3,2008,lingcod,NA,503307.23,4152124.140710771,NA
North Vancouver Island,4,2008,lingcod,LINGCODSOG,292115.78,2432808.94,0.12007345714538521
Aristazabal Island,8,2008,lingcod,NA,10435.69,1142380.2229039313,NA
Pacific Offshore,7,2008,lingcod,NA,712.93,12437.29,NA
West Vancouver Island,5,2007,lingcod,LINGCODSOG,755489.55,30681373.5779273,0.024623719928351318
North Coast,1,2007,lingcod,NA,94211.94,4634037.613483222,NA
Haida Gwaii,2,2007,lingcod,NA,378575.07,11755290.6,NA
Central Coast,3,2007,lingcod,NA,554295.71,9862748.438992398,NA
North Vancouver Island,4,2007,lingcod,LINGCODSOG,206927.79,9928354.334587734,0.02084210363837629
Aristazabal Island,8,2007,lingcod,NA,5362.22,187168.9044411718,NA
Pacific Offshore,7,2007,lingcod,NA,3489.6,9217.08,NA
West Vancouver Island,5,2015,pacific_ocean_perch,PERCHWCVANI,349605.53,25031930.69394478,0.013966382948022845
Strait of Georgia,6,2015,pacific_ocean_perch,NA,0,22049646.478037514,NA
North Coast,1,2015,pacific_ocean_perch,PERCHQCI,302.99,728413.965742319,4.159585266754545e-4
Haida Gwaii,2,2015,pacific_ocean_perch,PERCHQCI,2303672.95,11900006.517350571,0.19358585616244622
Central Coast,3,2015,pacific_ocean_perch,PERCHQCI,1027674.39,7489814.761486887,0.13720958698262717
North Vancouver Island,4,2015,pacific_ocean_perch,PERCHQCI,73891.43518098525,14080445.392822538,0.005247805244758179
North Vancouver Island,4,2015,pacific_ocean_perch,PERCHWCVANI,38821.62481901475,14080445.392822538,0.002757130455461583
Aristazabal Island,8,2015,pacific_ocean_perch,PERCHQCI,7197.83,28485.460000000003,0.252684351946572
West Vancouver Island,5,2014,pacific_ocean_perch,PERCHWCVANI,524803.31,32062018.96479735,0.01636838000052992
Strait of Georgia,6,2014,pacific_ocean_perch,NA,0,18466806.54062311,NA
North Coast,1,2014,pacific_ocean_perch,PERCHQCI,139.51,835639.5377615126,1.6694997507384036e-4
Haida Gwaii,2,2014,pacific_ocean_perch,PERCHQCI,1690926.49,10173143.454467628,0.16621474941036188
Central Coast,3,2014,pacific_ocean_perch,PERCHQCI,977895.54,2313565.739100734,0.42267895114149684
North Vancouver Island,4,2014,pacific_ocean_perch,PERCHQCI,126744.52220606769,4692213.0761389965,0.027011672349363948
North Vancouver Island,4,2014,pacific_ocean_perch,PERCHWCVANI,66589.9677939323,4692213.0761389965,0.01419159077249878
Pacific Offshore,7,2014,pacific_ocean_perch,NA,513.42,9361.24,NA
West Vancouver Island,5,2013,pacific_ocean_perch,PERCHWCVANI,640929.97,35427766.426492356,0.018091176346943568
Strait of Georgia,6,2013,pacific_ocean_perch,NA,0,16316571.310460353,NA
North Coast,1,2013,pacific_ocean_perch,PERCHQCI,854.46,1183364.02,7.220601484909098e-4
Haida Gwaii,2,2013,pacific_ocean_perch,PERCHQCI,2112040.48,6443468.015006261,0.32778008288102717
Central Coast,3,2013,pacific_ocean_perch,PERCHQCI,988009.91,4688138.166383292,0.21074675594772618
North Vancouver Island,4,2013,pacific_ocean_perch,PERCHQCI,234485.8514669584,18249848.253834505,0.012848646641085917
North Vancouver Island,4,2013,pacific_ocean_perch,PERCHWCVANI,123195.89853304159,18249848.253834505,0.006750516323178561
Aristazabal Island,8,2013,pacific_ocean_perch,PERCHQCI,5622.35,32967.89,0.170540183190371
Pacific Offshore,7,2013,pacific_ocean_perch,NA,0,30041.54,NA
West Vancouver Island,5,2012,pacific_ocean_perch,PERCHWCVANI,322941.24,31486315.389975484,0.010256558635083006
Strait of Georgia,6,2012,pacific_ocean_perch,NA,0,11768691.668615397,NA
North Coast,1,2012,pacific_ocean_perch,PERCHQCI,695.2,1012947.5,6.86313950130683e-4
Haida Gwaii,2,2012,pacific_ocean_perch,PERCHQCI,1879629.61,6389441.196061395,0.2941774644015268
Central Coast,3,2012,pacific_ocean_perch,PERCHQCI,1362836.48,6656683.4033447895,0.2047320561039773
North Vancouver Island,4,2012,pacific_ocean_perch,PERCHQCI,212994.0250499052,15909815.066224184,0.013387586478115755
North Vancouver Island,4,2012,pacific_ocean_perch,PERCHWCVANI,111904.36495009482,15909815.066224184,0.00703366849232979
Pacific Offshore,7,2012,pacific_ocean_perch,NA,2564.93,14818.8,NA
West Vancouver Island,5,2011,pacific_ocean_perch,PERCHWCVANI,440606.69,38430000.49333815,0.01146517523663262
Strait of Georgia,6,2011,pacific_ocean_perch,NA,0,7693390.250764271,NA
North Coast,1,2011,pacific_ocean_perch,PERCHQCI,107.78,1116084.9,9.656971436491973e-5
Haida Gwaii,2,2011,pacific_ocean_perch,PERCHQCI,2191133.89,6944092.757467857,0.3155392599909611
Central Coast,3,2011,pacific_ocean_perch,PERCHQCI,1434495.86,9898788.07529295,0.14491631188473006
North Vancouver Island,4,2011,pacific_ocean_perch,PERCHQCI,218769.81048496824,12968920.78462711,0.016868775291178435
North Vancouver Island,4,2011,pacific_ocean_perch,PERCHWCVANI,114938.88951503178,12968920.78462711,0.008862641034192775
Aristazabal Island,8,2011,pacific_ocean_perch,PERCHQCI,198.31,30500.67,0.006501824386152829
West Vancouver Island,5,2010,pacific_ocean_perch,PERCHWCVANI,312276.58,50293848.72181379,0.006209041223455967
Strait of Georgia,6,2010,pacific_ocean_perch,NA,0,7877646.3494489,NA
North Coast,1,2010,pacific_ocean_perch,PERCHQCI,302.32,1510411.17,2.0015741806252664e-4
Haida Gwaii,2,2010,pacific_ocean_perch,PERCHQCI,2646114.27,9271802.082339548,0.2853937396959953
Central Coast,3,2010,pacific_ocean_perch,PERCHQCI,2052144.15,8697299.17568458,0.23595188673482326
North Vancouver Island,4,2010,pacific_ocean_perch,PERCHQCI,239143.5798999481,2809721.113500238,0.08511292410869654
North Vancouver Island,4,2010,pacific_ocean_perch,PERCHWCVANI,125643.01010005192,2809721.113500238,0.044717253074107025
Aristazabal Island,8,2010,pacific_ocean_perch,PERCHQCI,162.56,50359.26,0.0032280061303521933
Pacific Offshore,7,2010,pacific_ocean_perch,NA,5446.7,34715.009999999995,NA
West Vancouver Island,5,2009,pacific_ocean_perch,PERCHWCVANI,397681.08,37598428.74554375,0.010577066469755977
Strait of Georgia,6,2009,pacific_ocean_perch,NA,0,18583680.768107597,NA
North Coast,1,2009,pacific_ocean_perch,PERCHQCI,457.98,842187.1699999999,5.437983577926033e-4
Haida Gwaii,2,2009,pacific_ocean_perch,PERCHQCI,2126423.89,7728132.262852078,0.2751536616708007
Central Coast,3,2009,pacific_ocean_perch,PERCHQCI,1324925.01,12261406.66,0.10805652619958044
North Vancouver Island,4,2009,pacific_ocean_perch,PERCHQCI,338985.086172739,5620329.139967901,0.06031409864630722
North Vancouver Island,4,2009,pacific_ocean_perch,PERCHWCVANI,178098.47382726104,5620329.139967901,0.031688264048585275
Pacific Offshore,7,2009,pacific_ocean_perch,NA,0,9615.72,NA
West Vancouver Island,5,2008,pacific_ocean_perch,PERCHWCVANI,586375.87,44525792.283606194,0.013169352861035913
Strait of Georgia,6,2008,pacific_ocean_perch,NA,0,12173825.160480563,NA
North Coast,1,2008,pacific_ocean_perch,PERCHQCI,1671.74,3751913.03,4.455700296443172e-4
Haida Gwaii,2,2008,pacific_ocean_perch,PERCHQCI,1930385.64,7450265.52737244,0.2591029316885043
Central Coast,3,2008,pacific_ocean_perch,PERCHQCI,1367473.02,22705959.03,0.06022529232054199
North Vancouver Island,4,2008,pacific_ocean_perch,PERCHQCI,203549.85989165623,2432808.94,0.08366865829244126
North Vancouver Island,4,2008,pacific_ocean_perch,PERCHWCVANI,106942.52010834379,2432808.94,0.04395845409395108
Aristazabal Island,8,2008,pacific_ocean_perch,PERCHQCI,1197.67,27200.52,0.04403114352225619
Pacific Offshore,7,2008,pacific_ocean_perch,NA,0,12437.29,NA
West Vancouver Island,5,2007,pacific_ocean_perch,PERCHWCVANI,241139.21,30681373.5779273,0.007859465919527138
Strait of Georgia,6,2007,pacific_ocean_perch,NA,0,13407178.275038457,NA
North Coast,1,2007,pacific_ocean_perch,PERCHQCI,685.2,2272795.24,3.0147898409009337e-4
Haida Gwaii,2,2007,pacific_ocean_perch,PERCHQCI,1748950.66,8397989.8538013,0.20825824875322368
Central Coast,3,2007,pacific_ocean_perch,PERCHQCI,1385902.39,30044714.924770676,0.046127992675922457
North Vancouver Island,4,2007,pacific_ocean_perch,PERCHQCI,160672.55381643522,9928354.334587734,0.01618320100207292
North Vancouver Island,4,2007,pacific_ocean_perch,PERCHWCVANI,84415.32618356479,9928354.334587734,0.008502448979835897
Aristazabal Island,8,2007,pacific_ocean_perch,PERCHQCI,2372.73,27757.55,0.08548052691970293
West Vancouver Island,5,2015,hake,PHAKEPCOAST,20488238.73,25031930.69394478,0.8184841585134344
Strait of Georgia,6,2015,hake,NA,5132995.22,22049646.478037514,NA
North Coast,1,2015,hake,PHAKEPCOAST,890.43,728413.965742319,0.0012224230202568563
Central Coast,3,2015,hake,PHAKEPCOAST,3313128.73,7489814.761486887,0.4423512243635614
North Vancouver Island,4,2015,hake,PHAKEPCOAST,12446244.24,14080445.392822538,0.8839382485971952
Aristazabal Island,8,2015,hake,PHAKEPCOAST,0,28485.460000000003,0
Pacific Offshore,7,2015,hake,PHAKEPCOAST,76608.54,3525191.056640329,0.021731741278446196
West Vancouver Island,5,2014,hake,PHAKEPCOAST,29243890.92,32062018.96479735,0.9121038494833551
Strait of Georgia,6,2014,hake,NA,2958121.59,18466806.54062311,NA
North Coast,1,2014,hake,PHAKEPCOAST,2531.4,835639.5377615126,0.003029296587355168
Haida Gwaii,2,2014,hake,PHAKEPCOAST,100.03,10173143.454467628,9.832752329475009e-6
Central Coast,3,2014,hake,PHAKEPCOAST,8717.02,2313565.739100734,0.003767785739854638
North Vancouver Island,4,2014,hake,PHAKEPCOAST,3964725.51,4692213.0761389965,0.844958539960932
Aristazabal Island,8,2014,hake,PHAKEPCOAST,0,43925.350000000006,0
Pacific Offshore,7,2014,hake,PHAKEPCOAST,523273.6,7443349.461424717,0.07030082393845327
West Vancouver Island,5,2013,hake,PHAKEPCOAST,28861528.76,35427766.426492356,0.8146584352102362
Strait of Georgia,6,2013,hake,NA,2220359.48,16316571.310460353,NA
North Coast,1,2013,hake,PHAKEPCOAST,4132.68,1183364.02,0.0034923150697111784
Haida Gwaii,2,2013,hake,PHAKEPCOAST,79323.09,6443468.015006261,0.01231062058743267
Central Coast,3,2013,hake,PHAKEPCOAST,2537516.09,4688138.166383292,0.541263077141259
North Vancouver Island,4,2013,hake,PHAKEPCOAST,17164985.76,18249848.253834505,0.9405549855130132
Pacific Offshore,7,2013,hake,PHAKEPCOAST,271279.08,9924771.960718708,0.0273335328079775
West Vancouver Island,5,2012,hake,PHAKEPCOAST,26021936.59,31486315.389975484,0.8264522624417585
Strait of Georgia,6,2012,hake,NA,459570.77,11768691.668615397,NA
North Coast,1,2012,hake,PHAKEPCOAST,24218.71,1012947.5,0.023909146327919264
Haida Gwaii,2,2012,hake,PHAKEPCOAST,51344.26,6389441.196061395,0.008035798190247034
Central Coast,3,2012,hake,PHAKEPCOAST,3951321.3,6656683.4033447895,0.5935870854267421
North Vancouver Island,4,2012,hake,PHAKEPCOAST,14840303.39,15909815.066224184,0.932776611684525
Aristazabal Island,8,2012,hake,PHAKEPCOAST,0,28531.95,0
Pacific Offshore,7,2012,hake,PHAKEPCOAST,207758.54,5900517.581515194,0.03521022302363002
West Vancouver Island,5,2011,hake,PHAKEPCOAST,35083685.06,38430000.49333815,0.9129243978563509
Strait of Georgia,6,2011,hake,NA,5808.61,7693390.250764271,NA
North Coast,1,2011,hake,PHAKEPCOAST,88.59,1116084.9,7.937568190376916e-5
Haida Gwaii,2,2011,hake,PHAKEPCOAST,198739.06,6944092.757467857,0.02861987403412359
Central Coast,3,2011,hake,PHAKEPCOAST,6356964.96,9898788.07529295,0.6421962882372212
North Vancouver Island,4,2011,hake,PHAKEPCOAST,11843927.8,12968920.78462711,0.913254695335896
Aristazabal Island,8,2011,hake,PHAKEPCOAST,0,30500.67,0
Pacific Offshore,7,2011,hake,PHAKEPCOAST,302730.74,1307708.5958635071,0.23149709419788633
West Vancouver Island,5,2010,hake,PHAKEPCOAST,46357362.18,50293848.72181379,0.9217302584340412
Strait of Georgia,6,2010,hake,NA,4608.9,7877646.3494489,NA
North Coast,1,2010,hake,PHAKEPCOAST,21032.63,1510411.17,0.013925102262054909
Haida Gwaii,2,2010,hake,PHAKEPCOAST,1035598.32,9271802.082339548,0.11169331601378274
Central Coast,3,2010,hake,PHAKEPCOAST,4258388.1,8697299.17568458,0.48962189456531074
North Vancouver Island,4,2010,hake,PHAKEPCOAST,1583450.72,2809721.113500238,0.5635615265841813
Aristazabal Island,8,2010,hake,PHAKEPCOAST,0,50359.26,0
Pacific Offshore,7,2010,hake,PHAKEPCOAST,354775.46,8853016.400050795,0.04007396394272629
West Vancouver Island,5,2009,hake,PHAKEPCOAST,35039408.94,37598428.74554375,0.9319381184021672
Strait of Georgia,6,2009,hake,NA,38845.2,18583680.768107597,NA
North Coast,1,2009,hake,PHAKEPCOAST,23291.15,842187.1699999999,0.027655550725143443
Haida Gwaii,2,2009,hake,PHAKEPCOAST,655985.68,7728132.262852078,0.0848828226133267
Central Coast,3,2009,hake,PHAKEPCOAST,9707442.85,12261406.66,0.7917071115232059
North Vancouver Island,4,2009,hake,PHAKEPCOAST,4513852.02,5620329.139967901,0.8031294800691654
Aristazabal Island,8,2009,hake,PHAKEPCOAST,0,25609.350000000002,0
Pacific Offshore,7,2009,hake,PHAKEPCOAST,84560.26,1363114.621520221,0.062034592443659435
West Vancouver Island,5,2008,hake,PHAKEPCOAST,41573511.4,44525792.283606194,0.933695039836648
Strait of Georgia,6,2008,hake,NA,4021.84,12173825.160480563,NA
North Coast,1,2008,hake,PHAKEPCOAST,2978108.42,3751913.03,0.7937573169173381
Haida Gwaii,2,2008,hake,PHAKEPCOAST,1134768.17,7450265.52737244,0.1523124465605738
Central Coast,3,2008,hake,PHAKEPCOAST,20299034,22705959.03,0.893995887739431
North Vancouver Island,4,2008,hake,PHAKEPCOAST,1339665.45,2432808.94,0.5506661160164924
Pacific Offshore,7,2008,hake,PHAKEPCOAST,353850.48,1109404.8105741723,0.3189552421508473
West Vancouver Island,5,2007,hake,PHAKEPCOAST,25897722.68,30681373.5779273,0.8440861558633497
Strait of Georgia,6,2007,hake,NA,6510.18,13407178.275038457,NA
North Coast,1,2007,hake,PHAKEPCOAST,1592789.06,2272795.24,0.7008062283692569
Haida Gwaii,2,2007,hake,PHAKEPCOAST,841247.99,8397989.8538013,0.10017254183978491
Central Coast,3,2007,hake,PHAKEPCOAST,27288376.46,30044714.924770676,0.9082587912159492
North Vancouver Island,4,2007,hake,PHAKEPCOAST,8738039.19,9928354.334587734,0.8801095222356242
Aristazabal Island,8,2007,hake,PHAKEPCOAST,0,27757.55,0
Pacific Offshore,7,2007,hake,PHAKEPCOAST,227189.01,1981902.384389407,0.11463178599989089
West Vancouver Island,5,2015,rockfish,NA,5195221.14,32733550.720067725,NA
Strait of Georgia,6,2015,rockfish,NA,3842.95,22049646.478037514,NA
North Coast,1,2015,rockfish,NA,167527.43,6183163.396933077,NA
Haida Gwaii,2,2015,rockfish,NA,1881973.1,13542664.750681318,NA
Central Coast,3,2015,rockfish,NA,3240242.41,4916529.47,NA
North Vancouver Island,4,2015,rockfish,NA,1304364.96,5466401.905034657,NA
Aristazabal Island,8,2015,rockfish,NA,108187.18,130331.65999999999,NA
Pacific Offshore,7,2015,rockfish,NA,23978.77,41301.17,NA
West Vancouver Island,5,2014,rockfish,NA,4550000.13,22189020.67017055,NA
Strait of Georgia,6,2014,rockfish,NA,3944.46,18466806.54062311,NA
North Coast,1,2014,rockfish,NA,170348.44,8738613.755689513,NA
Haida Gwaii,2,2014,rockfish,NA,1835979.14,9029312.29,NA
Central Coast,3,2014,rockfish,NA,3357702.47,4845805.251217306,NA
North Vancouver Island,4,2014,rockfish,NA,1244573.08,5490220.951330182,NA
Aristazabal Island,8,2014,rockfish,NA,55484.22,1330071.9520534652,NA
Pacific Offshore,7,2014,rockfish,NA,6954.41,9361.24,NA
West Vancouver Island,5,2013,rockfish,NA,4989095.89,17316756.11883684,NA
Strait of Georgia,6,2013,rockfish,NA,3111.87,16316571.310460353,NA
North Coast,1,2013,rockfish,NA,167973.93,4330308.408733,NA
Haida Gwaii,2,2013,rockfish,NA,1760881.09,6216991.811604084,NA
Central Coast,3,2013,rockfish,NA,2769154.66,9412649.495147534,NA
North Vancouver Island,4,2013,rockfish,NA,1179523.21,4996359.600110408,NA
Aristazabal Island,8,2013,rockfish,NA,68436.17,679871.7443152436,NA
Pacific Offshore,7,2013,rockfish,NA,27512.66,30041.54,NA
West Vancouver Island,5,2012,rockfish,NA,4015053.17,15713811.249980953,NA
Strait of Georgia,6,2012,rockfish,NA,1202.6,11768691.668615397,NA
North Coast,1,2012,rockfish,NA,275284.15,3888577.477974049,NA
Haida Gwaii,2,2012,rockfish,NA,1863709.07,10845063.119959434,NA
Central Coast,3,2012,rockfish,NA,2817461.23,5370408.079975308,NA
North Vancouver Island,4,2012,rockfish,NA,1487060.09,5365299.907356744,NA
Aristazabal Island,8,2012,rockfish,NA,39883.78,85526.64,NA
Pacific Offshore,7,2012,rockfish,NA,2079.45,14818.8,NA
West Vancouver Island,5,2011,rockfish,NA,4877363.48,15620818.084793031,NA
Strait of Georgia,6,2011,rockfish,NA,1745.52,7693390.250764271,NA
North Coast,1,2011,rockfish,NA,168707.03,8595484.047202013,NA
Haida Gwaii,2,2011,rockfish,NA,1997839.67,7319205.81,NA
Central Coast,3,2011,rockfish,NA,3063690.02,5212590.872784705,NA
North Vancouver Island,4,2011,rockfish,NA,1727040.44,6452203.007632233,NA
Aristazabal Island,8,2011,rockfish,NA,79660.71,993976.140166846,NA
Pacific Offshore,7,2011,rockfish,NA,5109.01,6367.5,NA
West Vancouver Island,5,2010,rockfish,NA,4014137.54,10583536.314029172,NA
Strait of Georgia,6,2010,rockfish,NA,7733.24,7877646.3494489,NA
North Coast,1,2010,rockfish,NA,223733.37,3841450.283543457,NA
Haida Gwaii,2,2010,rockfish,NA,2141674.27,9241521.132846788,NA
Central Coast,3,2010,rockfish,NA,2809500.88,9532951.747544048,NA
North Vancouver Island,4,2010,rockfish,NA,1115652.55,5870856.955335896,NA
Aristazabal Island,8,2010,rockfish,NA,131388.62,588791.5203010635,NA
Pacific Offshore,7,2010,rockfish,NA,25301.67,34715.009999999995,NA
West Vancouver Island,5,2009,rockfish,NA,4074225.33,14065268.216425687,NA
Strait of Georgia,6,2009,rockfish,NA,3180.5,18583680.768107597,NA
North Coast,1,2009,rockfish,NA,175638.6,5081576.212980492,NA
Haida Gwaii,2,2009,rockfish,NA,2153207.97,14117849.720231751,NA
Central Coast,3,2009,rockfish,NA,3324157.26,5085115.877180197,NA
North Vancouver Island,4,2009,rockfish,NA,1594941.31,6671595.270052206,NA
Aristazabal Island,8,2009,rockfish,NA,130620.37,454057.20029877074,NA
Pacific Offshore,7,2009,rockfish,NA,1717.57,9615.72,NA
West Vancouver Island,5,2008,rockfish,NA,5374677.18,14536209.030206352,NA
Strait of Georgia,6,2008,rockfish,NA,3441.71,12173825.160480563,NA
North Coast,1,2008,rockfish,NA,243987.03,9152255.537298894,NA
Haida Gwaii,2,2008,rockfish,NA,1979985.34,11240284.73,NA
Central Coast,3,2008,rockfish,NA,2764783.89,4152124.140710771,NA
North Vancouver Island,4,2008,rockfish,NA,921727.59,4130771.8948168396,NA
Aristazabal Island,8,2008,rockfish,NA,72041.54,1142380.2229039313,NA
Pacific Offshore,7,2008,rockfish,NA,8092.93,12437.29,NA
West Vancouver Island,5,2007,rockfish,NA,2750289.98,9911612.701645885,NA
Strait of Georgia,6,2007,rockfish,NA,4263.98,13407178.275038457,NA
North Coast,1,2007,rockfish,NA,275620.49,4634037.613483222,NA
Haida Gwaii,2,2007,rockfish,NA,1749639.8,11755290.6,NA
Central Coast,3,2007,rockfish,NA,2472779.5,9862748.438992398,NA
North Vancouver Island,4,2007,rockfish,NA,762949.04,4732867.0501448,NA
Aristazabal Island,8,2007,rockfish,NA,36823.41,187168.9044411718,NA
Pacific Offshore,7,2007,rockfish,NA,5290.1,9217.08,NA
West Vancouver Island,5,2015,sablefish,SABLEFPCAN,837084.89,25031930.69394478,0.03344068422986209
North Coast,1,2015,sablefish,SABLEFPCAN,9895.89,728413.965742319,0.013585530296519235
Haida Gwaii,2,2015,sablefish,SABLEFPCAN,1250106.27,11900006.517350571,0.10505088952491808
Central Coast,3,2015,sablefish,SABLEFPCAN,167686.88,7489814.761486887,0.022388655172389152
North Vancouver Island,4,2015,sablefish,SABLEFPCAN,285670.17,14080445.392822538,0.020288432789606178
Aristazabal Island,8,2015,sablefish,SABLEFPCAN,56.66,28485.460000000003,0.0019890849577293116
Pacific Offshore,7,2015,sablefish,SABLEFPCAN,36466.23,3525191.056640329,0.010344469112194452
West Vancouver Island,5,2014,sablefish,SABLEFPCAN,487052.11,32062018.96479735,0.01519093699416625
North Coast,1,2014,sablefish,SABLEFPCAN,7099.37,835639.5377615126,0.008495732524836715
Haida Gwaii,2,2014,sablefish,SABLEFPCAN,917060.9,10173143.454467628,0.09014528342242775
Central Coast,3,2014,sablefish,SABLEFPCAN,127534.45,2313565.739100734,0.05512462768815539
North Vancouver Island,4,2014,sablefish,SABLEFPCAN,133841.37,4692213.0761389965,0.028524145819509933
Aristazabal Island,8,2014,sablefish,SABLEFPCAN,0,43925.350000000006,0
Pacific Offshore,7,2014,sablefish,SABLEFPCAN,40073.79,7443349.461424717,0.005383838311996916
West Vancouver Island,5,2013,sablefish,SABLEFPCAN,540341.98,35427766.426492356,0.015251934697072528
Strait of Georgia,6,2013,sablefish,SABLEFPCAN,0,0,0
North Coast,1,2013,sablefish,SABLEFPCAN,8745.76,1183364.02,0.007390591442859654
Haida Gwaii,2,2013,sablefish,SABLEFPCAN,950863.04,6443468.015006261,0.1475700721700682
Central Coast,3,2013,sablefish,SABLEFPCAN,154926.04,4688138.166383292,0.03304638952642455
North Vancouver Island,4,2013,sablefish,SABLEFPCAN,228410.96,18249848.253834505,0.01251577310797684
Aristazabal Island,8,2013,sablefish,SABLEFPCAN,0,32967.89,0
Pacific Offshore,7,2013,sablefish,SABLEFPCAN,40791.38,9924771.960718708,0.004110057154103727
West Vancouver Island,5,2012,sablefish,SABLEFPCAN,485565.84,31486315.389975484,0.0154214881603642
Strait of Georgia,6,2012,sablefish,SABLEFPCAN,0,7.99,0
North Coast,1,2012,sablefish,SABLEFPCAN,8150.86,1012947.5,0.008046675666804054
Haida Gwaii,2,2012,sablefish,SABLEFPCAN,1241996.12,6389441.196061395,0.19438258869423453
Central Coast,3,2012,sablefish,SABLEFPCAN,222264.95,6656683.4033447895,0.033389743289926985
North Vancouver Island,4,2012,sablefish,SABLEFPCAN,152628.19,15909815.066224184,0.00959333526912093
Aristazabal Island,8,2012,sablefish,SABLEFPCAN,27.21,28531.95,9.536677303864615e-4
Pacific Offshore,7,2012,sablefish,SABLEFPCAN,94070.46,5900517.581515194,0.015942747174366296
West Vancouver Island,5,2011,sablefish,SABLEFPCAN,564190.9,38430000.49333815,0.01468100163302893
Strait of Georgia,6,2011,sablefish,SABLEFPCAN,0,0,0
North Coast,1,2011,sablefish,SABLEFPCAN,7768.41,1116084.9,0.006960411345050901
Haida Gwaii,2,2011,sablefish,SABLEFPCAN,1164437.1,6944092.757467857,0.16768743458211072
Central Coast,3,2011,sablefish,SABLEFPCAN,148430.8,9898788.07529295,0.014994845719596563
North Vancouver Island,4,2011,sablefish,SABLEFPCAN,150088.9,12968920.78462711,0.01157296759634078
Aristazabal Island,8,2011,sablefish,SABLEFPCAN,367.95,30500.67,0.01206366942103239
Pacific Offshore,7,2011,sablefish,SABLEFPCAN,77906.35,1307708.5958635071,0.05957470207539381
West Vancouver Island,5,2010,sablefish,SABLEFPCAN,268583.77,50293848.72181379,0.0053402906483772045
Strait of Georgia,6,2010,sablefish,SABLEFPCAN,564.2,1168.38,0.48289084030880364
North Coast,1,2010,sablefish,SABLEFPCAN,391459.93,1510411.17,0.2591744140769298
Haida Gwaii,2,2010,sablefish,SABLEFPCAN,2373431.02,9271802.082339548,0.25598378814845385
Central Coast,3,2010,sablefish,SABLEFPCAN,750404.56,8697299.17568458,0.08628018248445896
North Vancouver Island,4,2010,sablefish,SABLEFPCAN,175089.05,2809721.113500238,0.06231545513849276
Aristazabal Island,8,2010,sablefish,SABLEFPCAN,24964.63,50359.26,0.4957306759471843
Pacific Offshore,7,2010,sablefish,SABLEFPCAN,5871.03,8853016.400050795,6.631671889782463e-4
West Vancouver Island,5,2009,sablefish,SABLEFPCAN,465562.55,37598428.74554375,0.012382500161131854
