"country","commodity","year","tonnes","product"
"Uruguay","Fish liver oils, nei",1994,0,"fish_oil"
"Uruguay","Fish liver oils, nei",1995,0,"fish_oil"
"Uruguay","Fish liver oils, nei",1996,0,"fish_oil"
"Uruguay","Fish liver oils, nei",1997,0,"fish_oil"
"Uruguay","Fish liver oils, nei",1998,0,"fish_oil"
"Uruguay","Fish liver oils, nei",1999,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2000,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2001,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2002,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2003,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2004,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2005,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2006,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2007,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2008,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2009,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2010,0,"fish_oil"
"Uruguay","Fish liver oils, nei",2011,0,"fish_oil"
"Uruguay","Fish liver oils, nei",1976,,"fish_oil"
"Uruguay","Fish liver oils, nei",1977,,"fish_oil"
"Uruguay","Fish liver oils, nei",1978,,"fish_oil"
"Uruguay","Fish liver oils, nei",1979,,"fish_oil"
"Uruguay","Fish liver oils, nei",1980,,"fish_oil"
"Uruguay","Fish liver oils, nei",1982,,"fish_oil"
"Uruguay","Fish liver oils, nei",1983,,"fish_oil"
"Uruguay","Fish liver oils, nei",1984,,"fish_oil"
"Uruguay","Fish liver oils, nei",1985,,"fish_oil"
"Uruguay","Fish liver oils, nei",1986,,"fish_oil"
"Uruguay","Fish liver oils, nei",1987,,"fish_oil"
"Uruguay","Fish liver oils, nei",1988,,"fish_oil"
"Uruguay","Fish liver oils, nei",1989,,"fish_oil"
"Uruguay","Fish liver oils, nei",1990,,"fish_oil"
"Uruguay","Fish liver oils, nei",1991,,"fish_oil"
"Uruguay","Fish liver oils, nei",1992,,"fish_oil"
"Uruguay","Ornamental fish nei",1989,1,"ornamentals"
"Uruguay","Ornamental fish nei",2005,1,"ornamentals"
"Uruguay","Ornamental fish nei",2006,0,"ornamentals"
"Uruguay","Ornamental fish nei",2007,0,"ornamentals"
"Uruguay","Ornamental fish nei",2008,0,"ornamentals"
"Uruguay","Ornamental fish nei",2009,0,"ornamentals"
"Uruguay","Ornamental fish nei",2010,0,"ornamentals"
"Uruguay","Ornamental fish nei",2011,0,"ornamentals"
"Uruguay","Ornamental fish nei",1976,,"ornamentals"
"Uruguay","Ornamental fish nei",1977,,"ornamentals"
"Uruguay","Ornamental fish nei",1978,,"ornamentals"
"Uruguay","Ornamental fish nei",1979,,"ornamentals"
"Uruguay","Ornamental fish nei",1980,,"ornamentals"
"Uruguay","Ornamental fish nei",1981,,"ornamentals"
"Uruguay","Ornamental fish nei",1982,,"ornamentals"
"Uruguay","Ornamental fish nei",1983,,"ornamentals"
"Uruguay","Ornamental fish nei",1984,,"ornamentals"
"Uruguay","Ornamental fish nei",1985,,"ornamentals"
"Uruguay","Ornamental fish nei",1986,,"ornamentals"
"Uruguay","Ornamental fish nei",1987,,"ornamentals"
"Uruguay","Ornamental fish nei",1988,,"ornamentals"
"Uruguay","Ornamental fish nei",1990,,"ornamentals"
"Uruguay","Ornamental fish nei",1991,,"ornamentals"
"Uruguay","Ornamental fish nei",1992,,"ornamentals"
"Uruguay","Ornamental fish nei",1993,,"ornamentals"
"Uruguay","Ornamental fish nei",1994,,"ornamentals"
"Uruguay","Ornamental fish nei",1995,,"ornamentals"
"Uruguay","Ornamental fish nei",1996,,"ornamentals"
"Uruguay","Ornamental fish nei",1997,,"ornamentals"
"Uruguay","Ornamental fish nei",1998,,"ornamentals"
"Uruguay","Ornamental fish nei",1999,,"ornamentals"
"Uruguay","Ornamental fish nei",2000,,"ornamentals"
"Uruguay","Ornamental fish nei",2001,,"ornamentals"
"Uruguay","Ornamental fish nei",2002,,"ornamentals"
"Uruguay","Ornamental fish nei",2003,,"ornamentals"
"Uruguay","Ornamental fish nei",2004,,"ornamentals"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2007,0,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2009,0.1,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2010,0,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2011,0,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1998,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",1999,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2000,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2001,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2002,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2003,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2004,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2005,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2006,,"seaweeds"
"Uruguay","Other seaweeds and aquatic plants and products thereof",2008,,"seaweeds"
"Uruguay","Shark liver oil",1983,4,"fish_oil"
"Uruguay","Shark liver oil",1984,0,"fish_oil"
"Uruguay","Shark liver oil",1985,0,"fish_oil"
"Uruguay","Shark liver oil",1986,0,"fish_oil"
"Uruguay","Shark liver oil",1987,0,"fish_oil"
"Uruguay","Shark liver oil",1988,0,"fish_oil"
"Uruguay","Shark liver oil",1989,0,"fish_oil"
"Uruguay","Shark liver oil",1990,0,"fish_oil"
"Uruguay","Shark liver oil",1991,0,"fish_oil"
"Uruguay","Shark liver oil",1992,0,"fish_oil"
"Uruguay","Shark liver oil",1993,0,"fish_oil"
"Uruguay","Shark liver oil",1994,0,"fish_oil"
"Uruguay","Shark liver oil",1995,0,"fish_oil"
"Uruguay","Shark liver oil",1996,0,"fish_oil"
"Uruguay","Shark liver oil",1997,0,"fish_oil"
"Uruguay","Shark liver oil",1998,0,"fish_oil"
"Uruguay","Shark liver oil",1999,0,"fish_oil"
"Uruguay","Shark liver oil",2000,0,"fish_oil"
"Uruguay","Shark liver oil",2001,0,"fish_oil"
"Uruguay","Shark liver oil",2002,0,"fish_oil"
"Uruguay","Shark liver oil",2003,0,"fish_oil"
"Uruguay","Shark liver oil",2004,0,"fish_oil"
"Uruguay","Shark liver oil",2005,0,"fish_oil"
"Uruguay","Shark liver oil",2006,0,"fish_oil"
"Uruguay","Shark liver oil",2007,0,"fish_oil"
"Uruguay","Shark liver oil",2008,0,"fish_oil"
"Uruguay","Shark liver oil",2009,0,"fish_oil"
"Uruguay","Shark liver oil",2010,0,"fish_oil"
"Uruguay","Shark liver oil",2011,0,"fish_oil"
"Uruguay","Shark liver oil",1976,,"fish_oil"
"Uruguay","Shark liver oil",1977,,"fish_oil"
"Uruguay","Shark liver oil",1978,,"fish_oil"
"Uruguay","Shark liver oil",1979,,"fish_oil"
"Uruguay","Shark liver oil",1980,,"fish_oil"
"Uruguay","Shark liver oil",1981,,"fish_oil"
"Uruguay","Shark liver oil",1982,,"fish_oil"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2008,0.1,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2009,0,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2010,0,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2011,0,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1998,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",1999,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2000,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2001,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2002,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2003,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2004,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2005,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2006,,"seaweeds"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof",2007,,"seaweeds"
"Vanuatu","Coral and the like",1998,25,"corals"
"Vanuatu","Coral and the like",1999,48,"corals"
"Vanuatu","Coral and the like",2001,29,"corals"
"Vanuatu","Coral and the like",2002,59,"corals"
"Vanuatu","Coral and the like",2003,63,"corals"
"Vanuatu","Coral and the like",2004,36,"corals"
"Vanuatu","Coral and the like",2005,32,"corals"
"Vanuatu","Coral and the like",2006,0,"corals"
"Vanuatu","Coral and the like",2007,0,"corals"
"Vanuatu","Coral and the like",2008,0,"corals"
"Vanuatu","Coral and the like",2009,0,"corals"
"Vanuatu","Coral and the like",2010,0,"corals"
"Vanuatu","Coral and the like",2011,0,"corals"
"Vanuatu","Coral and the like",1976,,"corals"
"Vanuatu","Coral and the like",1977,,"corals"
"Vanuatu","Coral and the like",1978,,"corals"
"Vanuatu","Coral and the like",1979,,"corals"
"Vanuatu","Coral and the like",1980,,"corals"
"Vanuatu","Coral and the like",1981,,"corals"
"Vanuatu","Coral and the like",1982,,"corals"
"Vanuatu","Coral and the like",1983,,"corals"
"Vanuatu","Coral and the like",1984,,"corals"
"Vanuatu","Coral and the like",1985,,"corals"
"Vanuatu","Coral and the like",1986,,"corals"
"Vanuatu","Coral and the like",1987,,"corals"
"Vanuatu","Coral and the like",1988,,"corals"
"Vanuatu","Coral and the like",1989,,"corals"
"Vanuatu","Coral and the like",1990,,"corals"
"Vanuatu","Coral and the like",1991,,"corals"
"Vanuatu","Coral and the like",1992,,"corals"
"Vanuatu","Coral and the like",1993,,"corals"
"Vanuatu","Coral and the like",1994,,"corals"
"Vanuatu","Coral and the like",1995,,"corals"
"Vanuatu","Coral and the like",1996,,"corals"
"Vanuatu","Coral and the like",1997,,"corals"
"Vanuatu","Coral and the like",2000,,"corals"
"Vanuatu","Miscellaneous corals and shells",2001,12,"shells"
"Vanuatu","Miscellaneous corals and shells",2004,0.1,"shells"
"Vanuatu","Miscellaneous corals and shells",2005,12,"shells"
"Vanuatu","Miscellaneous corals and shells",2006,11,"shells"
"Vanuatu","Miscellaneous corals and shells",2007,2,"shells"
"Vanuatu","Miscellaneous corals and shells",2008,10,"shells"
"Vanuatu","Miscellaneous corals and shells",2009,26,"shells"
"Vanuatu","Miscellaneous corals and shells",2010,17,"shells"
"Vanuatu","Miscellaneous corals and shells",2011,6,"shells"
"Vanuatu","Miscellaneous corals and shells",1976,,"shells"
"Vanuatu","Miscellaneous corals and shells",1977,,"shells"
"Vanuatu","Miscellaneous corals and shells",1978,,"shells"
"Vanuatu","Miscellaneous corals and shells",1979,,"shells"
"Vanuatu","Miscellaneous corals and shells",1980,,"shells"
"Vanuatu","Miscellaneous corals and shells",1981,,"shells"
"Vanuatu","Miscellaneous corals and shells",1982,,"shells"
"Vanuatu","Miscellaneous corals and shells",1983,,"shells"
"Vanuatu","Miscellaneous corals and shells",1984,,"shells"
"Vanuatu","Miscellaneous corals and shells",1985,,"shells"
"Vanuatu","Miscellaneous corals and shells",1986,,"shells"
"Vanuatu","Miscellaneous corals and shells",1987,,"shells"
"Vanuatu","Miscellaneous corals and shells",1988,,"shells"
"Vanuatu","Miscellaneous corals and shells",1989,,"shells"
"Vanuatu","Miscellaneous corals and shells",1990,,"shells"
"Vanuatu","Miscellaneous corals and shells",1991,,"shells"
"Vanuatu","Miscellaneous corals and shells",1992,,"shells"
"Vanuatu","Miscellaneous corals and shells",1993,,"shells"
"Vanuatu","Miscellaneous corals and shells",1994,,"shells"
"Vanuatu","Miscellaneous corals and shells",1995,,"shells"
"Vanuatu","Miscellaneous corals and shells",1996,,"shells"
"Vanuatu","Miscellaneous corals and shells",1997,,"shells"
"Vanuatu","Miscellaneous corals and shells",1998,,"shells"
"Vanuatu","Miscellaneous corals and shells",1999,,"shells"
"Vanuatu","Miscellaneous corals and shells",2000,,"shells"
"Vanuatu","Miscellaneous corals and shells",2002,,"shells"
"Vanuatu","Miscellaneous corals and shells",2003,,"shells"
"Vanuatu","Ornamental fish nei",2006,0,"ornamentals"
"Vanuatu","Ornamental fish nei",2007,0,"ornamentals"
"Vanuatu","Ornamental fish nei",2008,0,"ornamentals"
"Vanuatu","Ornamental fish nei",2009,0,"ornamentals"
"Vanuatu","Ornamental fish nei",2010,0,"ornamentals"
"Vanuatu","Ornamental fish nei",2011,0,"ornamentals"
"Vanuatu","Ornamental fish nei",1976,,"ornamentals"
"Vanuatu","Ornamental fish nei",1977,,"ornamentals"
"Vanuatu","Ornamental fish nei",1978,,"ornamentals"
"Vanuatu","Ornamental fish nei",1979,,"ornamentals"
"Vanuatu","Ornamental fish nei",1980,,"ornamentals"
"Vanuatu","Ornamental fish nei",1981,,"ornamentals"
"Vanuatu","Ornamental fish nei",1982,,"ornamentals"
"Vanuatu","Ornamental fish nei",1983,,"ornamentals"
"Vanuatu","Ornamental fish nei",1984,,"ornamentals"
"Vanuatu","Ornamental fish nei",1985,,"ornamentals"
"Vanuatu","Ornamental fish nei",1986,,"ornamentals"
"Vanuatu","Ornamental fish nei",1987,,"ornamentals"
"Vanuatu","Ornamental fish nei",1988,,"ornamentals"
"Vanuatu","Ornamental fish nei",1989,,"ornamentals"
"Vanuatu","Ornamental fish nei",1990,,"ornamentals"
"Vanuatu","Ornamental fish nei",1991,,"ornamentals"
"Vanuatu","Ornamental fish nei",1992,,"ornamentals"
"Vanuatu","Ornamental fish nei",1993,,"ornamentals"
"Vanuatu","Ornamental fish nei",1994,,"ornamentals"
"Vanuatu","Ornamental fish nei",1995,,"ornamentals"
"Vanuatu","Ornamental fish nei",1996,,"ornamentals"
"Vanuatu","Ornamental fish nei",1997,,"ornamentals"
"Vanuatu","Ornamental fish nei",1998,,"ornamentals"
"Vanuatu","Ornamental fish nei",1999,,"ornamentals"
"Vanuatu","Ornamental fish nei",2000,,"ornamentals"
"Vanuatu","Ornamental fish nei",2001,,"ornamentals"
"Vanuatu","Ornamental fish nei",2002,,"ornamentals"
"Vanuatu","Ornamental fish nei",2003,,"ornamentals"
"Vanuatu","Ornamental fish nei",2004,,"ornamentals"
"Vanuatu","Ornamental fish nei",2005,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2006,0,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2007,0,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2008,0,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2009,0,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2010,0,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2011,0,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1976,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1977,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1978,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1979,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1980,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1981,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1982,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1983,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1984,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1985,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1986,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1987,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1988,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1989,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1990,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1991,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1992,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1993,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1994,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1995,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1996,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1997,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1998,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",1999,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2000,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2001,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2002,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2003,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2004,,"ornamentals"
"Vanuatu","Ornamental saltwater fish",2005,,"ornamentals"
"Venezuela, Boliv Rep of","Agar agar nei",1999,0.1,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2000,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2001,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2002,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2003,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2004,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2005,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2006,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2007,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2008,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2009,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2010,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",2011,0,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1976,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1977,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1978,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1979,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1980,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1981,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1982,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1983,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1984,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1985,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1986,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1987,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1988,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1989,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1990,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1991,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1992,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1993,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1994,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1995,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1996,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1997,,"seaweeds"
"Venezuela, Boliv Rep of","Agar agar nei",1998,,"seaweeds"
"Venezuela, Boliv Rep of","Cod liver oil",1976,5,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1991,2,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1992,5,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1993,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1994,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1995,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1996,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1997,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1998,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1999,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2000,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2001,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2002,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2003,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2004,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2005,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2006,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2007,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2008,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2009,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2010,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",2011,0,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1977,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1978,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1979,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1980,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1981,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1982,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1983,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1984,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1985,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1986,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1987,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1988,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1989,,"fish_oil"
"Venezuela, Boliv Rep of","Cod liver oil",1990,,"fish_oil"
"Venezuela, Boliv Rep of","Coral and the like",1994,1,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1995,28,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1996,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1997,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1998,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1999,7,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2000,3,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2001,17,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2002,14,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2003,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2004,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2005,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2006,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2007,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2008,0.1,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2009,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2010,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",2011,0,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1976,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1977,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1978,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1979,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1980,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1981,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1982,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1983,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1984,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1985,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1986,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1987,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1988,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1989,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1990,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1991,,"corals"
"Venezuela, Boliv Rep of","Coral and the like",1992,,"corals"
