term,estimate,std.error,statistic,p.value,adj_r_squared,aic,yrs,rgns,params,goal,lag,model_error
factor(year)2008,-0.23921608679764667,0.3543141588562504,-0.6751524905746134,0.5024596964743511,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2009,-0.022595027600423794,0.4282170978605681,-0.052765355968530166,0.9581135831720189,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2010,-0.5883693891683949,0.4760735105102113,-1.2358792837220356,0.22185274807278468,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2011,-0.6470159609583239,0.5072081245774623,-1.2756419497367686,0.20754241670032544,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2012,-0.7897421702642402,0.5242165395872952,-1.5065189871460138,0.13776195742044633,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2013,-0.7151119376269642,0.5290653102976435,-1.351651532822392,0.1821218650395098,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
(Intercept),0.058750872823866505,0.041118062059396,1.4288337018169655,0.15680473460541183,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
prs_omit_soc,-0.0049150167779571,0.0034955302399236983,-1.4060861845281554,0.16343129191211092,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(rgn_code)CC,-0.0015450928590244578,0.011581636827382084,-0.1334088507568676,0.8941929780686452,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(rgn_code)HG,0.03210960509416565,0.02985381074597337,1.0755613535366346,0.28524007950400443,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(rgn_code)NC,0.03187030943527994,0.024464808444640624,1.30270014201814,0.1962800284140213,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(rgn_code)NV,0.10040083439848628,0.07289895339778855,1.377260299618129,0.17213473310971933,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(rgn_code)PO,0.01668979122064017,0.014470166809841338,1.153393146047856,0.25205971393354454,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(rgn_code)SG,0.04777927066388642,0.034276424701569976,1.3939397437124754,0.16705661354466883,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(rgn_code)WV,0.08280454162593927,0.05914004160343563,1.400143445640202,0.16519739293771668,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2002,-0.0015420865140840167,0.010961718789382121,-0.14067926241436993,0.8884641854265889,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2003,-0.0037937148537255036,0.011729995452749704,-0.32341997650444054,0.7471906715951879,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2004,-0.02407981081156807,0.011734825995703003,-2.051995557529825,0.043321983917755935,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2005,-0.035241548297504116,0.011601427230785173,-3.0376907596324254,0.003186214814436162,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2006,-0.024606675175951106,0.011636064783569263,-2.1146904588136213,0.037455908445697204,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2007,0.002762951117651678,0.011931155291781728,0.23157448294674532,0.8174384883464494,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2008,0.013262905473867423,0.012765190873254346,1.0389899849955153,0.3018266873276171,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2009,-0.01511098909969112,0.015504494980408293,-0.9746198840262509,0.3325808342231129,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2010,-0.030844619513024092,0.016672484500873365,-1.8500313802306032,0.06786763795028342,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2011,-0.013088130360400215,0.0175372043658447,-0.7463065427857213,0.4575909209711114,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2012,-0.023599935238253662,0.01885856697554948,-1.2514172083621975,0.2142979220756434,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
factor(year)2013,-0.020848534767681743,0.020880307035803868,-0.998478362024675,0.3209495458999371,0.19769371635435884,-479.96569928542726,12,7,39,HAB,3,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ICO,3,no change in status
(Intercept),6.239073760943267,5.84382493986824,1.067635294544593,0.2900341351205344,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
prs_omit_soc,-0.2655107950412537,0.2747144029083577,-0.9664975415570976,0.3377404288718774,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(rgn_code)HG,-0.7038884570542476,0.48723198654915656,-1.4446679948900127,0.1538413197406807,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(rgn_code)NC,0.6554715750995008,0.500821030157312,1.3087940314599245,0.19567922731608317,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(rgn_code)NV,1.429545645828747,2.2735357165172254,0.6287764187925904,0.5319223298176078,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(rgn_code)SG,0.3660996698745661,1.3942000455447003,0.2625876186451669,0.7937831877771206,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(rgn_code)WV,2.4403741407218242,3.5233550122181647,0.6926279447456137,0.4912603836572793,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2002,-0.059055691322592516,0.7153573209201942,-0.08255411609771002,0.9344855289048526,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2003,1.4942285293304396,0.7307788516800625,2.0447068574784346,0.04535333456698418,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2004,0.8379444119082148,0.7274943487491431,1.1518225720226969,0.2540400706598219,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2005,1.9754329296048347,0.7204871780282082,2.7418016445637474,0.008075740869426903,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2006,0.23128697637762968,0.7260590585077109,0.31855118900795776,0.7511918188457624,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2007,0.14303923446224637,0.7197650885481763,0.19873044238748497,0.8431568472503955,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2008,-0.4615369503871289,0.7698775079779897,-0.5994940047012309,0.5511388410572415,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2009,-0.5694148168202385,0.8166712785677885,-0.6972386953767148,0.48839184558605264,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2010,-0.5920691517268711,0.8209543831612904,-0.7211961637222285,0.4736370680868759,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2011,-0.5872897782354958,0.8096177127239882,-0.7253914643981022,0.47107939423680656,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2012,-0.721815247723065,0.8841893457403835,-0.8163582282465153,0.4175792289387028,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
factor(year)2013,-0.7753870064309738,0.9174894078246933,-0.8451182104318403,0.40145905390090864,0.2818194353043758,272.4304719441153,12,5,35,LSP,3,NA
(Intercept),-23.589943057082326,47.96541103417834,-0.49181154812314704,0.6565897826520188,-0.18766095295301977,63.93010124728263,1,4,11,MAR,3,NA
prs_omit_soc,0.8160521249648931,1.7637819884369275,0.4626717646028819,0.6750937553602763,-0.18766095295301977,63.93010124728263,1,4,11,MAR,3,NA
factor(rgn_code)HG,9.155770545374981,7.037918909906203,1.300920153042372,0.2841908879172908,-0.18766095295301977,63.93010124728263,1,4,11,MAR,3,NA
factor(rgn_code)NV,-11.45887038882068,24.983582125250095,-0.45865602183762,0.6776685907927841,-0.18766095295301977,63.93010124728263,1,4,11,MAR,3,NA
factor(rgn_code)SG,-11.444968856243204,24.25732933963302,-0.471814876897588,0.6692535585297259,-0.18766095295301977,63.93010124728263,1,4,11,MAR,3,NA
factor(rgn_code)WV,-12.908481148870385,27.983087184244116,-0.4612958200029662,0.6759753227144027,-0.18766095295301977,63.93010124728263,1,4,11,MAR,3,NA
factor(year)2012,3.6376297596750717,3.2534583146387934,1.1180809489114139,0.3449975601014958,-0.18766095295301977,63.93010124728263,1,4,11,MAR,3,NA
(Intercept),-0.1356306832646828,1.6934135395307369e-16,-800930665183340.5,0,1,-5446.670389890086,10,6,33,SAL,3,NA
prs_omit_soc,2.1557536015636857e-17,1.1762897363462988e-17,1.8326722872374306,0.07189876339261034,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(rgn_code)CC,-1.3875075692288682e-17,4.6153263170618267e-17,-0.3006304373538148,0.7647531540322459,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(rgn_code)HG,-3.8849341063660094e-16,2.1509245583806757e-16,-1.80616939410036,0.0759931419250995,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(rgn_code)NC,-8.071584830438776e-17,6.16763865398512e-17,-1.3086993715533988,0.195711099705132,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(rgn_code)NV,-3.033440949616041e-16,1.698357778462655e-16,-1.7861024267583339,0.07922148151032175,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(rgn_code)SG,-3.1348714495080773e-16,1.6259327580283308e-16,-1.9280449539066695,0.058666656219219,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(rgn_code)WV,-4.237332335369963e-16,2.6237200804317693e-16,-1.6150093018583949,0.11164442006341821,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2004,-0.2127498171375241,5.1805030339063466e-17,-4106740518151971.5,0,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2005,0.13181264947512406,5.087940426575456e-17,2590687752290435,0,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2006,-0.15432163862091494,5.0920099784622956e-17,-3030662533530965,0,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2007,0.6454020492558794,5.146693655774999e-17,12540129497151770,0,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2008,0.25822107425439617,5.518358329414999e-17,4679309657692529,0,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2009,0.07266708153337541,6.229098137133734e-17,1166574677964739,0,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2010,-0.16799322690164067,6.734008827624901e-17,-2494698643881823,0,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2011,0.22296999741739582,7.101029796352197e-17,3139967072549612.5,0,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2012,0.14089720142788956,7.191602066382818e-17,1959190735629189.8,0,1,-5446.670389890086,10,6,33,SAL,3,NA
factor(year)2013,1.116456772010149,7.324654038583599e-17,15242450580314962,0,1,-5446.670389890086,10,6,33,SAL,3,NA
(Intercept),-7.322762591560513e-4,0.0021834450354675664,-0.33537654818924284,0.7381872651314387,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
prs_omit_soc,-3.988269879863033e-5,1.3118930048972098e-4,-0.3040087770096407,0.7618820510047104,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(rgn_code)CC,2.809752219497627e-5,4.431957292312118e-4,0.06339754727265888,0.9496023728197904,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(rgn_code)HG,3.0221570462044255e-4,0.001164668789061183,0.2594863942941691,0.795902514655691,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(rgn_code)NC,3.015700233212351e-4,8.643969495499845e-4,0.3488790925028555,0.7280635679207934,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(rgn_code)NV,3.67836943560878e-4,0.00203980355289023,0.18032959254320546,0.8573333930542165,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(rgn_code)PO,-4.101807091972541e-4,3.412444898727953e-4,-1.202014161020317,0.2327763178235617,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(rgn_code)SG,1.6280716948876683e-4,0.0014520520985757078,0.11212212678075498,0.9109972926792942,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(rgn_code)WV,3.522133874229632e-4,0.0017819769225742971,0.19765316989298898,0.84379969447412,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2002,-0.0011185446165342062,4.0548767639894635e-4,-2.7585169208291944,0.00714102745117583,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2003,-4.4832429345828794e-4,4.480018687109154e-4,-1.0007196950948,0.31987094109868885,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2004,1.5062632617679624e-4,4.4740553694965103e-4,0.3366662093718054,0.7372182939366546,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2005,0.0032362421881223695,4.277105816389328e-4,7.56643002780408,4.71729632876479e-11,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2006,0.00354590667283145,4.2276169949632817e-4,8.387483248969783,1.0973489739404273e-12,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2007,0.0030181877787774673,4.8674709505483113e-4,6.200730953386531,2.0883892721863284e-8,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2008,0.001509690584123135,5.516012688568494e-4,2.7369236971696074,0.00758460464465191,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2009,7.350812087107279e-4,5.684065845920782e-4,1.2932313393910895,0.19951892274516508,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2010,0.002090226518447799,7.47019530582817e-4,2.7980881795915375,0.006389166045322725,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2011,0.002252926582089008,7.641513593501306e-4,2.948272687763063,0.004149076047340903,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2012,0.0034556625111732946,8.045311602082216e-4,4.295250056292327,4.71059563061964e-5,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
factor(year)2013,0.00140622343607393,0.00078114621396938705,1.8002051484423371,0.07546136249861468,0.7826724872269957,-1168.181968035034,12,7,39,SPP,3,NA
(Intercept),-1.0219070382974436,0.5551383015203916,-1.840815226581707,0.07858616930717187,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
prs_omit_soc,0.04113033776094735,0.023757812565803622,1.7312342054650809,0.09680491450140746,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(rgn_code)NC,-0.2023715288030729,0.13991518669819036,-1.4463871548097669,0.16155986388572507,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(rgn_code)NV,-0.2398951021152495,0.13943699401716575,-1.7204552049201276,0.09877806612025712,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(rgn_code)SG,-0.49294839078812075,0.2911888140980536,-1.692882304957386,0.10398169424908915,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(rgn_code)WV,-0.4482182666223238,0.26048425213135795,-1.7207115706798837,0.09873074260406922,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(year)2008,0.039238767772518404,0.08452132998136791,0.4642469277420066,0.646835183664721,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(year)2009,0.09958969176624212,0.09011012996101896,1.1051997351388125,0.2805006472298076,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(year)2010,0.12411109552459589,0.08886901330977635,1.3965620963065493,0.17587777293175386,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(year)2011,0.19903608811004586,0.08703287481706483,2.2869069708245484,0.03173258264923318,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(year)2012,0.3085645044739561,0.11705799556952547,2.635996823392446,0.014767383882189015,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
factor(year)2013,0.29219669553472616,0.11319303594572534,2.5814017010271804,0.016689586403133887,0.08545372807374729,-35.58932981111152,6,4,21,TR,3,NA
(Intercept),0.026023976907349082,0.1275671386270322,0.20400219984109963,0.8389891557163569,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
prs_omit_soc,-0.0020089354448795276,0.007037583651410022,-0.2854581265939234,0.7762008568482323,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(rgn_code)CC,0.035154093039029756,0.028140314039867585,1.24924309619379,0.21605619131088852,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(rgn_code)HG,0.08121449840570491,0.05720426259084444,1.4197280889117398,0.16046526707196618,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(rgn_code)NC,-0.00980278351731253,0.03967558932447608,-0.24707341930432627,0.8056301235291892,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(rgn_code)NV,0.07068585047703739,0.061166985388182625,1.1556209616747566,0.25206648769111145,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(rgn_code)SG,0.08741943916414938,0.044363628363324525,1.9705205004471444,0.05304073588882921,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(rgn_code)WV,0.053822712759075304,0.07686780518741557,0.7001983812058538,0.4863021221549597,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2002,-0.09292137236519839,0.038484947577754745,-2.4144861358446867,0.018581364924154818,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2003,-0.2728571592603962,0.038535211544768855,-7.080723014674524,1.2489457557101773e-9,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2004,-0.213343350880442,0.038173940366915904,-5.588717036539924,4.865266312310108e-7,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2005,-0.13696867393894385,0.036848995497982255,-3.717025989119401,4.2177861170608703e-4,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2006,-0.09716556164645279,0.036924657465769915,-2.6314546515841806,0.010607079561293581,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2007,-0.20685349451001872,0.036990442357928255,-5.592079502820092,4.802102700355055e-7,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2008,-0.031417877202010114,0.03693116090037179,-0.8507145845419072,0.39805095011289293,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2009,-0.12302170746211094,0.04205249489198327,-2.9254318388981804,0.00473278491965683,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2010,0.11437897047247016,0.048359839088203446,2.3651644138818266,0.021016422936196193,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2011,0.1662538023320401,0.058252700980505626,2.854010192380217,0.005785960752753893,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
factor(year)2012,0.12244174607890872,0.05464950146450068,2.2404915469987343,0.02848315799901889,0.8056688073707805,-192.6737526387769,11,6,35,AO,4,NA
(Intercept),-0.0018375775591501838,0.0011403498354751918,-1.6114156392932282,0.11193485213966806,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
prs_omit_soc,3.1451112112568637e-4,1.4733044872265356e-4,2.1347326628845535,0.03655823044038495,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(rgn_code)CC,-0.0020414392687066463,0.0013142635640684946,-1.5532951871442537,0.12520845555600926,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(rgn_code)HG,-0.007627943057701651,0.0036852315561930835,-2.069868050728803,0.04244308797675794,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(rgn_code)NC,-0.0027480409208356844,0.001571599435729061,-1.7485631887879083,0.08508776271821536,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(rgn_code)NV,-0.010710879951532849,0.0048246022470248414,-2.220054504625301,0.029908505192127777,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(rgn_code)SG,-0.012551913313289484,0.0020873687491085604,-6.013270687630038,9.187671776384264e-8,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(rgn_code)WV,-0.012982756987467401,0.006148137369720075,-2.1116569469329387,0.03856481655094018,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2002,1.6881858928393493e-4,0.0011841600072832244,0.1425640016936979,0.887075528742859,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2003,3.774866299345057e-4,0.0011925574983893555,0.31653537078449606,0.7526105206227724,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2004,2.753212359884786e-4,0.0011884718920122529,0.2316598632571111,0.8175299577191018,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2005,2.212437673602846e-4,0.0011860830935431553,0.18653310932825862,0.8526076802318787,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2006,2.3053532604696653e-4,0.0011868478948090064,0.19424167751847043,0.8465924458581008,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2007,9.099607930559365e-4,0.0011986130833880175,0.7591780914687063,0.45049045429857637,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2008,0.0018719528716543714,0.0012457599109213628,1.5026594251775824,0.13776996491367735,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2009,0.002778085896508947,0.0013178339848973094,2.10806970251676,0.03888520264484341,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2010,0.0034773380804135924,0.0013537417736735678,2.568686397980723,0.012513907513305316,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2011,0.0036229117993346227,0.0013884021193124715,2.6094110264889734,0.011244359226821094,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
factor(year)2012,0.0036354922441796497,0.0013915138159779272,2.6126167073840376,0.011149571156201835,0.6451118488019201,-770.5658465392987,11,6,35,CPP,4,NA
(Intercept),-4.24535667767937e-4,2.811788028380462e-4,-1.5098423618101173,0.13592976902573572,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
prs_omit_soc,6.031791591814328e-5,3.6327623247444315e-5,1.660387069841865,0.1016536568930251,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(rgn_code)CC,-4.0720074211835963e-4,3.240611293677716e-4,-1.256555338533781,0.213411824226879,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(rgn_code)HG,-0.0014633696517283115,9.086764121990387e-4,-1.6104408919198085,0.1121477163702261,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(rgn_code)NC,-5.406279066079756e-4,3.8751305444359826e-4,-1.3951217911464266,0.16772795195424844,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(rgn_code)NV,-0.0020348943435246733,0.0011896137849863396,-1.7105504065321842,0.09193343794667956,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(rgn_code)SG,-0.0028679126120986892,5.146875350855115e-4,-5.572143128786298,5.188779834919123e-7,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(rgn_code)WV,-0.0028992680244050192,0.001515961024873891,-1.9124950950808264,0.06022090112421513,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2002,2.5491364999659417e-5,2.91981182316602e-4,0.08730482148681258,0.9306976270788454,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2003,5.5865114430245534e-5,2.940517719046482e-4,0.18998394081556783,0.8499137827703718,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2004,4.975230742195263e-5,2.930443741094773e-4,0.1697773846474386,0.8657125156412828,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2005,3.284385394952342e-5,2.924553623230352e-4,0.11230381856785836,0.9109286181462701,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2006,4.826566155206586e-5,2.926439412114176e-4,0.16492964574037372,0.8695112125719238,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2007,2.2975298408633055e-4,2.9554491206869115e-4,0.7773877157219709,0.4397502919732815,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2008,4.545131097372169e-4,3.071700187780841e-4,1.479679271907006,0.1437894572185611,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2009,6.85748118179556e-4,3.249414966226638e-4,2.110374099051672,0.038679126404991354,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2010,8.648051079795017e-4,3.337953665023947e-4,2.59082418381412,0.01180852262917932,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2011,8.927236862044708e-4,3.423416513261555e-4,2.6076981364851677,0.011295306862751356,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
factor(year)2012,8.951364028411964e-4,3.4310890986030825e-4,2.6088987406524593,0.011259574561705052,0.641682668268277,-1005.7825779162133,11,6,35,CSS,4,NA
(Intercept),-0.07042513318712872,0.01335024430583316,-5.275194339054729,1.6275854136712505e-6,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
prs_omit_soc,0.0023271009989303594,4.306579459169376e-4,5.403594711286704,9.952614949487187e-7,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(rgn_code)CC,-0.015112173280590878,0.0029948157831198936,-5.046111138377783,3.874272124526909e-6,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(rgn_code)HG,5.959552650769613e-4,0.0010613699920811554,0.5614962449695796,0.5763901894461492,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(rgn_code)NC,-0.015430217764795884,0.002949539123863328,-5.231399590518152,1.9231081174760875e-6,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(rgn_code)NV,-0.016756768494797226,0.003274159937860905,-5.11788330833492,2.956865701785808e-6,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(rgn_code)SG,-0.05499961736858618,0.01043904674773932,-5.268643650867537,1.6687653791093957e-6,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(rgn_code)WV,-0.04504278526828326,0.008277639914527662,-5.441500927001061,8.601162164658234e-7,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(year)2002,0.0011952233262888798,0.0013851476970407678,0.8628851124268966,0.3913732917015651,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(year)2003,-0.0021008161713402746,0.0014154559753648867,-1.4841974656249628,0.14258992263303363,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(year)2004,1.0357202250138084e-4,0.0014262834472112593,0.0726167177386024,0.9423341140692806,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(year)2005,9.800506576447429e-5,0.0014095407435030741,0.06952978565267032,0.9447813899696551,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(year)2006,-0.0013701210811407638,0.0014478390016890365,-0.9463214345948633,0.3474894345115863,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(year)2007,-0.0023955423519101786,0.001388766370257072,-1.7249426564575754,0.08929007765860415,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
factor(year)2008,9.854611610962312e-4,0.0014590266333648627,0.6754236958810842,0.5018024413579467,0.3592437940045462,-743.7163554083505,11,6,35,CW,4,NA
