term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,intercept,rmse,rsquared,mae,model,goal,lag,model_error
factor(year)2007,0.0019546399097238243,0.0015661697671735533,1.248038335749092,0.2175027169576423,0.721161640003821,-591.4047009880271,9,6,31,TRUE,0.00325819597772365,0.642655646554993,0.0020634631363169688,prs_ecol_only,CPP,6,NA
factor(year)2008,0.002941678627275552,0.0016622505863276213,1.769696248851713,0.08253039348865283,0.721161640003821,-591.4047009880271,9,6,31,TRUE,0.00325819597772365,0.642655646554993,0.0020634631363169688,prs_ecol_only,CPP,6,NA
factor(year)2009,0.003872553182524737,0.0018056566927908961,2.1446785526761247,0.03658185644583882,0.721161640003821,-591.4047009880271,9,6,31,TRUE,0.00325819597772365,0.642655646554993,0.0020634631363169688,prs_ecol_only,CPP,6,NA
factor(year)2010,0.004581929423149147,0.0018757931920536613,2.4426623588140575,0.017946243779262756,0.721161640003821,-591.4047009880271,9,6,31,TRUE,0.00325819597772365,0.642655646554993,0.0020634631363169688,prs_ecol_only,CPP,6,NA
(Intercept),3.7332968586852147e-4,0.0018634774871489894,0.2003403252484117,0.8419812026893913,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
pressures,-6.24436680099528e-4,5.525546765729252e-4,-1.1300902997915645,0.263526666099927,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(rgn_code)CC,0.01265795594229753,0.011274446104134908,1.12271200069467,0.2666201309223614,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(rgn_code)HG,0.016014927534512585,0.014229621673461682,1.125464042686427,0.26546330350685027,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(rgn_code)NC,0.009382161118495417,0.008401180896428743,1.116766944333228,0.26913131371855753,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(rgn_code)NV,0.015639824185441187,0.014717797958942114,1.0626470229494402,0.2927601060694089,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(rgn_code)SG,-0.004219006600875025,0.008132089999000842,-0.5188096296761838,0.6060530895327767,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(rgn_code)WV,0.01783266271028231,0.015832191286689366,1.1263546774649449,0.26508968565940955,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(year)2002,-3.3301549606008215e-4,0.0015557227940002753,-0.2140583768164698,0.831322944842584,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(year)2003,-5.049081638570157e-4,0.001596195773613705,-0.31631969724736814,0.7530023375452001,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(year)2004,-4.945689367836784e-4,0.0015914076252325662,-0.31077451744106277,0.7571910058424878,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(year)2005,4.98408860908163e-6,0.0015897874026964691,0.0031350661104925233,0.9975103539825532,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(year)2006,4.702201869496764e-4,0.0016031758111085235,0.29330544017161814,0.7704341208757158,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(year)2007,8.691165412962543e-4,0.0016304548534465143,0.5330515834026832,0.5962260921739697,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(year)2008,0.0010855173091883837,0.0017537085218200924,0.61898388225985,0.5385785715877682,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(year)2009,0.0012643821269564721,0.0019095910402889048,0.6621219414420701,0.5107619697763899,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
factor(year)2010,0.0017166783530609274,0.0019540310755152756,0.8785317565168411,0.38362081494036837,0.7179175254542476,-590.5949947459776,9,6,31,TRUE,0.0032905446352306856,0.6361792615903027,0.002044193856404434,prs_ecol_soc,CPP,6,NA
(Intercept),-0.0010479774032780347,0.0013785710817018457,-0.7601910537571315,0.45044681425597755,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(rgn_code)CC,-3.2633523915284127e-18,0.0012895351677606624,-2.5306424152785034e-15,0.999999999999998,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(rgn_code)HG,-4.9554712392929336e-18,0.0012895351677606635,-3.842835281412553e-15,0.9999999999999969,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(rgn_code)NC,-3.1815838396180015e-18,0.001289535167760664,-2.4672330923265672e-15,0.999999999999998,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(rgn_code)NV,-9.2897868431969e-4,0.0012895351677606646,-0.7203980996756397,0.474386917148516,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(rgn_code)SG,-0.013293320436081384,0.0012895351677606635,-10.308614118035912,2.3062099742066606e-14,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(rgn_code)WV,-4.489248873519989e-19,0.0012895351677606637,-3.4812923181581575e-16,0.9999999999999998,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(year)2002,-6.361567121713716e-5,0.0015412893252503715,-0.04127432155335485,0.9672294356320588,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(year)2003,-1.9631658179662602e-5,0.0015412893252503717,-0.012737166123221918,0.9898844289105082,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(year)2004,-2.9809636309597124e-5,0.0015412893252503715,-0.019340714180807527,0.9846405917347193,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(year)2005,4.6260696988202854e-4,0.001541289325250373,0.3001428494334643,0.7652206209420506,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(year)2006,9.840423694315802e-4,0.0015412893252503726,0.638454022428092,0.5258767951227924,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(year)2007,0.0014828485925940805,0.0015412893252503721,0.9620832171488645,0.3402962981523002,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(year)2008,0.0020391213249403824,0.0015412893252503721,1.3229971112718508,0.1914114543286699,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(year)2009,0.0025444773211605095,0.0015412893252503721,1.6508758475617005,0.10456876174935603,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
factor(year)2010,0.003079734420478189,0.0015412893252503721,1.9981546423659988,0.05074629399124195,0.7164700031172808,-592.5707888816567,9,6,30,TRUE,0.003282995843094897,0.6362413559040483,0.0020293855718805623,intercept only,CPP,6,NA
(Intercept),-5.037791082880471e-4,3.7952404979164456e-4,-1.3273970610416324,0.19006701818957697,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
prs_omit_soc,6.449917389626378e-5,5.9512779766316054e-5,1.0837869470982098,0.28336507986990694,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(rgn_code)CC,-4.7459902702188676e-4,5.211502032242591e-4,-0.9106760854848202,0.36658939023101766,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(rgn_code)HG,-0.0016553505036251642,0.0015588705970301835,-1.0618909015147153,0.2931000820262325,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(rgn_code)NC,-6.053512271907152e-4,6.241317354832957e-4,-0.9699093841494251,0.33649727069784885,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(rgn_code)NV,-0.002237997322581567,0.0019552210283118494,-1.1446262546152486,0.25750696159048525,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(rgn_code)SG,-0.00410057841906393,8.292791454705243e-4,-4.944750439536622,8.06392755306316e-6,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(rgn_code)WV,-0.003353799083293537,0.002524958882083192,-1.328258890507761,0.1897841533404208,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(year)2002,4.093565588911079e-5,3.782580474189157e-4,0.10822150690101538,0.914228656118157,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(year)2003,6.616117993201371e-5,3.8253854256757683e-4,0.17295297746455468,0.8633472082880531,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(year)2004,5.869343198490164e-5,3.8045820389805797e-4,0.15427038077651303,0.8779825095191431,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(year)2005,1.9509941527254347e-4,3.7923989855171694e-4,0.5144485483136415,0.6090770937549318,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(year)2006,3.579274366637673e-4,3.796301115794339e-4,0.9428320508471427,0.350044893369187,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(year)2007,5.418159959226092e-4,3.8561431684705537e-4,1.4050723021715696,0.16583423957802912,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(year)2008,7.719699443652718e-4,4.0927084516011647e-4,1.8862080050272305,0.06475137465438136,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(year)2009,0.0010085330701168722,4.4457956387924355e-4,2.2685097383171877,0.02739690230489071,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
factor(year)2010,0.0011897702872911233,4.618482143257812e-4,2.5761067172858576,0.012815217069689395,0.71837968089591,-787.6217833124987,9,6,31,TRUE,8.026656584109595e-4,0.6388327870982711,5.113973665201861e-4,prs_ecol_only,CSS,6,NA
(Intercept),3.1410416721889867e-4,4.431402161723051e-4,0.7088144017530702,0.4815459596792976,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
pressures,-2.7585172055693847e-4,1.3139906465849734e-4,-2.0993431062380066,0.040565375679034524,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(rgn_code)CC,0.005567266435835939,0.0026810951665711706,2.0764896767748335,0.04271319285135095,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(rgn_code)HG,0.007074080380633379,0.003383844273898529,2.0905454885142594,0.04138079002829182,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(rgn_code)NC,0.004123360893807954,0.001997824574871517,2.063925404498107,0.04393562804507459,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(rgn_code)NV,0.007172837944262585,0.0034999339750995694,2.0494209305929907,0.045384505930417436,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(rgn_code)SG,7.395576347662367e-4,0.0019338339985009718,0.38243077499904915,0.7036712031973046,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(rgn_code)WV,0.007239131576708626,0.0037649398598309305,1.9227748240933944,0.059889173957591094,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(year)2002,-1.1935412913049396e-4,3.699552798419963e-4,-0.32261772066469424,0.7482540533874735,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(year)2003,-2.2257334766407336e-4,3.7957986884761517e-4,-0.5863676288729287,0.5601176839564028,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(year)2004,-2.0715614467225752e-4,3.7844123362217486e-4,-0.547393165088021,0.5864064609404354,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(year)2005,-5.7830552531102665e-5,3.780559401212634e-4,-0.15296824198173745,0.8790042225016972,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(year)2006,7.685371363818844e-5,3.8123974150273217e-4,0.20158893544323123,0.8410098285703923,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(year)2007,1.7956504345606646e-4,3.8772677491311444e-4,0.46312262932139553,0.6451726008960619,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(year)2008,1.7637290681227192e-4,4.1703684580141927e-4,0.42291924223946276,0.6740652808885352,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(year)2009,1.8651461422200587e-4,4.5410614951350105e-4,0.4107291090900776,0.6829270654146804,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
factor(year)2010,2.9747124784778353e-4,4.646741155623146e-4,0.6401717631458891,0.5248189527995091,0.7342379445831333,-791.6788711477108,9,6,31,TRUE,7.78266377492426e-4,0.6595443057326379,4.89765489081437e-4,prs_ecol_soc,CSS,6,NA
(Intercept),-3.137737561573546e-4,3.3714846303842374e-4,-0.9306693951073857,0.356166743449974,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(rgn_code)CC,-2.452379157375599e-5,3.153735092917995e-4,-0.0777611018402479,0.9383055110544107,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(rgn_code)HG,-6.886964904130254e-7,3.1537350929179984e-4,-0.0021837486983594676,0.9982656695014585,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(rgn_code)NC,-2.1311207560046532e-5,3.1537350929179995e-4,-0.06757450113011329,0.9463739420303277,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(rgn_code)NV,-1.4661160899521298e-4,3.153735092918001e-4,-0.46488244787725724,0.643884808030216,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(rgn_code)SG,-0.0032691195683671893,3.153735092917998e-4,-10.36586609860891,1.8873363658704217e-14,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(rgn_code)WV,-6.38641858956418e-4,3.1537350929179984e-4,-2.0250333022280373,0.04781972198220717,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(year)2002,-3.438154044981831e-7,3.769434409317453e-4,-9.121140393060697e-4,0.999275599681012,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(year)2003,-8.197153402679077e-6,3.7694344093174535e-4,-0.02174637495327414,0.9827304284524505,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(year)2004,-1.8436498005912314e-6,3.769434409317453e-4,-0.0048910515488318805,0.9961155455767364,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(year)2005,1.4432935124848427e-4,3.769434409317457e-4,0.3828939187580092,0.7033015275213426,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(year)2006,3.038402722679005e-4,3.7694344093174557e-4,0.806063295641528,0.4237419630558784,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(year)2007,0.00045068787737488815,3.7694344093174546e-4,1.1956379351259114,0.23706203278329027,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(year)2008,5.976378914913699e-4,3.7694344093174546e-4,1.5854842573042316,0.11869564962414675,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(year)2009,7.520106413637316e-4,3.769434409317454e-4,1.9950224880021217,0.05109715861113623,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
factor(year)2010,8.996161464349313e-4,3.7694344093174546e-4,2.3866077738644833,0.020537811433480088,0.7174691390568824,-789.7299072868566,9,6,30,TRUE,8.029016547297403e-4,0.6374831522341993,4.978102945743215e-4,intercept only,CSS,6,NA
(Intercept),-0.08541084413587988,0.020530318024239363,-4.160229960151545,1.1703925609634837e-4,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
prs_omit_soc,0.002767314811585285,6.644650444926425e-4,4.164725946867965,1.153173802202339e-4,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(rgn_code)CC,-0.018229102295783565,0.004545225638388504,-4.010604477327255,1.909187002856147e-4,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(rgn_code)HG,-1.0513251433061663e-5,0.0012055312017981374,-0.008720845563665532,0.9930746040114976,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(rgn_code)NC,-0.018574448702211067,0.0044459974948949585,-4.177791085923657,1.1045192924008338e-4,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(rgn_code)NV,-0.020022775158439973,0.004966881776005984,-4.031256643789271,1.7853194433429495e-4,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(rgn_code)SG,-0.06566740452939439,0.016097249725960112,-4.079417642598428,1.5259009461364182e-4,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(rgn_code)WV,-0.05531287605154276,0.012549847643374185,-4.407453988554653,5.131491332343649e-5,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(year)2002,0.0024505447342505083,0.001439694172541686,1.702128674956176,0.0945906927082839,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(year)2003,0.0020288685775655155,0.0015082389919233003,1.3451903766115412,0.18429150039511982,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(year)2004,7.261245248103323e-4,0.001532328944909287,0.47386987449572615,0.6375390469377766,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(year)2005,-0.0012430530392634346,0.001494993131688753,-0.831477424822196,0.40943450097292866,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(year)2006,0.0024510343441563782,0.0015797201093946415,1.5515624125944878,0.1267184296001784,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(year)2007,0.0023086051457363865,0.0014479693084845564,1.5943743642968309,0.11679894892488059,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(year)2008,0.002342238233812802,0.0016040366942398955,1.4602148705349398,0.15013377696012584,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(year)2009,0.002972857100553553,0.0016353589798363698,1.8178620946276947,0.07473914681719437,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
factor(year)2010,0.0035259540851589628,0.001556745923225299,2.2649515457563023,0.027629247850757235,0.35160705806342385,-599.8247768186337,9,6,31,TRUE,0.003101046684634036,0.20749740438077433,0.0019993180427077353,prs_ecol_only,CW,6,NA
(Intercept),-0.026126996898886156,0.015522206901282993,-1.6832011752611429,0.09821851791770977,0.18320072410290056,-583.6620235063518,9,6,31,TRUE,0.003466288787168492,0.07080062965252387,0.0021723846390400473,prs_ecol_soc,CW,6,NA
pressures,8.489001872551772e-4,5.03611012304496e-4,1.6856267367360716,0.09774731938090377,0.18320072410290056,-583.6620235063518,9,6,31,TRUE,0.003466288787168492,0.07080062965252387,0.0021723846390400473,prs_ecol_soc,CW,6,NA
factor(rgn_code)CC,-0.004739072749255831,0.0031323449148646086,-1.512947289669941,0.13623373841062555,0.18320072410290056,-583.6620235063518,9,6,31,TRUE,0.003466288787168492,0.07080062965252387,0.0021723846390400473,prs_ecol_soc,CW,6,NA
factor(rgn_code)HG,0.0015899606229078276,0.0015748012985935343,1.0096261822541246,0.31726169557874123,0.18320072410290056,-583.6620235063518,9,6,31,TRUE,0.003466288787168492,0.07080062965252387,0.0021723846390400473,prs_ecol_soc,CW,6,NA
factor(rgn_code)NC,-1.126499601616523e-4,0.0014034605270634977,-0.08026585571120634,0.9363281367213455,0.18320072410290056,-583.6620235063518,9,6,31,TRUE,0.003466288787168492,0.07080062965252387,0.0021723846390400473,prs_ecol_soc,CW,6,NA
factor(rgn_code)NV,4.880688527364537e-4,0.0013767720212351045,0.354502303365089,0.7243691419076024,0.18320072410290056,-583.6620235063518,9,6,31,TRUE,0.003466288787168492,0.07080062965252387,0.0021723846390400473,prs_ecol_soc,CW,6,NA
factor(rgn_code)SG,-0.0036516465780970604,0.003171927026044426,-1.1512391515043372,0.25480110730681976,0.18320072410290056,-583.6620235063518,9,6,31,TRUE,0.003466288787168492,0.07080062965252387,0.0021723846390400473,prs_ecol_soc,CW,6,NA
factor(rgn_code)WV,-0.005360371851016563,0.001827323116408794,-2.933455940485888,0.004943139956129246,0.18320072410290056,-583.6620235063518,9,6,31,TRUE,0.003466288787168492,0.07080062965252387,0.0021723846390400473,prs_ecol_soc,CW,6,NA
