term,estimate,std.error,statistic,p.value,adj_r_squared,aic,yrs,rgns,params,goal,lag,model_error
factor(year)2010,8.464556522706052e-5,0.0017081032546028278,0.049555297666558515,0.9606050897944421,0.15802316812007433,-828.2990031804266,13,6,39,CW,2,NA
factor(year)2011,8.735266950526482e-4,0.001703323376538906,0.5128366739307154,0.6095337199779848,0.15802316812007433,-828.2990031804266,13,6,39,CW,2,NA
factor(year)2012,-0.0022866752840023756,0.001712414654712209,-1.3353513868325764,0.18569558878038187,0.15802316812007433,-828.2990031804266,13,6,39,CW,2,NA
factor(year)2013,-0.001383439166189274,0.0017080641944488854,-0.8099456511560719,0.42046745334757907,0.15802316812007433,-828.2990031804266,13,6,39,CW,2,NA
factor(year)2014,-0.0013488675731394848,0.0017090019393907292,-0.7892721137697276,0.43237662135548316,0.15802316812007433,-828.2990031804266,13,6,39,CW,2,NA
(Intercept),0.1667672946038225,1.008112533276129,0.16542527654315334,0.8691845166351136,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
pressures,-0.05281662934536217,0.0867380892770697,-0.6089208303476533,0.5449546430148677,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(rgn_code)CC,0.9062894606478218,1.3954580645468335,0.6494566075994077,0.5186071005280368,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(rgn_code)HG,1.0259460489976202,1.484232815030498,0.6912298654281802,0.4921786020868528,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(rgn_code)NC,0.773239614760943,1.0447969279358944,0.740086034028219,0.46223314950836514,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(rgn_code)NV,0.8334434745576098,1.330258441982272,0.6265274838742326,0.5334272972275441,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(rgn_code)PO,1.3281508197638807,0.6001903094287679,2.2128828121666113,0.030855183589242195,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(rgn_code)WV,0.5940535623669314,0.9781968946266287,0.6072944676374972,0.5460258180586823,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2002,0.2068008703854652,0.5330878532653835,0.387930186588804,0.6994878446496555,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2003,0.4895796851982775,0.5406574170764779,0.905526623209212,0.3689328434953931,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2004,0.7822453075973527,0.5430561306376562,1.4404501919144908,0.15511668037900458,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2005,0.7418525812981394,0.5384933232256994,1.3776449016197099,0.17360572840531197,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2006,0.4039020755026532,0.5378236216840021,0.7509935585164119,0.4556928112264568,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2007,-0.23616704059380123,0.502418323745804,-0.47006056394011764,0.6400744542335042,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2008,0.07460037205484488,0.524450775074486,0.14224475508545037,0.8873796559711506,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2009,-0.26967921995251876,0.5421408149390352,-0.4974339000520459,0.6207637323891161,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2010,0.6316094707270916,0.5432950763685981,1.1625532757425114,0.24977201553167058,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2011,0.1346395168812191,0.5552837933433746,0.24246973978936417,0.8092715750359164,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2012,-0.42591878535112054,0.5624859255632014,-0.7572078980014655,0.45199060189403983,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2013,0.0011042671504085178,0.5624986831852383,0.0019631461964593933,0.9984403736845893,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
factor(year)2014,-0.10131559367304319,0.5874018058994602,-0.17248090260448462,0.8636599394811724,0.0029779776711023054,216.19860350361748,13,6,39,FIS,2,NA
(Intercept),-0.02698814512534329,0.025113446280165833,-1.0746492068138838,0.2854044865650849,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
pressures,0.002716512930470908,0.0021298535644304127,1.2754458690672408,0.20543384533372178,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(rgn_code)CC,-0.046745121019572955,0.03218268845892756,-1.4524927300349808,0.14984220764221554,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(rgn_code)HG,-0.04311572146739923,0.031202417387228423,-1.3818070866857608,0.17045132529673843,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(rgn_code)NC,-0.026281007221690845,0.02239787942920573,-1.1733703319887376,0.24374330439629915,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(rgn_code)NV,-0.04508746630251332,0.03590723856228677,-1.2556651000689458,0.2124875884449047,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(rgn_code)PO,-0.008676549462002177,0.011518674384671768,-0.7532593744943699,0.45326004691457944,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(rgn_code)SG,-0.027749875383796856,0.020632964902397834,-1.3449291226474165,0.18202755916437768,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(rgn_code)WV,-0.030969274082537752,0.026242425496973726,-1.1801223970745054,0.24106133318677744,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2002,6.258847975869337e-4,0.012111214381951702,0.05167812061188809,0.9588996986174076,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2003,0.0024527397433286224,0.012256437609429155,0.20011848642232505,0.8418394101269557,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2004,0.004919058990898735,0.01227608271318869,0.4007026594578083,0.6895887096473545,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2005,-0.015287316588476554,0.012289345123144087,-1.2439488382246255,0.21674857177882745,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2006,-0.02869373247999751,0.012341810047148924,-2.3249209289707093,0.022325694334534848,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2007,0.004541866868209962,0.01237370435842306,0.3670579752552606,0.7144374189764264,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2008,0.026088725331721328,0.012466538519046381,2.0927000138701666,0.03919070714880599,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2009,0.014188512463147602,0.012884648192190486,1.1011951782856906,0.27374811948930977,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2010,-0.0013017709977872823,0.013014487830876496,-0.1000247581544368,0.9205471442202526,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2011,-0.007509591293081092,0.013061080688932821,-0.5749594135379832,0.5667533162077802,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2012,0.021567718375171248,0.013263073973877727,1.6261477857734885,0.10741484259363225,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2013,0.012120636525590882,0.013618194493719179,0.8900325613047323,0.37582138010494837,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
factor(year)2014,-0.0058034963380933875,0.014191109444389371,-0.40895296881723864,0.6835457050665263,0.13172462029256882,-494.24362546012435,13,7,41,HAB,2,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ICO,2,no change in status
(Intercept),-0.19965476289496192,1.9896484315590837,-0.1003467545964957,0.9203827271945524,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
pressures,0.014617290808718462,0.06885715685096676,0.21228426320819307,0.8325599274568917,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(rgn_code)HG,-0.24303347273175557,0.32849978188923123,-0.7398284142961942,0.4621093854941877,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(rgn_code)NC,0.40801320324506435,0.5445912059464466,0.7492100474446278,0.4564755985469239,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(rgn_code)NV,-0.28804854201547364,0.3129732824505128,-0.920361443507625,0.36084009275984785,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(rgn_code)SG,-0.3363194420246476,0.5301496380852823,-0.6343858749754455,0.5280902145800812,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(rgn_code)WV,-0.40921018689701255,0.3397667034019042,-1.2043857823612718,0.2328757125599348,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2002,0.20611171185473529,0.33721183270817523,0.6112232486014373,0.5432167501854881,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2003,0.19815680616612477,0.33862972574248523,0.5851725087974566,0.560489341830735,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2004,0.9467719205311724,0.3391919424027012,2.791257108953166,0.0069127262017052845,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2005,1.188928134368825,0.3394385687647591,3.5026312380924134,8.457708428236476e-4,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2006,0.5746959863387672,0.34094465411161334,1.6855990537121952,0.09674322817654842,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2007,0.4195826027129211,0.3389324690570036,1.2379534008066762,0.22025551122110423,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2008,0.016295491967603756,0.340650001116229,0.04783646532865788,0.9619955409990797,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2009,0.030792859399735695,0.3411230727179865,0.09026906082425211,0.9283553243572135,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2010,0.01354222163145093,0.3397568143995485,0.039858572536312684,0.9683299585982269,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2011,-0.006163832323323249,0.33825661483700337,-0.01822235561097137,0.9855181589808454,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2012,-0.002460785318447946,0.3402687518337102,-0.007231887457154852,0.9942523345448155,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2013,-0.0019111739289700092,0.34130525687990987,-0.005599602966685234,0.9955496046047003,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
factor(year)2014,0.001012284232773457,0.3437828771995744,0.002944545234537092,0.9976597553521072,0.2924795163172115,167.03723110332015,13,5,37,LSP,2,NA
(Intercept),0.11083837813749539,0.32101340987181365,0.34527647359577635,0.731018789248306,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
pressures,-0.0014718630435619111,0.003218640204869108,-0.45729343756263907,0.6490087057352698,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(rgn_code)HG,0.004909156836605297,0.008418166281871588,0.583162255558803,0.5618334513445761,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(rgn_code)NC,0.03200245738640017,0.008324050791529692,3.8445773803981256,2.8045561538694635e-4,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(rgn_code)NV,0.015020196070936239,0.008324050791529697,1.8044334960354083,0.07586874652956906,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(rgn_code)SG,-0.0025537882463412616,0.014544819067704242,-0.17558061289409715,0.8611777853777598,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(rgn_code)WV,0.0012821372524062695,0.008324050791529697,0.15402804289840874,0.8780723007361794,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2002,-5.84956324525681e-4,0.012785726408468721,-0.045750730606767154,0.9636513863134655,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2003,-0.0014989205785912426,0.012887909340504645,-0.11630440120185934,0.9077754816051604,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2004,-0.0028248787510769015,0.01288529328916106,-0.2192327863777189,0.8271664044278627,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2005,0.025222403962459575,0.01288183566898332,1.95798212386684,0.054594488581433516,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2006,0.05508744419033032,0.012878412872516365,4.27750257237766,6.434324708239346e-5,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2007,0.0544260387733303,0.012822095454990736,4.244707034383064,7.21266431209415e-5,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2008,0.05381509466670699,0.012778067244544139,4.211520696894475,8.092728712718624e-5,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2009,0.05326283242541623,0.012745227377883644,4.179041365542163,9.054137345616785e-5,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2010,0.05584481129810922,0.012724360194545897,4.388810945641593,4.3537651008058815e-5,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2011,0.058582712236014634,0.012715564243616808,4.6071657626536755,1.9973160295789327e-5,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2012,0.05764007990446188,0.0127155642436168,4.533033595689403,2.6070453391059423e-5,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2013,0.05658889138020274,0.012715564243616802,4.45036415970375,3.501097709949967e-5,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
factor(year)2014,0.05553211197143727,0.0127155642436168,4.367255035443224,4.6975731809214054e-5,0.5859790634122297,-383.4901591350912,13,5,37,LVF,2,NA
(Intercept),-0.05784121720188541,0.041376912679965704,-1.3979104156287514,0.16696636658724912,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
pressures,4.2984047115382073e-4,3.9622460030287705e-4,1.0848404435899424,0.2820620007383176,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(rgn_code)HG,0.009614305930108624,0.009172885518440848,1.0481223068553902,0.29852438547951593,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(rgn_code)NC,0.026061667184382988,0.015487942588099327,1.682706856390876,0.0973047970026594,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(rgn_code)NV,0.02027376470540531,0.015884994247643662,1.2762840445102879,0.2064672520290612,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(rgn_code)SG,0.032927486711553926,0.020653195811071893,1.594304678692968,0.11579483573112914,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(rgn_code)WV,0.03597932737606193,0.022055785066642648,1.631287540540888,0.10774134020629522,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2002,-0.0016291504253126343,0.01132759063984335,-0.1438214424506396,0.8860933741636652,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2003,-0.0016235039322038266,0.011336570088719803,-0.1432094469048674,0.8865747122833727,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2004,-0.003467371505603209,0.011355055682098433,-0.3053592692697772,0.7610834920949334,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2005,0.008234151077789792,0.011382093004220826,0.7234303106411377,0.4720514134938033,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2006,0.020260865311443763,0.011417650922943135,1.7745213484089517,0.08073287589365444,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2007,0.01713311980684587,0.011393363120078935,1.5037807209577614,0.1375568534500265,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2008,0.016294566854162952,0.011372732860652341,1.432774958650378,0.15678893860965393,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2009,0.0165834535729381,0.01135578007886488,1.4603535343030154,0.14908480662840776,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2010,0.0168007956781478,0.01134248460407013,1.481227108928057,0.1434528745639735,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2011,0.015271775291844852,0.011344713111475892,1.3461579100132985,0.1830004961161032,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2012,0.012473292627310511,0.01134471311147589,1.0994806571788045,0.27567716363218586,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2013,0.010687309933148344,0.011344713111475889,0.9420520226586832,0.34970849779892577,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
factor(year)2014,0.009827577062397867,0.011344713111475889,0.8662693331977391,0.3895785010249292,0.003455267090177405,-402.9419093127848,13,5,37,LVN,2,NA
(Intercept),-12.33082077370148,17.361261844643945,-0.7102491100038109,0.5005201637487934,0.3933525798309532,47.97340602275693,2,4,13,MAR,2,NA
pressures,0.3666017870955483,0.5268500185909828,0.6958370962498868,0.5089667124879989,0.3933525798309532,47.97340602275693,2,4,13,MAR,2,NA
factor(rgn_code)HG,2.908650131732982,1.8918074895641077,1.537497947216165,0.16805684446289504,0.3933525798309532,47.97340602275693,2,4,13,MAR,2,NA
factor(rgn_code)NV,0.6588134289569773,1.4132507743623943,0.4661688080476794,0.655253240881845,0.3933525798309532,47.97340602275693,2,4,13,MAR,2,NA
factor(rgn_code)SG,1.326811100704124,2.5142268166204325,0.5277213224889525,0.6140010485143104,0.3933525798309532,47.97340602275693,2,4,13,MAR,2,NA
factor(rgn_code)WV,1.5840475707053057,2.5710156151923775,0.6161174445402108,0.5573126148018436,0.3933525798309532,47.97340602275693,2,4,13,MAR,2,NA
factor(year)2012,0.038852693256468604,0.6296813621525725,0.061702149041938055,0.9525248248077987,0.3933525798309532,47.97340602275693,2,4,13,MAR,2,NA
factor(year)2013,1.9753981787504744,1.1534520186137622,1.7125967503395076,0.13051573327428156,0.3933525798309532,47.97340602275693,2,4,13,MAR,2,NA
(Intercept),-0.28373802058287495,3.169138115611575e-16,-895316045662843.1,0,1,-5829.881234045435,11,6,35,SAL,2,NA
pressures,3.726519792241383e-17,2.4001893981605956e-17,1.5525940557429472,0.1253759340852154,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(rgn_code)CC,-4.676716935308316e-16,3.3000774410547934e-16,-1.417153693767111,0.1612135333442672,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(rgn_code)HG,-6.35510953782553e-16,4.406189368942703e-16,-1.4423142097840622,0.15401514694957968,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(rgn_code)NC,-3.3549200229376276e-16,1.833632158254733e-16,-1.8296581502643745,0.07188759049605804,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(rgn_code)NV,-4.587603364871783e-16,2.9495015843469216e-16,-1.5553825735230344,0.12471089993854424,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(rgn_code)SG,-3.0815079347658583e-16,2.3580992413625977e-16,-1.3067761868178407,0.195893323820733,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(rgn_code)WV,-4.835822937126587e-16,3.1804276049029084e-16,-1.5204945805626078,0.13323659563791887,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2004,0.46867688258568074,9.95534007121519e-17,4707793799438457,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2005,-0.05263264898151997,9.914441740969917e-17,-530868508350032.25,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2006,0.1092269096060227,9.94934366184936e-17,1097830302363079.4,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2007,0.574925727813765,9.955340071215189e-17,5775048604076338,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2008,0.2895066398794136,1.0155877304791699e-16,2850631522919442,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2009,0.5888417808642412,1.0533982258814974e-16,5589925693784900,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2010,0.08511093434066486,1.0756364059294825e-16,791261190784245.6,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2011,-0.09235389682107767,1.0863900295213803e-16,-850098899211778.25,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2012,0.7981835962557505,1.0930003129213534e-16,7302684059827745,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2013,0.44057463591814083,1.1017805034814134e-16,3998751425769562.5,0,1,-5829.881234045435,11,6,35,SAL,2,NA
factor(year)2014,0.4203228850310307,1.1022425086776007e-16,3813343086679781,0,1,-5829.881234045435,11,6,35,SAL,2,NA
(Intercept),-0.002034348073523511,9.295339718858183e-4,-2.1885677501342635,0.031217207678537254,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
pressures,4.4314025982273105e-5,5.7336609280403915e-5,0.7728748968317251,0.44162149248744065,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(rgn_code)CC,-5.664125802887218e-4,7.438796333707399e-4,-0.7614304181472719,0.4483906292266321,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(rgn_code)HG,-5.301364013047649e-4,7.227440172450998e-4,-0.7335050704750185,0.46515686311023274,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(rgn_code)NC,-2.795498098528466e-4,4.723448601903311e-4,-0.5918341309783749,0.5554454631168482,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(rgn_code)NV,-6.485556652303939e-4,6.997598820161783e-4,-0.9268260183218097,0.35649566166012436,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(rgn_code)PO,-2.431999369404503e-4,2.4645702402053117e-4,-0.9867843609123125,0.3263938479263496,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(rgn_code)SG,-4.896012423937672e-4,4.691360098772862e-4,-1.0436232394989975,0.2994548690934868,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(rgn_code)WV,-4.2255272247343815e-4,4.980598259010666e-4,-0.8483975227453358,0.39846744716781035,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2002,6.120470635178504e-4,3.1747805580130867e-4,1.9278405304992028,0.05702809488699351,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2003,-4.5317720589627353e-4,3.227991679404017e-4,-1.4038983086224792,0.1637904237386599,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2004,-3.361429520552366e-4,3.2330747400998437e-4,-1.0397005299198738,0.30126416217592994,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2005,0.0019518000155352622,3.22113074537657e-4,6.059362906447577,3.1276378024969456e-8,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2006,0.003215945809160555,3.227026332999903e-4,9.96566336095235,3.3663741186885966e-16,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2007,0.003062152348292786,3.309604071587101e-4,9.252322278006954,1.0268345245390805e-14,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2008,0.001815179363443317,3.368401447424894e-4,5.388845099894496,5.638521876412849e-7,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2009,0.0012936795350487267,3.365483228138817e-4,3.8439636966016284,2.2539508497100002e-4,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2010,8.732242343428737e-4,3.586845602943378e-4,2.434518602156454,0.016885250487062613,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2011,0.0025111424935107293,3.5724841024794207e-4,7.029121534138988,3.877281882655853e-10,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2012,0.0029341333982911225,3.6144574209571285e-4,8.117769990258033,2.3304089213129864e-12,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2013,0.002254601433172109,3.5738112795420055e-4,6.308675128086346,1.0324189274809488e-8,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
factor(year)2014,0.001678584218510737,3.6210385461461043e-4,4.635643054110168,1.1984369312773711e-5,0.7677908135280294,-1310.26454883523,13,7,41,SPP,2,NA
(Intercept),-0.891162406272698,0.6516252074528835,-1.367599650965213,0.18271437772187687,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
pressures,0.03171123663584467,0.023565708719818373,1.3456517269593529,0.1896070668821227,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(rgn_code)NC,0.11185240456622614,0.09045903129027678,1.2364979258654616,0.22692203790435328,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(rgn_code)NV,0.08157446378618752,0.09800960974659746,0.8323108723429999,0.412535023595615,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(rgn_code)SG,0.06437836334020866,0.07413153112851609,0.8684342864657805,0.39281063265512395,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(rgn_code)WV,0.1005435999146966,0.101003745955293,0.9954442675739958,0.32835833469580933,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(year)2008,-0.03157773200118092,0.07211129201744639,-0.4379027350326923,0.6649401493763509,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(year)2009,-0.022012266183515376,0.07292512036217594,-0.3018475125470273,0.7650811215219835,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(year)2010,0.0390407479165308,0.07214640088866475,0.5411323009276361,0.5928535785632394,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(year)2011,0.03560468475929886,0.07144840742649643,0.49832719918813706,0.6222886824441747,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(year)2012,0.10902520080613247,0.07833022507895425,1.3918663031574174,0.17532356899275753,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(year)2013,0.1846542910887542,0.07728031316357206,2.3894091978886474,0.024123738245340448,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
factor(year)2014,0.04676930461999427,0.07376001326882642,0.6340739724318979,0.5313683474466029,0.02610033524154165,-49.311028181539996,7,4,23,TR,2,NA
(Intercept),0.057858484253708306,0.13848819222268466,0.4177864070943585,0.6773640955112445,0.8786957308797076,-222.1282833674161,12,6,37,AO,3,NA
pressures,-0.004872576912720092,0.00836654901311253,-0.5823879003258707,0.5621503800888317,0.8786957308797076,-222.1282833674161,12,6,37,AO,3,NA
factor(rgn_code)CC,0.09822763529239681,0.11822090318935079,0.8308821252623034,0.40882567282820115,0.8786957308797076,-222.1282833674161,12,6,37,AO,3,NA
factor(rgn_code)HG,0.1106997033774567,0.1131768112820627,0.978112937831121,0.33133953565820884,0.8786957308797076,-222.1282833674161,12,6,37,AO,3,NA
factor(rgn_code)NC,0.05912183449823153,0.14472055395275754,0.40852410306231424,0.6841184718792601,0.8786957308797076,-222.1282833674161,12,6,37,AO,3,NA
factor(rgn_code)NV,0.1121352079777255,0.1333595163785578,0.8408489399392809,0.40325551509774216,0.8786957308797076,-222.1282833674161,12,6,37,AO,3,NA
factor(rgn_code)SG,0.10917372906170703,0.0951207917462764,1.1477378085005348,0.25492944660778505,0.8786957308797076,-222.1282833674161,12,6,37,AO,3,NA
factor(rgn_code)WV,0.09605138216952519,0.13443409478437718,0.7144867700681501,0.4772688184827566,0.8786957308797076,-222.1282833674161,12,6,37,AO,3,NA
