term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,goal,model,lag,model_error
factor(rgn_code)NV,-0.3138145897902075,0.09741114933589436,-3.221546937179727,0.0019809581088367782,0.41931324213509846,27.266002527652837,11,6,34,CPP,intercept only,4,NA
factor(rgn_code)SG,-0.29442059386997677,0.09741114933589437,-3.0224527261735914,0.003567076651432521,0.41931324213509846,27.266002527652837,11,6,34,CPP,intercept only,4,NA
factor(rgn_code)WV,-0.3615919991525069,0.0974111493358944,-3.7120186099607615,4.245121289143435e-4,0.41931324213509846,27.266002527652837,11,6,34,CPP,intercept only,4,NA
(Intercept),0.39086070798135875,0.12776690717247782,3.059170145315639,0.003335702686014764,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
res_reg,-0.2588935831790146,0.20682330180930722,-1.2517621608116314,0.2155966091392054,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2002,0.07330786153822726,0.13487879588487992,0.5435091635960042,0.5888270985436406,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2003,-0.02232477921576862,0.13487950443893382,-0.16551646826279734,0.869103337154648,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2004,-0.14585072307093247,0.1348804484815113,-1.0813333193426098,0.28394898018505915,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2005,-0.20824647977320482,0.13488044848151118,-1.543933773335209,0.12795158323511935,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2006,-0.2631730176363998,0.13489997394394582,-1.950875229566423,0.05582615264817848,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2007,-0.23687455196938284,0.13487946664084857,-1.756194310881452,0.08424468974778015,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2008,-0.13240100139734226,0.13723173542438355,-0.9647987106473409,0.3385836544077907,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2009,0.0381632658736709,0.1372328251168224,0.2780913811340953,0.7819144623103187,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2010,0.1877635365097107,0.1403265809811221,1.3380468275997561,0.18601555827687724,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(year)2011,0.3947347114244603,0.1405106408422537,2.8092869625981916,0.006724169969565128,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)CC,-0.5516723251615369,0.11107714529574056,-4.966569168596482,6.15250726660895e-6,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)HG,-0.5022335498308762,0.10760115376562293,-4.667547997903837,1.8006068835191077e-5,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)NC,-0.489747396778083,0.11605622978229722,-4.21991475767195,8.544440942415712e-5,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)NV,-0.33543633707414416,0.11146028661077337,-3.009469536405463,0.003845531905313314,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)SG,-0.3195302673036068,0.11257760354280627,-2.838311149358489,0.0062097104018308215,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)WV,-0.3094562481578789,0.11436282532257941,-2.7059164311917443,0.008892042197464417,0.4177100464005491,37.2896597268964,10,6,33,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),5,NA
(Intercept),-0.014866979388579364,0.27676794572918384,-0.05371640617344696,0.9573795232567898,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
res_soc,-0.2610448889097036,0.4261993477128652,-0.612494810962433,0.5430426007942348,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2002,0.008846351851933757,0.03681383577840663,0.24029964997895267,0.8111004888516141,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2003,-0.033274706371233066,0.03684458956569375,-0.9031097038522956,0.37088610631488295,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2004,-0.10490272871248099,0.03689501213088501,-2.8432767101509193,0.006494614077987682,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2005,-0.13323857512885223,0.03696668551622522,-3.6042878410176065,7.310824129413374e-4,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2006,-0.1587394446689913,0.03705716360009477,-4.283637203916635,8.554080807335015e-5,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2007,-0.146292260622569,0.03692857389604677,-3.961492286010798,2.4123155346212206e-4,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2008,-0.09476736907001293,0.036843924002143834,-2.572130185278276,0.013190178564875348,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2009,-0.01722354427854815,0.036806106816503835,-0.46795343947719903,0.6418926763340749,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2010,0.056522919856215416,0.036814510109390956,1.5353435286321269,0.13113190229353866,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2011,0.12919493760303258,0.036869193969476535,3.504143261444532,9.88975084688093e-4,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)HG,0.033350153327593654,0.04218410703712178,0.7905857364302082,0.43299559797652754,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)NC,0.11589304441192565,0.061888198963681224,1.8726194388034607,0.06709390799303389,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)NV,0.25309886562441286,0.0632492091135214,4.0016131295830775,2.1238808249659954e-4,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)SG,0.2856580899332786,0.08078660487812335,3.535958595663593,8.988533445035889e-4,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)WV,0.20886355011823404,0.08556867575439822,2.440887956683126,0.01831139402924107,0.7956074954848316,-145.179932662218,10,5,31,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),5,NA
(Intercept),0.6114849105579366,0.5323508530367002,1.1486501938896696,0.2563922671994336,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
res_reg,-0.14274481539175707,0.1039766632470955,-1.3728543591799147,0.17617786264028132,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
res_soc,-1.2136109639909594,0.8123197210938757,-1.4940065253576533,0.14171909318861212,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2002,0.010774497344117855,0.0365129418270698,0.2950870788540491,0.7691999911962975,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2003,-0.029048833787935595,0.03664590782027173,-0.7926897030469089,0.4318592799974065,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2004,-0.09857027961776034,0.03685615112802165,-2.6744593941828496,0.01020263026509011,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2005,-0.12495336558021523,0.03713113522131451,-3.365191094628527,0.0015119880118530844,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2006,-0.14967042723156138,0.03731644555501656,-4.010843610785453,2.1065618323830185e-4,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2007,-0.1385306052422935,0.03703373143809771,-3.740660199846427,4.896916319932992e-4,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2008,-0.06922576154738116,0.040982141007249125,-1.689168985464575,0.0976736799929657,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2009,0.005401618774347679,0.04002832005398323,0.13494492816743037,0.893219707419375,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2010,0.08704140166449996,0.04272518861147708,2.037238558640755,0.0471601462007923,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(year)2011,0.1573251307585305,0.04189368967964127,3.7553419610826135,4.680568706249689e-4,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)HG,0.1252157117308516,0.07890281503329091,1.5869612722691862,0.11908788687129167,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)NC,0.22917994708816508,0.10281850595775009,2.2289756591322103,0.030531894829731714,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)NV,0.37970457557336124,0.11150868126259303,3.4051570808123066,0.0013446533345204126,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)SG,0.4518759547239029,0.1451543900626069,3.1130712238810223,0.0031176152349646066,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
factor(rgn_code)WV,0.43599609315632604,0.18591488576087117,2.3451381602499337,0.023202028647028815,0.799232492515512,-143.75330339680318,10,5,32,CPP,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),5,NA
(Intercept),0.33126441380984745,0.11912389295944555,2.7808393898159696,0.0072335153665772966,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2002,0.07329676609894867,0.1355144969939502,0.5408776752661442,0.5905943826972015,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2003,-0.022872154220204097,0.13551449699395007,-0.16878012852916544,0.8665372913338761,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2004,-0.14668657949662395,0.1355144969939497,-1.0824419730028814,0.2833873018003573,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2005,-0.20908233619889743,0.13551449699395007,-1.5428780007812133,0.12811858160123205,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2006,-0.2601809475108023,0.13551449699394993,-1.9199491809530762,0.05962206915143567,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2007,-0.23634197088398604,0.13551449699395005,-1.744034595018549,0.08627443814775644,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2008,-0.16407478205941448,0.13551449699394993,-1.2107544631681704,0.23073727613567577,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2009,0.006482088252078673,0.13551449699395005,0.04783317206548065,0.9620080641714644,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2010,0.1392949592588394,0.13551449699395,1.0278971058355342,0.30812433871127687,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(year)2011,0.3454376747074164,0.13551449699395002,2.549082809367903,0.013375738651407697,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(rgn_code)CC,-0.5171359211654551,0.10810317137247874,-4.783725718680528,1.159177297524379e-5,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(rgn_code)HG,-0.5035444927929733,0.10810317137247885,-4.657999264961128,1.8184137303398127e-5,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(rgn_code)NC,-0.43529736907947847,0.10810317137247896,-4.026684541747838,1.6130151932936614e-4,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(rgn_code)NV,-0.2990170706549437,0.10810317137247889,-2.7660342139700447,0.0075305449533962735,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(rgn_code)SG,-0.2780743439025597,0.10810317137247885,-2.5723051449104157,0.012595447669181139,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
factor(rgn_code)WV,-0.3579681984895687,0.10810317137247892,-3.3113570485009913,0.0015754563658223896,0.4122082942609524,35.767694997299984,10,6,32,CPP,intercept only,5,NA
(Intercept),0.31327406832541377,0.10986082712856995,2.8515538842502033,0.006188171767913241,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
res_reg,-0.34378340080316405,0.2019685376265818,-1.702163143047472,0.09458418834540581,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2002,-0.015623973479086523,0.10953150758658657,-0.14264364495061385,0.8871125330651661,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2003,-0.08581129626750945,0.10953233962926022,-0.78343342758823,0.4368596826835941,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2004,-0.14690145785699568,0.10953344819897276,-1.341156151590719,0.18558911292094626,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2005,-0.2181361594259971,0.10953344819897268,-1.9915027145839732,0.05159026995842656,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2006,-0.23240303778408072,0.10955637577065737,-2.1213100209757534,0.03859024521017294,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2007,-0.2102073977037777,0.10953229524367682,-1.9191362441198614,0.06035861794400632,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2008,-0.018076132148601654,0.11228404125395318,-0.1609857638425999,0.8727166930059111,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2009,0.1667713824240742,0.11228531126714959,1.4852466501810833,0.14340260371357705,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(year)2010,0.33523916128985415,0.11587429701866317,2.8931278973443026,0.005523798081110707,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)CC,-0.5160569069994899,0.09676921819206236,-5.3328622121886715,2.0357671761675075e-6,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)HG,-0.4579927142060361,0.09267394367677427,-4.941979331357809,8.142705909769892e-6,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)NC,-0.4296999541375506,0.10186919497925481,-4.218154018249157,9.664575863517334e-5,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)NV,-0.24630332564435384,0.09630014370013495,-2.5576631163844117,0.013434301939421033,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)SG,-0.2287543171112709,0.09743128323589038,-2.3478528611537937,0.022647247970891057,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
factor(rgn_code)WV,-0.2008126415598617,0.09927835096241568,-2.0227233793990433,0.0481598410129079,0.480377133436829,6.666309433508204,9,6,31,CPP,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),6,NA
(Intercept),-0.23590324248009825,0.3303296570313515,-0.7141449078479465,0.47890914118845573,0.8228672549527952,-131.51711396957296,9,5,29,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
res_soc,-0.00864082190363694,0.5076315409914163,-0.017021838096902355,0.9864961471005966,0.8228672549527952,-131.51711396957296,9,5,29,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2002,-0.031009687458686926,0.03638825691998477,-0.8521894172308132,0.398723808476791,0.8228672549527952,-131.51711396957296,9,5,29,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
factor(year)2003,-0.07177070354529075,0.036432387349588785,-1.969969819891609,0.05515615921168804,0.8228672549527952,-131.51711396957296,9,5,29,CPP,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),6,NA
