csd_id,type,name,year,ohibc_pop,fn,rgn_id
5925825,IRI,Matsayno 5,2006,0,TRUE,4
5925830,IRI,Saaiyouck 6,2006,0,TRUE,4
5925833,IRI,Oclucje 7,2006,54,TRUE,5
5925835,IRI,Tsa Xana 18,2006,221,TRUE,5
5925836,IRI,Ehatis 11,2006,79,TRUE,5
5925840,IRI,Homalco 9,2006,220,TRUE,6
5927008,CY,Powell River,2006,12957,FALSE,6
5927010,RDA,Powell River A,2006,914,FALSE,6
5927012,RDA,Powell River B,2006,1489,FALSE,6
5927016,RDA,Powell River C,2006,2074,FALSE,6
5927018,RDA,Powell River D,2006,1107,FALSE,6
5927020,RDA,Powell River E,2006,359,FALSE,6
5927802,IRI,Sliammon 1,2006,682,TRUE,6
5927805,IRI,Harwood Island 2,2006,0,TRUE,6
5927806,IGD,Sechelt (Part),2006,17,TRUE,6
5929005,T,Gibsons,2006,4182,FALSE,6
5929011,DM,Sechelt,2006,8454,FALSE,6
5929018,RDA,Sunshine Coast A,2006,2624,FALSE,6
5929022,RDA,Sunshine Coast B,2006,2558,FALSE,6
5929024,RDA,Sunshine Coast D,2006,3307,FALSE,6
5929026,RDA,Sunshine Coast E,2006,3552,FALSE,6
5929028,RDA,Sunshine Coast F,2006,2235,FALSE,6
5929801,IRI,Chekwelp 26,2006,20,TRUE,6
5929802,IRI,Chekwelp 26A,2006,0,TRUE,6
5929803,IGD,Sechelt (Part),2006,827,TRUE,6
5929804,IRI,Schaltuuch 27,2006,0,TRUE,6
5931006,DM,Squamish,2006,14949,FALSE,6
5931012,VL,Pemberton,2006,2192,FALSE,6
5931017,RDA,Squamish-Lillooet C,2006,1759,FALSE,6
5931020,DM,Whistler,2006,9248,FALSE,6
5931021,RDA,Squamish-Lillooet D,2006,839,FALSE,6
5931032,RDA,Squamish-Lillooet A,2006,1,FALSE,6
5931034,RDA,Squamish-Lillooet B,2006,0,FALSE,6
5931801,IRI,Cheakamus 11,2006,82,TRUE,6
5931802,IRI,Kowtain 17,2006,34,TRUE,6
5931803,IRI,Mount Currie  1,2006,114,TRUE,6
5931804,IRI,Mount Currie 10,2006,181,TRUE,6
5931806,IRI,Seaichem 16,2006,54,TRUE,6
5931807,IRI,Stawamus 24,2006,96,TRUE,6
5931808,IRI,Waiwakum 14,2006,103,TRUE,6
5931809,IRI,Yekwaupsum 18,2006,20,TRUE,6
5931811,IRI,Mount Currie  2,2006,15,TRUE,6
5931812,IRI,Nesuch 3,2006,116,TRUE,6
5931837,IRI,Mount Currie  8,2006,72,TRUE,6
5931838,IRI,Mount Currie  6,2006,799,TRUE,6
5933037,RDA,Thompson-Nicola I (Blue Sky Country),2006,0,FALSE,6
5941039,RDA,Cariboo J,2006,51,FALSE,3
5941039,RDA,Cariboo J,2006,174,FALSE,4
5941039,RDA,Cariboo J,2006,0,FALSE,6
5943008,VL,Alert Bay,2006,556,FALSE,4
5943012,T,Port McNeill,2006,2623,FALSE,4
5943017,VL,Port Alice,2006,821,FALSE,4
5943023,DM,Port Hardy,2006,3822,FALSE,4
5943027,RDA,Mount Waddington B,2006,0,FALSE,3
5943027,RDA,Mount Waddington B,2006,147,FALSE,4
5943027,RDA,Mount Waddington B,2006,3,FALSE,5
5943031,RDA,Mount Waddington C,2006,733,FALSE,4
5943031,RDA,Mount Waddington C,2006,3,FALSE,5
5943033,RDA,Mount Waddington D,2006,303,FALSE,4
5943033,RDA,Mount Waddington D,2006,1,FALSE,5
5943037,RDA,Mount Waddington A,2006,11,FALSE,3
5943037,RDA,Mount Waddington A,2006,1040,FALSE,4
5943801,IRI,Alert Bay 1,2006,150,TRUE,4
5943802,IRI,Alert Bay 1A,2006,303,TRUE,4
5943804,IRI,Fort Rupert 1,2006,5,TRUE,4
5943805,IRI,Quattishe 1,2006,0,TRUE,4
5943806,IRI,Tsulquate 4,2006,432,TRUE,4
5943807,IRI,Dead Point 5,2006,0,TRUE,4
5943808,IRI,Gwayasdums 1,2006,40,TRUE,4
5943809,IRI,Hopetown 10A,2006,0,TRUE,4
5943810,IRI,Karlukwees 1,2006,0,TRUE,4
5943813,IRI,Quaee 7,2006,148,TRUE,4
5943815,IRI,Kippase 2,2006,271,TRUE,4
5943816,IRI,Quatsino Subdivision 18,2006,234,TRUE,4
5943817,IRI,Thomas Point 5,2006,0,TRUE,4
5943820,IRI,Apsagayu 1A,2006,0,TRUE,4
5943824,IRI,Compton Island 6,2006,0,TRUE,4
5943828,IRI,Mahmalillikullah 1,2006,0,TRUE,4
5943832,IRI,Glen-Gla-Ouch 5,2006,0,TRUE,4
5943836,IRI,Hope Island 1,2006,5,TRUE,4
5945006,RDA,Central Coast A,2006,127,FALSE,3
5945006,RDA,Central Coast A,2006,11,FALSE,4
5945010,RDA,Central Coast C,2006,451,FALSE,3
5945010,RDA,Central Coast C,2006,0,FALSE,4
5945012,RDA,Central Coast D,2006,421,FALSE,3
5945014,RDA,Central Coast E,2006,135,FALSE,3
5945801,IRI,Bella Bella 1,2006,1066,TRUE,3
5945802,IRI,Bella Coola 1,2006,788,TRUE,3
5945803,IRI,Katit 1,2006,85,TRUE,3
5947007,DM,Port Edward,2006,577,FALSE,1
5947012,CY,Prince Rupert,2006,12815,FALSE,1
5947016,RDA,Skeena-Queen Charlotte A,2006,52,FALSE,1
5947021,RDA,Skeena-Queen Charlotte C,2006,37,FALSE,1
5947023,VL,Masset,2006,940,FALSE,2
5947026,VL,Queen Charlotte,2006,948,FALSE,2
5947027,RDA,Skeena-Queen Charlotte D,2006,607,FALSE,2
5947030,VL,Port Clements,2006,440,FALSE,2
5947032,RDA,Skeena-Queen Charlotte E,2006,402,FALSE,2
5947803,IRI,Masset 1,2006,694,TRUE,2
5947804,IRI,Skidegate 1,2006,781,TRUE,2
5947806,IRI,Kulkayu (Hartley Bay) 4,2006,157,TRUE,1
5947807,IRI,Dolphin Island 1,2006,417,TRUE,1
5947809,IRI,Lax Kw'alaams 1,2006,679,TRUE,1
5947810,IRI,S1/2 Tsimpsean 2,2006,118,TRUE,1
5949005,DM,Kitimat,2006,8987,FALSE,1
5949011,CY,Terrace,2006,11320,FALSE,1
5949013,RDA,Kitimat-Stikine C (Part 1),2006,2473,FALSE,1
5949018,RDA,Kitimat-Stikine E,2006,4002,FALSE,1
5949020,RDA,Kitimat-Stikine C (Part 2),2006,3,FALSE,1
5949020,RDA,Kitimat-Stikine C (Part 2),2006,1,FALSE,3
5949028,RDA,Kitimat-Stikine B,2006,62,FALSE,1
5949032,DM,Stewart,2006,34,FALSE,1
5949035,NL,Nisga'a,2006,37,TRUE,1
5949039,RDA,Kitimat-Stikine A,2006,8,FALSE,1
5949802,IRI,Kitasoo 1,2006,282,TRUE,3
5949803,IRI,Kitamaat 2,2006,514,TRUE,1
5949804,IRI,Kitsumkaylum 1,2006,251,TRUE,1
5949805,IRI,Kshish 4,2006,10,TRUE,1
5949807,IRI,Kulspai 6,2006,98,TRUE,1
5949831,IRI,Gitzault 24,2006,0,TRUE,1
5949842,NVL,Gingolx,2006,341,TRUE,1
5949844,IRI,Kitselas 1,2006,78,TRUE,1
5951031,RDA,Bulkley-Nechako E,2006,1,FALSE,1
5951031,RDA,Bulkley-Nechako E,2006,21,FALSE,3
5951051,RDA,Bulkley-Nechako A,2006,445,FALSE,1
5951053,RDA,Bulkley-Nechako G,2006,1,FALSE,1
5909014,RDA,Fraser Valley A,2011,1,FALSE,6
5909016,RDA,Fraser Valley B,2011,12,FALSE,6
5909020,CY,Chilliwack,2011,77936,FALSE,6
5909027,VL,Harrison Hot Springs,2011,1468,FALSE,6
5909032,DM,Kent,2011,5632,FALSE,6
5909034,RDA,Fraser Valley D,2011,1176,FALSE,6
5909036,RDA,Fraser Valley E,2011,3349,FALSE,6
5909048,RDA,Fraser Valley C,2011,970,FALSE,6
5909052,CY,Abbotsford,2011,133497,FALSE,6
5909056,DM,Mission,2011,36426,FALSE,6
5909060,RDA,Fraser Valley F,2011,1303,FALSE,6
5909062,RDA,Fraser Valley G,2011,1764,FALSE,6
5909807,IRI,Ohamil 1,2011,77,TRUE,6
5909810,IRI,Lukseetsissum 9,2011,16,TRUE,6
5909821,IRI,Kwawkwawapilt 6,2011,342,TRUE,6
5909824,IRI,Skwah 4,2011,216,TRUE,6
5909825,IRI,Skwali 3,2011,10,TRUE,6
5909826,IRI,Skway 5,2011,98,TRUE,6
5909827,IRI,Soowahlie 14,2011,187,TRUE,6
5909830,IRI,Tzeachten 13,2011,1467,TRUE,6
5909831,IRI,Yakweakwioose 12,2011,39,TRUE,6
5909832,IRI,Seabird Island,2011,594,TRUE,6
5909833,IRI,Scowlitz 1,2011,10,TRUE,6
5909834,IRI,Tseatah 2,2011,16,TRUE,6
5909835,IRI,Aitchelitch 9,2011,18,TRUE,6
5909837,IRI,Cheam 1,2011,223,TRUE,6
5909838,IRI,Schelowat 1,2011,10,TRUE,6
5909839,IRI,Chehalis 5,2011,537,TRUE,6
5909842,IRI,Douglas 8,2011,10,TRUE,6
5909843,IRI,Peters 1,2011,27,TRUE,6
5909844,IRI,Popkum 1,2011,5,TRUE,6
5909845,IRI,Skookumchuck 4,2011,94,TRUE,6
5909848,IRI,Tipella 7,2011,26,TRUE,6
5909849,IRI,Skwahla 2,2011,0,TRUE,6
5909852,IRI,Paqulh,2011,0,TRUE,6
5909875,IRI,Q'alatk�7em,2011,84,TRUE,6
5909877,IRI,Upper Sumas 6,2011,187,TRUE,6
5909878,IRI,Matsqui Main 2,2011,81,TRUE,6
5909879,IRI,Holachten 8,2011,316,TRUE,6
5909880,IRI,Lakahahmen 11,2011,185,TRUE,6
5909881,IRI,Skweahm 10,2011,292,TRUE,6
5909882,IRI,Squawkum Creek 3,2011,108,TRUE,6
5909883,IRI,Sachteen,2011,5,TRUE,6
5909884,IRI,Skowkale,2011,795,TRUE,6
5909885,IRI,Squiaala,2011,80,TRUE,6
5915001,DM,Langley,2011,104177,FALSE,6
5915002,CY,Langley,2011,25081,FALSE,6
5915004,CY,Surrey,2011,468251,FALSE,6
5915007,CY,White Rock,2011,19339,FALSE,6
5915011,DM,Delta,2011,99863,FALSE,6
5915015,CY,Richmond,2011,190473,FALSE,6
5915020,RDA,Greater Vancouver A,2011,13035,FALSE,6
5915022,CY,Vancouver,2011,603502,FALSE,6
5915025,CY,Burnaby,2011,223218,FALSE,6
5915029,CY,New Westminster,2011,65976,FALSE,6
5915034,CY,Coquitlam,2011,126456,FALSE,6
5915036,VL,Belcarra,2011,644,FALSE,6
5915038,VL,Anmore,2011,2092,FALSE,6
5915039,CY,Port Coquitlam,2011,56342,FALSE,6
5915043,CY,Port Moody,2011,32975,FALSE,6
5915046,DM,North Vancouver,2011,84412,FALSE,6
5915051,CY,North Vancouver,2011,48196,FALSE,6
5915055,DM,West Vancouver,2011,42694,FALSE,6
5915062,IM,Bowen Island,2011,3402,FALSE,6
5915065,VL,Lions Bay,2011,1318,FALSE,6
5915070,CY,Pitt Meadows,2011,17736,FALSE,6
5915075,DM,Maple Ridge,2011,76052,FALSE,6
5915801,IRI,Semiahmoo,2011,108,TRUE,6
5915802,IRI,Tsawwassen,2011,720,TRUE,6
5915803,IRI,Musqueam 2,2011,1569,TRUE,6
5915804,IRI,Coquitlam 2,2011,5,TRUE,6
5915805,IRI,Coquitlam 1,2011,39,TRUE,6
5915806,IRI,Burrard Inlet 3,2011,1472,TRUE,6
5915807,IRI,Mission 1,2011,574,TRUE,6
5915808,IRI,Capilano 5,2011,2700,TRUE,6
5915809,IRI,Barnston Island 3,2011,0,TRUE,6
5915810,IRI,Musqueam 4,2011,5,TRUE,6
5915811,IRI,Seymour Creek 2,2011,107,TRUE,6
5915813,IRI,Katzie 2,2011,0,TRUE,6
5915816,IRI,McMillan Island 6,2011,68,TRUE,6
5915825,IRI,Matsqui 4,2011,498,TRUE,6
5915830,IRI,Katzie 1,2011,229,TRUE,6
5915835,IRI,Langley 5,2011,0,TRUE,6
5915840,IRI,Whonnock 1,2011,0,TRUE,6
5917005,DM,North Saanich,2011,11089,FALSE,6
5917010,T,Sidney,2011,11178,FALSE,6
5917015,DM,Central Saanich,2011,1322,FALSE,5
5917015,DM,Central Saanich,2011,14614,FALSE,6
5917021,DM,Saanich,2011,94771,FALSE,5
5917021,DM,Saanich,2011,14981,FALSE,6
5917027,RDA,Capital F,2011,10234,FALSE,6
5917029,RDA,Capital G,2011,24,FALSE,5
5917029,RDA,Capital G,2011,4844,FALSE,6
5917030,DM,Oak Bay,2011,18015,FALSE,5
5917034,CY,Victoria,2011,80017,FALSE,5
5917040,DM,Esquimalt,2011,16209,FALSE,5
5917041,CY,Colwood,2011,16093,FALSE,5
5917042,DM,Metchosin,2011,4803,FALSE,5
5917044,CY,Langford,2011,21011,FALSE,5
5917044,CY,Langford,2011,8217,FALSE,6
5917047,T,View Royal,2011,9337,FALSE,5
5917047,T,View Royal,2011,44,FALSE,6
5917049,DM,Highlands,2011,138,FALSE,5
5917049,DM,Highlands,2011,1982,FALSE,6
5917052,DM,Sooke,2011,11435,FALSE,5
5917054,RDA,Capital H (Part 1),2011,3022,FALSE,5
5917054,RDA,Capital H (Part 1),2011,1151,FALSE,6
5917056,RDA,Capital H (Part 2),2011,173,FALSE,5
5917056,RDA,Capital H (Part 2),2011,5,FALSE,6
5917801,IRI,Cole Bay 3,2011,322,TRUE,6
5917802,IRI,Union Bay 4,2011,116,TRUE,6
5917803,IRI,East Saanich 2,2011,1709,TRUE,6
5917804,IRI,South Saanich 1,2011,818,TRUE,6
5917805,IRI,Galiano Island 9,2011,0,TRUE,6
5917809,IRI,Becher Bay 1,2011,324,TRUE,5
5917812,IRI,New Songhees 1A,2011,1678,TRUE,5
5917815,IRI,Gordon River 2,2011,96,TRUE,5
5917819,IRI,T'Sou-ke,2011,219,TRUE,5
5919008,DM,North Cowichan,2011,28807,FALSE,6
5919012,CY,Duncan,2011,4932,FALSE,6
5919013,RDA,Cowichan Valley D,2011,2971,FALSE,6
5919015,RDA,Cowichan Valley G,2011,2221,FALSE,6
5919016,T,Lake Cowichan,2011,2974,FALSE,6
5919017,RDA,Cowichan Valley H,2011,2332,FALSE,6
5919021,T,Ladysmith,2011,7921,FALSE,6
5919033,RDA,Cowichan Valley F,2011,1058,FALSE,5
5919033,RDA,Cowichan Valley F,2011,591,FALSE,6
5919035,RDA,Cowichan Valley I,2011,347,FALSE,5
5919035,RDA,Cowichan Valley I,2011,764,FALSE,6
5919043,RDA,Cowichan Valley A,2011,4393,FALSE,6
5919046,RDA,Cowichan Valley B,2011,472,FALSE,5
5919046,RDA,Cowichan Valley B,2011,7655,FALSE,6
5919049,RDA,Cowichan Valley C,2011,4796,FALSE,6
5919051,RDA,Cowichan Valley E,2011,3854,FALSE,6
5919801,IRI,Halalt 2,2011,160,TRUE,6
5919802,IRI,Squaw-hay-one 11,2011,40,TRUE,6
5919803,IRI,Tsussie 6,2011,88,TRUE,6
5919804,IRI,Chemainus 13,2011,683,TRUE,6
5919808,IRI,Kil-pah-las 3,2011,0,TRUE,6
5919809,IRI,Kuper Island 7,2011,446,TRUE,6
5919811,IRI,Shingle Point 4,2011,0,TRUE,6
5919812,IRI,Cowichan Lake,2011,33,TRUE,6
5919814,IRI,Malachan 11,2011,162,TRUE,5
5919815,IRI,Malahat 11,2011,102,TRUE,6
5919816,IRI,Oyster Bay 12,2011,89,TRUE,6
5919817,IRI,Portier Pass 5,2011,0,TRUE,6
5919818,IRI,Theik 2,2011,31,TRUE,6
5919820,IRI,Est-Patrolas 4,2011,41,TRUE,6
5919821,IRI,Tzart-Lam 5,2011,32,TRUE,6
5919822,IRI,Cowichan,2011,2337,TRUE,6
5921007,CY,Nanaimo,2011,83810,FALSE,6
5921008,DM,Lantzville,2011,3601,FALSE,6
5921010,RDA,Nanaimo A,2011,6908,FALSE,6
5921014,RDA,Nanaimo B,2011,4045,FALSE,6
5921016,RDA,Nanaimo C,2011,50,FALSE,5
5921016,RDA,Nanaimo C,2011,2784,FALSE,6
5921018,CY,Parksville,2011,11977,FALSE,6
5921023,T,Qualicum Beach,2011,8687,FALSE,6
5921030,RDA,Nanaimo E,2011,5674,FALSE,6
5921032,RDA,Nanaimo F,2011,11,FALSE,5
5921032,RDA,Nanaimo F,2011,7411,FALSE,6
5921034,RDA,Nanaimo G,2011,7158,FALSE,6
5921036,RDA,Nanaimo H,2011,198,FALSE,5
5921036,RDA,Nanaimo H,2011,3311,FALSE,6
5921804,IRI,Nanaimo Town 1,2011,377,TRUE,6
5921805,IRI,Nanoose,2011,204,TRUE,6
5921806,IRI,Qualicum,2011,81,TRUE,6
5921807,IRI,Nanaimo River,2011,287,TRUE,6
5923008,CY,Port Alberni,2011,17743,FALSE,5
5923019,DM,Ucluelet,2011,1627,FALSE,5
5923025,DM,Tofino,2011,1876,FALSE,5
5923033,RDA,Alberni-Clayoquot B,2011,449,FALSE,5
5923033,RDA,Alberni-Clayoquot B,2011,7,FALSE,6
5923035,RDA,Alberni-Clayoquot D,2011,1592,FALSE,5
5923035,RDA,Alberni-Clayoquot D,2011,109,FALSE,6
5923037,RDA,Alberni-Clayoquot E,2011,2885,FALSE,5
5923039,RDA,Alberni-Clayoquot F,2011,1905,FALSE,5
5923039,RDA,Alberni-Clayoquot F,2011,11,FALSE,6
5923047,RDA,Alberni-Clayoquot A,2011,192,FALSE,5
5923049,RDA,Alberni-Clayoquot C,2011,433,FALSE,5
5923049,RDA,Alberni-Clayoquot C,2011,0,FALSE,6
5923801,IRI,Ahahswinis 1,2011,160,TRUE,5
5923802,IRI,Alberni 2,2011,10,TRUE,5
5923803,IRI,Anacla 12,2011,73,TRUE,5
5923804,IRI,Clakamucus 2,2011,0,TRUE,5
5923805,IRI,Elhlateese 2,2011,19,TRUE,5
5923806,IRI,Hesquiat 1,2011,5,TRUE,5
5923807,IRI,Ittatsoo 1,2011,240,TRUE,5
5923808,IRI,Marktosis 15,2011,695,TRUE,5
5923809,IRI,Numukamis 1,2011,10,TRUE,5
5923810,IRI,Macoah 1,2011,22,TRUE,5
5923813,IRI,Opitsat 1,2011,156,TRUE,5
5923814,IRI,Sachsa 4,2011,0,TRUE,5
5923816,IRI,Tsahaheh 1,2011,584,TRUE,5
5923822,IRI,Klehkoot 2,2011,10,TRUE,5
5923823,IRI,Esowista 3,2011,176,TRUE,5
5923824,IRI,Refuge Cove 6,2011,72,TRUE,5
5923825,IRI,Tin Wis 11,2011,0,TRUE,5
5924025,VL,Gold River,2011,1267,FALSE,5
5924029,VL,Zeballos,2011,125,FALSE,5
5924030,VL,Tahsis,2011,316,FALSE,5
5924034,CY,Campbell River,2011,17923,FALSE,4
5924034,CY,Campbell River,2011,13263,FALSE,6
5924039,VL,Sayward,2011,317,FALSE,4
5924042,RDA,Strathcona D (Oyster Bay - Buttle Lake),2011,190,FALSE,4
5924042,RDA,Strathcona D (Oyster Bay - Buttle Lake),2011,23,FALSE,5
5924042,RDA,Strathcona D (Oyster Bay - Buttle Lake),2011,3824,FALSE,6
5924048,RDA,Strathcona A,2011,242,FALSE,4
5924048,RDA,Strathcona A,2011,563,FALSE,5
5924048,RDA,Strathcona A,2011,3,FALSE,6
5924052,RDA,Strathcona B,2011,1007,FALSE,6
5924054,RDA,Strathcona C,2011,1643,FALSE,4
5924054,RDA,Strathcona C,2011,949,FALSE,6
5924803,IRI,Ahaminaquus 12,2011,0,TRUE,5
5924804,IRI,Campbell River 11,2011,424,TRUE,4
5924805,IRI,Chenahkint 12,2011,0,TRUE,5
5924806,IRI,Houpsitas 6,2011,182,TRUE,5
5924812,IRI,Quinsam 12,2011,246,TRUE,4
5924813,IRI,Village Island 1,2011,0,TRUE,5
5924814,IRI,Yuquot 1,2011,10,TRUE,5
5924817,IRI,Cape Mudge 10,2011,143,TRUE,4
5924818,IRI,Squirrel Cove 8,2011,0,TRUE,6
5924820,IRI,Tork 7,2011,47,TRUE,6
5924833,IRI,Oclucje 7,2011,30,TRUE,5
5924835,IRI,Tsa Xana 18,2011,234,TRUE,5
5924836,IRI,Ehatis 11,2011,70,TRUE,5
5924840,IRI,Homalco 9,2011,203,TRUE,6
5926005,T,Comox,2011,13627,FALSE,6
5926010,CY,Courtenay,2011,24099,FALSE,6
5926014,VL,Cumberland,2011,3398,FALSE,6
5926021,RDA,Comox Valley A,2011,307,FALSE,5
5926021,RDA,Comox Valley A,2011,6592,FALSE,6
5926022,RDA,Comox Valley B (Lazo North),2011,6939,FALSE,6
5926024,RDA,Comox Valley C (Puntledge - Black Creek),2011,2,FALSE,5
5926024,RDA,Comox Valley C (Puntledge - Black Creek),2011,8323,FALSE,6
5926801,IRI,Comox 1,2011,251,TRUE,6
5926802,IRI,Pentledge 2,2011,0,TRUE,6
5927008,CY,Powell River,2011,13165,FALSE,6
5927010,RDA,Powell River A,2011,1008,FALSE,6
5927012,RDA,Powell River B,2011,1488,FALSE,6
5927016,RDA,Powell River C,2011,2014,FALSE,6
5927018,RDA,Powell River D,2011,1053,FALSE,6
5927020,RDA,Powell River E,2011,426,FALSE,6
5927802,IRI,Sliammon 1,2011,730,TRUE,6
5927806,IGD,Sechelt (Part),2011,22,TRUE,6
5929005,T,Gibsons,2011,4437,FALSE,6
5929011,DM,Sechelt,2011,9291,FALSE,6
5929018,RDA,Sunshine Coast A,2011,2678,FALSE,6
5929022,RDA,Sunshine Coast B,2011,2675,FALSE,6
5929024,RDA,Sunshine Coast D,2011,3244,FALSE,6
5929026,RDA,Sunshine Coast E,2011,3482,FALSE,6
5929028,RDA,Sunshine Coast F,2011,2015,FALSE,6
5929801,IRI,Chekwelp 26,2011,0,TRUE,6
5929803,IGD,Sechelt (Part),2011,797,TRUE,6
5931006,DM,Squamish,2011,17158,FALSE,6
5931012,VL,Pemberton,2011,2369,FALSE,6
5931017,RDA,Squamish-Lillooet C,2011,1681,FALSE,6
5931020,DM,Whistler,2011,9824,FALSE,6
5931021,RDA,Squamish-Lillooet D,2011,836,FALSE,6
5931032,RDA,Squamish-Lillooet A,2011,1,FALSE,6
5931034,RDA,Squamish-Lillooet B,2011,0,FALSE,6
5931801,IRI,Cheakamus 11,2011,56,TRUE,6
5931802,IRI,Kowtain 17,2011,37,TRUE,6
5931806,IRI,Seaichem 16,2011,53,TRUE,6
5931807,IRI,Stawamus 24,2011,97,TRUE,6
5931808,IRI,Waiwakum 14,2011,111,TRUE,6
5931809,IRI,Yekwaupsum 18,2011,23,TRUE,6
5931812,IRI,Nesuch 3,2011,110,TRUE,6
5931843,IRI,Mount Currie,2011,1306,TRUE,6
5933037,RDA,Thompson-Nicola I (Blue Sky Country),2011,0,FALSE,6
5941039,RDA,Cariboo J,2011,38,FALSE,3
5941039,RDA,Cariboo J,2011,129,FALSE,4
5941039,RDA,Cariboo J,2011,0,FALSE,6
5943008,VL,Alert Bay,2011,445,FALSE,4
5943012,T,Port McNeill,2011,2505,FALSE,4
5943017,VL,Port Alice,2011,805,FALSE,4
5943023,DM,Port Hardy,2011,4008,FALSE,4
5943027,RDA,Mount Waddington B,2011,0,FALSE,3
5943027,RDA,Mount Waddington B,2011,79,FALSE,4
5943027,RDA,Mount Waddington B,2011,2,FALSE,5
5943031,RDA,Mount Waddington C,2011,752,FALSE,4
5943031,RDA,Mount Waddington C,2011,4,FALSE,5
5943033,RDA,Mount Waddington D,2011,271,FALSE,4
5943033,RDA,Mount Waddington D,2011,1,FALSE,5
5943037,RDA,Mount Waddington A,2011,11,FALSE,3
5943037,RDA,Mount Waddington A,2011,970,FALSE,4
5943804,IRI,Fort Rupert 1,2011,46,TRUE,4
5943806,IRI,Tsulquate 4,2011,491,TRUE,4
5943807,IRI,Dead Point 5,2011,10,TRUE,4
5943808,IRI,Gwayasdums 1,2011,38,TRUE,4
5943809,IRI,Hopetown 10A,2011,0,TRUE,4
5943813,IRI,Quaee 7,2011,91,TRUE,4
5943815,IRI,Kippase 2,2011,211,TRUE,4
5943816,IRI,Quatsino Subdivision 18,2011,214,TRUE,4
5943817,IRI,Thomas Point 5,2011,0,TRUE,4
5943836,IRI,Hope Island 1,2011,15,TRUE,4
5943837,IRI,Alert Bay,2011,537,TRUE,4
5945006,RDA,Central Coast A,2011,119,FALSE,3
5945006,RDA,Central Coast A,2011,10,FALSE,4
5945010,RDA,Central Coast C,2011,477,FALSE,3
5945010,RDA,Central Coast C,2011,0,FALSE,4
5945012,RDA,Central Coast D,2011,384,FALSE,3
5945014,RDA,Central Coast E,2011,95,FALSE,3
5945801,IRI,Bella Bella 1,2011,1095,TRUE,3
5945802,IRI,Bella Coola 1,2011,852,TRUE,3
5945803,IRI,Katit 1,2011,63,TRUE,3
5947007,DM,Port Edward,2011,544,FALSE,1
5947012,CY,Prince Rupert,2011,12508,FALSE,1
5947016,RDA,Skeena-Queen Charlotte A,2011,29,FALSE,1
5947021,RDA,Skeena-Queen Charlotte C,2011,147,FALSE,1
5947023,VL,Masset,2011,884,FALSE,2
5947026,VL,Queen Charlotte,2011,944,FALSE,2
5947027,RDA,Skeena-Queen Charlotte D,2011,524,FALSE,2
5947030,VL,Port Clements,2011,378,FALSE,2
5947032,RDA,Skeena-Queen Charlotte E,2011,317,FALSE,2
5947803,IRI,Masset 1,2011,614,TRUE,2
5947804,IRI,Skidegate 1,2011,709,TRUE,2
5947806,IRI,Kulkayu (Hartley Bay) 4,2011,20,TRUE,1
5947807,IRI,Dolphin Island 1,2011,405,TRUE,1
5947809,IRI,Lax Kw'alaams 1,2011,678,TRUE,1
5947810,IRI,S1/2 Tsimpsean 2,2011,83,TRUE,1
5949005,DM,Kitimat,2011,8335,FALSE,1
5949011,CY,Terrace,2011,11486,FALSE,1
5949013,RDA,Kitimat-Stikine C (Part 1),2011,2363,FALSE,1
5949018,RDA,Kitimat-Stikine E,2011,3988,FALSE,1
5949020,RDA,Kitimat-Stikine C (Part 2),2011,3,FALSE,1
5949020,RDA,Kitimat-Stikine C (Part 2),2011,1,FALSE,3
5949028,RDA,Kitimat-Stikine B,2011,58,FALSE,1
5949032,DM,Stewart,2011,30,FALSE,1
5949035,NL,Nisga'a,2011,707,TRUE,1
5949039,RDA,Kitimat-Stikine A,2011,6,FALSE,1
5949802,IRI,Kitasoo 1,2011,322,TRUE,3
5949803,IRI,Kitamaat 2,2011,514,TRUE,1
5949804,IRI,Kitsumkaylum 1,2011,302,TRUE,1
5949805,IRI,Kshish 4,2011,0,TRUE,1
5949807,IRI,Kulspai 6,2011,95,TRUE,1
5949844,IRI,Kitselas 1,2011,220,TRUE,1
5951031,RDA,Bulkley-Nechako E,2011,1,FALSE,1
5951031,RDA,Bulkley-Nechako E,2011,18,FALSE,3
5951051,RDA,Bulkley-Nechako A,2011,453,FALSE,1
5951053,RDA,Bulkley-Nechako G,2011,1,FALSE,1
5909014,RDA,Fraser Valley A,2016,1,FALSE,6
5909016,RDA,Fraser Valley B,2016,15,FALSE,6
5909020,CY,Chilliwack,2016,83880,FALSE,6
5909027,VL,Harrison Hot Springs,2016,1471,FALSE,6
5909032,DM,Kent,2016,6046,FALSE,6
5909034,RDA,Fraser Valley D,2016,1336,FALSE,6
5909035,RDA,Fraser Valley H,2016,1847,FALSE,6
5909036,RDA,Fraser Valley E,2016,1536,FALSE,6
5909048,RDA,Fraser Valley C,2016,1026,FALSE,6
5909052,CY,Abbotsford,2016,141473,FALSE,6
5909056,DM,Mission,2016,38902,FALSE,6
5909060,RDA,Fraser Valley F,2016,1299,FALSE,6
5909062,RDA,Fraser Valley G,2016,1778,FALSE,6
5909807,IRI,Ohamil 1,2016,90,TRUE,6
5909810,IRI,Lukseetsissum 9,2016,14,TRUE,6
5909821,IRI,Kwawkwawapilt 6,2016,324,TRUE,6
5909824,IRI,Skwah 4,2016,192,TRUE,6
5909825,IRI,Skwali 3,2016,10,TRUE,6
