csd_id,csd_name,year,area_sq_km,population,unemp_rate,med_income
5957802,Unnamed 10 (IRI),2006,4.72166,227,7.7,0
5957803,Five Mile Point  3 (IRI),2006,11.08707,95,20,0
5957804,Good Hope Lake (S-É),2006,0.64969,32,NA,NA
5957805,Tahltan 1 (IRI),2006,1.72865,0,NA,NA
5957813,Lower Post (S-É),2006,0.17704,113,18.2,0
5957814,Liard River 3 (IRI),2006,2.92305,0,NA,NA
5959005,Fort Nelson (T),2006,13.39672,4514,6,83188
5959011,Northern Rockies A (RDA),2006,51101.69755,1079,6.7,88773
5959013,Northern Rockies B (RDA),2006,35147.52837,109,14.3,0
5959805,Fontas 1 (IRI),2006,0.09231,0,NA,NA
5959806,Fort Nelson 2 (IRI),2006,96.66397,359,20,25280
5959809,Kahntah 3 (IRI),2006,0.14752,0,NA,NA
5959810,Prophet River 4 (IRI),2006,4.58382,86,NA,NA
5901003,Elkford (DM),2011,110.22743,2523,4.2,110546
5901006,Sparwood (DM),2011,193.22527,3667,5.3,85778
5901012,Fernie (CY),2011,15.6031,4448,3.7,80358
5901017,East Kootenay A (RDA),2011,4629.8441,1899,9.6,65184
5901019,East Kootenay B (RDA),2011,2857.6666,1746,5.5,69176
5901022,Cranbrook (CY),2011,32.09258,19319,7.2,57700
5901028,Kimberley (CY),2011,60.90053,6652,9.2,57940
5901035,East Kootenay C (RDA),2011,4572.2659,5713,6.9,80663
5901037,East Kootenay E (RDA),2011,4297.85059,1634,7.9,64416
5901039,Invermere (DM),2011,12.00838,2955,11.7,70917
5901040,Radium Hot Springs (VL),2011,6.38457,777,10,46163
5901043,Canal Flats (VL),2011,13.76215,715,3.3,75558
5901046,East Kootenay F (RDA),2011,6172.8436600000005,2635,5.8,74207
5901048,East Kootenay G (RDA),2011,4706.51017,1412,6.4,65998
5901801,Tobacco Plains 2 (IRI),2011,42.2509,57,25,NA
5901802,Isidore's Ranch 4 (IRI),2011,2.75636,0,NA,NA
5901803,Kootenay 1 (IRI),2011,76.83178,104,25,NA
5901804,Columbia Lake 3 (IRI),2011,36.19009,131,20,NA
5901805,Cassimayooks (Mayook) 5 (IRI),2011,0.61793,5,NA,NA
5901806,Shuswap (IRI),2011,10.81049,293,12.5,47902
5903004,Creston (T),2011,8.46591,5306,13.7,46077
5903010,Central Kootenay A (RDA),2011,1914.83951,2030,10.5,49938
5903011,Salmo (VL),2011,2.47961,1139,0,33822
5903013,Central Kootenay B (RDA),2011,1620.96585,4464,8.9,50513
5903015,Nelson (CY),2011,16.05647,10230,8.6,48077
5903017,Central Kootenay C (RDA),2011,774.24745,1372,5.4,59826
5903019,Slocan (VL),2011,0.93039,296,0,NA
5903023,Kaslo (VL),2011,2.8021,1026,16.2,38451
5903027,Silverton (VL),2011,0.8358,195,0,NA
5903032,New Denver (VL),2011,2.03911,504,0,43124
5903039,Central Kootenay D (RDA),2011,5988.184,1413,22,39268
5903041,Central Kootenay E (RDA),2011,878.57599,3781,11.9,46112
5903043,Central Kootenay F (RDA),2011,416.23786,3976,6.9,66893
5903045,Castlegar (CY),2011,22.79698,7816,8.9,54279
5903047,Central Kootenay G (RDA),2011,1522.85898,1597,11.8,45145
5903050,Nakusp (VL),2011,8.9233,1569,12.1,39148
5903052,Central Kootenay H (RDA),2011,3386.49491,4289,14.2,41420
5903056,Central Kootenay I (RDA),2011,113.62211,2570,7.2,54963
5903058,Central Kootenay J (RDA),2011,1808.06002,2996,13.2,73289
5903060,Central Kootenay K (RDA),2011,4647.13798,1759,17.5,55810
5903807,Creston 1 (IRI),2011,7.52841,113,28.6,NA
5905005,Fruitvale (VL),2011,2.70538,2016,6.1,63666
5905009,Montrose (VL),2011,1.46166,1030,10,78435
5905014,Trail (CY),2011,37.05639,7681,8.5,48085
5905018,Warfield (VL),2011,1.88775,1700,6,67958
5905023,Rossland (CY),2011,59.8219,3556,8.9,72610
5905026,Kootenay Boundary A (RDA),2011,244.08175,1845,9.1,77644
5905030,Kootenay Boundary B (RDA),2011,780.67483,1395,5.9,55501
5905032,Grand Forks (CY),2011,10.86955,3985,8.6,42380
5905037,Midway (VL),2011,12.57255,674,16.7,37122
5905042,Greenwood (CY),2011,2.419,708,21.9,24030
5905050,Kootenay Boundary C (RDA),2011,556.45915,1391,7,58286
5905052,Kootenay Boundary D (RDA),2011,2126.77762,3187,9.5,45959
5905054,Kootenay Boundary E (RDA),2011,4312.95643,1970,17.8,26226
5907005,Osoyoos (T),2011,10.37019,4845,6.7,49560
5907009,Keremeos (VL),2011,2.17667,1330,10,31269
5907014,Oliver (T),2011,6.02449,4824,8.9,46035
5907022,Okanagan-Similkameen A (RDA),2011,274.19756,1892,11,48163
5907024,Princeton (T),2011,10.82887,2724,11,39406
5907026,Okanagan-Similkameen B (RDA),2011,241.12484,1140,7.7,53379
5907028,Okanagan-Similkameen C (RDA),2011,447.61203,3473,11.1,48346
5907035,Summerland (DM),2011,76.94674,11280,8.9,56380
5907041,Penticton (CY),2011,46.6191,32877,9.2,43998
5907047,Okanagan-Similkameen D (RDA),2011,942.96981,5717,3.9,61773
5907049,Okanagan-Similkameen E (RDA),2011,544.69113,1844,4.9,62141
5907051,Okanagan-Similkameen F (RDA),2011,609.56231,2100,5.8,80408
5907053,Okanagan-Similkameen G (RDA),2011,2128.17481,2314,28.7,42640
5907055,Okanagan-Similkameen H (RDA),2011,4832.7928,1768,0,38229
5907801,Lower Similkameen 2 (IRI),2011,14.31961,50,0,NA
5907802,Osoyoos 1 (IRI),2011,130.59928,628,12.5,37405
5907803,Penticton 1 (IRI),2011,194.94141,1667,20.2,36887
5907805,Chopaka 7 & 8 (IRI),2011,17.30623,70,0,NA
5907806,Blind Creek 6 (IRI),2011,1.57933,25,NA,NA
5907807,Chuchuwayha 2 (IRI),2011,22.03706,76,25,NA
5907808,Alexis 9 (IRI),2011,1.87935,25,NA,NA
5907809,Ashnola 10 (IRI),2011,36.47303,73,33.3,NA
5909009,Hope (DM),2011,47.53816,5969,9.8,44138
5909014,Fraser Valley A (RDA),2011,2348.76001,442,11.8,41220
5909016,Fraser Valley B (RDA),2011,3111.44722,721,0,39218
5909020,Chilliwack (CY),2011,281.40136,77936,6.3,56513
5909027,Harrison Hot Springs (VL),2011,7.21791,1468,7.8,50670
5909032,Kent (DM),2011,199.64238,5664,6.7,57348
5909034,Fraser Valley D (RDA),2011,232.84135,1346,0,71879
5909036,Fraser Valley E (RDA),2011,772.03575,3358,10.6,53045
5909048,Fraser Valley C (RDA),2011,3928.66548,973,0,50162
5909052,Abbotsford (CY),2011,385.44797,133497,8.5,62350
5909056,Mission (DM),2011,260.16472,36426,6.9,65411
5909060,Fraser Valley F (RDA),2011,2124.76011,1303,2.2,73391
5909062,Fraser Valley G (RDA),2011,114.01359,1764,4.5,55370
5909804,Chawathil 4 (IRI),2011,5.45881,163,36.4,NA
5909805,Inkahtsaph 6 (IRI),2011,2.01831,0,NA,NA
5909806,Kopchitchin 2 (IRI),2011,1.48308,32,NA,NA
5909807,Ohamil 1 (IRI),2011,1.72792,77,0,NA
5909808,Puckatholetchin 11 (IRI),2011,2.37113,5,NA,NA
5909809,Saddle Rock 9 (IRI),2011,0.45236,0,NA,NA
5909810,Lukseetsissum 9 (IRI),2011,0.66176,21,NA,NA
5909812,Schkam 2 (IRI),2011,0.69387,132,40,NA
5909814,Skawahlook 1 (IRI),2011,0.50404,0,NA,NA
5909815,Speyum 3 (IRI),2011,1.66693,0,NA,NA
5909816,Spuzzum 1 (IRI),2011,1.33573,32,NA,NA
5909817,Tuckkwiowhum 1 (IRI),2011,0.39824,36,NA,NA
5909818,Yale Town 1 (IRI),2011,0.08597,10,NA,NA
5909819,Kahmoose 4 (IRI),2011,0.21613,88,33.3,NA
5909821,Kwawkwawapilt 6 (IRI),2011,0.71457,342,0,35093
5909824,Skwah 4 (IRI),2011,1.3461,216,29.4,NA
5909825,Skwali 3 (IRI),2011,1.37869,10,NA,NA
5909826,Skway 5 (IRI),2011,2.77424,98,0,NA
5909827,Soowahlie 14 (IRI),2011,4.73462,187,28.6,NA
5909830,Tzeachten 13 (IRI),2011,2.51999,1467,6.8,44834
5909831,Yakweakwioose 12 (IRI),2011,0.20739,39,NA,NA
5909832,Seabird Island (IRI),2011,16.77017,594,21.7,33806
5909833,Scowlitz 1 (IRI),2011,0.8833,10,NA,NA
5909834,Tseatah 2 (IRI),2011,1.03953,16,NA,NA
5909835,Aitchelitch 9 (IRI),2011,0.23164,18,NA,NA
5909836,Boston Bar 1A (IRI),2011,0.40754,0,NA,NA
5909837,Cheam 1 (IRI),2011,3.526,223,13.3,NA
5909838,Schelowat 1 (IRI),2011,0.96442,10,NA,NA
5909839,Chehalis 5 (IRI),2011,9.13517,537,21.7,39160
5909841,Stullawheets 8 (IRI),2011,0.5127,48,0,NA
5909842,Douglas 8 (IRI),2011,4.53506,10,NA,NA
5909843,Peters 1 (IRI),2011,1.14831,27,NA,NA
5909844,Popkum 1 (IRI),2011,1.44528,5,NA,NA
5909845,Skookumchuck 4 (IRI),2011,2.27113,94,28.6,NA
5909847,Bucktum 4 (IRI),2011,0.38065,5,NA,NA
5909848,Tipella 7 (IRI),2011,0.00336,26,NA,NA
5909849,Skwahla 2 (IRI),2011,0.12031,0,NA,NA
5909852,Paqulh (IRI),2011,0.27695,0,NA,NA
5909875,Q'alatkú7em (IRI),2011,0.30943,84,66.7,NA
5909876,Albert Flat 5 (IRI),2011,0.81895,15,NA,NA
5909877,Upper Sumas 6 (IRI),2011,2.60689,187,29.4,NA
5909878,Matsqui Main 2 (IRI),2011,1.54033,81,50,NA
5909879,Holachten 8 (IRI),2011,1.3503,316,14.8,38180
5909880,Lakahahmen 11 (IRI),2011,0.40835,185,30.8,NA
5909881,Skweahm 10 (IRI),2011,0.72008,292,0,52079
5909882,Squawkum Creek 3 (IRI),2011,1.66264,108,0,NA
5909883,Sachteen (IRI),2011,0.35506,5,NA,NA
5909884,Skowkale (IRI),2011,0.71574,795,13,42884
5909885,Squiaala (IRI),2011,1.46045,80,50,NA
5915001,Langley (DM),2011,314.76313,104177,6.1,76847
5915002,Langley (CY),2011,10.22199,25081,6.8,50231
5915004,Surrey (CY),2011,324.14162,468251,7.9,67702
5915007,White Rock (CY),2011,5.12413,19339,7,56946
5915011,Delta (DM),2011,196.58693,99863,6.3,80874
5915015,Richmond (CY),2011,151.74655,190473,7.1,60479
5915020,Greater Vancouver A (RDA),2011,868.39849,13035,9.3,36089
5915022,Vancouver (CY),2011,116.32627,603502,7.1,56113
5915025,Burnaby (CY),2011,91.95551,223218,7.4,56136
5915029,New Westminster (CY),2011,18.20297,65976,7.9,54664
5915034,Coquitlam (CY),2011,129.69683,126456,7.2,67787
5915036,Belcarra (VL),2011,5.46254,644,0,139673
5915038,Anmore (VL),2011,29.97659,2092,6.2,145286
5915039,Port Coquitlam (CY),2011,33.72652,56342,6.5,72563
5915043,Port Moody (CY),2011,26.33542,32975,7.1,79918
5915046,North Vancouver (DM),2011,163.39359,84412,6,87322
5915051,North Vancouver (CY),2011,11.85274,48196,6.1,59373
5915055,West Vancouver (DM),2011,88.75433,42694,7.1,84345
5915062,Bowen Island (IM),2011,50.53392,3402,3.4,94605
5915065,Lions Bay (VL),2011,2.53457,1318,5.1,106970
5915070,Pitt Meadows (CY),2011,95.98686,17736,6.1,73065
5915075,Maple Ridge (DM),2011,284.51005,76052,6.8,71078
5915801,Semiahmoo (IRI),2011,1.37134,108,0,NA
5915802,Tsawwassen (IRI),2011,6.54776,720,9.7,56945
5915803,Musqueam 2 (IRI),2011,3.19919,1569,11.8,58935
5915804,Coquitlam 2 (IRI),2011,0.82455,5,NA,NA
5915805,Coquitlam 1 (IRI),2011,0.02195,39,NA,NA
5915806,Burrard Inlet 3 (IRI),2011,1.05651,1472,7,69201
5915807,Mission 1 (IRI),2011,0.27764,574,21.7,36881
5915808,Capilano 5 (IRI),2011,1.79039,2700,10.1,32752
5915809,Barnston Island 3 (IRI),2011,0.58363,0,NA,NA
5915810,Musqueam 4 (IRI),2011,0.53308,5,NA,NA
5915811,Seymour Creek 2 (IRI),2011,0.49049,107,33.3,NA
5915813,Katzie 2 (IRI),2011,0.30729,0,NA,NA
5915816,McMillan Island 6 (IRI),2011,1.78376,68,0,NA
5915825,Matsqui 4 (IRI),2011,0.28012,498,0,37060
5915830,Katzie 1 (IRI),2011,0.4239,229,35,NA
5915835,Langley 5 (IRI),2011,1.30383,0,NA,NA
5915840,Whonnock 1 (IRI),2011,0.38846,0,NA,NA
5917005,North Saanich (DM),2011,37.22067,11089,3.5,89835
5917010,Sidney (T),2011,5.10787,11178,5.7,55687
5917015,Central Saanich (DM),2011,41.339,15936,4.5,77324
5917021,Saanich (DM),2011,106.95757,109752,5.7,68393
5917027,Capital F (RDA),2011,185.71145,10234,4.9,53523
5917029,Capital G (RDA),2011,190.82544,4868,6.1,52025
5917030,Oak Bay (DM),2011,10.45751,18015,5.9,80388
5917034,Victoria (CY),2011,19.47567,80017,7.3,45827
5917040,Esquimalt (DM),2011,7.05951,16209,6.7,52956
5917041,Colwood (CY),2011,17.66521,16093,4.9,82703
5917042,Metchosin (DM),2011,71.24409,4803,6.5,80834
5917044,Langford (CY),2011,40.89865,29228,5.8,69820
5917047,View Royal (T),2011,14.76393,9381,4.5,74519
5917049,Highlands (DM),2011,38.34127,2120,5,96805
5917052,Sooke (DM),2011,57.24146,11435,5.4,64867
5917054,Capital H (Part 1) (RDA),2011,224.38265,4173,4.7,67985
5917056,Capital H (Part 2) (RDA),2011,1284.94479,178,NA,NA
5917801,Cole Bay 3 (IRI),2011,2.81839,322,35,32395
5917802,Union Bay 4 (IRI),2011,0.28944,116,33.3,NA
5917803,East Saanich 2 (IRI),2011,2.69293,1709,9.7,45107
5917804,South Saanich 1 (IRI),2011,2.08866,818,24.6,41564
5917805,Galiano Island 9 (IRI),2011,0.24113,0,NA,NA
5917809,Becher Bay 1 (IRI),2011,2.6515,324,21.4,35264
5917811,Esquimalt (IRI),2011,0.21669,0,NA,NA
5917812,New Songhees 1A (IRI),2011,0.71011,1678,16.1,47155
5917815,Gordon River 2 (IRI),2011,1.13251,96,22.2,NA
5917819,T'Sou-ke (IRI),2011,0.74625,219,12,NA
5919008,North Cowichan (DM),2011,200.55775,28807,6.6,55979
5919012,Duncan (CY),2011,2.07074,4932,9.9,35703
5919013,Cowichan Valley D (RDA),2011,15.58408,2971,7.8,68917
5919015,Cowichan Valley G (RDA),2011,295.30971,2221,5.2,51925
5919016,Lake Cowichan (T),2011,9.73107,2974,8.6,44170
5919017,Cowichan Valley H (RDA),2011,83.51113,2332,4.8,55972
5919021,Ladysmith (T),2011,11.96909,7921,5.9,54413
5919033,Cowichan Valley F (RDA),2011,1844.46784,1649,6.4,53728
5919035,Cowichan Valley I (RDA),2011,541.09476,1111,16.7,35197
5919043,Cowichan Valley A (RDA),2011,49.31863,4393,5.1,74378
5919046,Cowichan Valley B (RDA),2011,313.19612,8127,6.8,78731
5919049,Cowichan Valley C (RDA),2011,22.70911,4796,7.5,71108
5919051,Cowichan Valley E (RDA),2011,135.52896,3854,6.2,74475
5919801,Halalt 2 (IRI),2011,1.23576,160,30.8,NA
5919802,Squaw-hay-one 11 (IRI),2011,0.32907,40,0,NA
5919803,Tsussie 6 (IRI),2011,0.13207,88,28.6,NA
5919804,Chemainus 13 (IRI),2011,11.73128,683,38.1,38346
5919808,Kil-pah-las 3 (IRI),2011,0.2182,0,NA,NA
5919809,Kuper Island 7 (IRI),2011,9.12133,446,30.4,19645
5919811,Shingle Point 4 (IRI),2011,0.40112,0,NA,NA
5919812,Cowichan Lake (IRI),2011,0.42524,33,NA,NA
5919814,Malachan 11 (IRI),2011,0.57046,162,30,NA
5919815,Malahat 11 (IRI),2011,2.45287,102,42.9,NA
5919816,Oyster Bay 12 (IRI),2011,1.22865,89,0,NA
5919817,Portier Pass 5 (IRI),2011,0.01901,0,NA,NA
5919818,Theik 2 (IRI),2011,0.33872,31,NA,NA
5919820,Est-Patrolas 4 (IRI),2011,0.32502,41,NA,NA
5919821,Tzart-Lam 5 (IRI),2011,0.08287,32,NA,NA
5919822,Cowichan (IRI),2011,23.90825,2337,40.7,39182
5921007,Nanaimo (CY),2011,93.35196,83810,9.2,52744
5921008,Lantzville (DM),2011,27.65696,3601,9.3,69426
5921010,Nanaimo A (RDA),2011,61.75262,6908,8.3,61420
5921014,Nanaimo B (RDA),2011,58.05015,4045,7.7,48133
5921016,Nanaimo C (RDA),2011,1114.29343,2834,9.6,70906
5921018,Parksville (CY),2011,14.5015,11977,8.9,50261
5921023,Qualicum Beach (T),2011,17.99213,8687,7,55445
5921030,Nanaimo E (RDA),2011,75.19589,5674,6.8,68463
5921032,Nanaimo F (RDA),2011,269.05525,7422,6.5,48519
5921034,Nanaimo G (RDA),2011,49.79051,7158,10.1,60726
5921036,Nanaimo H (RDA),2011,286.7591,3509,5.9,47404
5921804,Nanaimo Town 1 (IRI),2011,0.20198,377,20,35408
5921805,Nanoose (IRI),2011,0.72786,204,25,NA
5921806,Qualicum (IRI),2011,0.77866,81,20,NA
5921807,Nanaimo River (IRI),2011,2.29522,287,42.9,24001
5923008,Port Alberni (CY),2011,20.259,17743,11.1,44819
5923019,Ucluelet (DM),2011,6.76438,1627,8.3,51965
5923025,Tofino (DM),2011,10.4852,1876,3.7,53699
5923033,Alberni-Clayoquot B (RDA),2011,92.64921,456,0,50405
5923035,Alberni-Clayoquot D (RDA),2011,1529.77116,1701,7.1,53737
5923037,Alberni-Clayoquot E (RDA),2011,22.31626,2885,6.3,55151
5923039,Alberni-Clayoquot F (RDA),2011,187.2957,1916,7.4,50292
5923047,Alberni-Clayoquot A (RDA),2011,1676.14617,192,0,NA
5923049,Alberni-Clayoquot C (RDA),2011,3315.19409,433,0,65911
5923801,Ahahswinis 1 (IRI),2011,0.40799,160,42.9,NA
5923802,Alberni 2 (IRI),2011,0.54598,10,NA,NA
5923803,Anacla 12 (IRI),2011,0.92797,73,0,NA
5923804,Clakamucus 2 (IRI),2011,0.09704,0,NA,NA
5923805,Elhlateese 2 (IRI),2011,2.43291,19,NA,NA
5923806,Hesquiat 1 (IRI),2011,1.90282,5,NA,NA
5923807,Ittatsoo 1 (IRI),2011,0.69194,240,24,NA
5923808,Marktosis 15 (IRI),2011,1.20035,695,17.2,54828
5923809,Numukamis 1 (IRI),2011,7.03951,10,NA,NA
5923810,Macoah 1 (IRI),2011,0.43196,22,NA,NA
5923813,Opitsat 1 (IRI),2011,0.72037,156,0,NA
5923814,Sachsa 4 (IRI),2011,0.06911,0,NA,NA
5923816,Tsahaheh 1 (IRI),2011,4.28936,584,30.8,33888
5923822,Klehkoot 2 (IRI),2011,1.28367,10,NA,NA
5923823,Esowista 3 (IRI),2011,0.09625,176,23.1,NA
5923824,Refuge Cove 6 (IRI),2011,0.16641,72,28.6,NA
5923825,Tin Wis 11 (IRI),2011,0.13847,0,NA,NA
5924025,Gold River (VL),2011,11.36734,1267,12,60780
5924029,Zeballos (VL),2011,1.7976,125,0,NA
5924030,Tahsis (VL),2011,5.44248,316,0,27663
5924034,Campbell River (CY),2011,148.54879,31186,9.1,56362
5924039,Sayward (VL),2011,4.48815,317,13.8,60554
5924042,Strathcona D (Oyster Bay - Buttle Lake) (RDA),2011,1694.84609,4037,9.2,64265
5924048,Strathcona A (RDA),2011,7252.62766,807,5,68875
5924052,Strathcona B (RDA),2011,137.56559,1007,7.6,50173
5924054,Strathcona C (RDA),2011,9381.57946,2601,10.3,54417
5924803,Ahaminaquus 12 (IRI),2011,0.25896,0,NA,NA
5924804,Campbell River 11 (IRI),2011,1.14964,424,21.1,48783
5924805,Chenahkint 12 (IRI),2011,0.23745,0,NA,NA
5924806,Houpsitas 6 (IRI),2011,0.13529,182,25,NA
5924812,Quinsam 12 (IRI),2011,1.39787,246,20.7,NA
5924813,Village Island 1 (IRI),2011,0.54849,0,NA,NA
5924814,Yuquot 1 (IRI),2011,1.03523,10,NA,NA
5924817,Cape Mudge 10 (IRI),2011,4.94478,143,16.7,NA
5924818,Squirrel Cove 8 (IRI),2011,0.17075,0,NA,NA
5924820,Tork 7 (IRI),2011,2.62616,47,40,NA
5924833,Oclucje 7 (IRI),2011,0.12321,30,NA,NA
5924835,Tsa Xana 18 (IRI),2011,2.13462,234,40,NA
5924836,Ehatis 11 (IRI),2011,0.23115,70,0,NA
5924840,Homalco 9 (IRI),2011,0.56353,203,52.9,NA
5926005,Comox (T),2011,16.72445,13627,7.4,61029
5926010,Courtenay (CY),2011,29.66058,24099,11.1,50168
5926014,Cumberland (VL),2011,30.31495,3398,7.6,51809
5926021,Comox Valley A (RDA),2011,495.24755,6899,5.5,50650
5926022,Comox Valley B (Lazo North) (RDA),2011,56.79215,6939,8.9,62178
5926024,Comox Valley C (Puntledge - Black Creek) (RDA),2011,1109.34831,8325,8.3,64166
5926801,Comox 1 (IRI),2011,0.58199,251,30,NA
5926802,Pentledge 2 (IRI),2011,0.89529,0,NA,NA
5927008,Powell River (CY),2011,31.12407,13165,8,50850
5927010,Powell River A (RDA),2011,4038.31211,1008,1.9,39510
5927012,Powell River B (RDA),2011,157.51843,1488,7.6,55909
5927016,Powell River C (RDA),2011,706.42419,2014,8.9,52111
5927018,Powell River D (RDA),2011,301.97902,1053,7.9,34803
5927020,Powell River E (RDA),2011,73.13489,426,19.2,28160
5927802,Sliammon 1 (IRI),2011,8.14035,730,22.7,23370
5927806,Sechelt (Part) (IGD),2011,0.2494,22,NA,NA
5929005,Gibsons (T),2011,4.29357,4437,4.1,54088
5929011,Sechelt (DM),2011,38.99086,9291,7.8,56830
5929018,Sunshine Coast A (RDA),2011,1938.77266,2678,12.1,50132
5929022,Sunshine Coast B (RDA),2011,1294.6799,2675,6.4,61632
5929024,Sunshine Coast D (RDA),2011,144.46697,3244,7.6,53539
5929026,Sunshine Coast E (RDA),2011,21.60285,3482,5,65116
5929028,Sunshine Coast F (RDA),2011,381.49723,2015,7.4,63311
5929801,Chekwelp 26 (IRI),2011,0.13916,0,NA,NA
5929803,Sechelt (Part) (IGD),2011,10.87167,797,10.2,34952
5931006,Squamish (DM),2011,111.88859,17158,8.1,72751
5931012,Pemberton (VL),2011,11.02606,2369,8.4,69609
5931017,Squamish-Lillooet C (RDA),2011,5665.77536,1804,10.5,63432
5931020,Whistler (DM),2011,244.95074,9824,8.6,65757
5931021,Squamish-Lillooet D (RDA),2011,3098.66182,836,18,50092
5931026,Lillooet (DM),2011,29.50011,2322,17.3,41560
5931032,Squamish-Lillooet A (RDA),2011,3806.06162,224,0,NA
5931034,Squamish-Lillooet B (RDA),2011,3533.35513,359,10,55685
5931801,Cheakamus 11 (IRI),2011,18.92487,56,50,NA
5931802,Kowtain 17 (IRI),2011,0.28326,37,NA,NA
5931806,Seaichem 16 (IRI),2011,0.0286,53,0,NA
5931807,Stawamus 24 (IRI),2011,0.2578,97,20,NA
5931808,Waiwakum 14 (IRI),2011,0.12323,111,25,NA
5931809,Yekwaupsum 18 (IRI),2011,0.02444,23,NA,NA
5931812,Nesuch 3 (IRI),2011,5.41025,110,33.3,NA
5931813,Bridge River 1 (IRI),2011,39.43681,236,43.5,NA
5931814,Cayoosh Creek 1 (IRI),2011,1.80129,54,0,NA
5931815,Chilhil 6 (IRI),2011,2.68255,70,28.6,NA
5931816,Fountain  1 (IRI),2011,1.3777,130,27.3,NA
5931817,Fountain  3 (IRI),2011,2.9372,10,NA,NA
5931818,Fountain 10 (IRI),2011,0.96732,5,NA,NA
5931819,Fountain 11 (IRI),2011,0.22377,0,NA,NA
5931820,Fountain 12 (IRI),2011,0.29657,15,NA,NA
5931821,Lillooet 1 (IRI),2011,3.72395,222,26.1,NA
5931822,Fountain Creek 8 (IRI),2011,0.22646,5,NA,NA
5931823,McCartney's Flat 4 (IRI),2011,1.81186,32,0,NA
5931824,Seton Lake 5 (IRI),2011,0.05578,5,NA,NA
5931826,Necait 6 (IRI),2011,0.38036,16,NA,NA
5931827,Nesikep 6 (IRI),2011,6.07558,5,NA,NA
5931828,Pashilqua 2 (IRI),2011,3.13004,30,NA,NA
5931829,Pavilion 1 (IRI),2011,9.58114,51,0,NA
5931831,Slosh 1 (IRI),2011,7.91319,223,23.5,NA
5931832,Towinock 2 (IRI),2011,0.87955,5,NA,NA
5931833,Mission 5 (IRI),2011,0.26843,25,NA,NA
5931842,Fountain  1B (IRI),2011,0.8676,51,0,NA
5931843,Mount Currie (IRI),2011,23.2527,1306,31.4,28699
5931844,Nequatque (IRI),2011,2.11491,292,25,34383
5933006,Merritt (CY),2011,25.02209,7113,11.5,61890
5933008,Thompson-Nicola M (RDA),2011,3952.68304,1823,12.6,61223
5933012,Thompson-Nicola N (RDA),2011,2361.73086,749,14.1,69411
5933015,Lytton (VL),2011,7.16094,228,0,58835
5933019,Ashcroft (VL),2011,52.14919,1628,10.3,47109
5933024,Cache Creek (VL),2011,10.24967,1040,4.3,46889
5933028,Clinton (VL),2011,7.90254,636,0,46090
5933032,Thompson-Nicola E (Bonaparte Plateau) (RDA),2011,6792.57071,1074,14.5,45287
5933035,Logan Lake (DM),2011,330.14583,2073,6.8,48094
5933037,Thompson-Nicola I (Blue Sky Country) (RDA),2011,5787.35771,1256,3.3,55326
5933039,Thompson-Nicola J (Copper Desert Country) (RDA),2011,3378.75519,1560,6.4,62489
5933042,Kamloops (CY),2011,316.75726,85678,8.4,62598
5933044,Thompson-Nicola P (Rivers and the Peaks) (RDA),2011,1598.62614,3620,9.2,67152
5933045,Sun Peaks Mountain (VL),2011,40.86731,371,0,46331
5933054,Chase (VL),2011,4.43372,2495,5.7,45567
5933060,Thompson-Nicola L (RDA),2011,1948.33745,3049,7.3,65598
5933067,Clearwater (DM),2011,59.01007,2331,13.9,56672
5933068,Thompson-Nicola A (Wells Gray Country) (RDA),2011,7361.8348,1536,21.3,48328
5933070,Thompson-Nicola B (Thompson Headwaters) (RDA),2011,5177.78961,283,14.6,58303
5933072,Thompson-Nicola O (Lower North Thompson) (RDA),2011,5657.89879,1335,13.5,57827
5933074,Barriere (DM),2011,11.77842,1773,15.9,43577
5933801,Coldwater 1 (IRI),2011,18.75717,349,32.3,35410
5933802,Douglas Lake 3 (IRI),2011,95.45272,158,25,NA
5933803,Hamilton Creek 2 (IRI),2011,0.8087,0,NA,NA
5933805,Joeyaska 2 (IRI),2011,1.30219,44,0,NA
5933806,Nicola Lake 1 (IRI),2011,11.37435,144,35.7,NA
5933807,Nicola Mameet 1 (IRI),2011,46.26418,603,27.9,27698
5933808,Nooaitch 10 (IRI),2011,7.90148,127,30.8,NA
5933809,Paul's Basin 2 (IRI),2011,5.69618,36,0,NA
5933810,Chuchhraischin (IRI),2011,0.17588,0,NA,NA
5933811,Zoht 4 (IRI),2011,2.10678,25,NA,NA
5933812,Bonaparte 3 (IRI),2011,7.06066,138,28.6,NA
5933813,Halhalaeden (IRI),2011,1.6592,5,NA,NA
5933814,Canoe Creek 1 (IRI),2011,0.70462,97,70,NA
5933817,Skeetchestn (IRI),2011,80.43559,253,16,38008
5933819,High Bar 1 (IRI),2011,15.42296,5,NA,NA
5933821,Canoe Creek 2 (IRI),2011,15.7608,0,NA,NA
5933823,Kitzowit 20 (IRI),2011,0.12214,20,NA,NA
5933824,Skuppah 2A (IRI),2011,0.18663,0,NA,NA
5933825,Inklyuhkinatko 2 (IRI),2011,0.68862,41,40,NA
5933828,Basque 18 (IRI),2011,4.2997,5,NA,NA
5933829,Klahkamich 17 (IRI),2011,0.13295,52,40,NA
5933830,Klahkowit 5 (IRI),2011,1.14282,0,NA,NA
5933831,Kleetlekut 22 (IRI),2011,1.20642,5,NA,NA
5933832,Klickkumcheen 18 (IRI),2011,0.40993,87,22.2,NA
