layer_name,scenario_year,data_year
ss_cwbi_all,2006,2006
ss_cwbi_all,2007,2007
ss_cwbi_all,2008,2008
ss_cwbi_all,2009,2009
ss_cwbi_all,2010,2010
ss_cwbi_all,2011,2011
ss_cwbi_all,2012,2012
ss_cwbi_all,2013,2013
ss_cwbi_all,2014,2014
ss_cwbi_all,2015,2015
ss_cwbi_all,2016,2016
ss_cwbi_fn,2001,2001
ss_cwbi_fn,2002,2002
ss_cwbi_fn,2003,2003
ss_cwbi_fn,2004,2004
ss_cwbi_fn,2005,2005
ss_cwbi_fn,2006,2006
ss_cwbi_fn,2007,2007
ss_cwbi_fn,2008,2008
ss_cwbi_fn,2009,2009
ss_cwbi_fn,2010,2010
ss_cwbi_fn,2011,2011
ss_cwbi_fn,2012,2012
ss_cwbi_fn,2013,2013
ss_cwbi_fn,2014,2014
ss_cwbi_fn,2015,2015
ss_cwbi_fn,2016,2016
tr_park_visits,2001,2009
tr_park_visits,2002,2009
tr_park_visits,2003,2009
tr_park_visits,2004,2009
tr_park_visits,2005,2009
tr_park_visits,2006,2009
tr_park_visits,2007,2009
tr_park_visits,2008,2009
tr_park_visits,2009,2009
tr_park_visits,2010,2010
tr_park_visits,2011,2011
tr_park_visits,2012,2012
tr_park_visits,2013,2013
tr_park_visits,2014,2014
tr_park_visits,2015,2014
tr_park_visits,2016,2014
tr_vis_ctr_visits,2001,2007
tr_vis_ctr_visits,2002,2007
tr_vis_ctr_visits,2003,2007
tr_vis_ctr_visits,2004,2007
tr_vis_ctr_visits,2005,2007
tr_vis_ctr_visits,2006,2007
tr_vis_ctr_visits,2007,2007
tr_vis_ctr_visits,2008,2008
tr_vis_ctr_visits,2009,2009
tr_vis_ctr_visits,2010,2010
tr_vis_ctr_visits,2011,2011
tr_vis_ctr_visits,2012,2012
tr_vis_ctr_visits,2013,2013
tr_vis_ctr_visits,2014,2014
tr_vis_ctr_visits,2015,2015
tr_vis_ctr_visits,2016,2016
