am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score,cat_ts,cat_ts_score,yr_ts
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1975
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1976
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1977
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1978
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1979
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1980
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1981
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1982
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1983
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1984
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1985
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1986
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1987
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1988
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1989
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1990
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1991
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1992
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1993
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1994
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1995
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1996
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1997
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1998
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,1999
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2000
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2001
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2002
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2003
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2004
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2005
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2006
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2007
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2008
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2009
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2010
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2011
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2012
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2013
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2014
NA,NA,Cygnus buccinator,22679859,Increasing,LC,BOTW,22679859,NA,iucn-bli,0.2,0.5,G4,"S4B,S5N",0.2,0.2,0,LC,0.2,2015
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1965
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1966
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1967
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1968
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1969
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1970
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1971
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1972
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1973
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1974
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1975
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1976
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1977
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1978
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1979
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1980
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1981
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1982
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1983
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1984
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1985
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1986
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1987
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1988
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1989
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1990
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1991
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1992
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1993
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1994
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1995
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1996
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1997
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1998
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,1999
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2000
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2001
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2002
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2003
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2004
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2005
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2006
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2007
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2008
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2009
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2010
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2011
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2012
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2013
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2014
NA,NA,Anser albifrons,22679881,Unknown,LC,BOTW,22679881,NA,iucn-bli,0.2,NA,G5,S4M,0,0.2,0,LC,0.2,2015
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1965
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1965
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1965
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1966
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1966
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1966
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1967
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1967
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1967
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1968
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1968
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1968
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1969
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1969
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1969
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1970
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1970
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1970
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1971
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1971
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1971
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1972
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1972
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1972
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1973
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1973
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1973
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1974
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1974
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1974
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1975
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1975
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1975
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1976
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1976
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1976
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1977
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1977
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1977
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1978
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1978
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1978
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1979
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1979
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1979
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1980
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1980
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1980
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1981
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1981
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1981
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1982
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1982
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1982
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1983
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1983
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1983
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1984
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1984
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1984
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1985
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1985
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1985
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1986
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1986
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1986
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1987
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1987
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1987
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1988
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1988
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1988
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1989
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1989
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1989
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1990
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1990
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1990
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1991
NA,NA,Anser caerulescens caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1991
NA,NA,Chen caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0.2,0.5,G5,S4M,0,0.2,0,LC,0.2,1991
NA,NA,Anser caerulescens,22679896,Increasing,LC,BOTW,22679896,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0,LC,0,1992
