year,rgn_id,taxonkey,taxonsciname,taxoncomname,rgn_taxon_total,rgn_total
1982,6,600256,Thaleichthys pacificus,Eulachon,1.05,9975.82
1982,6,600308,Gadus macrocephalus,Pacific cod,4.74,9975.82
1982,6,600509,Ophiodon elongatus,Lingcod,55.75,9975.82
1982,6,600512,Anoplopoma fimbria,Sablefish,2.19,9975.82
1982,6,600514,Hippoglossus stenolepis,Pacific halibut,5.57,9975.82
1982,6,600517,Atheresthes stomias,Arrowtooth flounder,28.07,9975.82
1982,6,601520,Clupea pallasii pallasii,Pacific herring,356.61,9975.82
1982,6,690064,Saxidomus gigantea,Butter clam,75.22,9975.82
1982,6,690115,Cancer magister,Dungeness crab,62.63,9975.82
1982,6,690284,Panopea abrupta,Pacific geoduck,427.99,9975.82
1982,7,100039,Marine fishes not identified,Marine fishes nei,10382.08,76242.55
1982,7,100239,Marine groundfishes not identified,Groundfishes,2892.08,76242.55
1982,7,290004,Bivalvia,Clams,711.11,76242.55
1982,7,300061,Pleuronectiformes,Flatfishes,893.9,76242.55
1982,7,390013,Decapoda,"Crabs, lobsters, shrimps",866.44,76242.55
1982,7,400019,Rajidae,Stingrays,196.56,76242.55
1982,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",98.53,76242.55
1982,7,490097,Brachyura,Marine crabs,533.55,76242.55
1982,7,490143,Ostreidae,True oysters,123.83,76242.55
1982,7,590269,Tresus,Gaper clams,11.58,76242.55
1982,7,600239,Oncorhynchus mykiss,Rainbow trout,4.14,76242.55
1982,7,600240,Oncorhynchus gorbuscha,Pink salmon,271.69,76242.55
1982,7,600241,Oncorhynchus keta,Chum salmon,1105.83,76242.55
1982,7,600243,Oncorhynchus nerka,Sockeye salmon,36803.21,76242.55
1982,7,600244,Oncorhynchus tshawytscha,Chinook salmon,558.61,76242.55
1982,7,600245,Oncorhynchus kisutch,Coho salmon,687.87,76242.55
1982,7,600255,Hypomesus pretiosus,Surf smelt,0.3,76242.55
1982,7,600256,Thaleichthys pacificus,Eulachon,10.129999999999999,76242.55
1982,7,600308,Gadus macrocephalus,Pacific cod,791.54,76242.55
1982,7,600318,Theragra chalcogramma,Alaska pollock,302.93,76242.55
1982,7,600509,Ophiodon elongatus,Lingcod,554.06,76242.55
1982,7,600512,Anoplopoma fimbria,Sablefish,1027.94,76242.55
1982,7,600514,Hippoglossus stenolepis,Pacific halibut,885.9000000000001,76242.55
1982,7,600517,Atheresthes stomias,Arrowtooth flounder,14.53,76242.55
1982,7,601520,Clupea pallasii pallasii,Pacific herring,16292.7,76242.55
1982,7,690284,Panopea abrupta,Pacific geoduck,221.51,76242.55
1982,8,100039,Marine fishes not identified,Marine fishes nei,1659.16,6013.4800000000005
1982,8,100239,Marine groundfishes not identified,Groundfishes,381.01,6013.4800000000005
1982,8,290004,Bivalvia,Clams,1.07,6013.4800000000005
1982,8,300061,Pleuronectiformes,Flatfishes,11.8,6013.4800000000005
1982,8,390013,Decapoda,"Crabs, lobsters, shrimps",0.29,6013.4800000000005
1982,8,400019,Rajidae,Stingrays,2.1,6013.4800000000005
1982,8,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",3.24,6013.4800000000005
1982,8,490097,Brachyura,Marine crabs,1.48,6013.4800000000005
1982,8,490143,Ostreidae,True oysters,38.57,6013.4800000000005
1982,8,590269,Tresus,Gaper clams,7.05,6013.4800000000005
1982,8,600239,Oncorhynchus mykiss,Rainbow trout,4.46,6013.4800000000005
1982,8,600240,Oncorhynchus gorbuscha,Pink salmon,224.13,6013.4800000000005
1982,8,600241,Oncorhynchus keta,Chum salmon,848.0400000000001,6013.4800000000005
1982,8,600243,Oncorhynchus nerka,Sockeye salmon,897.51,6013.4800000000005
1982,8,600244,Oncorhynchus tshawytscha,Chinook salmon,467.34,6013.4800000000005
1982,8,600245,Oncorhynchus kisutch,Coho salmon,581.88,6013.4800000000005
1982,8,600255,Hypomesus pretiosus,Surf smelt,0.2,6013.4800000000005
1982,8,600256,Thaleichthys pacificus,Eulachon,0.5,6013.4800000000005
1982,8,600308,Gadus macrocephalus,Pacific cod,45.8,6013.4800000000005
1982,8,600318,Theragra chalcogramma,Alaska pollock,0.53,6013.4800000000005
1982,8,600509,Ophiodon elongatus,Lingcod,201.23999999999998,6013.4800000000005
1982,8,600512,Anoplopoma fimbria,Sablefish,20.12,6013.4800000000005
1982,8,600514,Hippoglossus stenolepis,Pacific halibut,57.58,6013.4800000000005
1982,8,600517,Atheresthes stomias,Arrowtooth flounder,19.04,6013.4800000000005
1982,8,601520,Clupea pallasii pallasii,Pacific herring,355.24,6013.4800000000005
1982,8,690064,Saxidomus gigantea,Butter clam,6.89,6013.4800000000005
1982,8,690115,Cancer magister,Dungeness crab,25.85,6013.4800000000005
1982,8,690284,Panopea abrupta,Pacific geoduck,151.36,6013.4800000000005
1983,1,100039,Marine fishes not identified,Marine fishes nei,9591.77,38958.62
1983,1,100239,Marine groundfishes not identified,Groundfishes,1691.53,38958.62
1983,1,190195,Mollusca,"Clams, seasnails, squids, octopuses",61.29,38958.62
1983,1,290004,Bivalvia,Clams,5.43,38958.62
1983,1,300061,Pleuronectiformes,Flatfishes,24.55,38958.62
1983,1,390013,Decapoda,"Crabs, lobsters, shrimps",0.74,38958.62
1983,1,400019,Rajidae,Stingrays,5.3,38958.62
1983,1,400416,Scombridae,"Mackerels, tunas, bonitos",4.04,38958.62
1983,1,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",11.290000000000001,38958.62
1983,1,490097,Brachyura,Marine crabs,3.69,38958.62
1983,1,490143,Ostreidae,True oysters,197.87,38958.62
1983,1,590269,Tresus,Gaper clams,1.52,38958.62
1983,1,600239,Oncorhynchus mykiss,Rainbow trout,20.9,38958.62
1983,1,600240,Oncorhynchus gorbuscha,Pink salmon,14008.83,38958.62
1983,1,600241,Oncorhynchus keta,Chum salmon,1495.38,38958.62
1983,1,600243,Oncorhynchus nerka,Sockeye salmon,2252.26,38958.62
1983,1,600244,Oncorhynchus tshawytscha,Chinook salmon,2288.15,38958.62
1983,1,600245,Oncorhynchus kisutch,Coho salmon,3201.64,38958.62
1983,1,600255,Hypomesus pretiosus,Surf smelt,0.94,38958.62
1983,1,600256,Thaleichthys pacificus,Eulachon,1.93,38958.62
1983,1,600308,Gadus macrocephalus,Pacific cod,111.9,38958.62
1983,1,600318,Theragra chalcogramma,Alaska pollock,1.16,38958.62
1983,1,600509,Ophiodon elongatus,Lingcod,557.17,38958.62
1983,1,600512,Anoplopoma fimbria,Sablefish,49.26,38958.62
1983,1,600514,Hippoglossus stenolepis,Pacific halibut,153.69,38958.62
1983,1,600517,Atheresthes stomias,Arrowtooth flounder,47.48,38958.62
1983,1,601520,Clupea pallasii pallasii,Pacific herring,2163.69,38958.62
1983,1,690064,Saxidomus gigantea,Butter clam,220.1,38958.62
1983,1,690115,Cancer magister,Dungeness crab,99.47,38958.62
1983,1,690284,Panopea abrupta,Pacific geoduck,685.65,38958.62
1983,2,100039,Marine fishes not identified,Marine fishes nei,24798.44,110194.71
1983,2,100239,Marine groundfishes not identified,Groundfishes,4376.18,110194.71
1983,2,190195,Mollusca,"Clams, seasnails, squids, octopuses",249.23,110194.71
1983,2,290004,Bivalvia,Clams,102.47,110194.71
1983,2,300061,Pleuronectiformes,Flatfishes,1421.2,110194.71
1983,2,390013,Decapoda,"Crabs, lobsters, shrimps",102.41,110194.71
1983,2,400019,Rajidae,Stingrays,341.23,110194.71
1983,2,400416,Scombridae,"Mackerels, tunas, bonitos",13.88,110194.71
1983,2,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",272.45,110194.71
1983,2,490097,Brachyura,Marine crabs,158.66,110194.71
1983,2,490143,Ostreidae,True oysters,1013.18,110194.71
1983,2,590269,Tresus,Gaper clams,4.13,110194.71
1983,2,600239,Oncorhynchus mykiss,Rainbow trout,37.18000000000001,110194.71
1983,2,600240,Oncorhynchus gorbuscha,Pink salmon,34523.18,110194.71
1983,2,600241,Oncorhynchus keta,Chum salmon,3839.69,110194.71
1983,2,600243,Oncorhynchus nerka,Sockeye salmon,5777.71,110194.71
1983,2,600244,Oncorhynchus tshawytscha,Chinook salmon,5089.3,110194.71
1983,2,600245,Oncorhynchus kisutch,Coho salmon,7993.72,110194.71
1983,2,600255,Hypomesus pretiosus,Surf smelt,2.58,110194.71
1983,2,600256,Thaleichthys pacificus,Eulachon,3.53,110194.71
1983,2,600308,Gadus macrocephalus,Pacific cod,2107.74,110194.71
1983,2,600318,Theragra chalcogramma,Alaska pollock,869.3899999999999,110194.71
1983,2,600509,Ophiodon elongatus,Lingcod,2502.36,110194.71
1983,2,600512,Anoplopoma fimbria,Sablefish,2153.1,110194.71
1983,2,600514,Hippoglossus stenolepis,Pacific halibut,2537.37,110194.71
1983,2,600517,Atheresthes stomias,Arrowtooth flounder,105.42,110194.71
1983,2,601520,Clupea pallasii pallasii,Pacific herring,6655.88,110194.71
1983,2,690064,Saxidomus gigantea,Butter clam,831.18,110194.71
1983,2,690115,Cancer magister,Dungeness crab,618.94,110194.71
1983,2,690284,Panopea abrupta,Pacific geoduck,1692.98,110194.71
1983,3,100039,Marine fishes not identified,Marine fishes nei,8016.91,31237.38
1983,3,100239,Marine groundfishes not identified,Groundfishes,1413.92,31237.38
1983,3,190195,Mollusca,"Clams, seasnails, squids, octopuses",100.9,31237.38
1983,3,290004,Bivalvia,Clams,24.27,31237.38
1983,3,300061,Pleuronectiformes,Flatfishes,275.45000000000005,31237.38
1983,3,390013,Decapoda,"Crabs, lobsters, shrimps",15.209999999999999,31237.38
1983,3,400019,Rajidae,Stingrays,60.53,31237.38
1983,3,400416,Scombridae,"Mackerels, tunas, bonitos",6.2,31237.38
1983,3,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",110.31,31237.38
1983,3,490097,Brachyura,Marine crabs,23.86,31237.38
1983,3,490143,Ostreidae,True oysters,266.0,31237.38
1983,3,590269,Tresus,Gaper clams,2.08,31237.38
1983,3,600239,Oncorhynchus mykiss,Rainbow trout,16.11,31237.38
1983,3,600240,Oncorhynchus gorbuscha,Pink salmon,7961.46,31237.38
1983,3,600241,Oncorhynchus keta,Chum salmon,1081.72,31237.38
1983,3,600243,Oncorhynchus nerka,Sockeye salmon,2272.79,31237.38
1983,3,600244,Oncorhynchus tshawytscha,Chinook salmon,1640.98,31237.38
1983,3,600245,Oncorhynchus kisutch,Coho salmon,2343.7599999999998,31237.38
1983,3,600255,Hypomesus pretiosus,Surf smelt,0.8,31237.38
1983,3,600256,Thaleichthys pacificus,Eulachon,2.36,31237.38
1983,3,600308,Gadus macrocephalus,Pacific cod,362.8,31237.38
1983,3,600318,Theragra chalcogramma,Alaska pollock,217.95999999999998,31237.38
1983,3,600509,Ophiodon elongatus,Lingcod,823.48,31237.38
1983,3,600512,Anoplopoma fimbria,Sablefish,322.18,31237.38
1983,3,600514,Hippoglossus stenolepis,Pacific halibut,568.52,31237.38
1983,3,600517,Atheresthes stomias,Arrowtooth flounder,48.65,31237.38
1983,3,601520,Clupea pallasii pallasii,Pacific herring,2404.3,31237.38
1983,3,690064,Saxidomus gigantea,Butter clam,263.31,31237.38
1983,3,690115,Cancer magister,Dungeness crab,44.31,31237.38
1983,3,690284,Panopea abrupta,Pacific geoduck,546.25,31237.38
1983,4,100039,Marine fishes not identified,Marine fishes nei,6158.11,31755.670000000002
1983,4,100239,Marine groundfishes not identified,Groundfishes,1086.1100000000001,31755.670000000002
1983,4,190195,Mollusca,"Clams, seasnails, squids, octopuses",49.87,31755.670000000002
1983,4,290004,Bivalvia,Clams,28.64,31755.670000000002
1983,4,300061,Pleuronectiformes,Flatfishes,311.18,31755.670000000002
1983,4,390013,Decapoda,"Crabs, lobsters, shrimps",23.64,31755.670000000002
1983,4,400019,Rajidae,Stingrays,64.72,31755.670000000002
1983,4,400416,Scombridae,"Mackerels, tunas, bonitos",4.21,31755.670000000002
1983,4,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",128.13,31755.670000000002
1983,4,490097,Brachyura,Marine crabs,45.65,31755.670000000002
1983,4,490143,Ostreidae,True oysters,358.22,31755.670000000002
1983,4,590269,Tresus,Gaper clams,3.69,31755.670000000002
1983,4,600239,Oncorhynchus mykiss,Rainbow trout,18.23,31755.670000000002
1983,4,600240,Oncorhynchus gorbuscha,Pink salmon,8871.04,31755.670000000002
1983,4,600241,Oncorhynchus keta,Chum salmon,1330.82,31755.670000000002
1983,4,600243,Oncorhynchus nerka,Sockeye salmon,1165.63,31755.670000000002
1983,4,600244,Oncorhynchus tshawytscha,Chinook salmon,1753.35,31755.670000000002
1983,4,600245,Oncorhynchus kisutch,Coho salmon,2867.5099999999998,31755.670000000002
1983,4,600255,Hypomesus pretiosus,Surf smelt,1.08,31755.670000000002
1983,4,600256,Thaleichthys pacificus,Eulachon,1.53,31755.670000000002
1983,4,600308,Gadus macrocephalus,Pacific cod,1016.49,31755.670000000002
1983,4,600318,Theragra chalcogramma,Alaska pollock,324.44,31755.670000000002
1983,4,600509,Ophiodon elongatus,Lingcod,1860.5700000000002,31755.670000000002
1983,4,600512,Anoplopoma fimbria,Sablefish,614.69,31755.670000000002
1983,4,600514,Hippoglossus stenolepis,Pacific halibut,1270.8899999999999,31755.670000000002
1983,4,600517,Atheresthes stomias,Arrowtooth flounder,35.94,31755.670000000002
1983,4,601520,Clupea pallasii pallasii,Pacific herring,1333.68,31755.670000000002
1983,4,690064,Saxidomus gigantea,Butter clam,248.01,31755.670000000002
1983,4,690115,Cancer magister,Dungeness crab,61.98,31755.670000000002
1983,4,690284,Panopea abrupta,Pacific geoduck,717.62,31755.670000000002
1983,5,100039,Marine fishes not identified,Marine fishes nei,15737.43,46185.58
1983,5,100239,Marine groundfishes not identified,Groundfishes,2776.55,46185.58
1983,5,190195,Mollusca,"Clams, seasnails, squids, octopuses",173.35,46185.58
1983,5,290004,Bivalvia,Clams,86.2,46185.58
1983,5,300061,Pleuronectiformes,Flatfishes,36.12,46185.58
1983,5,390013,Decapoda,"Crabs, lobsters, shrimps",96.00999999999999,46185.58
1983,5,400019,Rajidae,Stingrays,7.73,46185.58
1983,5,400416,Scombridae,"Mackerels, tunas, bonitos",11.74,46185.58
1983,5,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",20.78,46185.58
1983,5,490097,Brachyura,Marine crabs,145.47,46185.58
1983,5,490143,Ostreidae,True oysters,339.36,46185.58
1983,5,590269,Tresus,Gaper clams,6.03,46185.58
1983,5,600239,Oncorhynchus mykiss,Rainbow trout,28.020000000000003,46185.58
1983,5,600240,Oncorhynchus gorbuscha,Pink salmon,10113.32,46185.58
1983,5,600241,Oncorhynchus keta,Chum salmon,1706.79,46185.58
1983,5,600243,Oncorhynchus nerka,Sockeye salmon,2392.88,46185.58
1983,5,600244,Oncorhynchus tshawytscha,Chinook salmon,2200.94,46185.58
1983,5,600245,Oncorhynchus kisutch,Coho salmon,3858.2799999999997,46185.58
1983,5,600255,Hypomesus pretiosus,Surf smelt,1.52,46185.58
1983,5,600256,Thaleichthys pacificus,Eulachon,3.4,46185.58
1983,5,600308,Gadus macrocephalus,Pacific cod,193.84,46185.58
1983,5,600318,Theragra chalcogramma,Alaska pollock,4.81,46185.58
1983,5,600509,Ophiodon elongatus,Lingcod,1415.24,46185.58
1983,5,600512,Anoplopoma fimbria,Sablefish,89.77,46185.58
1983,5,600514,Hippoglossus stenolepis,Pacific halibut,257.02,46185.58
1983,5,600517,Atheresthes stomias,Arrowtooth flounder,40.86,46185.58
1983,5,601520,Clupea pallasii pallasii,Pacific herring,3358.44,46185.58
1983,5,690064,Saxidomus gigantea,Butter clam,59.08,46185.58
1983,5,690115,Cancer magister,Dungeness crab,39.86,46185.58
1983,5,690284,Panopea abrupta,Pacific geoduck,984.74,46185.58
1983,6,100039,Marine fishes not identified,Marine fishes nei,3326.77,12733.8
1983,6,100239,Marine groundfishes not identified,Groundfishes,586.51,12733.8
1983,6,190195,Mollusca,"Clams, seasnails, squids, octopuses",12.12,12733.8
1983,6,290004,Bivalvia,Clams,0.28,12733.8
1983,6,300061,Pleuronectiformes,Flatfishes,1.29,12733.8
1983,6,390013,Decapoda,"Crabs, lobsters, shrimps",0.03,12733.8
1983,6,400019,Rajidae,Stingrays,0.28,12733.8
1983,6,400416,Scombridae,"Mackerels, tunas, bonitos",1.34,12733.8
1983,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",0.92,12733.8
1983,6,490097,Brachyura,Marine crabs,0.11,12733.8
1983,6,490143,Ostreidae,True oysters,26.08,12733.8
1983,6,590269,Tresus,Gaper clams,2.33,12733.8
1983,6,600239,Oncorhynchus mykiss,Rainbow trout,11.92,12733.8
1983,6,600240,Oncorhynchus gorbuscha,Pink salmon,4135.46,12733.8
1983,6,600241,Oncorhynchus keta,Chum salmon,693.62,12733.8
1983,6,600243,Oncorhynchus nerka,Sockeye salmon,328.52,12733.8
1983,6,600244,Oncorhynchus tshawytscha,Chinook salmon,945.4399999999999,12733.8
1983,6,600245,Oncorhynchus kisutch,Coho salmon,1557.25,12733.8
1983,6,600255,Hypomesus pretiosus,Surf smelt,0.6,12733.8
1983,6,600256,Thaleichthys pacificus,Eulachon,0.82,12733.8
1983,6,600308,Gadus macrocephalus,Pacific cod,4.67,12733.8
1983,6,600509,Ophiodon elongatus,Lingcod,51.39,12733.8
1983,6,600512,Anoplopoma fimbria,Sablefish,2.47,12733.8
1983,6,600514,Hippoglossus stenolepis,Pacific halibut,5.94,12733.8
1983,6,600517,Atheresthes stomias,Arrowtooth flounder,16.68,12733.8
1983,6,601520,Clupea pallasii pallasii,Pacific herring,496.55,12733.8
1983,6,690064,Saxidomus gigantea,Butter clam,69.58,12733.8
1983,6,690115,Cancer magister,Dungeness crab,67.18,12733.8
1983,6,690284,Panopea abrupta,Pacific geoduck,387.65,12733.8
1983,7,100039,Marine fishes not identified,Marine fishes nei,13706.66,69773.73
1983,7,100239,Marine groundfishes not identified,Groundfishes,2932.16,69773.73
1983,7,190195,Mollusca,"Clams, seasnails, squids, octopuses",496.3,69773.73
1983,7,290004,Bivalvia,Clams,1477.38,69773.73
1983,7,300061,Pleuronectiformes,Flatfishes,782.88,69773.73
1983,7,390013,Decapoda,"Crabs, lobsters, shrimps",904.9000000000001,69773.73
1983,7,400019,Rajidae,Stingrays,208.95999999999998,69773.73
1983,7,400416,Scombridae,"Mackerels, tunas, bonitos",59.33,69773.73
1983,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",125.28999999999999,69773.73
1983,7,490097,Brachyura,Marine crabs,572.3,69773.73
1983,7,490143,Ostreidae,True oysters,192.37,69773.73
1983,7,590269,Tresus,Gaper clams,0.76,69773.73
1983,7,600239,Oncorhynchus mykiss,Rainbow trout,2.5700000000000003,69773.73
1983,7,600240,Oncorhynchus gorbuscha,Pink salmon,2672.64,69773.73
1983,7,600241,Oncorhynchus keta,Chum salmon,359.21999999999997,69773.73
1983,7,600243,Oncorhynchus nerka,Sockeye salmon,17467.63,69773.73
1983,7,600244,Oncorhynchus tshawytscha,Chinook salmon,410.92,69773.73
1983,7,600245,Oncorhynchus kisutch,Coho salmon,728.24,69773.73
1983,7,600255,Hypomesus pretiosus,Surf smelt,0.3,69773.73
1983,7,600256,Thaleichthys pacificus,Eulachon,7.96,69773.73
1983,7,600308,Gadus macrocephalus,Pacific cod,780.4,69773.73
1983,7,600318,Theragra chalcogramma,Alaska pollock,381.56,69773.73
1983,7,600509,Ophiodon elongatus,Lingcod,513.25,69773.73
1983,7,600512,Anoplopoma fimbria,Sablefish,1159.85,69773.73
1983,7,600514,Hippoglossus stenolepis,Pacific halibut,934.5899999999999,69773.73
1983,7,600517,Atheresthes stomias,Arrowtooth flounder,8.63,69773.73
1983,7,601520,Clupea pallasii pallasii,Pacific herring,22686.04,69773.73
1983,7,690284,Panopea abrupta,Pacific geoduck,200.64,69773.73
1983,8,100039,Marine fishes not identified,Marine fishes nei,2189.5099999999998,7588.33
1983,8,100239,Marine groundfishes not identified,Groundfishes,386.28999999999996,7588.33
1983,8,190195,Mollusca,"Clams, seasnails, squids, octopuses",14.74,7588.33
1983,8,290004,Bivalvia,Clams,2.23,7588.33
1983,8,300061,Pleuronectiformes,Flatfishes,10.34,7588.33
1983,8,390013,Decapoda,"Crabs, lobsters, shrimps",0.31,7588.33
1983,8,400019,Rajidae,Stingrays,2.24,7588.33
1983,8,400416,Scombridae,"Mackerels, tunas, bonitos",0.95,7588.33
1983,8,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",3.8500000000000005,7588.33
1983,8,490097,Brachyura,Marine crabs,1.58,7588.33
1983,8,490143,Ostreidae,True oysters,59.91,7588.33
1983,8,590269,Tresus,Gaper clams,0.46,7588.33
1983,8,600239,Oncorhynchus mykiss,Rainbow trout,4.05,7588.33
1983,8,600240,Oncorhynchus gorbuscha,Pink salmon,2197.7599999999998,7588.33
1983,8,600241,Oncorhynchus keta,Chum salmon,280.88,7588.33
1983,8,600243,Oncorhynchus nerka,Sockeye salmon,447.19,7588.33
1983,8,600244,Oncorhynchus tshawytscha,Chinook salmon,386.53999999999996,7588.33
1983,8,600245,Oncorhynchus kisutch,Coho salmon,606.72,7588.33
1983,8,600255,Hypomesus pretiosus,Surf smelt,0.2,7588.33
1983,8,600256,Thaleichthys pacificus,Eulachon,0.39,7588.33
1983,8,600308,Gadus macrocephalus,Pacific cod,45.15,7588.33
1983,8,600318,Theragra chalcogramma,Alaska pollock,0.6799999999999999,7588.33
1983,8,600509,Ophiodon elongatus,Lingcod,185.54000000000002,7588.33
1983,8,600512,Anoplopoma fimbria,Sablefish,22.7,7588.33
1983,8,600514,Hippoglossus stenolepis,Pacific halibut,60.97,7588.33
1983,8,600517,Atheresthes stomias,Arrowtooth flounder,11.32,7588.33
1983,8,601520,Clupea pallasii pallasii,Pacific herring,494.64,7588.33
1983,8,690064,Saxidomus gigantea,Butter clam,6.37,7588.33
1983,8,690115,Cancer magister,Dungeness crab,27.73,7588.33
1983,8,690284,Panopea abrupta,Pacific geoduck,137.09,7588.33
1984,1,100039,Marine fishes not identified,Marine fishes nei,10939.4,32936.8
1984,1,100239,Marine groundfishes not identified,Groundfishes,1686.54,32936.8
1984,1,190195,Mollusca,"Clams, seasnails, squids, octopuses",64.32,32936.8
1984,1,290004,Bivalvia,Clams,8.13,32936.8
1984,1,290013,Scyphozoa,True jellyfishes,0.52,32936.8
1984,1,300061,Pleuronectiformes,Flatfishes,30.55,32936.8
1984,1,390013,Decapoda,"Crabs, lobsters, shrimps",0.85,32936.8
1984,1,400019,Rajidae,Stingrays,5.98,32936.8
1984,1,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",10.55,32936.8
1984,1,490097,Brachyura,Marine crabs,4.44,32936.8
1984,1,490143,Ostreidae,True oysters,233.69,32936.8
1984,1,590269,Tresus,Gaper clams,0.51,32936.8
1984,1,600239,Oncorhynchus mykiss,Rainbow trout,42.92,32936.8
1984,1,600240,Oncorhynchus gorbuscha,Pink salmon,4306.09,32936.8
1984,1,600241,Oncorhynchus keta,Chum salmon,2732.2999999999997,32936.8
1984,1,600243,Oncorhynchus nerka,Sockeye salmon,2079.29,32936.8
1984,1,600244,Oncorhynchus tshawytscha,Chinook salmon,3223.08,32936.8
1984,1,600245,Oncorhynchus kisutch,Coho salmon,3348.68,32936.8
1984,1,600255,Hypomesus pretiosus,Surf smelt,0.46,32936.8
1984,1,600256,Thaleichthys pacificus,Eulachon,2.1,32936.8
1984,1,600308,Gadus macrocephalus,Pacific cod,83.72,32936.8
1984,1,600318,Theragra chalcogramma,Alaska pollock,0.88,32936.8
1984,1,600509,Ophiodon elongatus,Lingcod,588.81,32936.8
1984,1,600512,Anoplopoma fimbria,Sablefish,42.98,32936.8
1984,1,600514,Hippoglossus stenolepis,Pacific halibut,263.42,32936.8
1984,1,600517,Atheresthes stomias,Arrowtooth flounder,54.26,32936.8
1984,1,601520,Clupea pallasii pallasii,Pacific herring,1831.32,32936.8
1984,1,690064,Saxidomus gigantea,Butter clam,339.07,32936.8
1984,1,690115,Cancer magister,Dungeness crab,119.68,32936.8
1984,1,690284,Panopea abrupta,Pacific geoduck,892.26,32936.8
1984,2,100039,Marine fishes not identified,Marine fishes nei,28284.22,96248.28
1984,2,100239,Marine groundfishes not identified,Groundfishes,4363.27,96248.28
1984,2,190195,Mollusca,"Clams, seasnails, squids, octopuses",261.57,96248.28
1984,2,290004,Bivalvia,Clams,153.5,96248.28
1984,2,290013,Scyphozoa,True jellyfishes,0.7,96248.28
1984,2,300061,Pleuronectiformes,Flatfishes,1768.68,96248.28
1984,2,390013,Decapoda,"Crabs, lobsters, shrimps",117.51,96248.28
1984,2,400019,Rajidae,Stingrays,385.18,96248.28
1984,2,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",273.97,96248.28
1984,2,490097,Brachyura,Marine crabs,190.89,96248.28
1984,2,490143,Ostreidae,True oysters,1196.57,96248.28
1984,2,590269,Tresus,Gaper clams,1.38,96248.28
1984,2,600239,Oncorhynchus mykiss,Rainbow trout,81.27,96248.28
1984,2,600240,Oncorhynchus gorbuscha,Pink salmon,10621.529999999999,96248.28
1984,2,600241,Oncorhynchus keta,Chum salmon,7038.78,96248.28
1984,2,600243,Oncorhynchus nerka,Sockeye salmon,5283.24,96248.28
1984,2,600244,Oncorhynchus tshawytscha,Chinook salmon,6911.71,96248.28
1984,2,600245,Oncorhynchus kisutch,Coho salmon,8304.49,96248.28
1984,2,600255,Hypomesus pretiosus,Surf smelt,1.3,96248.28
1984,2,600256,Thaleichthys pacificus,Eulachon,3.8499999999999996,96248.28
1984,2,600308,Gadus macrocephalus,Pacific cod,1577.04,96248.28
1984,2,600318,Theragra chalcogramma,Alaska pollock,660.25,96248.28
1984,2,600509,Ophiodon elongatus,Lingcod,2581.92,96248.28
1984,2,600512,Anoplopoma fimbria,Sablefish,1878.96,96248.28
1984,2,600514,Hippoglossus stenolepis,Pacific halibut,4324.33,96248.28
1984,2,600517,Atheresthes stomias,Arrowtooth flounder,120.48,96248.28
1984,2,601520,Clupea pallasii pallasii,Pacific herring,5633.43,96248.28
1984,2,690064,Saxidomus gigantea,Butter clam,1280.47,96248.28
1984,2,690115,Cancer magister,Dungeness crab,744.67,96248.28
1984,2,690284,Panopea abrupta,Pacific geoduck,2203.12,96248.28
1984,3,100039,Marine fishes not identified,Marine fishes nei,9143.33,28694.46
1984,3,100239,Marine groundfishes not identified,Groundfishes,1409.75,28694.46
1984,3,190195,Mollusca,"Clams, seasnails, squids, octopuses",105.89,28694.46
1984,3,290004,Bivalvia,Clams,36.36,28694.46
1984,3,290013,Scyphozoa,True jellyfishes,0.39,28694.46
1984,3,300061,Pleuronectiformes,Flatfishes,342.8,28694.46
1984,3,390013,Decapoda,"Crabs, lobsters, shrimps",17.46,28694.46
1984,3,400019,Rajidae,Stingrays,68.34,28694.46
1984,3,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",104.08,28694.46
1984,3,490097,Brachyura,Marine crabs,28.71,28694.46
1984,3,490143,Ostreidae,True oysters,314.15,28694.46
1984,3,590269,Tresus,Gaper clams,0.69,28694.46
1984,3,600239,Oncorhynchus mykiss,Rainbow trout,33.09,28694.46
1984,3,600240,Oncorhynchus gorbuscha,Pink salmon,2447.25,28694.46
1984,3,600241,Oncorhynchus keta,Chum salmon,1976.54,28694.46
1984,3,600243,Oncorhynchus nerka,Sockeye salmon,2087.97,28694.46
1984,3,600244,Oncorhynchus tshawytscha,Chinook salmon,2304.55,28694.46
1984,3,600245,Oncorhynchus kisutch,Coho salmon,2451.23,28694.46
1984,3,600255,Hypomesus pretiosus,Surf smelt,0.4,28694.46
1984,3,600256,Thaleichthys pacificus,Eulachon,2.57,28694.46
