"stock_id","common","bbmsy_q2.5","bbmsy_q25","bbmsy_q50","bbmsy_q75","bbmsy_q98","bbmsy_sd","bbmsy_mean","year","model"
"Gadus_macrocephalus-67","Pacific cod",1.44852986682162e+00,1.65183645472538e+00,1.74715225971857e+00,1.83298848741217e+00,1.96197663806557e+00,1.32413021448768e-01,1.73650566076952e+00,1978,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.45642967149241e+00,1.65917347799444e+00,1.75359185401261e+00,1.83910976704835e+00,1.96473850917884e+00,1.31408513390746e-01,1.74277539183728e+00,1979,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.44745059354837e+00,1.64650973405455e+00,1.73977759581307e+00,1.8248170016498e+00,1.95621628883574e+00,1.30834216115767e-01,1.73030481118643e+00,1980,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.43422769569815e+00,1.62955255045621e+00,1.72271890495141e+00,1.80889255171066e+00,1.94753242492155e+00,1.31529842109813e-01,1.71457780089885e+00,1981,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.42903645183558e+00,1.62309683893538e+00,1.71685667532721e+00,1.80502003382348e+00,1.94708609728867e+00,1.32997657398562e-01,1.70966772394279e+00,1982,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.41031836355967e+00,1.60157029223858e+00,1.69508511229439e+00,1.78462614907496e+00,1.93591363190229e+00,1.34329132619575e-01,1.68950915661093e+00,1983,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.38983736522659e+00,1.5791212697494e+00,1.67421160226993e+00,1.76567895949058e+00,1.92279738454271e+00,1.36550930834433e-01,1.66976649999832e+00,1984,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.3760693521569e+00,1.56781035282567e+00,1.66354191748264e+00,1.75757111761984e+00,1.91924262380897e+00,1.38611425817826e-01,1.66002972469887e+00,1985,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.36194652693085e+00,1.55105639150179e+00,1.64776478339286e+00,1.74369250336282e+00,1.91136491568622e+00,1.40486878809789e-01,1.64538386704299e+00,1986,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.34023884148455e+00,1.5271771160016e+00,1.62515774713446e+00,1.72235890262842e+00,1.89760575645729e+00,1.42425073091804e-01,1.62351126483298e+00,1987,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.30253502378435e+00,1.48665228410944e+00,1.58491098851979e+00,1.68438287520493e+00,1.86972959156212e+00,1.44770722930294e-01,1.58543939637202e+00,1988,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.27298879864433e+00,1.45478458915493e+00,1.55419528598567e+00,1.65665655267365e+00,1.85055112280704e+00,1.47545132684036e-01,1.55629551693239e+00,1989,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.23082155948886e+00,1.4097693967217e+00,1.51027819059034e+00,1.61596540339258e+00,1.81867645284138e+00,1.50699552965597e-01,1.51451867626546e+00,1990,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.18919409151047e+00,1.3706078961462e+00,1.47314164030761e+00,1.5806437757459e+00,1.79030207089179e+00,1.53737837372419e-01,1.47785959072287e+00,1991,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.14257260195092e+00,1.32306136559802e+00,1.42753511533407e+00,1.53831007700353e+00,1.75574747384708e+00,1.57097219391793e-01,1.43349493027485e+00,1992,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.12617088029965e+00,1.30712263763989e+00,1.4125542664581e+00,1.52515610449128e+00,1.74926971190706e+00,1.59730623581537e-01,1.41924624755397e+00,1993,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.10939955476398e+00,1.29189878756735e+00,1.39793470814813e+00,1.51224114591799e+00,1.73822173686398e+00,1.61585148723673e-01,1.40537314708476e+00,1994,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.06114410568211e+00,1.2401658541476e+00,1.3489490495864e+00,1.46659350962225e+00,1.70014846979882e+00,1.64850764983064e-01,1.3576344037255e+00,1995,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",1.01219728437815e+00,1.19385924594762e+00,1.30565024132143e+00,1.42659056885348e+00,1.667575561706e+00,1.69073595162142e-01,1.31482091985547e+00,1996,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",9.47764095123966e-01,1.13366184643482e+00,1.24981455910423e+00,1.3753239115052e+00,1.62455299783382e+00,1.75244871115101e-01,1.25960792742077e+00,1997,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",9.22766710534129e-01,1.11179966883035e+00,1.23149983238328e+00,1.36088343742443e+00,1.61645221188226e+00,1.79713143074258e-01,1.24191189047467e+00,1998,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",9.1619282042251e-01,1.10687182326966e+00,1.22972006635436e+00,1.36299482629999e+00,1.62418512909901e+00,1.83524452084287e-01,1.24077630104733e+00,1999,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",9.09568300149465e-01,1.10054107285405e+00,1.2256313759398e+00,1.3627154151067e+00,1.62728571459081e+00,1.87065890163644e-01,1.23734647396306e+00,2000,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",9.15830940173918e-01,1.10706624337291e+00,1.23484887722461e+00,1.37514496379428e+00,1.64346515145382e+00,1.90036384223455e-01,1.24721650992043e+00,2001,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",9.09466179127143e-01,1.10204265258967e+00,1.23113778484427e+00,1.37457008916538e+00,1.64475883595221e+00,1.92742164694277e-01,1.24433676599505e+00,2002,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",8.90618096352108e-01,1.08401065850896e+00,1.21593596172669e+00,1.36336069776195e+00,1.63354026819815e+00,1.95678704627395e-01,1.22956867438289e+00,2003,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",8.68188616880029e-01,1.06072460933105e+00,1.19680254925799e+00,1.34646972142216e+00,1.62038707565937e+00,1.98694979068109e-01,1.20992787214129e+00,2004,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",8.54052299319596e-01,1.04697898530541e+00,1.18770046625643e+00,1.34181834802089e+00,1.61471079971454e+00,2.02266564222191e-01,1.20079353466704e+00,2005,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",8.46140803574146e-01,1.04042520260741e+00,1.18622990874699e+00,1.34367809922036e+00,1.61928702003086e+00,2.06270387576819e-01,1.19850334704103e+00,2006,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",8.45288522129182e-01,1.04146627123693e+00,1.19144668487776e+00,1.35267254181266e+00,1.62507864270621e+00,2.09350481362179e-01,1.20315213250445e+00,2007,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",8.42413936530806e-01,1.03897303771119e+00,1.19465125511309e+00,1.35839656621915e+00,1.6262449209784e+00,2.11799258334267e-01,1.20442539800021e+00,2008,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",8.3913853033251e-01,1.03618020031267e+00,1.19724211549761e+00,1.36243091295709e+00,1.62180297958006e+00,2.13787916613692e-01,1.20476256016013e+00,2009,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",8.24106565858069e-01,1.02026719934965e+00,1.18815498618765e+00,1.35386792646257e+00,1.60424005832377e+00,2.14842735692789e-01,1.19223807324217e+00,2010,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",7.86752375212974e-01,9.78301617930003e-01,1.15223349309368e+00,1.31967101185468e+00,1.55682116052067e+00,2.15370590840249e-01,1.15383540587636e+00,2011,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",7.35910559439873e-01,9.23941354730858e-01,1.10615435700512e+00,1.27707094960112e+00,1.49859764760146e+00,2.17324993370258e-01,1.10440617284628e+00,2012,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",6.86455783026649e-01,8.75879937239583e-01,1.06857740097624e+00,1.24665530139719e+00,1.44540238808236e+00,2.2194252182482e-01,1.06302718733614e+00,2013,"CMSY"
"Gadus_macrocephalus-67","Pacific cod",6.21916472414484e-01,8.1995678928649e-01,1.02533498092649e+00,1.21194866358216e+00,1.37979186561766e+00,2.28632924660275e-01,1.01450521212482e+00,2014,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",9.6495084336695e-01,1.1527661422361e+00,1.30008926644003e+00,1.49721564324473e+00,1.83857016809964e+00,2.35348997620709e-01,1.33500884256219e+00,1950,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.0353757272177e+00,1.2614702577576e+00,1.42325260626957e+00,1.60556599451576e+00,1.88195409095489e+00,2.28656274679164e-01,1.43654595042033e+00,1951,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.09769799258309e+00,1.35502487327178e+00,1.52500939998981e+00,1.69069862026874e+00,1.91399404040691e+00,2.21107882242457e-01,1.51987323332836e+00,1952,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.15900877125e+00,1.44145802916065e+00,1.61144450942217e+00,1.75914775031815e+00,1.94306510060792e+00,2.12091612690157e-01,1.59295828422671e+00,1953,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.21039156761373e+00,1.50652349795491e+00,1.66825820138509e+00,1.7967480936962e+00,1.95523941584037e+00,1.99759956412653e-01,1.64162419530357e+00,1954,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.2577798393761e+00,1.56133526150579e+00,1.7098142669395e+00,1.82354002997323e+00,1.96395991565124e+00,1.87199900041949e-01,1.68029838177976e+00,1955,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.29964878864973e+00,1.60186301329885e+00,1.7363485915047e+00,1.8385225241692e+00,1.96782025963587e+00,1.74995044075294e-01,1.70684682216996e+00,1956,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.33802431553164e+00,1.63306716170737e+00,1.75519282554573e+00,1.84951370422364e+00,1.97120879985883e+00,1.64352917753856e-01,1.72767542565567e+00,1957,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.37056061738273e+00,1.65402538019585e+00,1.76599780075701e+00,1.85473450999683e+00,1.9717880118894e+00,1.55018674645881e-01,1.7410576487913e+00,1958,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.3981613909712e+00,1.66971371186188e+00,1.77413734403686e+00,1.85912881142135e+00,1.97316827025852e+00,1.47367631750476e-01,1.7516303588303e+00,1959,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.4254292262604e+00,1.68431797666671e+00,1.78354307854773e+00,1.86530866161499e+00,1.97516322925844e+00,1.4099657834202e-01,1.76292167710175e+00,1960,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.45044269398613e+00,1.69553478582684e+00,1.7904372981959e+00,1.87002796396356e+00,1.97630906382088e+00,1.35233825825562e-01,1.77158041175345e+00,1961,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.46795144181029e+00,1.70012179237865e+00,1.79174079674627e+00,1.86971449631163e+00,1.97571229079492e+00,1.30502012511041e-01,1.7748030202318e+00,1962,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.48247808995002e+00,1.70537452477001e+00,1.79398639798709e+00,1.87043748572737e+00,1.97608408500921e+00,1.26691618060752e-01,1.77855905552809e+00,1963,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.49813376826466e+00,1.71141041831795e+00,1.79790722429146e+00,1.87364805346862e+00,1.97665058895041e+00,1.23529934876412e-01,1.78346193908854e+00,1964,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.50848504389177e+00,1.71563881406015e+00,1.80075046462084e+00,1.87571649667682e+00,1.97731008615704e+00,1.21192157224892e-01,1.7870730355818e+00,1965,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.51687878610119e+00,1.71987850923657e+00,1.80455081990828e+00,1.87857127567516e+00,1.97841163789813e+00,1.19425178826094e-01,1.79091510586314e+00,1966,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.52579288050997e+00,1.72501358534457e+00,1.81113225168366e+00,1.88655543912091e+00,1.982453135056e+00,1.19461818892885e-01,1.79751222681072e+00,1967,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.35424435866307e+00,1.51808560560681e+00,1.60114204013308e+00,1.68385183749255e+00,1.83714146447056e+00,1.23335954781969e-01,1.60002736970707e+00,1968,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.4013829455473e+00,1.5856198562388e+00,1.67227414858575e+00,1.75686344760469e+00,1.90839833719978e+00,1.28656072031188e-01,1.66831729250832e+00,1969,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.43142977092566e+00,1.62931722018951e+00,1.72053319001489e+00,1.80595879260203e+00,1.94584420170227e+00,1.31363438627899e-01,1.7127645449155e+00,1970,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.46013720443017e+00,1.66653103092437e+00,1.75967954412681e+00,1.84332100967676e+00,1.96643025939717e+00,1.30603518280071e-01,1.74813296557256e+00,1971,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.47941130851707e+00,1.68765620307285e+00,1.78024356450538e+00,1.86206308267619e+00,1.97412088803515e+00,1.28743197246098e-01,1.76698211510174e+00,1972,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.46012181956514e+00,1.66107410790257e+00,1.75114853915654e+00,1.83289327637098e+00,1.95918218243125e+00,1.2781786163772e-01,1.74092249932225e+00,1973,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.44092580630104e+00,1.637699145611e+00,1.72755616136451e+00,1.81073179594712e+00,1.94676202230917e+00,1.29104082153808e-01,1.71909913366827e+00,1974,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.43405565349383e+00,1.63214353005149e+00,1.72385656563895e+00,1.8091747701689e+00,1.94806186697151e+00,1.31339650165994e-01,1.7158415885154e+00,1975,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.42093632861604e+00,1.61884341363856e+00,1.71177201875264e+00,1.79876778589795e+00,1.94211368680729e+00,1.33071011949577e-01,1.70425499845774e+00,1976,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.40207584237765e+00,1.59951917811836e+00,1.6928849601645e+00,1.78171418959448e+00,1.93253622187037e+00,1.35262647193734e-01,1.68662951754731e+00,1977,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.36406776650192e+00,1.5591563314579e+00,1.6527573480462e+00,1.74433771639071e+00,1.90648559586254e+00,1.37795307322646e-01,1.64870676394686e+00,1978,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.32516942708323e+00,1.51992674887186e+00,1.6158803068674e+00,1.71009276519554e+00,1.8811916549438e+00,1.41235618324761e-01,1.61284291703678e+00,1979,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.31179374040433e+00,1.51410881924128e+00,1.61299825766136e+00,1.70953680931959e+00,1.88415073686078e+00,1.45136261287502e-01,1.60939089927343e+00,1980,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.28843319966974e+00,1.49262385566464e+00,1.59389883698529e+00,1.6920444872415e+00,1.87128691763972e+00,1.48076061478027e-01,1.59034634488618e+00,1981,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.2529354153712e+00,1.45847434038214e+00,1.56153444743814e+00,1.66129693839125e+00,1.84579014857227e+00,1.50707245082398e-01,1.55821548974583e+00,1982,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.24516580899292e+00,1.45730936468e+00,1.56336608326626e+00,1.66562419352371e+00,1.85148878639491e+00,1.54250124527766e-01,1.55930015379119e+00,1983,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.24771121936349e+00,1.46772900510094e+00,1.57621745260078e+00,1.68037075547984e+00,1.86458563208221e+00,1.57126682759455e-01,1.57110782351274e+00,1984,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.25920505779126e+00,1.48596456385788e+00,1.59691956032632e+00,1.7011662043214e+00,1.88267995426374e+00,1.58846977863509e-01,1.58994063836874e+00,1985,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.27198250841849e+00,1.50255555550155e+00,1.61477491209711e+00,1.71926249460257e+00,1.89683439009522e+00,1.5959059038284e-01,1.60639725757705e+00,1986,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.273138315441e+00,1.50361124041911e+00,1.61518741041623e+00,1.71959456626012e+00,1.89575298929657e+00,1.59034209682971e-01,1.60690892160786e+00,1987,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.25019691351456e+00,1.47645391818193e+00,1.5867368331433e+00,1.68996864962795e+00,1.87067963302359e+00,1.57941070109482e-01,1.57962335815219e+00,1988,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.24388639937106e+00,1.46909575084526e+00,1.57972665854478e+00,1.68379941735446e+00,1.86797265646119e+00,1.58916917936917e-01,1.57317582048557e+00,1989,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.24590981669375e+00,1.47344760414436e+00,1.58537081941105e+00,1.69036863307818e+00,1.87613056118699e+00,1.6042836058961e-01,1.57850800115922e+00,1990,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.19653360521734e+00,1.41619323495675e+00,1.52566623082501e+00,1.63120203840956e+00,1.82377027103163e+00,1.59466989815227e-01,1.52141866648068e+00,1991,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.16414476258405e+00,1.38208715819044e+00,1.49310291368661e+00,1.6010945897674e+00,1.79859542120369e+00,1.61708288176097e-01,1.48995224474871e+00,1992,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.17527300006585e+00,1.40149149254506e+00,1.51676491808453e+00,1.62651964561382e+00,1.82438212416127e+00,1.65517365025544e-01,1.51178742599464e+00,1993,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.19228681944585e+00,1.42485692760506e+00,1.54291177365617e+00,1.65375342177892e+00,1.84963675355316e+00,1.67806485152153e-01,1.53660437975004e+00,1994,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.20452216583905e+00,1.43734643710714e+00,1.55581864969043e+00,1.66707040448043e+00,1.86263754981626e+00,1.68258107822271e-01,1.54923456033528e+00,1995,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.04114876279348e+00,1.24896659407187e+00,1.36228809224673e+00,1.47715894882046e+00,1.69064159571204e+00,1.66468791947698e-01,1.36349802464329e+00,1996,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",9.82940545317993e-01,1.1971826741419e+00,1.31671686064718e+00,1.43761450828214e+00,1.66132379774179e+00,1.74426265633394e-01,1.31815926462837e+00,1997,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",9.6425104608432e-01,1.18983713192217e+00,1.31580796318e+00,1.44101460785048e+00,1.66637415612292e+00,1.81252961041559e-01,1.31556196740101e+00,1998,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.04493001458616e+00,1.29128487802357e+00,1.42515011426035e+00,1.55253619131056e+00,1.76967448663662e+00,1.87671509642429e-01,1.41960999787652e+00,1999,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.11296962928401e+00,1.3748279448882e+00,1.51483217458945e+00,1.64242428287902e+00,1.8501926909979e+00,1.91154821137093e-01,1.50438269199307e+00,2000,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.17512770888067e+00,1.44641254435617e+00,1.58809336736179e+00,1.71250417445883e+00,1.90239717164201e+00,1.89398472506168e-01,1.57322370307218e+00,2001,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.23291493729141e+00,1.50718868804815e+00,1.64568553024509e+00,1.76311499008008e+00,1.93282698260413e+00,1.82841428601763e-01,1.6271244011783e+00,2002,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.29236362660403e+00,1.56419707310417e+00,1.69821118689933e+00,1.80945715361607e+00,1.96026450513158e+00,1.75259643868861e-01,1.67748623932628e+00,2003,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.26733977396582e+00,1.51056037777608e+00,1.62485135431616e+00,1.72495780638639e+00,1.89329306450861e+00,1.59680369767527e-01,1.61182891753329e+00,2004,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.20843354945601e+00,1.42009092279917e+00,1.52293685006873e+00,1.62213870285839e+00,1.8070729803526e+00,1.51468902055237e-01,1.51883504779952e+00,2005,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.1370785607262e+00,1.32406426135203e+00,1.42338400358592e+00,1.52683806397349e+00,1.72705282560857e+00,1.50365068132841e-01,1.42625205486465e+00,2006,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.07507307216307e+00,1.24868447980119e+00,1.34988584714059e+00,1.45865720121927e+00,1.66949820913176e+00,1.53083089179802e-01,1.35642797513134e+00,2007,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",1.03393355131437e+00,1.20312339417184e+00,1.30745947493289e+00,1.42197136433445e+00,1.63900567714573e+00,1.57108582835636e-01,1.31622694586427e+00,2008,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",9.0512472166724e-01,1.05553104534935e+00,1.16839122203326e+00,1.29773209263258e+00,1.52820535000789e+00,1.66236889359308e-01,1.18258099357008e+00,2009,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",8.42955156170478e-01,9.91898264889179e-01,1.11595348502664e+00,1.25771316988123e+00,1.49359131498915e+00,1.76653103838499e-01,1.13141062842493e+00,2010,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",8.02527312912664e-01,9.51795346621743e-01,1.08905178859328e+00,1.24271853443624e+00,1.47804004287949e+00,1.87123373747432e-01,1.1038560912856e+00,2011,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",7.79717392786061e-01,9.31020472818898e-01,1.08227041759008e+00,1.24755910091699e+00,1.47628321967612e+00,1.9704970588019e-01,1.0954558254058e+00,2012,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",7.03190973640403e-01,8.54088260897571e-01,1.02390500234228e+00,1.2044230960704e+00,1.422620607078e+00,2.10287421170426e-01,1.0345323371958e+00,2013,"CMSY"
"Glyptocephalus_zachirus-67","Rex sole",6.17137414643381e-01,7.7783767565709e-01,9.68976705542329e-01,1.16726384900012e+00,1.37113693364512e+00,2.26802821601323e-01,9.76047164233938e-01,2014,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",9.73127603231101e-01,1.1592340817244e+00,1.30134774074688e+00,1.49047986398695e+00,1.82532554422856e+00,2.28578822746893e-01,1.33463702152886e+00,1978,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.0591096042738e+00,1.27569552044898e+00,1.42708802178071e+00,1.60262200636334e+00,1.87953786317496e+00,2.20187591129826e-01,1.44274596790007e+00,1979,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.13649051211894e+00,1.37778705922064e+00,1.5339196879143e+00,1.69409793303137e+00,1.91895602253536e+00,2.10421983158172e-01,1.53412376162097e+00,1980,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.20773634867495e+00,1.46556732997562e+00,1.6191984266447e+00,1.75974111738775e+00,1.94533654398324e+00,1.97899455502398e-01,1.60709013860349e+00,1981,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.27247214253662e+00,1.53861947483366e+00,1.68299774594245e+00,1.80613564447805e+00,1.95957039403291e+00,1.83698000471187e-01,1.66372276616869e+00,1982,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.3303696367667e+00,1.59711675244074e+00,1.72815012598986e+00,1.83524592637878e+00,1.96851829413555e+00,1.68840614306959e-01,1.70585182874973e+00,1983,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.38209500610299e+00,1.6420431628459e+00,1.7597559888076e+00,1.85504995717691e+00,1.97382993190716e+00,1.55354405638347e-01,1.73751636134871e+00,1984,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.42813449602489e+00,1.67437440872657e+00,1.78082065756771e+00,1.86767124348844e+00,1.97694843863297e+00,1.43211245878809e-01,1.76032524734408e+00,1985,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.47085053770838e+00,1.69919377909603e+00,1.79658418885553e+00,1.87682328819179e+00,1.97938294823013e+00,1.32730392527899e-01,1.77800045715052e+00,1986,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.5043995024121e+00,1.71764144056651e+00,1.80754340514885e+00,1.88387708412065e+00,1.98081884504674e+00,1.23889569294876e-01,1.79149676247213e+00,1987,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.5338376858433e+00,1.73128343256758e+00,1.8157982801756e+00,1.88912311576474e+00,1.98191369431241e+00,1.16912435770572e-01,1.80174181111176e+00,1988,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.55859925052555e+00,1.74410516438379e+00,1.82392704197295e+00,1.89439831756156e+00,1.98318257285103e+00,1.1101077017502e-01,1.81129516254786e+00,1989,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.5798433191966e+00,1.75497779964669e+00,1.83263771717687e+00,1.9007429344036e+00,1.98474577238652e+00,1.06409503455831e-01,1.82035409955236e+00,1990,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.58548560969484e+00,1.75117018770946e+00,1.82666391295155e+00,1.89468214563106e+00,1.98335679121344e+00,1.04367481787188e-01,1.81655064482669e+00,1991,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.58950919990794e+00,1.74892850310595e+00,1.82393187515053e+00,1.89201606742881e+00,1.98196422464149e+00,1.03155702226472e-01,1.81479332741135e+00,1992,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.58904472294765e+00,1.74632024958038e+00,1.82058891092922e+00,1.88779516099351e+00,1.98010430576824e+00,1.02191452211516e-01,1.81178363110443e+00,1993,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.61162686052657e+00,1.7715840702605e+00,1.84723966258582e+00,1.9135736537075e+00,1.98858879898746e+00,1.00647627474457e-01,1.83577539404929e+00,1994,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.52771200652708e+00,1.6798714511583e+00,1.75705312747227e+00,1.83290327457408e+00,1.95729638864329e+00,1.10537397669452e-01,1.75389636511402e+00,1995,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.41292298719828e+00,1.56303631261799e+00,1.6455653847979e+00,1.72960262820822e+00,1.88808655079845e+00,1.21612639007685e-01,1.6467955793664e+00,1996,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.29603945634972e+00,1.45062001149214e+00,1.53817623549477e+00,1.62922705925249e+00,1.80697558792084e+00,1.30675668382714e-01,1.54157132908188e+00,1997,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.17899195178522e+00,1.34202523984846e+00,1.43496596796769e+00,1.5318844479206e+00,1.72264209807303e+00,1.3897827001763e-01,1.43919457981706e+00,1998,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.14550279473892e+00,1.30981196400016e+00,1.40439564725957e+00,1.50410049268907e+00,1.70351127227873e+00,1.42708913548714e-01,1.40963301618351e+00,1999,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.09378941249228e+00,1.26024460973389e+00,1.35752070669727e+00,1.4605829534007e+00,1.66614491809944e+00,1.46992122561215e-01,1.36361131993178e+00,2000,"CMSY"
"Hippoglossoides_elassodon-67","Flathead sole",1.06136469282497e+00,1.2295763675564e+00,1.32860438610328e+00,1.43480914022943e+00,1.64666916407673e+00,1.50429967247215e-01,1.33579462666549e+00,2001,"CMSY"
