"dir","shp","data_type","dupes","domain","category","layer","xmin","xmax","ymin","ymax","data_cols","p4s"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/MarxanData_oceanEnergy","bcmca_hu_oceanenergy_offshorepetroleumtenures_provincial_marxan_data.shp","marxan",TRUE,"hu","oceanenergy","offshorepetroleumtenures_provincial",902060,1220060,428650,638650,"UNIT_ID, AREA, X1105, X1106, X1107","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/MarxanData_oceanEnergy","bcmca_hu_oceanenergy_oilandgasprospectivity_marxan_data.shp","marxan",TRUE,"hu","oceanenergy","oilandgasprospectivity",426060,1268060,338650,1092650,"UNIT_ID, AREA, X1119, X1120","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/MarxanData_oceanEnergy","bcmca_hu_oceanenergy_tidalenergyareas_marxan_data.shp","marxan",TRUE,"hu","oceanenergy","tidalenergyareas",566060,1220060,358650,1040650,"UNIT_ID, AREA, X1113, X1114","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/MarxanData_oceanEnergy","bcmca_hu_oceanenergy_waveenergyareas_marxan_data.shp","marxan",TRUE,"hu","oceanenergy","waveenergyareas",490060,1074060,374650,1072650,"UNIT_ID, AREA, X1115, X1116","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/MarxanData_oceanEnergy","bcmca_hu_oceanenergy_windenergy_marxan_data.shp","marxan",TRUE,"hu","oceanenergy","windenergy",630060,944060,560650,1166650,"UNIT_ID, AREA, X1117, X1118","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_shippingtrans_complete/FeatureData_shippingTransportation","bcmca_hu_shippingtrans_FerryRoutes_data.shp","feature",TRUE,"hu","shippingtrans","ferryroutes",600236.489536337,1250573.38117715,360649.999985464,1090654.95255158,"ROUTE, TYPE, FERRY_ID, OPERATOR, ROUND_TRIP, FREQ_USE, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_shippingtrans_complete/FeatureData_shippingTransportation","bcmca_hu_shippingtrans_pilotageareas_data.shp","feature",FALSE,"hu","shippingtrans","pilotageareas",525564.2114,1260811.807,364254.7202,1232010.914,"OBJECTID, Area, Shape_Leng, Shape_Le_1, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_shippingtrans_complete/FeatureData_shippingTransportation","bcmca_hu_shippingtrans_tankerexclusionzone_data.shp","feature",FALSE,"hu","shippingtrans","tankerexclusionzone",NA,NA,NA,NA,NA,NA
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_shippingtrans_complete/FeatureData_shippingTransportation","bcmca_hu_shippingtrans_TowBoatReserves_data.shp","feature",TRUE,"hu","shippingtrans","towboatreserves",893001.50675017,1206850.3736689,424071.401424322,672766.625731391,"RES_NO, WATERWAY, SITE_LOC, DIM_FT, DIM_M, COMM2, LWBCSTAT2, AREA, PERIMETER, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_shippingtrans_complete/FeatureData_shippingTransportation","BCMCA_HU_ShippingTrans_VesselTraffic_Data.shp","feature",FALSE,"hu","shippingtrans","vesseltraffic",158060,1290000,172650,1178000,"Id, XMIN, XMAX, YMIN, YMAX, FOC, NonFOC, Q1, Q2, Q3, Q4, L1, L2, L3, L4, L5, L6, L7, L8, T1, T2, T3, T4, T5, T6, T7, T8, Y1, Y2, Y3, Y4, Y5, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_shippingtrans_complete/MarxanData_shippingTransportation","bcmca_hu_shippingtrans_ferryroutes_marxan_data.shp","marxan",TRUE,"hu","shippingtrans","ferryroutes",600204.367899999,1250626.0351,360650,1090650,"UNIT_ID, X1213, X1214, X1215, X1216, X1217","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_shippingtrans_complete/MarxanData_shippingTransportation","bcmca_hu_shippingtrans_towboatreserves_marxan_data.shp","marxan",TRUE,"hu","shippingtrans","towboatreserves",893001.50675017,1206850.3736689,424071.401424322,672766.625731391,"UNIT_ID, X1211","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_sportfish_complete/FeatureData_sportFish","bcmca_hu_sportfish_anadromous_data.shp","feature",TRUE,"hu","sportfish","anadromous",528055.237,1227567.375,359741.914599999,1194484.9343,"OBJECTID, RFISH_ID, RI, LOCATION, SPECIES, OTHER_SPEC, START_SEAS, CLOSE_SEAS, START, CLOSE, TIMING, GEAR_TYPE, USE_LEVEL, COMMENTS, SOURCE1, SOURCE2, COMPILER, COMPILE_DA, ACCURACY, MAP_DATE, DATA_DATE, PROJECT, Shape_Leng, Shape_Area, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_sportfish_complete/FeatureData_sportFish","bcmca_hu_sportfish_crab_data.shp","feature",TRUE,"hu","sportfish","crab",535899.4276,1234395.5,369025.9617,1126305.6666,"OBJECTID, RCRAB_ID, RI, RI_ABORIGI, RI_BIOLOGI, RI_COMMERC, RI_RECREAT, LOCATION, SPECIES, OTHER_SPEC, START_SEAS, CLOSE_SEAS, START, CLOSE, TIMING, GEAR_TYPE, COMMENTS, SOURCE1, SOURCE2, COMPILER, COMPILE_DA, ACCURACY, MAP_DATE, DATA_DATE, PROJECT","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_sportfish_complete/FeatureData_sportFish","bcmca_hu_sportfish_groundfish_data.shp","feature",TRUE,"hu","sportfish","groundfish",526139.885299998,1220060.00011763,363801.6848,1100580.0996,"OBJECTID, RGRNDF_ID, RI, LOCATION, SPECIES, OTHER_SPEC, START_SEAS, CLOSE_SEAS, START, CLOSE, TIMING, GEAR_TYPE, USE_LEVEL, COMMENTS, SOURCE1, SOURCE2, COMPILER, COMPILE_DA, ACCURACY, MAP_DATE, DATA_DATE, PROJECT, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_sportfish_complete/FeatureData_sportFish","bcmca_hu_sportfish_prawnandshrimp_data.shp","feature",TRUE,"hu","sportfish","prawnandshrimp",546206.620100001,1215419.591493,369511.954401083,1184786.7416,"OBJECTID, RPRAWN_ID, RI, RI_ABORIGI, RI_BIOLOGI, RI_COMMERC, RI_RECREAT, LOCATION, SPECIES, START_SEAS, CLOSE_SEAS, START, CLOSE, TIMING, GEAR_TYPE, COMMENTS, SOURCE1, SOURCE2, COMPILER, COMPILE_DA, MAP_DATE, DATA_DATE, PROJECT","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_sportfish_complete/MarxanData_sportFish","bcmca_hu_sportfish_anadromous_marxan_data.shp","marxan",TRUE,"hu","sportfish","anadromous",526060,1228060,358650,1194650,"UNIT_ID, AREA, SPP_ID, DATA","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_sportfish_complete/MarxanData_sportFish","bcmca_hu_sportfish_crab_marxan_data.shp","marxan",TRUE,"hu","sportfish","crab",534060,1236060,368650,1126650,"SHAPE_AREA, SHAPE_LEN, Unit_ID, FID_1, UNIT_ID_1, AREA, ID, DATA","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_sportfish_complete/MarxanData_sportFish","bcmca_hu_sportfish_groundfish_marxan_data.shp","marxan",TRUE,"hu","sportfish","groundfish",526060,1220060,362650,1100650,"UNIT_ID, AREA, SPP_ID, DATA","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_sportfish_complete/MarxanData_sportFish","bcmca_hu_sportfish_prawnandshrimp_marxan_data.shp","marxan",TRUE,"hu","sportfish","prawnandshrimp",546060,1208060,422650,1186650,"UNIT_ID, AREA, SPP_ID, DATA","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/FeatureData_tourismRecreation","bcmca_hu_tourismrec_anchorages_data.shp","feature",TRUE,"hu","tourismrec","anchorages",-Inf,1227596.00407253,-Inf,1220934.30969167,"ANCHORA_ID, F_CODE, REL_IMPORT, REL_ABUNDA, NAME, DESCRPT, LOCATION, ANCHORA_TY, COMMENTS, DATA_SRC, SRC_PRJ, OBJECTID, CBCYC","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/FeatureData_tourismRecreation","bcmca_hu_tourismrec_coastalcampsites_data.shp","feature",TRUE,"hu","tourismrec","coastalcampsites",568044.375,1259804.70316905,369610.660557207,1217043.25,"RLTVMPRTNC, DSCRPTN, LOCATION, FACILITIES, SITE_TOTAL, COMMENTS, DTSRC, SRCPRJCT, TYPE, Site_No, Site_Name, Kayaking_A, Kayak_Club, Trail_Name, Latitude, Degrees_La, Longitude, Degrees_Lo, Coordinate, Site_Revie, Site_Rev_1, Site_Rev_2, Land_Photo, Camp_Photo, Air_Photo, Land_Pho_1, Camp_Pho_1, Air_Photo_, Campsite_U, Site_Confi, Land_Tenur, Tent_Sites, Data_Last_, Data_Updat, ILMB_Updat, ILMB_Date, Website_Up, Website_Da, Land_Commn, Camp_Comme, Other_Comm, Recreation, Marine_Cha, Topo_Sheet, Site_Acces, RI","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/FeatureData_tourismRecreation","bcmca_hu_tourismrec_divesites_data.shp","feature",TRUE,"hu","tourismrec","divesites",532296.924358371,1228010.96947911,367230.94222868,1082077.30817233,"DVNG_ST_ID, F_CODE, REL_IMPORT, DESCRIPTN, DIVE_TYPE, LOCATION, COMMENTS, DATA_SRC, SRC_PRJ","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/FeatureData_tourismRecreation","bcmca_hu_tourismrec_kayakroutes_data.shp","feature",TRUE,"hu","tourismrec","kayakroutes",530589.875,1196427,371550.281,1220116.99812947,"KYK_ROU_ID, F_CODE, REL_IMPOR, DESCRIPT, LOCATION, INTEN_GEN, INTEN_KYK, IN_SEASON, DAY_USD_I, DAY_USD_O, USER_IN_S, USER_OUT_S, CAPACITY, USER_ORI_C, USER_ORI_D, COMMENTS, DATA_SOURC, SRC_PRJ","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/FeatureData_tourismRecreation","bcmca_hu_tourismrec_marinas_data.shp","feature",TRUE,"hu","tourismrec","marinas",540983.884659076,1307454.45520831,371173.991204678,1220888.44938585,"OBJECTID, Marina, Marina_Sou, Positionin, Location, facility_t, Updated, Contact, Title, Street_Add, Mailing_Ad, Postal_Cod, City, Province, Toll_Free, Telephone, Fax, Cell, Email, Website, VHF, Chart, Season, Notes, Customs, Pumpouts, Launch_Ram, Gasoline, Deisel, Propane, Lubricants, Groceries, Bait, Tackle, Moorage, Transient_, Live_Aboar, Max_Number, Max_Length, Average_De, Water, Garbage, Washrooms, Showers, Laundry, Restaurant, Bar, Lodging, Camping, Lift, Repairs, Charter, Powerboat_, Houseboat_, Sailboat_R, Rowboat_Re, Shore_Powe, RI","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/FeatureData_tourismRecreation","bcmca_hu_tourismrec_recreationalboatingroutes_data.shp","feature",TRUE,"hu","tourismrec","recreationalboatingroutes",530623.625,1229377.97557369,368572.577541879,1221148,"B_CRS_R_ID, F_CODE, REL_IMPORT, COMMENTS, OBJECTID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/MarxanData_tourismRecreation","bcmca_hu_tourismrec_anchorages_marxan_data.shp","marxan",TRUE,"hu","tourismrec","anchorages",532060,1228060,370650,1222650,"UNIT_ID, AREA, X1415, X1416","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/MarxanData_tourismRecreation","bcmca_hu_tourismrec_coastalcampsites_marxan_data.shp","marxan",TRUE,"hu","tourismrec","coastalcampsites",566060,1260060,368650,1218650,"UNIT_ID, AREA, X1417, X1418, X1419, X1420, X1421","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/MarxanData_tourismRecreation","bcmca_hu_tourismrec_divesites_marxan_data.shp","marxan",TRUE,"hu","tourismrec","divesites",532060,1228060,366650,1082650,"UNIT_ID, AREA, X1422, X1423, X1424","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/MarxanData_tourismRecreation","bcmca_hu_tourismrec_kayakroutes_marxan_data.shp","marxan",TRUE,"hu","tourismrec","kayakroutes",530060,1198060,370650,1220650,"UNIT_ID, AREA, X1442, X1443, X1444, X1445","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/MarxanData_tourismRecreation","bcmca_hu_tourismrec_marinas_marxan_data.shp","marxan",TRUE,"hu","tourismrec","marinas",540060,1272060,370650,1222650,"UNIT_ID, AREA, X1425, X1426, X1427, X1428, X1429, X1430, X1431, X1432, X1433, X1434, X1435","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_tourismrec_complete/MarxanData_tourismRecreation","bcmca_hu_tourismrec_recreationalboatingroutes_marxan_data.shp","marxan",TRUE,"hu","tourismrec","recreationalboatingroutes",530060,1230060,366650,1222650,"UNIT_ID, AREA, X1436, X1437, X1438, X1439, X1440, X1441","BC Albers"
