year,rgn_id,taxonkey,taxonsciname,taxoncomname,sector_type_name,catch_type_name,reporting_status_name,rgn_catch,rgn_taxon_total,rgn_total
1984,6,190195,Mollusca,"Clams, seasnails, squids, octopuses",Industrial,Landings,Reported,12.719652562031001,12.719652562031001,11466.321639865579
1984,6,290004,Bivalvia,Clams,Industrial,Landings,Unreported,0.41464876092558883,0.41464876092558883,11466.321639865579
1984,6,290013,Scyphozoa,True jellyfishes,Artisanal,Landings,Unreported,0.23170391833532764,0.23170391833532764,11466.321639865579
1984,6,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,1.5294603193198517,1.605617889727941,11466.321639865579
1984,6,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Unreported,0.07615757040808925,1.605617889727941,11466.321639865579
1984,6,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,0.02960441799856442,0.0428519092036113,11466.321639865579
1984,6,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Unreported,0.013247491205046879,0.0428519092036113,11466.321639865579
1984,6,400019,Rajidae,Stingrays,Industrial,Landings,Reported,0.15531017633820837,0.31062035267641674,11466.321639865579
1984,6,400019,Rajidae,Stingrays,Industrial,Landings,Unreported,0.15531017633820837,0.31062035267641674,11466.321639865579
1984,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,0.1844342554952998,0.8428005829251057,11466.321639865579
1984,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Recreational,Landings,Unreported,0.6583663274298059,0.8428005829251057,11466.321639865579
1984,6,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,0.13448671606561075,0.13448671606561075,11466.321639865579
1984,6,490143,Ostreidae,True oysters,Industrial,Landings,Unreported,30.795213735189858,30.795213735189858,11466.321639865579
1984,6,590269,Tresus,Gaper clams,Industrial,Landings,Unreported,0.7762360380116078,0.7762360380116078,11466.321639865579
1984,6,600239,Oncorhynchus mykiss,Rainbow trout,Industrial,Landings,Unreported,10.644034300550652,24.295265427305623,11466.321639865579
1984,6,600239,Oncorhynchus mykiss,Rainbow trout,Subsistence,Landings,Unreported,13.651231126754968,24.295265427305623,11466.321639865579
1984,6,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Discards,Unreported,10.81023221650901,1270.9735655922968,11466.321639865579
1984,6,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Reported,576.7689383480781,1270.9735655922968,11466.321639865579
1984,6,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Unreported,577.5342645226982,1270.9735655922968,11466.321639865579
1984,6,600240,Oncorhynchus gorbuscha,Pink salmon,Recreational,Landings,Unreported,98.63351642994613,1270.9735655922968,11466.321639865579
1984,6,600240,Oncorhynchus gorbuscha,Pink salmon,Subsistence,Landings,Unreported,7.22661407506536,1270.9735655922968,11466.321639865579
1984,6,600241,Oncorhynchus keta,Chum salmon,Industrial,Discards,Unreported,10.482930627006725,1266.6034283650115,11466.321639865579
1984,6,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Reported,561.7727644936997,1266.6034283650115,11466.321639865579
1984,6,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Unreported,562.5215452527716,1266.6034283650115,11466.321639865579
1984,6,600241,Oncorhynchus keta,Chum salmon,Recreational,Landings,Unreported,94.51210011973228,1266.6034283650115,11466.321639865579
1984,6,600241,Oncorhynchus keta,Chum salmon,Subsistence,Landings,Unreported,37.3140878718012,1266.6034283650115,11466.321639865579
1984,6,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Discards,Unreported,1.7226806852726477,304.1398557633001,11466.321639865579
1984,6,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Reported,92.04547379359288,304.1398557633001,11466.321639865579
1984,6,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Unreported,92.16699068840465,304.1398557633001,11466.321639865579
1984,6,600243,Oncorhynchus nerka,Sockeye salmon,Recreational,Landings,Unreported,56.809361663896475,304.1398557633001,11466.321639865579
1984,6,600243,Oncorhynchus nerka,Sockeye salmon,Subsistence,Landings,Unreported,61.39534893213342,304.1398557633001,11466.321639865579
1984,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Discards,Unreported,6.802219419522785,1339.3569976394683,11466.321639865579
1984,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Reported,363.5989764931239,1339.3569976394683,11466.321639865579
1984,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Unreported,364.0640855132622,1339.3569976394683,11466.321639865579
1984,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Recreational,Landings,Unreported,566.1486517453355,1339.3569976394683,11466.321639865579
1984,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Subsistence,Landings,Unreported,38.74306446822385,1339.3569976394683,11466.321639865579
1984,6,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Discards,Unreported,12.098352584243433,1630.71913113017,11466.321639865579
1984,6,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Reported,645.8215831874709,1630.71913113017,11466.321639865579
1984,6,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Unreported,646.6537450054346,1630.71913113017,11466.321639865579
1984,6,600245,Oncorhynchus kisutch,Coho salmon,Recreational,Landings,Unreported,278.6132357940063,1630.71913113017,11466.321639865579
1984,6,600245,Oncorhynchus kisutch,Coho salmon,Subsistence,Landings,Unreported,47.53221455901475,1630.71913113017,11466.321639865579
1984,6,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Reported,0.1497401107964242,0.2994802215928484,11466.321639865579
1984,6,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Unreported,0.1497401107964242,0.2994802215928484,11466.321639865579
1984,6,600256,Thaleichthys pacificus,Eulachon,Industrial,Landings,Unreported,0.10832052624373209,0.896505376419398,11466.321639865579
1984,6,600256,Thaleichthys pacificus,Eulachon,Subsistence,Landings,Reported,0.7881848501756659,0.896505376419398,11466.321639865579
1984,6,600308,Gadus macrocephalus,Pacific cod,Industrial,Landings,Reported,3.495861139871016,3.495861139871016,11466.321639865579
1984,6,600509,Ophiodon elongatus,Lingcod,Artisanal,Landings,Reported,31.79836869182752,54.55633293124343,11466.321639865579
1984,6,600509,Ophiodon elongatus,Lingcod,Industrial,Landings,Unreported,15.543929151790623,54.55633293124343,11466.321639865579
1984,6,600509,Ophiodon elongatus,Lingcod,Recreational,Landings,Unreported,7.214035087625289,54.55633293124343,11466.321639865579
1984,6,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Reported,2.1515028631411015,2.1515028631411015,11466.321639865579
1984,6,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Discards,Unreported,1.0230597905986891,10.260048502697286,11466.321639865579
1984,6,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Reported,5.186855119821709,10.260048502697286,11466.321639865579
1984,6,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Unreported,3.007292957241894,10.260048502697286,11466.321639865579
1984,6,600514,Hippoglossus stenolepis,Pacific halibut,Recreational,Landings,Unreported,1.0428406350349928,10.260048502697286,11466.321639865579
1984,6,600517,Atheresthes stomias,Arrowtooth flounder,Industrial,Landings,Reported,19.068432090738277,19.068432090738277,11466.321639865579
1984,6,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Reported,420.27291471337975,420.27291471337975,11466.321639865579
1984,6,690064,Saxidomus gigantea,Butter clam,Artisanal,Landings,Reported,107.19004815635063,107.19004815635063,11466.321639865579
1984,6,690115,Cancer magister,Dungeness crab,Industrial,Landings,Reported,80.82710780966248,80.82710780966248,11466.321639865579
1984,6,690284,Panopea abrupta,Pacific geoduck,Industrial,Landings,Reported,252.23244565090533,504.46489130181067,11466.321639865579
1984,6,690284,Panopea abrupta,Pacific geoduck,Industrial,Landings,Unreported,252.23244565090533,504.46489130181067,11466.321639865579
1984,7,100039,Marine fishes not identified,Marine fishes nei,Artisanal,Landings,Reported,0.17416354183217675,15634.27332602797,67749.31757514346
1984,7,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Reported,8348.20970753849,15634.27332602797,67749.31757514346
1984,7,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Unreported,7285.838407012971,15634.27332602797,67749.31757514346
1984,7,100039,Marine fishes not identified,Marine fishes nei,Recreational,Landings,Unreported,0.05104793467494836,15634.27332602797,67749.31757514346
1984,7,100239,Marine groundfishes not identified,Groundfishes,Industrial,Discards,Unreported,1753.0545021435744,3432.5573134077385,67749.31757514346
1984,7,100239,Marine groundfishes not identified,Groundfishes,Industrial,Landings,Unreported,1679.5028112641642,3432.5573134077385,67749.31757514346
1984,7,190195,Mollusca,"Clams, seasnails, squids, octopuses",Industrial,Landings,Reported,1164.4393484783936,1164.4393484783936,67749.31757514346
1984,7,290004,Bivalvia,Clams,Industrial,Landings,Unreported,2213.09584553,2213.09584553,67749.31757514346
1984,7,290013,Scyphozoa,True jellyfishes,Artisanal,Landings,Unreported,0.0058851854623812785,0.0058851854623812785,67749.31757514346
1984,7,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,928.0780876517923,974.2905793468874,67749.31757514346
1984,7,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Unreported,46.21249169509513,974.2905793468874,67749.31757514346
1984,7,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,717.3306207282203,1038.3243011197324,67749.31757514346
1984,7,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Unreported,320.99368039151216,1038.3243011197324,67749.31757514346
1984,7,400019,Rajidae,Stingrays,Industrial,Landings,Reported,117.94117768991791,235.88235537983581,67749.31757514346
1984,7,400019,Rajidae,Stingrays,Industrial,Landings,Unreported,117.94117768991791,235.88235537983581,67749.31757514346
1984,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,93.02235670131691,127.83953783683054,67749.31757514346
1984,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Recreational,Landings,Unreported,34.81718113551363,127.83953783683054,67749.31757514346
1984,7,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,688.5448288058698,688.5448288058698,67749.31757514346
1984,7,490143,Ostreidae,True oysters,Industrial,Landings,Unreported,227.18922669434832,227.18922669434832,67749.31757514346
1984,7,590269,Tresus,Gaper clams,Industrial,Landings,Unreported,0.25249464256851506,0.25249464256851506,67749.31757514346
1984,7,600239,Oncorhynchus mykiss,Rainbow trout,Industrial,Landings,Unreported,5.473615855731282,6.31748226571826,67749.31757514346
1984,7,600239,Oncorhynchus mykiss,Rainbow trout,Subsistence,Landings,Unreported,0.8438664099869781,6.31748226571826,67749.31757514346
1984,7,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Discards,Unreported,7.5604020761261195,823.2518330784424,67749.31757514346
1984,7,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Reported,403.37755855720684,823.2518330784424,67749.31757514346
1984,7,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Unreported,403.9128082617113,823.2518330784424,67749.31757514346
1984,7,600240,Oncorhynchus gorbuscha,Pink salmon,Recreational,Landings,Unreported,7.82755980187459,823.2518330784424,67749.31757514346
1984,7,600240,Oncorhynchus gorbuscha,Pink salmon,Subsistence,Landings,Unreported,0.5735043815234848,823.2518330784424,67749.31757514346
1984,7,600241,Oncorhynchus keta,Chum salmon,Industrial,Discards,Unreported,6.024091372072269,661.094082447661,67749.31757514346
1984,7,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Reported,322.82675370694426,661.094082447661,67749.31757514346
1984,7,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Unreported,323.2570459478066,661.094082447661,67749.31757514346
1984,7,600241,Oncorhynchus keta,Chum salmon,Recreational,Landings,Unreported,6.442603220202721,661.094082447661,67749.31757514346
1984,7,600241,Oncorhynchus keta,Chum salmon,Subsistence,Landings,Unreported,2.543588200635094,661.094082447661,67749.31757514346
1984,7,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Discards,Unreported,145.94899531442996,15771.861285040539,67749.31757514346
1984,7,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Reported,7798.278890721637,15771.861285040539,67749.31757514346
1984,7,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Unreported,7808.5740480674685,15771.861285040539,67749.31757514346
1984,7,600243,Oncorhynchus nerka,Sockeye salmon,Recreational,Landings,Unreported,9.159952721001538,15771.861285040539,67749.31757514346
1984,7,600243,Oncorhynchus nerka,Sockeye salmon,Subsistence,Landings,Unreported,9.899398216001037,15771.861285040539,67749.31757514346
1984,7,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Discards,Unreported,4.347778712053236,523.0699007891816,67749.31757514346
1984,7,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Reported,232.4017783348798,523.0699007891816,67749.31757514346
1984,7,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Unreported,232.69906234937918,523.0699007891816,67749.31757514346
1984,7,600244,Oncorhynchus tshawytscha,Chinook salmon,Recreational,Landings,Unreported,50.18686047721039,523.0699007891816,67749.31757514346
1984,7,600244,Oncorhynchus tshawytscha,Chinook salmon,Subsistence,Landings,Unreported,3.434420915658989,523.0699007891816,67749.31757514346
1984,7,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Discards,Unreported,6.754186576830364,749.9705857666069,67749.31757514346
1984,7,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Reported,360.5449120298494,749.9705857666069,67749.31757514346
1984,7,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Unreported,361.0094857097372,749.9705857666069,67749.31757514346
1984,7,600245,Oncorhynchus kisutch,Coho salmon,Recreational,Landings,Unreported,18.50499619503882,749.9705857666069,67749.31757514346
1984,7,600245,Oncorhynchus kisutch,Coho salmon,Subsistence,Landings,Unreported,3.1570052551511227,749.9705857666069,67749.31757514346
1984,7,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Reported,0.07316663655519623,0.14633327311039246,67749.31757514346
1984,7,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Unreported,0.07316663655519623,0.14633327311039246,67749.31757514346
1984,7,600256,Thaleichthys pacificus,Eulachon,Industrial,Landings,Unreported,8.60333065448367,8.68364107872616,67749.31757514346
1984,7,600256,Thaleichthys pacificus,Eulachon,Subsistence,Landings,Reported,0.08031042424248938,8.68364107872616,67749.31757514346
1984,7,600308,Gadus macrocephalus,Pacific cod,Industrial,Landings,Reported,583.9068948304733,583.9068948304733,67749.31757514346
1984,7,600318,Theragra chalcogramma,Alaska pollock,Industrial,Landings,Reported,126.3415740195565,289.78008671935186,67749.31757514346
1984,7,600318,Theragra chalcogramma,Alaska pollock,Industrial,Landings,Unreported,163.43851269979538,289.78008671935186,67749.31757514346
1984,7,600509,Ophiodon elongatus,Lingcod,Artisanal,Landings,Reported,107.01538888700864,519.8202044694198,67749.31757514346
1984,7,600509,Ophiodon elongatus,Lingcod,Industrial,Landings,Unreported,388.52643898301153,519.8202044694198,67749.31757514346
1984,7,600509,Ophiodon elongatus,Lingcod,Recreational,Landings,Unreported,24.27837659939959,519.8202044694198,67749.31757514346
1984,7,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Reported,1012.1711962723296,1012.1711962723296,67749.31757514346
1984,7,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Discards,Unreported,174.10413808581268,1590.4926366984396,67749.31757514346
1984,7,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Reported,882.6981065144605,1590.4926366984396,67749.31757514346
1984,7,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Unreported,511.78059494033783,1590.4926366984396,67749.31757514346
1984,7,600514,Hippoglossus stenolepis,Pacific halibut,Recreational,Landings,Unreported,21.909797157828457,1590.4926366984396,67749.31757514346
1984,7,600517,Atheresthes stomias,Arrowtooth flounder,Industrial,Landings,Reported,9.866814595048952,9.866814595048952,67749.31757514346
1984,7,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Reported,19201.09550759338,19201.09550759338,67749.31757514346
1984,7,690284,Panopea abrupta,Pacific geoduck,Industrial,Landings,Reported,130.54702388469485,261.0940477693897,67749.31757514346
1984,7,690284,Panopea abrupta,Pacific geoduck,Industrial,Landings,Unreported,130.54702388469485,261.0940477693897,67749.31757514346
1984,8,100039,Marine fishes not identified,Marine fishes nei,Artisanal,Landings,Reported,1.6804796711567114,2497.2281207008386,6789.167270897157
1984,8,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Reported,1332.3000506677502,2497.2281207008386,6789.167270897157
1984,8,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Unreported,1162.7550359755583,2497.2281207008386,6789.167270897157
1984,8,100039,Marine fishes not identified,Marine fishes nei,Recreational,Landings,Unreported,0.49255438637351884,2497.2281207008386,6789.167270897157
1984,8,100239,Marine groundfishes not identified,Groundfishes,Industrial,Discards,Unreported,196.70233036829654,385.15175760048527,6789.167270897157
1984,8,100239,Marine groundfishes not identified,Groundfishes,Industrial,Landings,Unreported,188.44942723218873,385.15175760048527,6789.167270897157
1984,8,190195,Mollusca,"Clams, seasnails, squids, octopuses",Industrial,Landings,Reported,15.46551253733135,15.46551253733135,6789.167270897157
1984,8,290004,Bivalvia,Clams,Industrial,Landings,Unreported,3.3331790881994414,3.3331790881994414,6789.167270897157
1984,8,290013,Scyphozoa,True jellyfishes,Artisanal,Landings,Unreported,0.076216927353928,0.076216927353928,6789.167270897157
1984,8,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,12.252841976531295,12.86295697182705,6789.167270897157
1984,8,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Unreported,0.610114995295754,12.86295697182705,6789.167270897157
1984,8,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,0.24340483216441103,0.352324499949142,6789.167270897157
1984,8,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Unreported,0.10891966778473097,0.352324499949142,6789.167270897157
1984,8,400019,Rajidae,Stingrays,Industrial,Landings,Reported,1.2623214289211286,2.5246428578422573,6789.167270897157
1984,8,400019,Rajidae,Stingrays,Industrial,Landings,Unreported,1.2623214289211286,2.5246428578422573,6789.167270897157
1984,8,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,1.4752533701415662,3.6500001796612698,6789.167270897157
1984,8,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Recreational,Landings,Unreported,2.1747468095197036,3.6500001796612698,6789.167270897157
1984,8,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,1.904557533717279,1.904557533717279,6789.167270897157
1984,8,490143,Ostreidae,True oysters,Industrial,Landings,Unreported,70.75708078684441,70.75708078684441,6789.167270897157
1984,8,590269,Tresus,Gaper clams,Industrial,Landings,Unreported,0.15368925421638088,0.15368925421638088,6789.167270897157
1984,8,600239,Oncorhynchus mykiss,Rainbow trout,Industrial,Landings,Unreported,3.768290271170438,8.301918936362798,6789.167270897157
1984,8,600239,Oncorhynchus mykiss,Rainbow trout,Subsistence,Landings,Unreported,4.533628665192359,8.301918936362798,6789.167270897157
1984,8,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Discards,Unreported,5.775810352936029,675.5518451759756,6789.167270897157
1984,8,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Reported,308.162483343817,675.5518451759756,6789.167270897157
1984,8,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Unreported,308.5713902714584,675.5518451759756,6789.167270897157
1984,8,600240,Oncorhynchus gorbuscha,Pink salmon,Recreational,Landings,Unreported,49.421201863322715,675.5518451759756,6789.167270897157
1984,8,600240,Oncorhynchus gorbuscha,Pink salmon,Subsistence,Landings,Unreported,3.620959344441466,675.5518451759756,6789.167270897157
1984,8,600241,Oncorhynchus keta,Chum salmon,Industrial,Discards,Unreported,4.2744986802034655,513.1514034049652,6789.167270897157
1984,8,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Reported,229.06733105876071,513.1514034049652,6789.167270897157
1984,8,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Unreported,229.37265239306095,513.1514034049652,6789.167270897157
1984,8,600241,Oncorhynchus keta,Chum salmon,Recreational,Landings,Unreported,36.16048848644036,513.1514034049652,6789.167270897157
1984,8,600241,Oncorhynchus keta,Chum salmon,Subsistence,Landings,Unreported,14.27643278649973,513.1514034049652,6789.167270897157
1984,8,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Discards,Unreported,2.8018925244362087,410.6366908236814,6789.167270897157
1984,8,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Reported,149.7094192413488,410.6366908236814,6789.167270897157
1984,8,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Unreported,149.90706311236713,410.6366908236814,6789.167270897157
1984,8,600243,Oncorhynchus nerka,Sockeye salmon,Recreational,Landings,Unreported,52.00988537773106,410.6366908236814,6789.167270897157
1984,8,600243,Oncorhynchus nerka,Sockeye salmon,Subsistence,Landings,Unreported,56.20843056779821,410.6366908236814,6789.167270897157
1984,8,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Discards,Unreported,2.847622634636592,544.7533902698659,6789.167270897157
1984,8,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Reported,152.21394835057475,544.7533902698659,6789.167270897157
1984,8,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Unreported,152.4086575905499,544.7533902698659,6789.167270897157
1984,8,600244,Oncorhynchus tshawytscha,Chinook salmon,Recreational,Landings,Unreported,222.08527323849052,544.7533902698659,6789.167270897157
1984,8,600244,Oncorhynchus tshawytscha,Chinook salmon,Subsistence,Landings,Unreported,15.197888455614141,544.7533902698659,6789.167270897157
1984,8,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Discards,Unreported,4.767804876450884,634.7225435892792,6789.167270897157
1984,8,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Reported,254.5099650714972,634.7225435892792,6789.167270897157
1984,8,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Unreported,254.83790932225835,634.7225435892792,6789.167270897157
1984,8,600245,Oncorhynchus kisutch,Coho salmon,Recreational,Landings,Unreported,103.02970251626654,634.7225435892792,6789.167270897157
1984,8,600245,Oncorhynchus kisutch,Coho salmon,Subsistence,Landings,Unreported,17.577161802806195,634.7225435892792,6789.167270897157
1984,8,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Reported,0.04865030453692062,0.09730060907384123,6789.167270897157
1984,8,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Unreported,0.04865030453692062,0.09730060907384123,6789.167270897157
1984,8,600256,Thaleichthys pacificus,Eulachon,Industrial,Landings,Unreported,0.08428372764345483,0.4245534344433843,6789.167270897157
1984,8,600256,Thaleichthys pacificus,Eulachon,Subsistence,Landings,Reported,0.34026970679992946,0.4245534344433843,6789.167270897157
1984,8,600308,Gadus macrocephalus,Pacific cod,Industrial,Landings,Reported,33.78554036837322,33.78554036837322,6789.167270897157
1984,8,600318,Theragra chalcogramma,Alaska pollock,Industrial,Landings,Reported,0.22350727716716032,0.5126416910864231,6789.167270897157
1984,8,600318,Theragra chalcogramma,Alaska pollock,Industrial,Landings,Unreported,0.2891344139192628,0.5126416910864231,6789.167270897157
1984,8,600509,Ophiodon elongatus,Lingcod,Artisanal,Landings,Reported,110.45306786219751,196.4494541912707,6789.167270897157
1984,8,600509,Ophiodon elongatus,Lingcod,Industrial,Landings,Unreported,60.938110075469694,196.4494541912707,6789.167270897157
1984,8,600509,Ophiodon elongatus,Lingcod,Recreational,Landings,Unreported,25.05827625360348,196.4494541912707,6789.167270897157
1984,8,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Reported,19.808318073390293,19.808318073390293,6789.167270897157
1984,8,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Discards,Unreported,11.005511791711955,104.34310372655872,6789.167270897157
1984,8,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Reported,55.79732065287612,104.34310372655872,6789.167270897157
1984,8,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Unreported,32.35079553140282,104.34310372655872,6789.167270897157
1984,8,600514,Hippoglossus stenolepis,Pacific halibut,Recreational,Landings,Unreported,5.189475750567829,104.34310372655872,6789.167270897157
1984,8,600517,Atheresthes stomias,Arrowtooth flounder,Industrial,Landings,Reported,12.933130702702673,12.933130702702673,6789.167270897157
1984,8,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Reported,418.65221516071415,418.65221516071415,6789.167270897157
1984,8,690064,Saxidomus gigantea,Butter clam,Artisanal,Landings,Reported,9.820247879814493,9.820247879814493,6789.167270897157
1984,8,690115,Cancer magister,Dungeness crab,Industrial,Landings,Reported,33.35932649892352,33.35932649892352,6789.167270897157
1984,8,690284,Panopea abrupta,Pacific geoduck,Industrial,Landings,Reported,89.20180371120485,178.4036074224097,6789.167270897157
1984,8,690284,Panopea abrupta,Pacific geoduck,Industrial,Landings,Unreported,89.20180371120485,178.4036074224097,6789.167270897157
1985,1,100039,Marine fishes not identified,Marine fishes nei,Artisanal,Landings,Reported,7.729180202886748,6975.960706889288,45874.784852489225
1985,1,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Reported,4727.19108135449,6975.960706889288,45874.784852489225
1985,1,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Unreported,2237.911967630743,6975.960706889288,45874.784852489225
1985,1,100039,Marine fishes not identified,Marine fishes nei,Recreational,Landings,Unreported,3.1284777011684457,6975.960706889288,45874.784852489225
1985,1,100239,Marine groundfishes not identified,Groundfishes,Industrial,Discards,Unreported,740.5212437828969,1728.8808131633618,45874.784852489225
1985,1,100239,Marine groundfishes not identified,Groundfishes,Industrial,Landings,Unreported,988.3595693804648,1728.8808131633618,45874.784852489225
1985,1,190195,Mollusca,"Clams, seasnails, squids, octopuses",Industrial,Landings,Reported,68.54463649599127,68.54463649599127,45874.784852489225
1985,1,290004,Bivalvia,Clams,Industrial,Landings,Unreported,9.102346616327159,9.102346616327159,45874.784852489225
1985,1,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,24.41842488010284,24.984301299374888,45874.784852489225
1985,1,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Unreported,0.5658764192720461,24.984301299374888,45874.784852489225
1985,1,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,0.7636648974849563,1.1980313408530774,45874.784852489225
1985,1,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Unreported,0.4343664433681211,1.1980313408530774,45874.784852489225
1985,1,400019,Rajidae,Stingrays,Industrial,Landings,Reported,2.8381761239664614,5.676352247932923,45874.784852489225
1985,1,400019,Rajidae,Stingrays,Industrial,Landings,Unreported,2.8381761239664614,5.676352247932923,45874.784852489225
1985,1,400416,Scombridae,"Mackerels, tunas, bonitos",Industrial,Landings,Unreported,0.039231921214539445,0.039231921214539445,45874.784852489225
1985,1,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,1.3956261132106176,7.506297405961758,45874.784852489225
1985,1,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Recreational,Landings,Unreported,6.110671292751141,7.506297405961758,45874.784852489225
1985,1,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,4.479858539479236,4.479858539479236,45874.784852489225
