stockid,year,score,basis,bPrime,fPrime,b_bmsy,f_fmsy,rgn_id,rgn_ass_catch_prop
RSOLEHSTR,2002,0.4039426188769341,"F_Fmsy, B_Bmsy",0.8608592625,0.46923189012784083,1.778281475,0.19292406331249998,8,3.9910376590156964e-4
RSOLEHSTR,2003,0.356508288754847,"F_Fmsy, B_Bmsy",0.7495878840000001,0.4756057246448863,2.000824232,0.19853303768749997,1,0.11680633439079238
RSOLEHSTR,2003,0.356508288754847,"F_Fmsy, B_Bmsy",0.7495878840000001,0.4756057246448863,2.000824232,0.19853303768749997,2,0.04340053951875409
RSOLEHSTR,2003,0.356508288754847,"F_Fmsy, B_Bmsy",0.7495878840000001,0.4756057246448863,2.000824232,0.19853303768749997,3,8.643114407581362e-4
RSOLEHSTR,2003,0.356508288754847,"F_Fmsy, B_Bmsy",0.7495878840000001,0.4756057246448863,2.000824232,0.19853303768749997,8,3.9910376590156964e-4
RSOLEHSTR,2004,0.2825779812762417,"F_Fmsy, B_Bmsy",0.596074593,0.47406479758522724,2.307850814,0.19717702187499997,1,0.11680633439079238
RSOLEHSTR,2004,0.2825779812762417,"F_Fmsy, B_Bmsy",0.596074593,0.47406479758522724,2.307850814,0.19717702187499997,2,0.04340053951875409
RSOLEHSTR,2004,0.2825779812762417,"F_Fmsy, B_Bmsy",0.596074593,0.47406479758522724,2.307850814,0.19717702187499997,3,8.643114407581362e-4
RSOLEHSTR,2004,0.2825779812762417,"F_Fmsy, B_Bmsy",0.596074593,0.47406479758522724,2.307850814,0.19717702187499997,8,3.9910376590156964e-4
RSOLEHSTR,2005,0.21534741075704375,"F_Fmsy, B_Bmsy",0.4621368225,0.4659819349431818,2.575726355,0.19006410275,1,0.11680633439079238
RSOLEHSTR,2005,0.21534741075704375,"F_Fmsy, B_Bmsy",0.4621368225,0.4659819349431818,2.575726355,0.19006410275,2,0.04340053951875409
RSOLEHSTR,2005,0.21534741075704375,"F_Fmsy, B_Bmsy",0.4621368225,0.4659819349431818,2.575726355,0.19006410275,3,8.643114407581362e-4
RSOLEHSTR,2005,0.21534741075704375,"F_Fmsy, B_Bmsy",0.4621368225,0.4659819349431818,2.575726355,0.19006410275,8,3.9910376590156964e-4
RSOLEHSTR,2006,0.16146206777417885,"F_Fmsy, B_Bmsy",0.3591077684999999,0.44962009161931815,2.781784463,0.175665680625,1,0.11680633439079238
RSOLEHSTR,2006,0.16146206777417885,"F_Fmsy, B_Bmsy",0.3591077684999999,0.44962009161931815,2.781784463,0.175665680625,2,0.04340053951875409
RSOLEHSTR,2006,0.16146206777417885,"F_Fmsy, B_Bmsy",0.3591077684999999,0.44962009161931815,2.781784463,0.175665680625,3,8.643114407581362e-4
RSOLEHSTR,2006,0.16146206777417885,"F_Fmsy, B_Bmsy",0.3591077684999999,0.44962009161931815,2.781784463,0.175665680625,8,3.9910376590156964e-4
RSOLEHSTR,2007,0.140599595594692,"F_Fmsy, B_Bmsy",0.328199052,0.42839732393465907,2.843601896,0.1569896450625,1,0.08637609167115291
RSOLEHSTR,2007,0.140599595594692,"F_Fmsy, B_Bmsy",0.328199052,0.42839732393465907,2.843601896,0.1569896450625,2,0.03625339701566934
RSOLEHSTR,2007,0.140599595594692,"F_Fmsy, B_Bmsy",0.328199052,0.42839732393465907,2.843601896,0.1569896450625,3,7.286810280955475e-4
RSOLEHSTR,2007,0.140599595594692,"F_Fmsy, B_Bmsy",0.328199052,0.42839732393465907,2.843601896,0.1569896450625,8,3.804151888091066e-4
RSOLEHSTR,2008,0.14072473411233585,"F_Fmsy, B_Bmsy",0.348804863,0.40344831463068176,2.802390274,0.13503451687499998,1,0.05614220220877562
RSOLEHSTR,2008,0.14072473411233585,"F_Fmsy, B_Bmsy",0.348804863,0.40344831463068176,2.802390274,0.13503451687499998,2,0.030101627277066813
RSOLEHSTR,2008,0.14072473411233585,"F_Fmsy, B_Bmsy",0.348804863,0.40344831463068176,2.802390274,0.13503451687499998,3,2.9747827626661294e-4
RSOLEHSTR,2008,0.14072473411233585,"F_Fmsy, B_Bmsy",0.348804863,0.40344831463068176,2.802390274,0.13503451687499998,8,1.7466421093287319e-4
RSOLEHSTR,2009,0.15094278715655993,"F_Fmsy, B_Bmsy",0.39001648450000004,0.38701642919034085,2.719967031,0.12057445768749998,1,0.20790070929244864
RSOLEHSTR,2009,0.15094278715655993,"F_Fmsy, B_Bmsy",0.39001648450000004,0.38701642919034085,2.719967031,0.12057445768749998,2,0.06384659426352611
RSOLEHSTR,2009,0.15094278715655993,"F_Fmsy, B_Bmsy",0.39001648450000004,0.38701642919034085,2.719967031,0.12057445768749998,3,0.0015667750179122484
RSOLEHSTR,2009,0.15094278715655993,"F_Fmsy, B_Bmsy",0.39001648450000004,0.38701642919034085,2.719967031,0.12057445768749998,8,8.774018781993695e-4
RSOLEHSTR,2010,0.1693858171814752,"F_Fmsy, B_Bmsy",0.4518339170000001,0.3748851310369318,2.596332166,0.10989891531249998,1,0.1136237823241204
RSOLEHSTR,2010,0.1693858171814752,"F_Fmsy, B_Bmsy",0.4518339170000001,0.3748851310369318,2.596332166,0.10989891531249998,2,0.029815216025477882
RSOLEHSTR,2010,0.1693858171814752,"F_Fmsy, B_Bmsy",0.4518339170000001,0.3748851310369318,2.596332166,0.10989891531249998,3,0.005773414449809731
RSOLEHSTR,2010,0.1693858171814752,"F_Fmsy, B_Bmsy",0.4518339170000001,0.3748851310369318,2.596332166,0.10989891531249998,8,9.376131932170722e-5
RSOLEHSTR,2011,0.15952859306737466,"F_Fmsy, B_Bmsy",0.4312281065000001,0.36994015617897724,2.637543787,0.10554733743749999,1,0.34797809736517354
RSOLEHSTR,2011,0.15952859306737466,"F_Fmsy, B_Bmsy",0.4312281065000001,0.36994015617897724,2.637543787,0.10554733743749999,2,0.02491122241550894
RSOLEHSTR,2011,0.15952859306737466,"F_Fmsy, B_Bmsy",0.4312281065000001,0.36994015617897724,2.637543787,0.10554733743749999,3,0.004312234430799752
RSOLEHSTR,2011,0.15952859306737466,"F_Fmsy, B_Bmsy",0.4312281065000001,0.36994015617897724,2.637543787,0.10554733743749999,8,2.387555794022513e-4
RSOLEHSTR,2012,0.133648239030459,"F_Fmsy, B_Bmsy",0.3591077684999999,0.37216749609375,2.781784463,0.1075073965625,1,0.21152080438522233
RSOLEHSTR,2012,0.133648239030459,"F_Fmsy, B_Bmsy",0.3591077684999999,0.37216749609375,2.781784463,0.1075073965625,2,0.03622362254749756
RSOLEHSTR,2012,0.133648239030459,"F_Fmsy, B_Bmsy",0.3591077684999999,0.37216749609375,2.781784463,0.1075073965625,3,0.0049804191551474294
RSOLEHSTR,2012,0.133648239030459,"F_Fmsy, B_Bmsy",0.3591077684999999,0.37216749609375,2.781784463,0.1075073965625,8,0.0010035321915145624
RSOLEHSTR,2013,0.09390872960324698,"F_Fmsy, B_Bmsy",0.25607871400000004,0.3667182177556818,2.987842572,0.10271203162499999,1,0.2601052717489247
RSOLEHSTR,2013,0.09390872960324698,"F_Fmsy, B_Bmsy",0.25607871400000004,0.3667182177556818,2.987842572,0.10271203162499999,2,0.03211487303482265
RSOLEHSTR,2013,0.09390872960324698,"F_Fmsy, B_Bmsy",0.25607871400000004,0.3667182177556818,2.987842572,0.10271203162499999,3,0.004509240869487535
RSOLEHSTR,2013,0.09390872960324698,"F_Fmsy, B_Bmsy",0.25607871400000004,0.3667182177556818,2.987842572,0.10271203162499999,8,4.4480985658927217e-4
RSOLEHSTR,2014,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,1,0.2589555426968771
RSOLEHSTR,2014,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,2,0.014858105410673889
RSOLEHSTR,2014,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,3,0.010974210588330306
RSOLEHSTR,2014,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,8,7.473071187946702e-4
RSOLEHSTR,2015,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,1,0.20601105560500074
RSOLEHSTR,2015,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,2,0.016045705240692456
RSOLEHSTR,2015,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,3,0.0015653992973796488
RSOLEHSTR,2015,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,8,7.563442119124876e-4
RSOLEHSTR,2016,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,1,0.24169062335026753
RSOLEHSTR,2016,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,2,0.020986306256102732
RSOLEHSTR,2016,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,3,0.005682950251732497
RSOLEHSTR,2016,0.25,B_Bmsy only,0.25,0.3667182177556818,3.173294869,0.10271203162499999,8,5.178808075378524e-4
SABLEFPCAN,1996,0.9389204546093749,"F_Fmsy, B_Bmsy",1,0.9389204546093749,1.12716763,1.2488636363125,1,0.005937278589710676
SABLEFPCAN,1996,0.9389204546093749,"F_Fmsy, B_Bmsy",1,0.9389204546093749,1.12716763,1.2488636363125,2,0.22017607527231273
SABLEFPCAN,1996,0.9389204546093749,"F_Fmsy, B_Bmsy",1,0.9389204546093749,1.12716763,1.2488636363125,3,0.011403206198036699
SABLEFPCAN,1996,0.9389204546093749,"F_Fmsy, B_Bmsy",1,0.9389204546093749,1.12716763,1.2488636363125,4,0.05348489137154098
SABLEFPCAN,1996,0.9389204546093749,"F_Fmsy, B_Bmsy",1,0.9389204546093749,1.12716763,1.2488636363125,5,0.02116353435888085
SABLEFPCAN,1996,0.9389204546093749,"F_Fmsy, B_Bmsy",1,0.9389204546093749,1.12716763,1.2488636363125,6,0.15965745061269726
SABLEFPCAN,1996,0.9389204546093749,"F_Fmsy, B_Bmsy",1,0.9389204546093749,1.12716763,1.2488636363125,7,0.044759383290692616
SABLEFPCAN,1996,0.9389204546093749,"F_Fmsy, B_Bmsy",1,0.9389204546093749,1.12716763,1.2488636363125,8,0.008969739677324291
SABLEFPCAN,1997,0.9105113635937501,"F_Fmsy, B_Bmsy",1,0.9105113635937501,1.069364162,1.271590909125,1,0.005937278589710676
SABLEFPCAN,1997,0.9105113635937501,"F_Fmsy, B_Bmsy",1,0.9105113635937501,1.069364162,1.271590909125,2,0.22017607527231273
SABLEFPCAN,1997,0.9105113635937501,"F_Fmsy, B_Bmsy",1,0.9105113635937501,1.069364162,1.271590909125,3,0.011403206198036699
SABLEFPCAN,1997,0.9105113635937501,"F_Fmsy, B_Bmsy",1,0.9105113635937501,1.069364162,1.271590909125,4,0.05348489137154098
SABLEFPCAN,1997,0.9105113635937501,"F_Fmsy, B_Bmsy",1,0.9105113635937501,1.069364162,1.271590909125,5,0.02116353435888085
SABLEFPCAN,1997,0.9105113635937501,"F_Fmsy, B_Bmsy",1,0.9105113635937501,1.069364162,1.271590909125,6,0.15965745061269726
SABLEFPCAN,1997,0.9105113635937501,"F_Fmsy, B_Bmsy",1,0.9105113635937501,1.069364162,1.271590909125,7,0.044759383290692616
SABLEFPCAN,1997,0.9105113635937501,"F_Fmsy, B_Bmsy",1,0.9105113635937501,1.069364162,1.271590909125,8,0.008969739677324291
SABLEFPCAN,1998,0.8892045453124999,"F_Fmsy, B_Bmsy",1,0.8892045453124999,0.986271676,1.28863636375,1,0.005937278589710676
SABLEFPCAN,1998,0.8892045453124999,"F_Fmsy, B_Bmsy",1,0.8892045453124999,0.986271676,1.28863636375,2,0.22017607527231273
SABLEFPCAN,1998,0.8892045453124999,"F_Fmsy, B_Bmsy",1,0.8892045453124999,0.986271676,1.28863636375,3,0.011403206198036699
SABLEFPCAN,1998,0.8892045453124999,"F_Fmsy, B_Bmsy",1,0.8892045453124999,0.986271676,1.28863636375,4,0.05348489137154098
SABLEFPCAN,1998,0.8892045453124999,"F_Fmsy, B_Bmsy",1,0.8892045453124999,0.986271676,1.28863636375,5,0.02116353435888085
SABLEFPCAN,1998,0.8892045453124999,"F_Fmsy, B_Bmsy",1,0.8892045453124999,0.986271676,1.28863636375,6,0.15965745061269726
SABLEFPCAN,1998,0.8892045453124999,"F_Fmsy, B_Bmsy",1,0.8892045453124999,0.986271676,1.28863636375,7,0.044759383290692616
SABLEFPCAN,1998,0.8892045453124999,"F_Fmsy, B_Bmsy",1,0.8892045453124999,0.986271676,1.28863636375,8,0.008969739677324291
SABLEFPCAN,1999,0.8338068179687499,"F_Fmsy, B_Bmsy",1,0.8338068179687499,0.895953757,1.332954545625,1,0.005937278589710676
SABLEFPCAN,1999,0.8338068179687499,"F_Fmsy, B_Bmsy",1,0.8338068179687499,0.895953757,1.332954545625,2,0.22017607527231273
SABLEFPCAN,1999,0.8338068179687499,"F_Fmsy, B_Bmsy",1,0.8338068179687499,0.895953757,1.332954545625,3,0.011403206198036699
SABLEFPCAN,1999,0.8338068179687499,"F_Fmsy, B_Bmsy",1,0.8338068179687499,0.895953757,1.332954545625,4,0.05348489137154098
SABLEFPCAN,1999,0.8338068179687499,"F_Fmsy, B_Bmsy",1,0.8338068179687499,0.895953757,1.332954545625,5,0.02116353435888085
SABLEFPCAN,1999,0.8338068179687499,"F_Fmsy, B_Bmsy",1,0.8338068179687499,0.895953757,1.332954545625,6,0.15965745061269726
SABLEFPCAN,1999,0.8338068179687499,"F_Fmsy, B_Bmsy",1,0.8338068179687499,0.895953757,1.332954545625,7,0.044759383290692616
SABLEFPCAN,1999,0.8338068179687499,"F_Fmsy, B_Bmsy",1,0.8338068179687499,0.895953757,1.332954545625,8,0.008969739677324291
SABLEFPCAN,2000,0.7215909088281249,"F_Fmsy, B_Bmsy",1,0.7215909088281249,0.812861272,1.4227272729375,1,0.005937278589710676
SABLEFPCAN,2000,0.7215909088281249,"F_Fmsy, B_Bmsy",1,0.7215909088281249,0.812861272,1.4227272729375,2,0.22017607527231273
SABLEFPCAN,2000,0.7215909088281249,"F_Fmsy, B_Bmsy",1,0.7215909088281249,0.812861272,1.4227272729375,3,0.011403206198036699
SABLEFPCAN,2000,0.7215909088281249,"F_Fmsy, B_Bmsy",1,0.7215909088281249,0.812861272,1.4227272729375,4,0.05348489137154098
SABLEFPCAN,2000,0.7215909088281249,"F_Fmsy, B_Bmsy",1,0.7215909088281249,0.812861272,1.4227272729375,5,0.02116353435888085
SABLEFPCAN,2000,0.7215909088281249,"F_Fmsy, B_Bmsy",1,0.7215909088281249,0.812861272,1.4227272729375,6,0.15965745061269726
SABLEFPCAN,2000,0.7215909088281249,"F_Fmsy, B_Bmsy",1,0.7215909088281249,0.812861272,1.4227272729375,7,0.044759383290692616
SABLEFPCAN,2000,0.7215909088281249,"F_Fmsy, B_Bmsy",1,0.7215909088281249,0.812861272,1.4227272729375,8,0.008969739677324291
SABLEFPCAN,2001,0.48370472895794137,"F_Fmsy, B_Bmsy",0.9664017337499999,0.5005213795312496,0.773121387,1.5323863638750002,1,0.005937278589710676
SABLEFPCAN,2001,0.48370472895794137,"F_Fmsy, B_Bmsy",0.9664017337499999,0.5005213795312496,0.773121387,1.5323863638750002,2,0.22017607527231273
SABLEFPCAN,2001,0.48370472895794137,"F_Fmsy, B_Bmsy",0.9664017337499999,0.5005213795312496,0.773121387,1.5323863638750002,3,0.011403206198036699
SABLEFPCAN,2001,0.48370472895794137,"F_Fmsy, B_Bmsy",0.9664017337499999,0.5005213795312496,0.773121387,1.5323863638750002,4,0.05348489137154098
SABLEFPCAN,2001,0.48370472895794137,"F_Fmsy, B_Bmsy",0.9664017337499999,0.5005213795312496,0.773121387,1.5323863638750002,5,0.02116353435888085
SABLEFPCAN,2001,0.48370472895794137,"F_Fmsy, B_Bmsy",0.9664017337499999,0.5005213795312496,0.773121387,1.5323863638750002,6,0.15965745061269726
SABLEFPCAN,2001,0.48370472895794137,"F_Fmsy, B_Bmsy",0.9664017337499999,0.5005213795312496,0.773121387,1.5323863638750002,7,0.044759383290692616
SABLEFPCAN,2001,0.48370472895794137,"F_Fmsy, B_Bmsy",0.9664017337499999,0.5005213795312496,0.773121387,1.5323863638750002,8,0.008969739677324291
SABLEFPCAN,2002,0.34360438915916314,"F_Fmsy, B_Bmsy",0.94833815,0.3623226474218749,0.75867052,1.6068181820625,1,0.005937278589710676
SABLEFPCAN,2002,0.34360438915916314,"F_Fmsy, B_Bmsy",0.94833815,0.3623226474218749,0.75867052,1.6068181820625,2,0.22017607527231273
SABLEFPCAN,2002,0.34360438915916314,"F_Fmsy, B_Bmsy",0.94833815,0.3623226474218749,0.75867052,1.6068181820625,3,0.011403206198036699
SABLEFPCAN,2002,0.34360438915916314,"F_Fmsy, B_Bmsy",0.94833815,0.3623226474218749,0.75867052,1.6068181820625,4,0.05348489137154098
SABLEFPCAN,2002,0.34360438915916314,"F_Fmsy, B_Bmsy",0.94833815,0.3623226474218749,0.75867052,1.6068181820625,5,0.02116353435888085
SABLEFPCAN,2002,0.34360438915916314,"F_Fmsy, B_Bmsy",0.94833815,0.3623226474218749,0.75867052,1.6068181820625,6,0.15965745061269726
SABLEFPCAN,2002,0.34360438915916314,"F_Fmsy, B_Bmsy",0.94833815,0.3623226474218749,0.75867052,1.6068181820625,7,0.044759383290692616
SABLEFPCAN,2002,0.34360438915916314,"F_Fmsy, B_Bmsy",0.94833815,0.3623226474218749,0.75867052,1.6068181820625,8,0.008969739677324291
SABLEFPCAN,2003,0.46169040346317386,"F_Fmsy, B_Bmsy",0.9844653174999999,0.4689757935156247,0.787572254,1.5937500001875,1,0.005937278589710676
SABLEFPCAN,2003,0.46169040346317386,"F_Fmsy, B_Bmsy",0.9844653174999999,0.4689757935156247,0.787572254,1.5937500001875,2,0.22017607527231273
SABLEFPCAN,2003,0.46169040346317386,"F_Fmsy, B_Bmsy",0.9844653174999999,0.4689757935156247,0.787572254,1.5937500001875,3,0.011403206198036699
SABLEFPCAN,2003,0.46169040346317386,"F_Fmsy, B_Bmsy",0.9844653174999999,0.4689757935156247,0.787572254,1.5937500001875,4,0.05348489137154098
SABLEFPCAN,2003,0.46169040346317386,"F_Fmsy, B_Bmsy",0.9844653174999999,0.4689757935156247,0.787572254,1.5937500001875,5,0.02116353435888085
SABLEFPCAN,2003,0.46169040346317386,"F_Fmsy, B_Bmsy",0.9844653174999999,0.4689757935156247,0.787572254,1.5937500001875,6,0.15965745061269726
SABLEFPCAN,2003,0.46169040346317386,"F_Fmsy, B_Bmsy",0.9844653174999999,0.4689757935156247,0.787572254,1.5937500001875,7,0.044759383290692616
SABLEFPCAN,2003,0.46169040346317386,"F_Fmsy, B_Bmsy",0.9844653174999999,0.4689757935156247,0.787572254,1.5937500001875,8,0.008969739677324291
SABLEFPCAN,2004,0.6086647725781249,"F_Fmsy, B_Bmsy",1,0.6086647725781249,0.863439306,1.5130681819375,1,0.005937278589710676
SABLEFPCAN,2004,0.6086647725781249,"F_Fmsy, B_Bmsy",1,0.6086647725781249,0.863439306,1.5130681819375,2,0.22017607527231273
SABLEFPCAN,2004,0.6086647725781249,"F_Fmsy, B_Bmsy",1,0.6086647725781249,0.863439306,1.5130681819375,3,0.011403206198036699
SABLEFPCAN,2004,0.6086647725781249,"F_Fmsy, B_Bmsy",1,0.6086647725781249,0.863439306,1.5130681819375,4,0.05348489137154098
SABLEFPCAN,2004,0.6086647725781249,"F_Fmsy, B_Bmsy",1,0.6086647725781249,0.863439306,1.5130681819375,5,0.02116353435888085
SABLEFPCAN,2004,0.6086647725781249,"F_Fmsy, B_Bmsy",1,0.6086647725781249,0.863439306,1.5130681819375,6,0.15965745061269726
SABLEFPCAN,2004,0.6086647725781249,"F_Fmsy, B_Bmsy",1,0.6086647725781249,0.863439306,1.5130681819375,7,0.044759383290692616
SABLEFPCAN,2004,0.6086647725781249,"F_Fmsy, B_Bmsy",1,0.6086647725781249,0.863439306,1.5130681819375,8,0.008969739677324291
SABLEFPCAN,2005,0.7336647726562501,"F_Fmsy, B_Bmsy",1,0.7336647726562501,0.935693642,1.413068181875,1,0.005937278589710676
SABLEFPCAN,2005,0.7336647726562501,"F_Fmsy, B_Bmsy",1,0.7336647726562501,0.935693642,1.413068181875,2,0.22017607527231273
SABLEFPCAN,2005,0.7336647726562501,"F_Fmsy, B_Bmsy",1,0.7336647726562501,0.935693642,1.413068181875,3,0.011403206198036699
SABLEFPCAN,2005,0.7336647726562501,"F_Fmsy, B_Bmsy",1,0.7336647726562501,0.935693642,1.413068181875,4,0.05348489137154098
SABLEFPCAN,2005,0.7336647726562501,"F_Fmsy, B_Bmsy",1,0.7336647726562501,0.935693642,1.413068181875,5,0.02116353435888085
SABLEFPCAN,2005,0.7336647726562501,"F_Fmsy, B_Bmsy",1,0.7336647726562501,0.935693642,1.413068181875,6,0.15965745061269726
SABLEFPCAN,2005,0.7336647726562501,"F_Fmsy, B_Bmsy",1,0.7336647726562501,0.935693642,1.413068181875,7,0.044759383290692616
SABLEFPCAN,2005,0.7336647726562501,"F_Fmsy, B_Bmsy",1,0.7336647726562501,0.935693642,1.413068181875,8,0.008969739677324291
SABLEFPCAN,2006,0.8110795454687499,"F_Fmsy, B_Bmsy",1,0.8110795454687499,0.935693642,1.351136363625,1,0.005937278589710676
SABLEFPCAN,2006,0.8110795454687499,"F_Fmsy, B_Bmsy",1,0.8110795454687499,0.935693642,1.351136363625,2,0.22017607527231273
SABLEFPCAN,2006,0.8110795454687499,"F_Fmsy, B_Bmsy",1,0.8110795454687499,0.935693642,1.351136363625,3,0.011403206198036699
SABLEFPCAN,2006,0.8110795454687499,"F_Fmsy, B_Bmsy",1,0.8110795454687499,0.935693642,1.351136363625,4,0.05348489137154098
SABLEFPCAN,2006,0.8110795454687499,"F_Fmsy, B_Bmsy",1,0.8110795454687499,0.935693642,1.351136363625,5,0.02116353435888085
SABLEFPCAN,2006,0.8110795454687499,"F_Fmsy, B_Bmsy",1,0.8110795454687499,0.935693642,1.351136363625,6,0.15965745061269726
SABLEFPCAN,2006,0.8110795454687499,"F_Fmsy, B_Bmsy",1,0.8110795454687499,0.935693642,1.351136363625,7,0.044759383290692616
SABLEFPCAN,2006,0.8110795454687499,"F_Fmsy, B_Bmsy",1,0.8110795454687499,0.935693642,1.351136363625,8,0.008969739677324291
SABLEFPCAN,2007,0.7982954545312498,"F_Fmsy, B_Bmsy",1,0.7982954545312498,0.903179191,1.3613636363750001,1,0.0036481289005163525
SABLEFPCAN,2007,0.7982954545312498,"F_Fmsy, B_Bmsy",1,0.7982954545312498,0.903179191,1.3613636363750001,2,0.22662348289674772
SABLEFPCAN,2007,0.7982954545312498,"F_Fmsy, B_Bmsy",1,0.7982954545312498,0.903179191,1.3613636363750001,3,0.00841504106905517
SABLEFPCAN,2007,0.7982954545312498,"F_Fmsy, B_Bmsy",1,0.7982954545312498,0.903179191,1.3613636363750001,4,0.02312667459904213
SABLEFPCAN,2007,0.7982954545312498,"F_Fmsy, B_Bmsy",1,0.7982954545312498,0.903179191,1.3613636363750001,5,0.030342681289528217
SABLEFPCAN,2007,0.7982954545312498,"F_Fmsy, B_Bmsy",1,0.7982954545312498,0.903179191,1.3613636363750001,6,0.43952528441379785
SABLEFPCAN,2007,0.7982954545312498,"F_Fmsy, B_Bmsy",1,0.7982954545312498,0.903179191,1.3613636363750001,7,0.03524523737909548
SABLEFPCAN,2007,0.7982954545312498,"F_Fmsy, B_Bmsy",1,0.7982954545312498,0.903179191,1.3613636363750001,8,0.0037356932923454963
SABLEFPCAN,2008,0.7357954545312501,"F_Fmsy, B_Bmsy",1,0.7357954545312501,0.867052023,1.411363636375,1,0.0038822275152790527
SABLEFPCAN,2008,0.7357954545312501,"F_Fmsy, B_Bmsy",1,0.7357954545312501,0.867052023,1.411363636375,2,0.22041030805772385
SABLEFPCAN,2008,0.7357954545312501,"F_Fmsy, B_Bmsy",1,0.7357954545312501,0.867052023,1.411363636375,3,0.0081673194140349
SABLEFPCAN,2008,0.7357954545312501,"F_Fmsy, B_Bmsy",1,0.7357954545312501,0.867052023,1.411363636375,4,0.11265340641428254
SABLEFPCAN,2008,0.7357954545312501,"F_Fmsy, B_Bmsy",1,0.7357954545312501,0.867052023,1.411363636375,5,0.02076542162598248
SABLEFPCAN,2008,0.7357954545312501,"F_Fmsy, B_Bmsy",1,0.7357954545312501,0.867052023,1.411363636375,6,0.038372388391439645
SABLEFPCAN,2008,0.7357954545312501,"F_Fmsy, B_Bmsy",1,0.7357954545312501,0.867052023,1.411363636375,7,0.04092971255145296
SABLEFPCAN,2008,0.7357954545312501,"F_Fmsy, B_Bmsy",1,0.7357954545312501,0.867052023,1.411363636375,8,0.012115209562170135
SABLEFPCAN,2009,0.7066761363281249,"F_Fmsy, B_Bmsy",1,0.7066761363281249,0.820086705,1.4346590909375,1,0.010281479353336623
SABLEFPCAN,2009,0.7066761363281249,"F_Fmsy, B_Bmsy",1,0.7066761363281249,0.820086705,1.4346590909375,2,0.21349443486246664
SABLEFPCAN,2009,0.7066761363281249,"F_Fmsy, B_Bmsy",1,0.7066761363281249,0.820086705,1.4346590909375,3,0.01762725811102003
SABLEFPCAN,2009,0.7066761363281249,"F_Fmsy, B_Bmsy",1,0.7066761363281249,0.820086705,1.4346590909375,4,0.024169714373841075
SABLEFPCAN,2009,0.7066761363281249,"F_Fmsy, B_Bmsy",1,0.7066761363281249,0.820086705,1.4346590909375,5,0.012382500161131856
SABLEFPCAN,2009,0.7066761363281249,"F_Fmsy, B_Bmsy",1,0.7066761363281249,0.820086705,1.4346590909375,6,0.13864656185032462
SABLEFPCAN,2009,0.7066761363281249,"F_Fmsy, B_Bmsy",1,0.7066761363281249,0.820086705,1.4346590909375,7,0.058102054478494286
SABLEFPCAN,2009,0.7066761363281249,"F_Fmsy, B_Bmsy",1,0.7066761363281249,0.820086705,1.4346590909375,8,0.009886232957884523
SABLEFPCAN,2010,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,1,0.2591744140769298
SABLEFPCAN,2010,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,2,0.25598378814845385
SABLEFPCAN,2010,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,3,0.08628018248445897
SABLEFPCAN,2010,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,4,0.06231545513849276
SABLEFPCAN,2010,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,5,0.005340290648377205
SABLEFPCAN,2010,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,6,0.48289084030880364
SABLEFPCAN,2010,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,7,6.631671889782463e-4
SABLEFPCAN,2010,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,8,0.4957306759471843
SABLEFPCAN,2011,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,1,0.006960411345050901
SABLEFPCAN,2011,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,2,0.16768743458211072
SABLEFPCAN,2011,0.6816647664008918,"F_Fmsy, B_Bmsy",0.9799494225,0.6956121925781245,0.783959538,1.4034090909375,3,0.014994845719596563
