iucn_sid,am_sid,cat_ts_score,year,pr_score,cat_ts
NA,Fis-62376,NA,NA,NA,NE
NA,Fis-63259,NA,NA,NA,NE
NA,Fis-63650,NA,NA,NA,NE
NA,Fis-64711,NA,NA,NA,NE
NA,Fis-114098,NA,NA,NA,NE
NA,Fis-114124,NA,NA,NA,NE
NA,Fis-116315,NA,NA,NA,NE
NA,Fis-116321,NA,NA,NA,NE
NA,Fis-116739,NA,NA,NA,NE
NA,Fis-116755,NA,NA,NA,NE
NA,Fis-116917,NA,NA,NA,NE
NA,Fis-116935,NA,NA,NA,NE
NA,Fis-116939,NA,NA,NA,NE
NA,Fis-116940,NA,NA,NA,NE
NA,Fis-117115,NA,NA,NA,NE
NA,Fis-124211,NA,NA,NA,NE
NA,Fis-124272,NA,NA,NA,NE
NA,Fis-124273,NA,NA,NA,NE
NA,Fis-124274,NA,NA,NA,NE
NA,Fis-124275,NA,NA,NA,NE
NA,Fis-124276,NA,NA,NA,NE
NA,Fis-124280,NA,NA,NA,NE
NA,Fis-124376,NA,NA,NA,NE
NA,Fis-124381,NA,NA,NA,NE
NA,Fis-149783,NA,NA,NA,NE
NA,Fis-125600,NA,NA,NA,NE
NA,Fis-125615,NA,NA,NA,NE
NA,Fis-125622,NA,NA,NA,NE
NA,Fis-125639,NA,NA,NA,NE
NA,Fis-125642,NA,NA,NA,NE
NA,Fis-125662,NA,NA,NA,NE
NA,Fis-125665,NA,NA,NA,NE
NA,Fis-127016,NA,NA,NA,NE
NA,Fis-131936,NA,NA,NA,NE
NA,Fis-132010,NA,NA,NA,NE
NA,Fis-132018,NA,NA,NA,NE
NA,Fis-132037,NA,NA,NA,NE
NA,Fis-132060,NA,NA,NA,NE
NA,Fis-132442,NA,NA,NA,NE
NA,Fis-132487,NA,NA,NA,NE
NA,Fis-132763,NA,NA,NA,NE
NA,Fis-132808,NA,NA,NA,NE
NA,Fis-134163,NA,NA,NA,NE
NA,Fis-134188,NA,NA,NA,NE
NA,Fis-134463,NA,NA,NA,NE
NA,Fis-134593,NA,NA,NA,NE
NA,Fis-138079,NA,NA,NA,NE
NA,Fis-138158,NA,NA,NA,NE
NA,Fis-139428,NA,NA,NA,NE
NA,Fis-139548,NA,NA,NA,NE
NA,Fis-141387,NA,NA,NA,NE
NA,Fis-142473,NA,NA,NA,NE
NA,Fis-143534,NA,NA,NA,NE
NA,Fis-143552,NA,NA,NA,NE
NA,Fis-143556,NA,NA,NA,NE
NA,Fis-143560,NA,NA,NA,NE
NA,Fis-143735,NA,NA,NA,NE
NA,Fis-143868,NA,NA,NA,NE
NA,Fis-144053,NA,NA,NA,NE
NA,Fis-144121,NA,NA,NA,NE
NA,Fis-144240,NA,NA,NA,NE
NA,Fis-144330,NA,NA,NA,NE
NA,Fis-147633,NA,NA,NA,NE
NA,Fis-148363,NA,NA,NA,NE
NA,Fis-148816,NA,NA,NA,NE
NA,Fis-149263,NA,NA,NA,NE
NA,Fis-149460,NA,NA,NA,NE
NA,Fis-149572,NA,NA,NA,NE
NA,Fis-156400,NA,NA,NA,NE
NA,Fis-158070,NA,NA,NA,NE
NA,Fis-160414,NA,NA,NA,NE
NA,Fis-162475,NA,NA,NA,NE
NA,Fis-163753,NA,NA,NA,NE
NA,Fis-163919,NA,NA,NA,NE
NA,Fis-164265,NA,NA,NA,NE
NA,Fis-169054,NA,NA,NA,NE
NA,Fis-30057,NA,NA,NA,NE
NA,Fis-29726,NA,NA,NA,NE
NA,Fis-154605,NA,NA,NA,NE
NA,Fis-30847,NA,NA,NA,NE
NA,Fis-32329,NA,NA,NA,NE
NA,Fis-33134,NA,NA,NA,NE
NA,Fis-158249,NA,NA,NA,NE
NA,Fis-34791,NA,NA,NA,NE
NA,Fis-35980,NA,NA,NA,NE
NA,Fis-49907,NA,NA,NA,NE
NA,Fis-50608,NA,NA,NA,NE
NA,Fis-50627,NA,NA,NA,NE
NA,Fis-52571,NA,NA,NA,NE
NA,Fis-53189,NA,NA,NA,NE
NA,Fis-53296,NA,NA,NA,NE
NA,Fis-53631,NA,NA,NA,NE
NA,Fis-54429,NA,NA,NA,NE
NA,Fis-168350,NA,NA,NA,NE
NA,Fis-154822,NA,NA,NA,NE
NA,Fis-57501,NA,NA,NA,NE
NA,Fis-57510,NA,NA,NA,NE
NA,Fis-61169,NA,NA,NA,NE
NA,Fis-62571,NA,NA,NA,NE
NA,Fis-63956,NA,NA,NA,NE
NA,Fis-116910,NA,NA,NA,NE
NA,Fis-117113,NA,NA,NA,NE
NA,Fis-117130,NA,NA,NA,NE
NA,Fis-123121,NA,NA,NA,NE
NA,Fis-125628,NA,NA,NA,NE
NA,Fis-125693,NA,NA,NA,NE
NA,Fis-125726,NA,NA,NA,NE
NA,Fis-126951,NA,NA,NA,NE
NA,Fis-127585,NA,NA,NA,NE
NA,Fis-128093,NA,NA,NA,NE
NA,Fis-128094,NA,NA,NA,NE
NA,Fis-131323,NA,NA,NA,NE
NA,Fis-132064,NA,NA,NA,NE
NA,Fis-132076,NA,NA,NA,NE
NA,Fis-132167,NA,NA,NA,NE
NA,Fis-132490,NA,NA,NA,NE
NA,Fis-133346,NA,NA,NA,NE
NA,Fis-133521,NA,NA,NA,NE
NA,Fis-134197,NA,NA,NA,NE
NA,Fis-134472,NA,NA,NA,NE
NA,Fis-138067,NA,NA,NA,NE
NA,Fis-138121,NA,NA,NA,NE
NA,Fis-138122,NA,NA,NA,NE
NA,Fis-138174,NA,NA,NA,NE
NA,Fis-138189,NA,NA,NA,NE
NA,Fis-139317,NA,NA,NA,NE
NA,Fis-139596,NA,NA,NA,NE
NA,Fis-149527,NA,NA,NA,NE
NA,Fis-143547,NA,NA,NA,NE
NA,Fis-143865,NA,NA,NA,NE
NA,Fis-143917,NA,NA,NA,NE
NA,Fis-144103,NA,NA,NA,NE
NA,Fis-144113,NA,NA,NA,NE
NA,Fis-144234,NA,NA,NA,NE
NA,Fis-144237,NA,NA,NA,NE
NA,Fis-144485,NA,NA,NA,NE
NA,Fis-144500,NA,NA,NA,NE
NA,Fis-144517,NA,NA,NA,NE
NA,Fis-144631,NA,NA,NA,NE
NA,Fis-144634,NA,NA,NA,NE
NA,Fis-145111,NA,NA,NA,NE
NA,Fis-145426,NA,NA,NA,NE
NA,Fis-145427,NA,NA,NA,NE
NA,Fis-145434,NA,NA,NA,NE
NA,Fis-146042,NA,NA,NA,NE
NA,Fis-146046,NA,NA,NA,NE
NA,Fis-146367,NA,NA,NA,NE
NA,Fis-147612,NA,NA,NA,NE
NA,Fis-149478,NA,NA,NA,NE
NA,Fis-149809,NA,NA,NA,NE
NA,Fis-152016,NA,NA,NA,NE
NA,Fis-159261,NA,NA,NA,NE
NA,Fis-163771,NA,NA,NA,NE
NA,Fis-164375,NA,NA,NA,NE
NA,W-Pho-128549,NA,NA,NA,NE
NA,W-Msc-140170,NA,NA,NA,NE
NA,W-Msc-139557,NA,NA,NA,NE
NA,W-Msc-141134,NA,NA,NA,NE
NA,W-Msc-140223,NA,NA,NA,NE
NA,W-Msc-139033,NA,NA,NA,NE
NA,W-Msc-140627,NA,NA,NA,NE
NA,W-Msc-140640,NA,NA,NA,NE
NA,W-Msc-139178,NA,NA,NA,NE
NA,W-Msc-139523,NA,NA,NA,NE
NA,W-Msc-138709,NA,NA,NA,NE
NA,ITS-551549,NA,NA,NA,NE
NA,ITS-93329,NA,NA,NA,NE
NA,ITS-93332,NA,NA,NA,NE
NA,ITS-94295,NA,NA,NA,NE
NA,ITS-95442,NA,NA,NA,NE
NA,ITS-96215,NA,NA,NA,NE
NA,ITS-97020,NA,NA,NA,NE
NA,ITS-95923,NA,NA,NA,NE
NA,ITS-96028,NA,NA,NA,NE
NA,ITS-96056,NA,NA,NA,NE
NA,ITS-96083,NA,NA,NA,NE
NA,ITS-96097,NA,NA,NA,NE
NA,ITS-96099,NA,NA,NA,NE
NA,ITS-96102,NA,NA,NA,NE
NA,ITS-96117,NA,NA,NA,NE
NA,ITS-96139,NA,NA,NA,NE
NA,ITS-96142,NA,NA,NA,NE
NA,ITS-96145,NA,NA,NA,NE
NA,ITS-97298,NA,NA,NA,NE
NA,ITS-97935,NA,NA,NA,NE
NA,W-Bch-107379,NA,NA,NA,NE
NA,W-Bch-442171,NA,NA,NA,NE
NA,W-Bch-107315,NA,NA,NA,NE
NA,WBD-Eup-35,NA,NA,NA,NE
NA,WBD-Eup-85,NA,NA,NA,NE
NA,ITS-89606,NA,NA,NA,NE
NA,W-Pol-130639,NA,NA,NA,NE
NA,W-Pol-131143,NA,NA,NA,NE
NA,W-Pol-129938,NA,NA,NA,NE
NA,W-Pol-130248,NA,NA,NA,NE
NA,W-Pol-130603,NA,NA,NA,NE
NA,W-Pol-130072,NA,NA,NA,NE
NA,W-Pol-130703,NA,NA,NA,NE
NA,W-Pol-157583,NA,NA,NA,NE
NA,W-Pol-131290,NA,NA,NA,NE
NA,W-Pol-130467,NA,NA,NA,NE
NA,W-Pol-131573,NA,NA,NA,NE
NA,W-Pol-131574,NA,NA,NA,NE
NA,W-Pol-130344,NA,NA,NA,NE
NA,W-Pol-130140,NA,NA,NA,NE
NA,W-Pol-130041,NA,NA,NA,NE
NA,W-Pol-131128,NA,NA,NA,NE
NA,W-Pol-131140,NA,NA,NA,NE
NA,W-Pol-131183,NA,NA,NA,NE
NA,W-Pol-131499,NA,NA,NA,NE
NA,W-Pol-130113,NA,NA,NA,NE
NA,W-Pol-130980,NA,NA,NA,NE
NA,W-Pol-130500,NA,NA,NA,NE
NA,W-Pol-129876,NA,NA,NA,NE
NA,W-Pol-129884,NA,NA,NA,NE
NA,W-Pol-129898,NA,NA,NA,NE
NA,W-Pol-130305,NA,NA,NA,NE
NA,W-Pol-131051,NA,NA,NA,NE
NA,W-Pol-129784,NA,NA,NA,NE
NA,Hex-5236,NA,NA,NA,NE
NA,W-Hyd-117870,NA,NA,NA,NE
NA,W-Hyd-117906,NA,NA,NA,NE
NA,W-Hyd-117386,NA,NA,NA,NE
NA,W-Hyd-117388,NA,NA,NA,NE
NA,W-Hyd-117368,NA,NA,NA,NE
NA,W-Hyd-117702,NA,NA,NA,NE
NA,W-Hyd-117824,NA,NA,NA,NE
NA,URM-Cn-10261,NA,NA,NA,NE
NA,W-Hyd-135426,NA,NA,NA,NE
NA,URM-Cn-10098,NA,NA,NA,NE
NA,W-Oct-128517,NA,NA,NA,NE
NA,W-Oct-290947,NA,NA,NA,NE
NA,URM-Cn-5912,NA,NA,NA,NE
NA,URM-Cn-5160,NA,NA,NA,NE
NA,URM-Cn-5177,NA,NA,NA,NE
NA,W-Msc-156916,NA,NA,NA,NE
NA,W-Msc-141579,NA,NA,NA,NE
NA,W-Msc-140702,NA,NA,NA,NE
NA,W-Msc-140480,NA,NA,NA,NE
NA,W-Msc-140481,NA,NA,NA,NE
NA,W-Msc-140440,NA,NA,NA,NE
NA,W-Msc-140474,NA,NA,NA,NE
NA,W-Msc-140467,NA,NA,NA,NE
NA,W-Msc-140431,NA,NA,NA,NE
NA,W-Msc-141662,NA,NA,NA,NE
NA,W-Msc-140732,NA,NA,NA,NE
NA,W-Ase-124154,NA,NA,NA,NE
NA,W-Ase-123915,NA,NA,NA,NE
NA,W-Oph-125125,NA,NA,NA,NE
NA,W-Msc-140103,NA,NA,NA,NE
NA,W-Ech-158062,NA,NA,NA,NE
NA,W-Ase-124160,NA,NA,NA,NE
NA,W-Oph-125064,NA,NA,NA,NE
NA,W-Ase-123974,NA,NA,NA,NE
NA,W-Ech-124321,NA,NA,NA,NE
NA,W-Por-134275,NA,NA,NA,NE
NA,W-Bry-111411,NA,NA,NA,NE
NA,W-Por-134121,NA,NA,NA,NE
NA,URM-2-2126,NA,NA,NA,NE
NA,URM-2-1980,NA,NA,NA,NE
NA,URM-2-2291,NA,NA,NA,NE
NA,URM-2-3412,NA,NA,NA,NE
NA,URM-2-3747,NA,NA,NA,NE
NA,URM-2-4042,NA,NA,NA,NE
NA,SLB-71681,NA,NA,NA,NE
NA,W-Msc-141887,NA,NA,NA,NE
NA,W-Msc-140197,NA,NA,NA,NE
NA,W-Msc-140152,NA,NA,NA,NE
NA,W-Cha-105445,NA,NA,NA,NE
NA,W-Cha-105416,NA,NA,NA,NE
NA,W-Cha-105440,NA,NA,NA,NE
NA,W-Msc-139106,NA,NA,NA,NE
NA,W-Oct-156103,NA,NA,NA,NE
NA,W-Pol-131188,NA,NA,NA,NE
NA,SLB-138599,NA,NA,NA,NE
NA,SLB-133119,NA,NA,NA,NE
NA,SLB-132722,NA,NA,NA,NE
NA,SLB-133812,NA,NA,NA,NE
NA,SLB-134854,NA,NA,NA,NE
NA,SLB-143238,NA,NA,NA,NE
NA,W-Pho-128548,NA,NA,NA,NE
NA,W-Msc-141821,NA,NA,NA,NE
NA,W-Msc-456602,NA,NA,NA,NE
NA,W-Msc-456582,NA,NA,NA,NE
NA,W-Msc-141905,NA,NA,NA,NE
NA,W-Msc-139035,NA,NA,NA,NE
NA,W-Msc-139048,NA,NA,NA,NE
NA,W-Msc-215423,NA,NA,NA,NE
NA,W-Msc-420532,NA,NA,NA,NE
NA,W-Msc-140629,NA,NA,NA,NE
NA,W-Msc-138757,NA,NA,NA,NE
NA,ITS-181145,NA,NA,NA,NE
NA,ITS-89818,NA,NA,NA,NE
NA,W-Bch-209568,NA,NA,NA,NE
NA,ITS-96593,NA,NA,NA,NE
NA,ITS-97195,NA,NA,NA,NE
NA,ITS-95917,NA,NA,NA,NE
NA,ITS-96109,NA,NA,NA,NE
NA,ITS-96121,NA,NA,NA,NE
NA,ITS-96126,NA,NA,NA,NE
NA,ITS-96140,NA,NA,NA,NE
NA,ITS-96154,NA,NA,NA,NE
NA,ITS-96165,NA,NA,NA,NE
NA,SLB-9740,NA,NA,NA,NE
NA,W-Pol-333453,NA,NA,NA,NE
NA,W-Pol-129854,NA,NA,NA,NE
NA,W-Pol-129922,NA,NA,NA,NE
NA,W-Pol-130118,NA,NA,NA,NE
NA,W-Pol-131508,NA,NA,NA,NE
NA,W-Pol-131516,NA,NA,NA,NE
NA,W-Pol-131544,NA,NA,NA,NE
NA,W-Hyd-117544,NA,NA,NA,NE
NA,W-Hyd-117554,NA,NA,NA,NE
NA,W-Hyd-117328,NA,NA,NA,NE
NA,W-Hyd-117679,NA,NA,NA,NE
NA,W-Hyd-157947,NA,NA,NA,NE
NA,W-Hyd-117970,NA,NA,NA,NE
NA,URM-Cn-10258,NA,NA,NA,NE
NA,W-Hyd-117263,NA,NA,NA,NE
NA,W-Hyd-117267,NA,NA,NA,NE
NA,W-Hyd-135439,NA,NA,NA,NE
NA,W-Hyd-135449,NA,NA,NA,NE
NA,W-Hyd-135403,NA,NA,NA,NE
NA,W-Hyd-135484,NA,NA,NA,NE
NA,W-Oct-128506,NA,NA,NA,NE
NA,URM-Cn-5671,NA,NA,NA,NE
NA,W-Msc-140584,NA,NA,NA,NE
NA,W-Msc-254460,NA,NA,NA,NE
NA,W-Msc-140430,NA,NA,NA,NE
NA,W-Msc-140233,NA,NA,NA,NE
NA,W-Msc-140048,NA,NA,NA,NE
NA,W-Msc-381980,NA,NA,NA,NE
NA,W-Ase-213335,NA,NA,NA,NE
NA,W-Ase-242160,NA,NA,NA,NE
NA,W-Ech-124324,NA,NA,NA,NE
NA,W-Ase-124147,NA,NA,NA,NE
NA,W-Ase-369117,NA,NA,NA,NE
NA,W-Ase-240755,NA,NA,NA,NE
NA,W-Ase-240764,NA,NA,NA,NE
NA,W-Oph-124895,NA,NA,NA,NE
NA,URM-2-1888,NA,NA,NA,NE
NA,URM-2-1939,NA,NA,NA,NE
NA,URM-2-2761,NA,NA,NA,NE
NA,URM-2-3509,NA,NA,NA,NE
NA,URM-2-3711,NA,NA,NA,NE
NA,URM-2-4049,NA,NA,NA,NE
NA,URM-2-4199,NA,NA,NA,NE
NA,URM-2-6,NA,NA,NA,NE
NA,URM-2-609,NA,NA,NA,NE
NA,URM-2-788,NA,NA,NA,NE
NA,W-Nem-122637,NA,NA,NA,NE
NA,W-Msc-386441,NA,NA,NA,NE
NA,W-Msc-240776,NA,NA,NA,NE
NA,W-Bra-183339,NA,NA,NA,NE
NA,W-Ase-213245,NA,NA,NA,NE
NA,W-Ase-213301,NA,NA,NA,NE
NA,W-Pol-131415,NA,NA,NA,NE
NA,SLB-132739,NA,NA,NA,NE
NA,SLB-147286,NA,NA,NA,NE
NA,SLB-154626,NA,NA,NA,NE
NA,W-Msc-153507,NA,NA,NA,NE
NA,W-Msc-420534,NA,NA,NA,NE
NA,W-Msc-456588,NA,NA,NA,NE
NA,W-Msc-367955,NA,NA,NA,NE
NA,W-Msc-140187,NA,NA,NA,NE
NA,W-Msc-580412,NA,NA,NA,NE
NA,W-Msc-534190,NA,NA,NA,NE
NA,W-Msc-240767,NA,NA,NA,NE
NA,W-Msc-160127,NA,NA,NA,NE
NA,W-Msc-139029,NA,NA,NA,NE
NA,W-Msc-139682,NA,NA,NA,NE
NA,W-Msc-141879,NA,NA,NA,NE
NA,W-Msc-181218,NA,NA,NA,NE
NA,W-Iso-261982,NA,NA,NA,NE
NA,W-Iso-118204,NA,NA,NA,NE
NA,ITS-96995,NA,NA,NA,NE
NA,ITS-97026,NA,NA,NA,NE
NA,ITS-95750,NA,NA,NA,NE
NA,ITS-96033,NA,NA,NA,NE
NA,ITS-96051,NA,NA,NA,NE
NA,ITS-96163,NA,NA,NA,NE
NA,ITS-96178,NA,NA,NA,NE
NA,ITS-96545,NA,NA,NA,NE
NA,ITS-96977,NA,NA,NA,NE
NA,ITS-96984,NA,NA,NA,NE
NA,ITS-97037,NA,NA,NA,NE
NA,ITS-97081,NA,NA,NA,NE
NA,ITS-97837,NA,NA,NA,NE
NA,W-Bch-240780,NA,NA,NA,NE
NA,W-Bch-440382,NA,NA,NA,NE
NA,WBD-Eup-49,NA,NA,NA,NE
NA,WBD-Eup-50,NA,NA,NA,NE
NA,WBD-Eup-72,NA,NA,NA,NE
NA,WBD-Eup-95,NA,NA,NA,NE
NA,ITS-89476,NA,NA,NA,NE
NA,W-Pol-130069,NA,NA,NA,NE
NA,Hex-1431,NA,NA,NA,NE
NA,Hex-1985,NA,NA,NA,NE
NA,W-Hyd-117545,NA,NA,NA,NE
NA,W-Hyd-117606,NA,NA,NA,NE
NA,W-Hyd-117588,NA,NA,NA,NE
NA,W-Hyd-135429,NA,NA,NA,NE
NA,W-Hyd-135417,NA,NA,NA,NE
NA,W-Hyd-135420,NA,NA,NA,NE
NA,SLB-64981,NA,NA,NA,NE
NA,URM-Cn-10097,NA,NA,NA,NE
NA,URM-Cn-5097,NA,NA,NA,NE
NA,W-Msc-506568,NA,NA,NA,NE
NA,W-Msc-141987,NA,NA,NA,NE
NA,W-Msc-393720,NA,NA,NA,NE
NA,W-Msc-141983,NA,NA,NA,NE
NA,W-Msc-157006,NA,NA,NA,NE
NA,W-Msc-157007,NA,NA,NA,NE
NA,W-Msc-367837,NA,NA,NA,NE
NA,W-Msc-420705,NA,NA,NA,NE
NA,W-Msc-140435,NA,NA,NA,NE
NA,W-Msc-367964,NA,NA,NA,NE
NA,W-Ase-368114,NA,NA,NA,NE
NA,W-Ase-368318,NA,NA,NA,NE
NA,W-Ech-240747,NA,NA,NA,NE
NA,W-Ech-513215,NA,NA,NA,NE
NA,W-Ase-292719,NA,NA,NA,NE
NA,W-Ase-292720,NA,NA,NA,NE
NA,W-Oph-242878,NA,NA,NA,NE
NA,W-Ase-369053,NA,NA,NA,NE
NA,W-Ase-240771,NA,NA,NA,NE
NA,W-Ase-255048,NA,NA,NA,NE
NA,W-Ase-255062,NA,NA,NA,NE
NA,ITS-158580,NA,NA,NA,NE
NA,URM-2-2060,NA,NA,NA,NE
NA,URM-2-2294,NA,NA,NA,NE
NA,URM-2-3314,NA,NA,NA,NE
NA,URM-2-3436,NA,NA,NA,NE
NA,URM-2-3552,NA,NA,NA,NE
NA,URM-2-3872,NA,NA,NA,NE
NA,URM-2-4081,NA,NA,NA,NE
NA,URM-2-4201,NA,NA,NA,NE
NA,URM-2-4206,NA,NA,NA,NE
NA,W-Msc-342305,NA,NA,NA,NE
NA,W-Msc-386338,NA,NA,NA,NE
NA,W-Msc-386353,NA,NA,NA,NE
NA,W-Bra-235615,NA,NA,NA,NE
NA,SLB-56010,NA,NA,NA,NE
NA,SLB-97626,NA,NA,NA,NE
NA,SLB-141400,NA,NA,NA,NE
NA,SLB-140653,NA,NA,NA,NE
NA,W-Ech-160784,NA,NA,NA,NE
NA,W-Msc-141636,NA,NA,NA,NE
NA,W-Msc-156716,NA,NA,NA,NE
NA,W-Msc-445651,NA,NA,NA,NE
NA,W-Msc-511364,NA,NA,NA,NE
NA,W-Msc-160204,NA,NA,NA,NE
NA,W-Msc-581401,NA,NA,NA,NE
NA,W-Msc-581391,NA,NA,NA,NE
NA,W-Msc-139478,NA,NA,NA,NE
NA,W-Msc-531258,NA,NA,NA,NE
NA,W-Msc-536817,NA,NA,NA,NE
NA,W-Msc-581837,NA,NA,NA,NE
NA,W-Msc-240765,NA,NA,NA,NE
NA,W-Msc-248351,NA,NA,NA,NE
NA,W-Msc-367883,NA,NA,NA,NE
NA,W-Iso-118917,NA,NA,NA,NE
NA,W-Iso-260464,NA,NA,NA,NE
NA,ITS-96787,NA,NA,NA,NE
NA,ITS-96137,NA,NA,NA,NE
NA,ITS-96149,NA,NA,NA,NE
NA,ITS-96970,NA,NA,NA,NE
NA,ITS-96981,NA,NA,NA,NE
NA,ITS-97921,NA,NA,NA,NE
NA,ITS-97966,NA,NA,NA,NE
NA,W-Bch-440388,NA,NA,NA,NE
NA,WBD-Eup-19,NA,NA,NA,NE
NA,W-Pol-195986,NA,NA,NA,NE
NA,Hex-1267,NA,NA,NA,NE
NA,Hex-3898,NA,NA,NA,NE
NA,Hex-483,NA,NA,NA,NE
NA,W-Hyd-117428,NA,NA,NA,NE
NA,W-Hyd-117802,NA,NA,NA,NE
NA,W-Hyd-151860,NA,NA,NA,NE
NA,W-Hyd-117385,NA,NA,NA,NE
NA,W-Hyd-117517,NA,NA,NA,NE
NA,W-Hyd-117965,NA,NA,NA,NE
NA,W-Hyd-117635,NA,NA,NA,NE
NA,W-Hyd-135427,NA,NA,NA,NE
NA,W-Hyd-135423,NA,NA,NA,NE
NA,W-Hyd-135455,NA,NA,NA,NE
NA,W-Hyd-135504,NA,NA,NA,NE
NA,SLB-64971,NA,NA,NA,NE
NA,W-Hyd-135278,NA,NA,NA,NE
NA,W-Oct-128512,NA,NA,NA,NE
NA,URM-Cn-5333,NA,NA,NA,NE
NA,W-Msc-240774,NA,NA,NA,NE
NA,W-Msc-246814,NA,NA,NA,NE
NA,W-Msc-225182,NA,NA,NA,NE
NA,W-Msc-536684,NA,NA,NA,NE
NA,W-Msc-156226,NA,NA,NA,NE
NA,W-Ase-123935,NA,NA,NA,NE
NA,W-Msc-141607,NA,NA,NA,NE
NA,W-Ase-559194,NA,NA,NA,NE
NA,W-Ase-292727,NA,NA,NA,NE
NA,W-Ase-292729,NA,NA,NA,NE
NA,W-Ase-382131,NA,NA,NA,NE
NA,W-Ase-240757,NA,NA,NA,NE
NA,W-Oph-124969,NA,NA,NA,NE
NA,W-Oph-244279,NA,NA,NA,NE
NA,W-Hol-225807,NA,NA,NA,NE
NA,W-Hol-529305,NA,NA,NA,NE
NA,ITS-158582,NA,NA,NA,NE
NA,URM-2-2613,NA,NA,NA,NE
NA,URM-2-3083,NA,NA,NA,NE
NA,URM-2-3557,NA,NA,NA,NE
NA,URM-2-3770,NA,NA,NA,NE
NA,URM-2-3830,NA,NA,NA,NE
NA,URM-2-4214,NA,NA,NA,NE
NA,URM-2-1165,NA,NA,NA,NE
NA,URM-2-587,NA,NA,NA,NE
NA,W-Msc-574540,NA,NA,NA,NE
NA,W-Msc-342023,NA,NA,NA,NE
NA,W-Msc-386342,NA,NA,NA,NE
NA,ITS-154685,NA,NA,NA,NE
NA,W-Sca-344398,NA,NA,NA,NE
NA,W-Sca-344422,NA,NA,NA,NE
NA,SLB-131273,NA,NA,NA,NE
NA,W-Hol-241785,NA,NA,NA,NE
NA,W-Msc-451657,NA,NA,NA,NE
NA,W-Tnd-136475,NA,NA,NA,NE
NA,ITS-682544,NA,NA,NA,NE
NA,W-Msc-215410,NA,NA,NA,NE
NA,W-Msc-140814,NA,NA,NA,NE
NA,W-Msc-534197,NA,NA,NA,NE
NA,W-Msc-140835,NA,NA,NA,NE
NA,W-Msc-139185,NA,NA,NA,NE
NA,W-Msc-562476,NA,NA,NA,NE
NA,W-Iso-260262,NA,NA,NA,NE
NA,ITS-551986,NA,NA,NA,NE
NA,ITS-552060,NA,NA,NA,NE
NA,ITS-89928,NA,NA,NA,NE
NA,ITS-682635,NA,NA,NA,NE
NA,ITS-95949,NA,NA,NA,NE
NA,ITS-684695,NA,NA,NA,NE
NA,ITS-96110,NA,NA,NA,NE
NA,ITS-96148,NA,NA,NA,NE
NA,ITS-96982,NA,NA,NA,NE
NA,WBD-Eup-61,NA,NA,NA,NE
NA,WBD-Eup-64,NA,NA,NA,NE
NA,WBD-Eup-65,NA,NA,NA,NE
NA,Hex-1246,NA,NA,NA,NE
NA,Hex-2453,NA,NA,NA,NE
NA,W-Oct-289357,NA,NA,NA,NE
NA,W-Oct-289935,NA,NA,NA,NE
NA,W-Hyd-135433,NA,NA,NA,NE
NA,W-Hyd-135441,NA,NA,NA,NE
NA,W-Hyd-135446,NA,NA,NA,NE
NA,W-Hyd-135445,NA,NA,NA,NE
NA,URM-Cn-5100,NA,NA,NA,NE
NA,URM-Cn-5206,NA,NA,NA,NE
NA,W-Msc-423165,NA,NA,NA,NE
NA,W-Msc-391795,NA,NA,NA,NE
NA,W-Msc-420694,NA,NA,NA,NE
NA,W-Msc-464200,NA,NA,NA,NE
NA,W-Oph-243819,NA,NA,NA,NE
NA,W-Msc-420805,NA,NA,NA,NE
NA,W-Msc-140161,NA,NA,NA,NE
NA,W-Ase-254890,NA,NA,NA,NE
NA,W-Ase-370836,NA,NA,NA,NE
NA,W-Oph-124951,NA,NA,NA,NE
NA,W-Oph-244282,NA,NA,NA,NE
NA,W-Por-164324,NA,NA,NA,NE
NA,W-Bry-111360,NA,NA,NA,NE
NA,URM-2-3561,NA,NA,NA,NE
NA,URM-2-964,NA,NA,NA,NE
NA,URM-2-1045,NA,NA,NA,NE
NA,URM-2-433,NA,NA,NA,NE
NA,W-Msc-341951,NA,NA,NA,NE
NA,W-Msc-367856,NA,NA,NA,NE
NA,W-Sca-344321,NA,NA,NA,NE
NA,W-Cha-105441,NA,NA,NA,NE
NA,W-Msc-714919,NA,NA,NA,NE
NA,W-Bch-107310,NA,NA,NA,NE
NA,W-Msc-367756,NA,NA,NA,NE
NA,W-Msc-545037,NA,NA,NA,NE
NA,SLB-97601,NA,NA,NA,NE
NA,W-Oct-378316,NA,NA,NA,NE
NA,W-Msc-581816,NA,NA,NA,NE
NA,W-Pho-128550,NA,NA,NA,NE
NA,W-Pho-128552,NA,NA,NA,NE
NA,W-Msc-718659,NA,NA,NA,NE
NA,W-Msc-558400,NA,NA,NA,NE
NA,W-Msc-531551,NA,NA,NA,NE
NA,W-Msc-581396,NA,NA,NA,NE
NA,W-Msc-533278,NA,NA,NA,NE
NA,W-Msc-367819,NA,NA,NA,NE
NA,W-Msc-548245,NA,NA,NA,NE
NA,ITS-657029,NA,NA,NA,NE
NA,ITS-660182,NA,NA,NA,NE
NA,ITS-95940,NA,NA,NA,NE
NA,ITS-95944,NA,NA,NA,NE
NA,ITS-96082,NA,NA,NA,NE
NA,ITS-96979,NA,NA,NA,NE
NA,ITS-98208,NA,NA,NA,NE
NA,ITS-97933,NA,NA,NA,NE
NA,ITS-97947,NA,NA,NA,NE
