rgn_id,year,sciname,comname,iucn_sid,am_sid,pr_score,cat_ts_score,category
4,2014.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
8,2014.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
7,2014.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
5,2015.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
6,2015.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
1,2015.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
2,2015.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
3,2015.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
4,2015.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
8,2015.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
7,2015.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
5,2016.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
6,2016.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
1,2016.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
2,2016.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
3,2016.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
4,2016.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
8,2016.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
7,2016.0,Orcinus orca pop. 5,Killer Whale (Northeast Pacific Southern Resident Population),15421.0,ITS-Mam-180469,0.8,0.8,NT
5,1965.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1965.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1965.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1965.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1965.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1965.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1965.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1965.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1966.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1966.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1966.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1966.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1966.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1966.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1966.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1966.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1967.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1967.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1967.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1967.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1967.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1967.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1967.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1967.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1968.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1968.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1968.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1968.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1968.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1968.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1968.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1968.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1969.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1969.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1969.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1969.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1969.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1969.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1969.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1969.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1970.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1970.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1970.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1970.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1970.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1970.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1970.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1970.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1971.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1971.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1971.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1971.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1971.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1971.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1971.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1971.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1972.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1972.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1972.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1972.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1972.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1972.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1972.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1972.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1973.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1973.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1973.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1973.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1973.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1973.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1973.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1973.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1974.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1974.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1974.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1974.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1974.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1974.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1974.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1974.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1975.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1975.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1975.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1975.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1975.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1975.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1975.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1975.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1976.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1976.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1976.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1976.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1976.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1976.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1976.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1976.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1977.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1977.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1977.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1977.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1977.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1977.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1977.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1977.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1978.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1978.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1978.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1978.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1978.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1978.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1978.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1978.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1979.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1979.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1979.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1979.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1979.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1979.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1979.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1979.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1980.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1980.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1980.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1980.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1980.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1980.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1980.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1980.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1981.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1981.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1981.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1981.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1981.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1981.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1981.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1981.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1982.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1982.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1982.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1982.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1982.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1982.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1982.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1982.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1983.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1983.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1983.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1983.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1983.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1983.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1983.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1983.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1984.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1984.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1984.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1984.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1984.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1984.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1984.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1984.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1985.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1985.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1985.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1985.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1985.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1985.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1985.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1985.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1986.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
6,1986.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
1,1986.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
2,1986.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
3,1986.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
4,1986.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
8,1986.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
7,1986.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
5,1987.0,Orcinus orca pop. 6,Killer Whale (Northeast Pacific Northern Resident Population),15421.0,ITS-Mam-180469,0.6,0.6,VU
